Iteration	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18090	-7160.656	-7441.415	280.7594	0.4384652	30169.97	0.00165051	0.000579112	0.00456019	0.000519962	0.00106966	0.000558804	0.000263504	0.000645435	0.00027467	0.000641253	0.00121142	0.000298643	0.00147638	0.00213049	0.000312534	0.00236952	0.000638373	0.00185358	0.000843369	0.000726834	0.000904133	0.00107091	0.000555152	0.000476426	0.000542548	0.000610994	0.000209831	0.000730504	0.000340438	0.000867053	0.000964865	0.000916934	0.000457834	0.000349464	0.000814491	0.000489784	0.000549716	0.000633158	0.000225508	0.000336409	0.000513009	0.00051541	0.00151949	0.00150432	0.000290612	0.000853737	0.000351981	0.000402338	0.000917296	0.00144193	0.000741318	0.0010052	0.00135899	0.000809909	0.000711624	0.334144	0.144992	0.100747	0.121403	0.189866	0.139698	0.303293	0.07305319	-7.247961	0.992691	0.998121	1.00186	1.00733	0.361202	0.155571	0.140403	0.342823	0.4071971	0.179405
18100	-7149.345	-7436.217	286.8718	0.1987847	804170.7	0.00156221	0.00104016	0.00175915	0.000778904	0.00148459	0.00124063	0.000489922	0.00121259	0.000945228	0.000684935	0.0011661	0.000754554	0.000603894	0.000699314	0.000984942	0.000741094	0.000456968	0.00136147	0.000593279	0.000457522	0.0012673	0.000598099	0.00112992	0.00252808	0.000900147	0.00117512	0.000624808	0.00105297	0.00102826	0.00153982	0.000210507	0.0015115	0.000802519	0.000367117	0.0010365	0.000698068	0.00037383	0.000856141	0.000484488	0.000890845	0.000683895	0.00108224	0.00104926	0.000770479	0.00121289	0.000828862	0.000443674	0.0012093	0.00080743	0.000796633	0.000481914	0.00120325	0.00193212	0.00187512	0.0008162952	-0.1064224	0.126151	0.188259	0.196818	0.144514	0.173476	0.170782	0.1760746	-7.110735	0.998583	0.999638	1.00036	1.00142	0.354381	0.151875	0.149719	0.344025	0.06965215	2.527913
18110	-7153.189	-7427.029	273.8405	0.2143394	601115.6	0.000562373	0.000716479	0.00308255	0.00177927	0.00231066	0.00194087	0.000728401	0.000961318	0.00100234	0.000392002	0.000462663	0.000388863	0.000955246	0.000213185	0.00171158	0.000575665	0.000482227	0.00105899	0.000753391	0.00047892	0.000535144	0.00158007	0.000808341	0.000446405	0.00110487	0.000352833	0.00244227	0.00166262	0.000490893	0.00100943	0.00158064	0.000420729	0.000969246	0.000969227	0.00311895	0.00103885	0.00110289	0.00151408	0.000719759	0.000533041	0.000602819	0.000241255	0.000954628	0.00119908	0.00125941	0.00100666	0.00171783	0.00111649	0.00092074	0.000693632	0.000734581	0.00206618	0.00249286	0.00074398	0.0009419232	-0.09799502	0.135438	0.122081	0.11789	0.218134	0.151539	0.254918	0.1346366	-6.967587	0.998361	0.999581	1.00042	1.00164	0.359681	0.153612	0.150381	0.336326	0.03664158	3.674421
18120	-7159.58	-7430.802	271.2217	0.1482113	373734.2	0.00250876	0.000709645	0.00281461	0.00288189	0.00196962	0.00113024	0.00111202	0.000551376	0.000898914	0.000509423	0.00199392	0.000387082	0.000441442	0.000671263	0.00138033	0.00109606	0.000585947	0.000825712	0.00267584	0.00166431	0.00117093	0.000996158	0.00114663	0.000837367	0.000822355	0.000557965	0.000469429	0.00114843	0.00151895	0.000824899	0.000460237	0.00078328	0.00184587	0.000667491	0.00109037	0.000901127	0.00045355	0.000750333	0.000507749	0.000568567	0.00110007	0.00204303	0.00211681	0.00145944	0.000958158	0.000437694	0.0016161	0.00210601	0.000478626	0.00225339	0.00208113	0.00228301	0.000815471	0.00156882	0.0009884288	-0.1072087	0.130794	0.13126	0.0796066	0.294129	0.173847	0.190363	0.1091039	-6.919394	0.997922	0.999468	1.00053	1.00208	0.347703	0.151239	0.15441	0.346649	0.001895238	57.5674
18130	-7175.816	-7437.783	261.9668	0.2355588	948982.5	0.00107093	0.000829655	0.00163148	0.0029383	0.0011513	0.00135794	0.000476631	0.000554127	0.000930291	0.000803527	0.000226012	0.000479103	0.000237148	0.000739699	0.000346136	0.000919177	0.000851801	0.00302957	0.000574352	0.000442874	0.000832116	0.00123354	0.00162832	0.00634769	0.00104014	0.00223881	0.000415962	0.00178226	0.00149444	0.000640822	0.0014331	0.000697516	0.0012665	0.000550986	0.00220784	0.00175389	0.00134922	0.000644238	0.000233646	0.00045912	0.000505576	0.000707344	0.00141143	0.0025751	0.00193703	0.00120533	0.000703694	0.00163228	0.0010109	0.00206154	0.00194641	0.00152175	0.00113287	0.000697035	0.0009768708	-0.4049916	0.123191	0.160286	0.0987987	0.287846	0.147769	0.18211	0.4227622	-6.931156	0.998695	0.999666	1.00033	1.00131	0.3447	0.152129	0.155825	0.347347	0.01777059	23.78999
18140	-7158.233	-7436.999	278.7665	0.152025	444594.6	0.00105725	0.0011061	0.00245578	0.000797196	0.00135662	0.00145553	0.00067786	0.00147026	0.0014886	0.000885792	0.000510803	0.000926712	0.00118015	0.000874694	0.000871586	0.000667625	0.00110496	0.00141091	0.000575719	0.00192475	0.00121226	0.00141182	0.000424313	0.00115183	0.000564667	0.000808749	0.00115156	0.000887567	0.00140586	0.00146583	0.000630938	0.00115291	0.00106811	0.0020101	0.000517637	0.000590254	0.000951603	0.000621012	0.00267253	0.00106981	0.000526813	0.000862786	0.00130688	0.00181847	0.00193683	0.000548301	0.00280255	0.00151411	0.000576312	0.00242177	0.000657511	0.0013127	0.00137323	0.000789379	0.0009876883	0.01956916	0.198435	0.098779	0.136187	0.17681	0.223803	0.165986	0.03289275	-6.920143	0.998094	0.999512	1.00049	1.00191	0.349442	0.152438	0.159933	0.338187	0.05246191	0.6269834
18150	-7164.108	-7431.193	267.0852	0.1850541	519452.3	0.00168382	0.00127679	0.00692111	0.000536232	0.00177804	0.000576271	0.000610422	0.00107183	0.00107436	0.000337818	0.00201246	0.000942549	0.000837135	0.00160883	0.000910855	0.000356102	0.0015381	0.00155141	0.000700064	0.0016875	0.000702719	0.000384662	0.000654817	0.000614974	0.00145966	0.00267066	0.00137908	0.000959881	0.00053767	0.000486387	0.000785539	0.000831127	0.00207172	0.00072877	0.00141991	0.0019157	0.00142386	0.000727514	0.000451077	0.00032958	0.000220893	0.00136866	0.00200769	0.00112335	0.00102509	0.000773795	0.000477523	0.000602781	0.000719287	0.000717256	0.00136286	0.00207249	0.00325991	0.00123323	0.001022431	0.0766057	0.158414	0.193032	0.0956896	0.137657	0.213269	0.201938	0.01193526	-6.885572	0.998237	0.999549	1.00045	1.00176	0.339485	0.153825	0.162734	0.343956	0.08854096	0.1347993
18160	-7143.82	-7429.085	285.2647	0.5613276	857698.8	0.00137661	0.00101698	0.00307421	0.000363989	0.000709825	0.000532621	0.000248781	0.000607296	0.000479123	0.00119976	0.00067123	0.000626983	0.000476825	0.000699296	0.000743501	0.000477479	0.000405587	0.00089839	0.000619493	0.00109294	0.000438448	0.000945732	0.00151331	0.00199117	0.0022622	0.000532283	0.00088394	0.000466509	0.00077592	0.000514191	0.00087697	0.000904883	0.00148546	0.00034747	0.00148504	0.000323769	0.000339838	0.000238123	0.000337237	0.000532917	0.00148894	0.000205688	0.000512065	0.00107063	0.00186291	0.0015423	0.000431093	0.000824837	0.000945325	0.00117492	0.000813985	0.00199106	0.00152494	0.000647997	0.000787785	-0.003482295	0.16657	0.152982	0.116171	0.150864	0.212347	0.201066	0.02384484	-7.146285	0.998628	0.999649	1.00035	1.00137	0.343211	0.159895	0.148805	0.348088	0.02036254	1.171015
18170	-7163.131	-7436.48	273.3482	0.2203007	627913.7	0.00238114	0.000609745	0.00339799	0.000439536	0.00222206	0.00128206	0.000671693	0.000437447	0.000980517	0.000420036	0.00101295	0.000501253	0.00073856	0.000234891	0.00046136	0.00109026	0.000938503	0.00119162	0.00195774	0.00128826	0.000581913	0.000542481	0.000432055	0.00295237	0.000440295	0.000707021	0.000800183	0.00150164	0.00101633	0.00132094	0.000649088	0.00193163	0.000474384	0.00142517	0.00164715	0.000685162	0.000839967	0.00104464	0.00097346	0.000848121	0.000779813	0.000583093	0.00049851	0.00131296	0.000771162	0.00222142	0.000456446	0.000291006	0.000975219	0.00229061	0.000169834	0.00159276	0.00128479	0.000198617	0.0008503497	-0.06077323	0.13665	0.124371	0.125731	0.178386	0.171164	0.263698	0.0738526	-7.069863	0.998396	0.99959	1.00041	1.0016	0.35422	0.14688	0.15527	0.34363	0.01307937	5.646497
18180	-7145.513	-7429.976	284.4623	0.5386776	652213	0.000541593	0.00128401	0.00269982	0.000968842	0.000621477	0.00172655	0.000394362	0.000942036	0.000284247	0.000827018	0.00079078	0.000579185	0.000743327	0.000598438	0.000319961	0.000532735	0.000472527	0.001202	0.000713373	0.000325437	0.00107578	0.00111409	0.000408108	0.000546686	0.000576165	0.000509328	0.000763439	0.000254316	0.000655613	0.000583092	0.000342211	0.000424119	0.000898509	0.000369539	0.000286503	0.000577728	0.000950572	0.00264653	0.00225588	0.0004649	0.00104351	0.000486314	0.000776322	0.000545371	0.00128337	0.000811807	0.00186456	0.000335212	0.000589528	0.0014347	0.0011499	0.0020957	0.00233373	0.000320751	0.0007129248	0.2568588	0.0786843	0.152903	0.0703932	0.220393	0.192848	0.284778	0.0135846	-7.246135	0.998427	0.999598	1.0004	1.00157	0.354159	0.149433	0.155243	0.341166	0.2704434	0.05023083
18190	-7152.768	-7427.775	275.0076	0.1834262	352797.3	0.00128784	0.000547492	0.00574901	0.000262958	0.000683555	0.00129715	0.000226384	0.00113388	0.000677111	0.00124375	0.00048767	0.000879998	0.0003559	0.000137225	0.000671739	0.00027799	0.00167046	0.00101439	0.000439504	0.00066123	0.00125485	0.000360073	0.00153359	0.000461379	0.000620968	0.000368151	0.000539081	0.000993335	0.000285637	0.000949369	0.000912235	0.000497715	0.000491639	0.000540158	0.000840747	0.00174197	0.00124461	0.000980513	0.000928592	0.000648014	0.00083154	0.000548556	0.00107079	0.00135872	0.000966721	0.000676606	0.000321254	0.00091425	0.000351075	0.000312414	0.000286544	0.00380388	0.00230017	0.00116588	0.0007395402	-0.0183431	0.1587	0.198845	0.0994935	0.263835	0.110418	0.168709	0.2200638	-7.209482	0.997861	0.999453	1.00055	1.00214	0.359704	0.149915	0.146761	0.34362	0.2017207	1.090933
18200	-7160.066	-7437.823	277.7566	0.4709747	154830.9	0.000667784	0.00144887	0.00311682	0.00113623	0.000685822	0.00109239	0.00207256	0.000593882	0.000252645	0.000414236	0.000286816	0.000769517	0.001234	0.000463195	0.00032411	0.00098468	0.00025538	0.00143358	0.00101872	0.00101517	0.00173516	0.000122258	0.000338061	0.000592384	0.000813975	0.000986855	0.0010193	0.000727951	0.000661441	0.000307387	0.00021207	0.00101436	0.000721604	0.000379929	0.000371949	0.000663042	0.000582741	0.00139247	0.000380944	0.00032347	0.000905111	0.000502532	0.00174648	0.00370005	0.000647089	0.000750499	0.000416936	0.000625354	0.00227332	0.0005652	0.000750197	0.000957664	0.00192999	0.000217381	0.0007196547	-0.03344121	0.176809	0.158501	0.134021	0.118648	0.157668	0.254353	0.1120762	-7.236739	0.996771	0.999173	1.00082	1.00323	0.358789	0.145138	0.153173	0.3429	0.07863503	1.425271
18210	-7185.519	-7449.581	264.0624	0.8228109	755166.7	0.00102857	0.00159509	0.0043094	0.000776984	0.00161227	0.0012026	0.00081327	0.000608947	0.000489585	0.000572494	0.000929384	0.000734953	0.000511704	0.001083	0.00123844	0.000247474	0.00132823	0.00309245	0.00050856	0.00078847	0.000639695	0.000246322	0.001716	0.000453802	0.000686133	0.00105641	0.000913614	0.000861315	0.000510152	0.00142912	0.000130196	0.00160879	0.000447796	0.000340474	0.00144952	0.000181016	0.000704169	0.000773493	0.0034095	0.00107571	0.000356495	0.000514631	0.00262136	0.00121849	0.00217801	0.000355376	0.00156423	0.000860036	0.000842646	0.00169892	0.000771234	0.000858962	0.00222327	0.000992192	0.0009851908	0.08583286	0.12528	0.232167	0.131107	0.212865	0.100767	0.197814	0.07117631	-6.922675	0.998538	0.999626	1.00037	1.00146	0.357775	0.148284	0.163351	0.33059	0.1570092	0.4533258
18220	-7148.963	-7437.425	288.4615	0.1900978	504637.3	0.000634006	0.000416395	0.00421184	0.000780915	0.00102317	0.000994846	0.000457925	0.000481392	0.000708858	0.00066307	0.000367159	0.000630765	0.00111707	0.000568409	0.000920077	0.001177	0.000481109	0.00102002	0.000781798	0.000936458	0.000577425	0.000253414	0.000217035	0.000661896	0.000406588	0.00128682	0.000602757	0.000517746	0.000394787	0.000196633	0.000543042	0.000886723	0.00035199	0.000284173	0.000327024	0.000220411	0.00141717	0.00132955	0.000253575	0.000772451	0.000179259	0.00151295	0.00192503	0.00093745	0.000717893	0.000636245	0.000606081	0.0012415	0.000590049	0.00206495	0.000657467	0.000570549	0.00166465	0.000621066	0.000704669	-0.1723972	0.239286	0.149369	0.0662679	0.106667	0.155344	0.283067	0.2111897	-7.257782	0.998211	0.999542	1.00046	1.00179	0.355897	0.146342	0.157857	0.339904	0.03879251	5.444085
18230	-7149.446	-7435.989	286.5431	0.5535263	469896.8	0.00100305	0.000611746	0.00490971	0.000791054	0.000255337	0.000917261	0.000886987	0.000665837	0.000256435	0.000285973	0.00112037	0.000487997	0.000623988	0.00142567	0.00119712	0.000834479	0.00071413	0.000719067	0.00126022	0.000776913	0.000993294	0.000201462	0.000368368	0.000408383	0.000591434	0.000826941	0.000837264	0.00066344	0.00078644	0.000542385	0.000560457	0.000695652	0.000812284	0.000410125	0.000366518	0.000351286	0.000447009	0.000455726	0.00096639	0.00136063	0.000386799	0.00103536	0.00135982	0.000607802	0.00104794	0.000730825	0.000440229	0.000602715	0.000323027	0.000938753	0.000897159	0.000597174	0.006393	0.000916887	0.0007198685	-0.3309357	0.182044	0.129042	0.129558	0.165878	0.16219	0.231288	0.3488812	-7.236442	0.998146	0.999526	1.00047	1.00185	0.348328	0.153803	0.161526	0.336343	0.01794554	19.44111
18240	-7170.411	-7444.435	274.0246	0.6420098	198524.1	0.00103657	0.00234856	0.00393743	0.0010174	0.000918323	0.000710202	0.000619249	0.00136788	0.000651654	0.000513375	0.000632475	0.000460713	0.00077006	0.000332347	0.00155803	0.000629312	0.000705093	0.000937518	0.00111731	0.000726529	0.000609519	0.00118788	0.000803044	0.0022038	0.00203934	0.000532419	0.000566728	0.00135772	0.00135129	0.00102029	0.000685806	0.000454349	0.00162613	0.000934413	0.00177212	0.000777111	0.000548025	0.00123272	0.00167797	0.0010146	0.00113929	0.00101482	0.00217184	0.000434843	0.000578269	0.000845873	0.000533801	0.000410193	0.000351335	0.000365159	0.00137932	0.00464927	0.0026097	0.00111915	0.0009065976	-0.06726668	0.172031	0.241948	0.0925816	0.0913175	0.136248	0.265875	0.1246441	-7.005812	0.997149	0.99927	1.00073	1.00285	0.359608	0.144975	0.153677	0.341741	0.05737743	2.172354
18250	-7143.37	-7435.352	291.9821	0.5050847	312403.8	0.00127821	0.00104569	0.00192206	0.000314701	0.000676854	0.00109321	0.00106753	0.00167709	0.000632246	0.00056653	0.000168833	0.0014888	0.000348895	0.00070211	0.000248652	0.000383921	0.000800136	0.00102492	0.000338564	0.00100622	0.00039008	0.000750379	0.000247206	0.000367366	0.000386958	0.00036214	0.000347722	0.000655914	0.000166481	0.000391949	0.0003787	0.00054322	0.000406264	0.000761197	0.000523282	0.000993559	0.000929698	0.000877372	0.000248891	0.00113717	0.00171081	0.000381942	0.000916515	0.00226773	0.000764439	0.000850604	0.000197619	0.000340705	0.000703985	0.000303956	0.000453023	0.00146671	0.0015573	0.00028153	0.0006214833	0.08582892	0.170419	0.21762	0.144746	0.0899081	0.127085	0.250222	0.01766562	-7.383402	0.997727	0.999418	1.00058	1.00228	0.351029	0.149494	0.153612	0.345864	0.1034945	0.1706913
18260	-7147.906	-7435.984	288.0774	0.4336472	671376.4	0.000233157	0.000864892	0.00361793	0.000387537	0.000319932	0.000988815	0.000212115	0.000393485	0.000359792	0.000872549	0.000705168	0.000605284	0.00024545	0.000554925	0.000589705	0.000745932	0.000438488	0.00121348	0.000730327	0.000431588	0.00244018	0.000363139	0.000892002	0.000229464	0.0006446	0.000316547	0.00124731	0.000587087	0.000267106	0.00187685	0.00056167	0.00034172	0.000588391	0.000295278	0.000614835	0.00141321	0.000465397	0.000612213	0.000605488	0.000818516	0.000387581	0.000938505	0.000447269	0.000451769	0.00135606	0.000432725	0.00168908	0.000426304	0.00120593	0.000769975	0.000927021	0.0018949	0.00199378	0.000956423	0.0006712728	-0.09168712	0.173323	0.140586	0.192864	0.0639099	0.213623	0.215694	0.191235	-7.306335	0.998449	0.999603	1.0004	1.00155	0.338118	0.15797	0.155439	0.348473	0.09954789	1.921035
18270	-7153.212	-7438.816	285.604	0.525893	570742.1	0.000416255	0.000443618	0.00242228	0.000672334	0.000203207	0.000857649	0.000600157	0.000394739	0.000559032	0.000541773	0.00090355	0.000312212	0.000865917	0.0012697	0.000890567	0.00112473	0.00139998	0.000857042	0.00100775	0.000881214	0.000320189	0.000320507	0.000670568	0.000376913	0.000924732	0.00155786	0.00104758	0.000507652	0.000803378	0.000548349	0.000976372	0.000419936	0.000440168	0.000297265	0.000409638	0.00016799	0.000951852	0.000954069	0.000662398	0.0010496	0.000137414	0.000289502	0.00079839	0.00131454	0.000464998	0.0005088	0.00072733	0.000574112	0.00054002	0.00175546	0.000820232	0.00262878	0.00502998	0.000437634	0.000652674	-0.07392475	0.238509	0.217651	0.166928	0.0454072	0.106805	0.224701	0.08865302	-7.334433	0.998318	0.99957	1.00043	1.00168	0.352005	0.155833	0.151516	0.340646	0.01472827	6.019241
18280	-7154.578	-7434.942	280.3641	0.4689877	289103.3	0.000561543	0.001229	0.00178892	0.000840485	0.000637105	0.0010568	0.000779711	0.00125529	0.000203869	0.000794314	0.00107792	0.000662446	0.000357297	0.000799283	0.000877102	0.000425107	0.000959303	0.0010494	0.0011262	0.00102883	0.000273958	0.000921066	0.000375254	0.00058919	0.000299568	0.000496509	0.00110001	0.00096184	0.00122451	0.000207926	0.000333464	0.000370807	0.000248448	0.000879584	0.000798043	0.000336977	0.000630284	0.00140768	0.00103043	0.00079425	0.000495513	0.000234397	0.00155302	0.00213759	0.00186618	0.00156463	0.000692168	0.000596448	0.00223566	0.00153563	0.000732209	0.00145389	0.00314692	0.000744086	0.0006650889	0.04237808	0.195493	0.128481	0.13179	0.165483	0.151837	0.226915	0.001810854	-7.31559	0.997637	0.999395	1.0006	1.00237	0.344468	0.157645	0.153278	0.344608	0.04418893	0.04097981
18290	-7153.865	-7438.833	284.9671	0.317599	366051.6	0.000457159	0.0015421	0.00183064	0.000547646	0.00080429	0.000709372	0.000789147	0.000275682	0.000465343	0.000200503	0.00115972	0.00112293	0.000263489	0.000451082	0.000314031	0.000582764	0.000349118	0.000939476	0.00167476	0.00104938	0.000444222	0.000476545	0.00118076	0.000708202	0.000979975	0.000564499	0.000193503	0.000618573	0.000564957	0.000943266	0.000814783	0.00025272	0.00059319	0.000152331	0.000397976	0.00265127	0.000524435	0.000431202	0.000292427	0.000662472	0.000410883	0.000520588	0.00165026	0.00130752	0.00115791	0.000277095	0.000752347	0.00163391	0.000771115	0.000248185	0.000498857	0.00114959	0.00253697	0.00183042	0.0006496574	0.124721	0.113759	0.180585	0.0626267	0.248447	0.214622	0.17996	0.03133385	-7.339065	0.9979	0.999463	1.00054	1.0021	0.35498	0.152179	0.144187	0.348654	0.1560549	0.2007874
18300	-7140.346	-7436.576	296.2298	0.3218906	848929.4	0.00068171	0.000300217	0.00277573	0.000763686	0.0004004	0.00145902	0.000361818	0.000696833	0.00127403	0.000934751	0.00040482	0.000303849	0.000674606	0.000292805	0.000430204	0.000703297	0.00103249	0.000751675	0.000461587	0.00020735	0.000409594	0.000292306	0.00092167	0.000717567	0.000545095	0.000411488	0.00113578	0.000870453	0.00090286	0.000345255	0.0007454	0.0007114	0.000828129	0.000431042	0.000633207	0.00148257	0.000722632	0.000844363	0.000292158	0.0010287	0.000251836	0.000443355	0.000850507	0.000719957	0.000579482	0.000606466	0.000416163	0.000978777	0.00100253	0.000264283	0.00135423	0.00227985	0.00173853	0.00102418	0.0006272606	-0.07076941	0.154704	0.164553	0.167842	0.173612	0.132148	0.207141	0.07308846	-7.374149	0.998621	0.999647	1.00035	1.00138	0.352544	0.151048	0.144867	0.35154	0.002319046	31.51661
18310	-7153.282	-7439.823	286.5415	0.4006843	164719.8	0.00097466	0.00140848	0.00177938	0.000909848	0.000306905	0.0019338	0.000352787	0.00117823	0.000641155	0.000705768	0.00066704	0.000653348	0.00066955	0.000318377	0.000175783	0.000700753	0.000791536	0.00140348	0.00145021	0.000641922	0.000801436	0.000480031	0.000566684	0.000877438	0.000882367	0.000340796	0.000684285	0.000307514	0.000753793	0.000732789	0.000488017	0.000880605	0.000712268	0.000660931	0.000921937	0.00131594	0.000358417	0.000696784	0.00130237	0.000353858	0.000289423	0.000249675	0.00128212	0.0033753	0.001239	0.00100935	0.000735511	0.000507716	0.000949359	0.000345507	0.00212587	0.00150777	0.00149534	0.00111386	0.0007249205	-0.02427518	0.2118	0.172527	0.163398	0.075988	0.158051	0.218235	0.04439425	-7.229449	0.99687	0.999198	1.0008	1.00313	0.350223	0.149434	0.154756	0.345588	0.02011907	2.206576
18320	-7165.082	-7433.491	268.4094	0.3140584	204250	0.00116018	0.000398644	0.00534687	0.000856055	0.0010314	0.00128757	0.000156367	0.000792943	0.000994855	0.000932766	0.00100014	0.00114973	0.000563043	0.0011228	0.00165441	0.0004189	0.00169053	0.00118716	0.00103458	0.000633521	0.000396155	0.00024037	0.000965711	0.000837322	0.000703276	0.000460086	0.0016218	0.000983188	0.000542191	0.00192935	0.000330802	0.000587924	0.000719497	0.00171551	0.00115512	0.00166149	0.00124762	0.00225542	0.00166887	0.00104543	0.00110813	0.000398022	0.00134272	0.000892369	0.000789192	0.000854795	0.000578658	0.000655049	0.00143873	0.000365382	0.000557119	0.0027411	0.00268765	0.000701689	0.0009170666	-0.483503	0.156304	0.182358	0.130729	0.155472	0.0952745	0.279864	0.6173795	-6.99433	0.997189	0.99928	1.00072	1.00281	0.35614	0.155468	0.147274	0.341119	0.1338765	4.61156
18330	-7153.729	-7431.576	277.847	0.3607784	593714.2	0.00126836	0.00080927	0.00353912	0.00098833	0.0010138	0.00073428	0.000377556	0.00133363	0.000749032	0.000659423	0.00136367	0.000686149	0.000486304	0.00145051	0.00043555	0.00122633	0.000472178	0.000485598	0.000441004	0.00045421	0.000231861	0.001259	0.00044454	0.000996623	0.000766515	0.000778585	0.000688849	0.000556253	0.000456972	0.002815	0.00138051	0.000339418	0.000959149	0.000710618	0.000387171	0.000888431	0.000887328	0.00106202	0.000247825	0.000615038	0.000446751	0.00121427	0.00237748	0.000638572	0.0014455	0.00118464	0.00283432	0.000892475	0.000589856	0.000849959	0.000929551	0.00187364	0.00312018	0.000859748	0.0008141929	-0.3099263	0.202764	0.109826	0.160609	0.143626	0.120088	0.263087	0.3401681	-7.113313	0.998351	0.999578	1.00042	1.00165	0.354122	0.150282	0.155975	0.33962	0.03024185	11.24826
18340	-7151.075	-7431.373	280.298	0.3026806	395903.6	0.000447004	0.000594928	0.00226435	0.00169533	0.000145804	0.00162602	0.000285853	0.000599634	0.000432969	0.000892669	0.000531173	0.000693484	0.000980778	0.0006788	0.000706149	0.00089317	0.000740535	0.00385408	0.0012601	0.000228615	0.000665233	0.00102001	0.00174167	0.000834464	0.000792619	0.000713169	0.000271912	0.000324841	0.000479784	0.00044441	0.000983452	0.000269509	0.000736909	0.00131996	0.000317564	0.00081927	0.000957787	0.000169085	0.00056635	0.000641882	0.00052951	0.000443275	0.00099161	0.000652786	0.00203647	0.000721012	0.00154168	0.000277333	0.000272452	0.000646532	0.000852362	0.00221218	0.00241613	0.000649927	0.0007295462	-0.2004093	0.280461	0.179059	0.0915637	0.210639	0.112665	0.125613	0.2159616	-7.223088	0.997981	0.999483	1.00052	1.00202	0.352257	0.153903	0.150141	0.343699	0.01555235	13.88611
18350	-7172.384	-7448.392	276.0084	0.258454	940289	0.00133309	0.00043832	0.00112536	0.000667129	0.00107973	0.00114909	0.000626715	0.000540353	0.000979328	0.000356125	0.000702149	0.00193678	0.000951399	0.00116716	0.00126616	0.0014082	0.00035563	0.000786945	0.00102334	0.00112674	0.000722779	0.00062926	0.00173119	0.00338724	0.000403166	0.00151523	0.000685346	0.000830322	0.00158159	0.00142823	0.00175341	0.000920765	0.000703021	0.000266987	0.000309609	0.000943837	0.00156776	0.000853322	0.000236356	0.00171147	0.000592491	0.000805808	0.00108433	0.00112578	0.00118016	0.000662251	0.00112875	0.000302939	0.000525217	0.00363965	0.0003924	0.00207529	0.00210911	0.000796032	0.0009251706	-0.1286657	0.272004	0.143	0.133697	0.101295	0.185528	0.164477	0.1310168	-6.985532	0.998689	0.999665	1.00033	1.00131	0.3549	0.1508	0.153793	0.340508	0.002351063	55.72662
18360	-7141.398	-7442.655	301.2575	0.156084	680601.3	0.000786225	0.000654038	0.00162186	0.000669835	0.000330614	0.000661562	0.000315544	0.00065893	0.000650423	0.000362964	0.00097794	0.000431342	0.000355804	0.00100648	0.000211717	0.000948255	0.000315517	0.000354617	0.000332067	0.000275207	0.00104297	0.000449037	0.000737311	0.000765105	0.000334775	0.000476156	0.000280083	0.000337614	0.000679786	0.000690321	0.000907802	0.000430462	0.0014738	0.00117211	0.000511669	0.000608822	0.000728719	0.0010018	0.000620218	0.000799257	0.000747845	0.0012932	0.00136022	0.00221362	0.00100548	0.000215771	0.000403518	0.000749416	0.000316649	0.00131983	0.000719048	0.000726573	0.001325	0.000505176	0.0006236496	0.03680381	0.145973	0.185474	0.148229	0.115362	0.214397	0.190565	0.004269546	-7.379922	0.99846	0.999606	1.00039	1.00154	0.362463	0.153111	0.151973	0.332453	0.04107336	0.1039493
