Iteration	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18420	-7164.197	-7431.951	267.7536	0.2205854	992762.4	0.000733443	0.000221051	0.00178286	0.00157164	0.000648879	0.00222652	0.00144849	0.000289908	0.000597018	0.00124066	0.000415424	0.00141719	0.000695849	0.000785606	0.00232682	0.00041627	0.000432603	0.00315449	0.000778428	0.000551321	0.000554345	0.000608648	0.000148568	0.000190477	0.00167837	0.00048342	0.000449363	0.000375553	0.000651	0.00123856	0.00066709	0.0011466	0.000859282	0.00195618	0.000683072	0.000875959	0.000695002	0.000659133	0.0006697	0.000741032	0.000839348	0.000352989	0.000656988	0.00152313	0.000506299	0.00325192	0.000718282	0.00111905	0.000546692	0.000176121	0.0014975	0.000446566	0.00437434	0.00192943	0.0009023636	-0.421256	0.178117	0.151426	0.0888062	0.267053	0.138069	0.176528	0.4572934	-7.010493	0.998725	0.999674	1.00033	1.00128	0.341386	0.16367	0.157298	0.337645	0.03603739	12.68942
18430	-7169.953	-7433.306	263.3533	0.1123435	311422.7	0.000480108	0.00099651	0.0025787	0.00148311	0.00132409	0.00377941	0.00046491	0.00138651	0.000834081	0.00213936	0.000302898	0.00106514	0.000792954	0.000893857	0.00240903	0.00162152	0.000693722	0.000631758	0.0014775	0.000692866	0.00085408	0.0017913	0.00121535	0.000511038	0.0015	0.00137381	0.00332133	0.00125076	0.00153154	0.00126516	0.000937752	0.0010346	0.00129489	0.00203235	0.000838841	0.0062413	0.000495628	0.00125707	0.00114033	0.000779988	0.00156171	0.00139401	0.000749378	0.000787344	0.000376857	0.001242	0.000502348	0.00170423	0.000978147	0.0015878	0.000863856	0.00171591	0.00101537	0.00141824	0.001349989	0.2830863	0.11624	0.288383	0.116105	0.122821	0.180511	0.17594	0.0753792	-6.607659	0.997723	0.999417	1.00058	1.00228	0.349791	0.157419	0.157781	0.335008	0.3584655	0.210283
18440	-7160.63	-7437.683	277.0532	0.3463538	924455.1	0.00118381	0.000945991	0.000937028	0.000385823	0.00107267	0.00137434	0.00155604	0.000567213	0.00186402	0.000560216	0.00194598	0.00306435	0.00134723	0.00046387	0.00107397	0.00178383	0.000551319	0.00136057	0.00104373	0.00137713	0.0013805	0.0017303	0.000637806	0.00109904	0.000820178	0.00107372	0.000911477	0.000761101	0.000608654	0.00112534	0.000496106	0.00108907	0.00208038	0.00217962	0.00091471	0.00141954	0.00194573	0.0006126	0.000750502	0.00216246	0.00183684	0.00157681	0.000957938	0.000787391	0.00089697	0.00177477	0.00134147	0.00120537	0.000790089	0.000557094	0.000579623	0.0011562	0.000838856	0.000909203	0.001071873	0.3778836	0.122912	0.286858	0.109445	0.182982	0.122954	0.17485	0.1259222	-6.838348	0.998678	0.999662	1.00034	1.00132	0.349658	0.155248	0.151861	0.343233	0.5038058	0.2499419
18450	-7167.941	-7431.498	263.5567	0.3628071	960029	0.000239924	0.000544536	0.000812076	0.00104184	0.0015164	0.0035182	0.000696031	0.00190141	0.000619289	0.00355084	0.00126826	0.00108539	0.000595499	0.000260733	0.000865016	0.000125906	0.000510913	0.000960746	0.000428146	0.000695978	0.0007766	0.000888128	0.000662023	0.00188746	0.000394214	0.000696178	0.000855345	0.000252209	0.000609152	0.003173	0.000375741	0.00232633	0.00244681	0.00150433	0.00166422	0.00140843	0.00140411	0.000253586	0.000904613	0.000542567	0.000569791	0.00132629	0.000495864	0.000534343	0.00140292	0.00195305	0.00138087	0.00230663	0.00112206	0.00108457	0.000674886	0.000682726	0.0023351	0.000535152	0.001000583	-0.01461552	0.145316	0.186632	0.0754656	0.225042	0.174359	0.193186	0.08554461	-6.907172	0.998703	0.999668	1.00033	1.0013	0.349966	0.150931	0.154725	0.344378	0.07092909	1.206058
18460	-7169.969	-7434.664	264.6956	0.2822628	515075.1	0.000620248	0.00065568	0.000735325	0.00119827	0.00208247	0.00322972	0.000525067	0.000553212	0.000635379	0.000527495	0.000451968	0.000469377	0.00101924	0.000726042	0.000851433	0.000780853	0.000998144	0.000278837	0.000487426	0.00089666	0.00217062	0.000571913	0.000438055	0.00146134	0.000730348	0.000988212	0.000920497	0.00136735	0.000539112	0.00194029	0.000518139	0.000860139	0.0024384	0.0033637	0.00267972	0.000594016	0.000436219	0.000525147	0.000332898	0.00232706	0.000982757	0.00245913	0.0005399	0.000474909	0.000599867	0.00219668	0.00152122	0.000145839	0.000926893	0.00195228	0.000478587	0.000249745	0.000687165	0.00140715	0.0009429024	0.6639086	0.143579	0.116773	0.132516	0.129286	0.176058	0.301787	0.1657517	-6.966548	0.998229	0.999547	1.00045	1.00177	0.354653	0.145663	0.153545	0.346139	0.8296603	0.1997826
18470	-7139.21	-7430.087	290.8763	0.4776947	708676.4	0.000205132	0.000943497	0.00109792	0.00123548	0.0014057	0.00276222	0.000235387	0.000549059	0.000179371	0.00110746	0.000721354	0.00064424	0.0020965	0.000453511	0.000543559	0.000293512	0.000665829	0.00026468	0.00102422	0.000601747	0.000343342	0.000721594	0.000577369	0.00017631	0.000520342	0.000417949	0.000340872	0.000200599	0.000221945	0.000503772	0.00039615	0.000573818	0.00440076	0.000467973	0.000341435	0.000455826	0.000697005	0.000178001	0.000440358	0.000709099	0.00060615	0.000275302	0.000393072	0.000599734	0.000365112	0.00198246	0.000205851	0.000615324	0.000791642	0.00017105	0.000989034	0.0004997	0.000456575	0.00170104	0.0005527525	-0.1644928	0.266505	0.139417	0.0853653	0.134469	0.23784	0.136404	0.1716728	-7.5006	0.99849	0.999614	1.00039	1.00151	0.350973	0.15673	0.160683	0.331614	0.007180008	23.90984
18480	-7133.374	-7436.209	302.8351	0.2250782	717659.8	0.000915818	0.00114071	0.000639083	0.000665016	0.000961012	0.00202296	0.000731752	0.00057451	0.000651373	0.000253545	0.000501404	0.000169533	0.000475747	0.000315459	0.000472874	0.000443736	0.000561645	0.000508482	0.000350906	0.000705568	0.000645317	0.00142205	0.000416687	0.00102688	0.00127866	0.000475534	0.00058073	0.000524965	0.000335886	0.000464972	0.000294303	0.00058136	0.00306941	0.00029801	0.000395744	0.000324618	0.000665508	0.000714822	0.000617698	0.000349514	0.000305595	0.000421505	0.000787912	0.000622363	0.000379381	0.00199187	0.000624806	0.000251488	0.000281766	0.00036692	0.00084006	0.000468661	0.00135715	0.000744033	0.0005354467	-0.2734726	0.149856	0.0766201	0.0892457	0.335764	0.14156	0.206955	0.2740363	-7.532409	0.9985	0.999616	1.00038	1.0015	0.357511	0.148769	0.15039	0.34333	0.0005636868	486.1499
18490	-7141.765	-7431.219	289.4538	0.5156056	409729.7	0.000530125	0.000301444	0.00132451	0.000334631	0.00147792	0.00319458	0.00100066	0.00252378	0.000266878	0.0002759	0.000678296	0.000805707	0.00099064	0.000110671	0.000136283	0.000232845	0.000372436	0.000357696	0.000433946	0.00133162	0.000692899	0.000698715	0.000411547	0.000729446	0.000427509	0.000271868	0.0019787	0.000486679	0.00033611	0.000659925	0.000481176	0.000977613	0.00197899	0.000302183	0.000517397	0.000602372	0.000178861	0.000671624	0.000545219	0.000501405	0.000626855	0.00100381	0.000563761	0.000312396	0.00104165	0.000927382	0.000917189	0.000156309	0.000169551	0.000631847	0.0007913	0.000723423	0.000557112	0.000361645	0.0005296406	-0.1102415	0.121427	0.225566	0.0986496	0.184644	0.183908	0.185805	0.2005838	-7.543312	0.998015	0.999492	1.00051	1.00199	0.344074	0.152124	0.153461	0.350341	0.09034229	2.220265
18500	-7151.444	-7435.914	284.4705	0.7143614	414998.5	0.000156143	0.000265564	0.000391518	0.0022356	0.00110662	0.00407567	0.00128945	0.000164126	0.000382545	0.000462469	0.00172148	0.000250809	0.0002446	0.000656634	0.000256305	0.00164664	0.000414451	0.000353309	0.000647669	0.000380622	0.000696247	0.000710013	0.000368245	0.000382077	0.000253359	0.00030804	0.000625183	0.000395609	0.000717127	0.000798769	0.000366518	0.00247378	0.00200706	0.000573108	0.000392462	0.000614386	0.00029095	0.000533212	0.000664101	0.000397657	0.000250703	0.000415609	0.00079236	0.000638677	0.00104528	0.00175334	0.000275414	0.000532095	0.00108594	0.000928011	0.00174827	0.00079408	0.00132401	0.000333195	0.0006948464	0.01134682	0.195656	0.163946	0.0717007	0.147742	0.147501	0.273453	0.0001575302	-7.27182	0.998028	0.999495	1.0005	1.00197	0.344808	0.15383	0.157665	0.343697	0.01150435	0.0136931
18510	-7145.304	-7435.083	289.7792	0.3939821	796403.2	0.00124179	0.000126955	0.000344199	0.000762836	0.000841333	0.00266601	0.000397319	0.000591269	0.000945752	0.000797349	0.000313542	0.000849991	0.000769139	0.000704771	0.000480247	0.000538212	0.000295485	0.000506966	0.00076103	0.00171317	0.000388927	0.000559936	0.000152808	0.00124754	0.000508369	0.000162162	0.000619787	0.000234881	0.00037474	0.000327839	0.000264785	0.00042663	0.00200618	0.000311421	0.000107817	0.000517222	0.000800129	0.000393703	0.000334492	0.000581942	0.000585388	0.000208971	0.000948153	0.000581574	0.000555564	0.00179608	0.00116549	0.000466702	0.000495636	0.00120598	0.00221819	0.000645425	0.00111312	0.001446	0.0005836146	0.06552431	0.166152	0.253355	0.088647	0.131527	0.153308	0.207011	0.01058112	-7.44627	0.998576	0.999636	1.00036	1.00142	0.353448	0.149182	0.148948	0.348421	0.07610544	0.1390324
18520	-7148.082	-7432.369	284.2864	0.5623506	271570.9	0.000650888	0.000497648	0.000809628	0.000707705	0.00117989	0.00524823	0.000861741	0.000467148	0.000592727	0.000416588	0.000356029	0.000712753	0.000438168	0.000752619	0.000311153	0.00083905	0.000612619	0.000616551	0.000593749	0.000590281	0.000679138	0.00100974	0.00107923	0.00041212	0.00139491	0.000382686	0.000166752	0.000187842	0.00123297	0.000377055	0.000668262	0.000859926	0.00477258	0.000667507	0.000433081	0.000481972	0.00132229	0.00111567	0.00094334	0.000339074	0.000668293	0.000387628	0.000213639	0.000972396	0.000915617	0.00112804	0.000942946	0.000201468	0.000304961	0.000859209	0.000566803	0.0011139	0.000705498	0.00047849	0.0006528458	-0.198	0.154097	0.197708	0.136935	0.242472	0.0811025	0.187685	0.480956	-7.33417	0.997562	0.999376	1.00062	1.00244	0.354045	0.155729	0.152498	0.337728	0.282956	1.699756
18530	-7144.518	-7438.691	294.1728	0.6894963	109660.7	0.000768025	0.000467086	0.000657867	0.000896886	0.000572655	0.00301322	0.000612191	0.000496212	0.00117335	0.000619169	0.000968435	0.000315649	0.00116342	0.000173169	0.000768733	0.000634433	0.0013911	0.000767287	0.000644752	0.000337299	0.000392909	0.000744756	0.000797545	0.00029531	0.00088987	0.000592099	0.000527533	0.000396589	0.000898456	0.000960367	0.00101101	0.0010603	0.00188326	0.000619088	0.000560174	0.000947106	0.000687509	0.00045806	0.000393674	0.000426139	0.000648924	0.00107232	0.000478156	0.000348879	0.000960314	0.00160216	0.00204725	0.000181577	0.000627442	0.00112501	0.000869553	0.0006924	0.000392706	0.000747526	0.0005866813	-0.04721227	0.171831	0.111045	0.0899313	0.17402	0.0901729	0.362999	0.09197402	-7.441029	0.996164	0.999017	1.00098	1.00384	0.358089	0.150282	0.15559	0.336039	0.04476176	2.054746
18540	-7149.354	-7429.772	280.4182	0.5947866	510624.6	0.000380405	0.000195644	0.000611741	0.00233649	0.000628761	0.00319843	0.000898995	0.000379386	0.000765968	0.000860922	0.00121159	0.000423806	0.000966135	0.000411265	0.00031533	0.000479963	0.000414267	0.000980761	0.000413063	0.000489088	0.000426321	0.000597128	0.000608691	0.000331346	0.000530025	0.000811765	0.00136263	0.000705482	0.000292506	0.000964502	0.000320697	0.00090912	0.00412922	0.00115651	0.000396585	0.000465002	0.000656842	0.000118706	0.000583101	0.000840318	0.000170195	0.000607545	0.00194126	0.000436561	0.000525345	0.00444267	0.000630496	0.000185002	0.0011543	0.000783548	0.000768194	0.000888047	0.00034857	0.00146975	0.0006933785	-0.03975596	0.146928	0.17029	0.103624	0.230178	0.130675	0.218305	0.105468	-7.273935	0.998222	0.999545	1.00045	1.00178	0.351791	0.153814	0.159286	0.335109	0.06571208	1.605002
18550	-7151.731	-7431.847	280.1164	0.2889019	619967.4	0.00136596	0.00093629	0.00079717	0.000997076	0.00146442	0.00406951	0.00109112	0.00095647	0.00157867	0.000403945	0.000537114	0.000924433	0.00147337	0.000373747	0.000855416	0.000745311	0.000262999	0.00075392	0.000980073	0.00115978	0.00112513	0.00094733	0.000696228	0.000597799	0.000870244	0.00196312	0.00160712	0.000320423	0.000523193	0.000471417	0.000634499	0.000460033	0.00304923	0.000814708	0.000778233	0.000685829	0.00110395	0.00175543	0.000450955	0.000243125	0.000686298	0.00120575	0.000443611	0.00139873	0.0011092	0.00144009	0.000420301	0.000867308	0.000574286	0.00161182	0.0010586	0.00178878	0.00047891	0.00184879	0.0008441175	0.005590786	0.20344	0.11286	0.13624	0.22106	0.124742	0.201657	0.02974023	-7.077219	0.998386	0.999587	1.00041	1.00161	0.344269	0.151837	0.152764	0.35113	0.03533101	0.8417598
18560	-7180.032	-7435.507	255.4752	0.6068957	599796.4	0.0011737	0.000309577	0.00183406	0.00371283	0.00110376	0.00158519	0.000405728	0.000502605	0.000223299	0.00169515	0.00141986	0.00163431	0.000579155	0.00091276	0.000248346	0.000418529	0.000518787	0.00140002	0.000848317	0.000309396	0.0017803	0.00238549	0.00107745	0.000383828	0.000550642	0.000163945	0.00162977	0.00159716	0.000263912	0.00101149	0.000353079	0.00171038	0.00533614	0.000697499	0.0014372	0.00235695	0.000406082	0.000507868	0.00126556	0.00416848	0.000459363	0.000890898	0.000517224	0.000440445	0.00256822	0.00147902	0.000860556	0.00181298	0.000486004	0.000631009	0.00060961	0.00154766	0.00127154	0.0021843	0.000924733	-0.1455443	0.123168	0.174175	0.0933172	0.202751	0.132773	0.273816	0.1530255	-6.986006	0.998359	0.99958	1.00042	1.00164	0.348513	0.155596	0.151288	0.344603	0.007481229	20.4546
18570	-7171.402	-7448.161	276.7594	0.3471187	2184.78	0.00305654	0.000582216	0.0015575	0.00128048	0.00198055	0.00486659	0.00102363	0.000926153	0.00199941	0.000324888	0.000589838	0.000191558	0.000674028	0.00103288	0.000876349	0.000674634	0.000769152	0.000840644	0.000942548	0.000560711	0.00126782	0.000558416	0.000676806	0.00043629	0.00117609	0.00100059	0.00075886	0.000647785	0.00100591	0.000729211	0.000974293	0.00119963	0.00141147	0.00110431	0.00122265	0.00164825	0.00053983	0.0015573	0.000415955	0.000978861	0.000926194	0.000690059	0.000442152	0.000770813	0.000816689	0.000916942	0.00232373	0.00154664	0.000729149	0.00124923	0.00233035	0.000534388	0.00154565	0.000760996	0.001066525	-0.05877753	0.160338	0.1113	0.149322	0.216996	0.0537139	0.308331	0.06360351	-6.843349	0.972938	0.992924	1.00681	1.02732	0.343562	0.148651	0.154067	0.35372	0.00482598	13.1794
18580	-7161.273	-7439.137	277.8632	0.06165975	125606.6	0.000572065	0.00050842	0.00135719	0.00126632	0.000854949	0.00397663	0.00117508	0.00128374	0.000267657	0.00169681	0.00221357	0.000215554	0.000746846	0.00129094	0.000321396	0.000420835	0.000435468	0.000778078	0.0015553	0.000509707	0.00088765	0.00107964	0.000618784	0.0009313	0.000730834	0.000703092	0.00022389	0.000430946	0.000240484	0.00130079	0.000781812	0.000811075	0.00349759	0.000441668	0.0017045	0.00138547	0.000488313	0.000618897	0.000201489	0.000455374	0.000363666	0.000452238	0.000946961	0.000390379	0.000322901	0.000632676	0.000457593	0.00121607	0.000852535	0.000633112	0.000951058	0.00165178	0.000236557	0.00126098	0.0006375409	-0.04302848	0.182508	0.111737	0.103581	0.175429	0.0757828	0.350964	0.2083984	-7.357892	0.996416	0.999082	1.00091	1.00359	0.370488	0.144033	0.149098	0.336381	0.1653699	1.260195
18590	-7158.707	-7440.598	281.8914	0.8309295	113571	0.000631953	0.00152826	0.0011921	0.00126593	0.00101642	0.00261964	0.00130422	0.000222427	0.000781689	0.000416372	0.000866464	0.000432353	0.000940196	0.000656543	0.000863083	0.00142196	0.00045595	0.000753785	0.00027411	0.000904102	0.00105775	0.000616938	0.000560881	0.00120505	0.000631288	0.00029021	0.000688971	0.000931756	0.00103328	0.000526607	0.000600808	0.00175921	0.00187929	0.00100276	0.00202881	0.00143941	0.00047793	0.000515395	0.000289176	0.000636755	0.000575129	0.000529336	0.000593199	0.00041165	0.0020383	0.00217901	0.000633064	0.00101684	0.000600345	0.000509398	0.000921868	0.000829944	0.00057856	0.000711266	0.00088518	-0.8137867	0.124754	0.17197	0.122007	0.171344	0.146263	0.263662	0.8589564	-7.02972	0.996231	0.999034	1.00096	1.00377	0.354298	0.150891	0.160299	0.334513	0.04516967	19.01622
18600	-7159.374	-7436.233	276.8597	0.3136793	336369.1	0.00168224	0.00143448	0.00135047	0.000497041	0.00151205	0.0038256	0.000806274	0.000434466	0.00109102	0.000445175	0.000805831	0.000827422	0.000623534	0.000981952	0.0012283	0.000612278	0.000496102	0.000381061	0.000808532	0.000989525	0.000698988	0.000861674	0.00070067	0.000660049	0.00176287	0.00134375	0.000808446	0.0012258	0.000789642	0.00248395	0.000932534	0.00261137	0.00478748	0.000535037	0.000968067	0.000832548	0.000423746	0.000293325	0.000874085	0.000739395	0.000499999	0.000645421	0.000943418	0.000312543	0.00145272	0.000504779	0.00132204	0.000318237	0.000897224	0.00109802	0.000308013	0.00124644	0.00160046	0.00145249	0.0009209898	-0.00458636	0.148105	0.204157	0.134737	0.130934	0.149094	0.232974	0.09151066	-6.990062	0.997809	0.999439	1.00056	1.00219	0.357376	0.14997	0.147873	0.34478	0.0869243	1.052763
18610	-7173.466	-7448.146	274.6803	0.4223451	507557.5	0.0012182	0.000749408	0.00102307	0.000815136	0.000715718	0.00284916	0.00176989	0.000970946	0.000668635	0.00104267	0.000948834	0.00134324	0.00075256	0.000771483	0.00234417	0.00131202	0.00125297	0.000996271	0.000713982	0.00261482	0.000660464	0.000527896	0.0013966	0.00162142	0.00108459	0.00074254	0.00142315	0.00179859	0.000770351	0.00134566	0.000614389	0.001002	0.00320579	0.000896236	0.000983031	0.00344672	0.000797286	0.000843816	0.000612178	0.00114262	0.000433359	0.000751443	0.00172927	0.00132545	0.000695099	0.000386969	0.000890468	0.000807879	0.000319226	0.000555851	0.00221908	0.000550681	0.00119841	0.00189405	0.001084766	0.09543972	0.138664	0.0693499	0.149369	0.253916	0.168208	0.220495	0.1438382	-6.826391	0.998216	0.999544	1.00046	1.00178	0.332649	0.155777	0.151842	0.359732	0.2392779	0.6011345
18620	-7168.632	-7437.208	268.5754	0.467291	876966.5	0.000758684	0.00083932	0.000829889	0.00229392	0.000491402	0.00519638	0.000756113	0.000634554	0.0010903	0.000758904	0.00151381	0.00120699	0.00127281	0.000842373	0.000508842	0.00271178	0.000691207	0.000662452	0.000794355	0.000418784	0.00058305	0.00177372	0.000951004	0.000652774	0.000973817	0.000460788	0.000505898	0.000515052	0.000632916	0.00315223	0.00269993	0.0019577	0.00136412	0.000632166	0.00104124	0.00114784	0.000424762	0.000350635	0.000611527	0.000931314	0.000735184	0.000733801	0.00154459	0.000861749	0.000821333	0.0032323	0.000817762	0.000347865	0.000414281	0.00182298	0.000534417	0.0012323	0.00341395	0.00116811	0.0009241764	0.04493918	0.181406	0.094136	0.111814	0.152251	0.155022	0.305371	0.2880913	-6.986608	0.998643	0.999653	1.00035	1.00136	0.360231	0.149797	0.147767	0.342206	0.3330305	0.8650598
18630	-7162.707	-7433.144	270.4375	0.6598544	929317.1	0.00110731	0.000291752	0.00121895	0.000508079	0.00127571	0.00341179	0.000846956	0.00101917	0.000965404	0.00127626	0.00110056	0.00123135	0.000577574	0.00305531	0.00118951	0.000670177	0.00129491	0.00106462	0.000928577	0.00105388	0.00251034	0.000513972	0.0022858	0.000839029	0.00134597	0.000313302	0.000350992	0.000679676	0.00117293	0.000883533	0.000350733	0.00156277	0.00258659	0.000455353	0.00235941	0.000932591	0.00138731	0.00114583	0.00126194	0.000858657	0.000864833	0.00070335	0.000849626	0.00112546	0.00154153	0.00305393	0.000674822	0.000245084	0.00145184	0.000879313	0.000513964	0.000673177	0.000478117	0.00186743	0.001007045	-0.1063467	0.170516	0.240878	0.141693	0.135699	0.156751	0.154463	0.2180009	-6.900735	0.998682	0.999663	1.00034	1.00132	0.3444	0.15289	0.158469	0.344241	0.1116541	1.952466
18640	-7164.518	-7434.757	270.2391	0.8306416	723473.1	0.000577876	0.00203497	0.0032036	0.00112607	0.000646225	0.00327307	0.000684074	0.000763831	0.000494216	0.000834718	0.000630124	0.00116461	0.00136489	0.000642613	0.00061627	0.000997037	0.00062574	0.000445415	0.000868173	0.00100155	0.00148796	0.00180918	0.000827077	0.000715403	0.000554947	0.000292712	0.000393668	0.000705596	0.000328825	0.000787613	0.000213134	0.00108314	0.00219863	0.00117994	0.00122063	0.00134789	0.000277841	0.000398116	0.00120514	0.00149321	0.000443459	0.00228749	0.000347221	0.00082008	0.000494073	0.00312389	0.00088807	0.000958227	0.00121754	0.000671078	0.00335955	0.000853481	0.000519085	0.00230862	0.0008872504	0.1900289	0.127908	0.179531	0.128958	0.177213	0.0819457	0.304445	0.1426021	-7.027383	0.998506	0.999618	1.00038	1.00149	0.353958	0.152352	0.156052	0.337638	0.332631	0.4287095
18650	-7145.305	-7429.973	284.6682	0.4013292	586067.7	0.00057117	0.0012785	0.000821254	0.00138677	0.000499421	0.00332133	0.00038515	0.000411783	0.000701689	0.00093679	0.00112337	0.000762757	0.000807332	0.000834469	0.000451432	0.00236564	0.0011674	0.000851705	0.000534784	0.000573251	0.00192277	0.00119124	0.0023413	0.000469088	0.000655489	0.000424377	0.000429231	0.000921331	0.000431287	0.000469412	0.000593399	0.000773208	0.00234811	0.000773779	0.00149805	0.00120621	0.000835773	0.000716278	0.00148633	0.000736832	0.000464354	0.000278458	0.00144324	0.000334854	0.00125958	0.00208154	0.000574108	0.000348947	0.000492258	0.000611503	0.00114487	0.00055711	0.000501178	0.00117207	0.0007475754	-0.03398548	0.131209	0.122049	0.135674	0.273823	0.0929378	0.244306	0.151372	-7.198675	0.99834	0.999575	1.00042	1.00166	0.357285	0.152963	0.148654	0.341098	0.1173865	1.289518
18660	-7140.201	-7434.121	293.9207	0.4262364	903092.5	0.000408081	0.00020614	0.000466244	0.00145501	0.00113734	0.0022099	0.000336508	0.000476966	0.000514571	0.000643635	0.000588119	0.000512436	0.000691316	0.000878736	0.000369304	0.000538506	0.000209846	0.00136256	0.000531548	0.00093221	0.000247818	0.000615799	0.000772354	0.00117748	0.000343853	0.00118847	0.000719693	0.000509875	0.000800096	0.000258478	0.00107547	0.000912239	0.00199332	0.00169835	0.000462886	0.000866867	0.0012154	0.00086532	0.00131725	0.000661907	0.00100843	0.000488114	0.000656858	0.000810193	0.000936663	0.000608372	0.000296292	0.000436201	0.000420394	0.00137263	0.00060823	0.000908784	0.000587431	0.00150402	0.0006895228	-0.2660488	0.159658	0.197359	0.126704	0.0611118	0.244403	0.210764	0.3042037	-7.279511	0.998663	0.999658	1.00034	1.00134	0.350251	0.152714	0.151574	0.34546	0.03815496	7.972849
18670	-7144.025	-7436.57	292.5449	0.639119	395966.8	0.000341287	0.000608278	0.00151089	0.00057684	0.000718265	0.00207466	0.00164046	0.000530803	0.000206507	0.000390493	0.000619095	0.000265965	0.000313531	0.000224531	0.000392348	0.000430142	0.000640232	0.000630786	0.000592152	0.000539253	0.000643471	0.00158114	0.000764956	0.000406941	0.000342505	0.00121034	0.000356895	0.000402504	0.00109424	0.000358527	0.000775994	0.00030999	0.00127317	0.00022828	0.000943406	0.00129957	0.000305903	0.000206002	0.00074488	0.00101071	0.000816092	0.000405899	0.00103132	0.000510427	0.000656263	0.000768251	0.000969731	0.000662335	0.00152357	0.000247758	0.00152053	0.000381563	0.00301443	0.000722509	0.0005711903	0.02746462	0.286983	0.210056	0.114202	0.069618	0.134463	0.184679	0.1394315	-7.467788	0.997981	0.999483	1.00052	1.00202	0.355017	0.150401	0.157708	0.336874	0.1668961	0.8354388
18680	-7164.363	-7438.842	274.4787	0.6015894	563335.2	0.000576611	0.0007093	0.000680399	0.00109621	0.00121829	0.00515812	0.00056265	0.0022495	0.000966191	0.000513758	0.000955148	0.000437128	0.00114381	0.000791037	0.000853317	0.000542696	0.000750805	0.000956694	0.000585951	0.00126965	0.000541638	0.00240572	0.000823704	0.00094732	0.00145806	0.00127621	0.001215	0.00125701	0.000478027	0.000824348	0.000357706	0.00141218	0.00296236	0.00304161	0.00108699	0.00177352	0.00271896	0.0008038	0.000940846	0.000600783	0.000409807	0.00099888	0.00135196	0.00181525	0.000650049	0.000610596	0.00086085	0.000352466	0.00147553	0.00157019	0.000904587	0.000835588	0.00211839	0.000576169	0.0009716126	0.03739902	0.211413	0.258991	0.0856849	0.085673	0.160479	0.19776	0.01566448	-6.936553	0.998307	0.999567	1.00043	1.00169	0.354619	0.149514	0.154429	0.341439	0.0530635	0.2952025
18690	-7157.407	-7435.579	278.1722	0.481331	935226.7	0.00135922	0.000706202	0.00201298	0.00184835	0.00132642	0.00182684	0.00120558	0.00142553	0.00058544	0.000482941	0.0010712	0.000931826	0.000636919	0.000739807	0.000796015	0.00112311	0.000444291	0.000712737	0.0011452	0.00113359	0.00123066	0.00200726	0.000865353	0.00107025	0.00123951	0.000360421	0.00121344	0.00100575	0.00139471	0.00122904	0.00312284	0.00140065	0.0018003	0.000377425	0.000407413	0.000841863	0.00126215	0.000529648	0.00145364	0.000975492	0.0015641	0.00105329	0.00104474	0.00216241	0.00120414	0.000858889	0.00074239	0.00132705	0.000982562	0.00292497	0.000939132	0.00091295	0.00076214	0.00133559	0.0009717566	-0.07111145	0.204107	0.152952	0.0964966	0.19022	0.0967407	0.259484	0.1410798	-6.936405	0.998686	0.999664	1.00034	1.00131	0.360039	0.151302	0.156276	0.332382	0.06996834	2.016337
