Iteration	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
14710	-7165.455	-7435.829	270.3737	0.1640059	919631	0.000504517	0.00279504	0.000448641	0.000939226	0.00121018	0.000307708	0.00097483	0.000688668	0.0011098	0.000843512	0.000439299	0.00150931	0.000806871	0.00326837	0.000881284	0.00148003	0.00201499	0.00103622	0.000965673	0.000885924	0.00191971	0.00043847	0.000578915	0.00116998	0.00163194	0.000572041	0.00112911	0.00173797	0.00496943	0.00150327	0.00184061	0.00152908	0.00102693	0.000392947	0.000728399	0.000656875	0.000620822	0.000946039	0.00139029	0.00178537	0.000475496	0.000891404	0.00105832	0.000821919	0.00136331	0.00145839	0.00064217	0.00147431	0.00194585	0.000528732	0.000968431	0.00121334	0.00230345	0.00191263	0.000994881	-0.2045437	0.136511	0.167209	0.122803	0.213022	0.137769	0.222687	0.2229851	-6.912887	0.998675	0.999661	1.00034	1.00133	0.355802	0.144648	0.156127	0.343422	0.01844144	12.09152
14720	-7155.439	-7443.04	287.6006	0.2144898	357918.5	0.000398006	0.00170853	0.000380345	0.000350631	0.000827897	0.00141991	0.000777488	0.000908405	0.00131022	0.00134616	0.000456672	0.000436681	0.000856733	0.000188682	0.00109247	0.000423483	0.000966629	0.00111628	0.000717736	0.000806594	0.00112209	0.00100237	0.000490205	0.000608265	0.000415431	0.000295135	0.00232247	0.000705113	0.000912066	0.000582641	0.000932789	0.00067227	0.000978868	0.000706371	0.000440448	0.00138598	0.000590361	0.00077472	0.0008508	0.000273302	0.000404082	0.000619107	0.000390008	0.000649373	0.000795446	0.000305984	0.00155864	0.000605384	0.00278181	0.000777148	0.00146333	0.000154127	0.000627966	0.00250524	0.0007284535	-0.03119675	0.169288	0.112296	0.101982	0.354366	0.0865275	0.175541	0.092071	-7.224587	0.997876	0.999457	1.00054	1.00213	0.357874	0.143249	0.158759	0.340118	0.06087424	1.512479
14730	-7164.888	-7436.852	271.9643	0.1989581	478797.1	0.000295611	0.00413722	0.000759948	0.000925749	0.000629681	0.000169799	0.000638761	0.000270075	0.000978675	0.00112422	0.000772985	0.00116349	0.00121597	0.00138644	0.00172035	0.00137792	0.000410026	0.00113393	0.000942003	0.000579335	0.000399845	0.000644036	0.00131329	0.00100604	0.000706333	0.000828452	0.000549735	0.00150603	0.000317853	0.00115734	0.000439081	0.00116744	0.00134496	0.000442956	0.000736193	0.0026062	0.000786679	0.000251118	0.00185853	0.000453937	0.00168925	0.00202862	0.00140507	0.00063519	0.00146892	0.0015411	0.000385592	0.000805943	0.00134868	0.000793062	0.00150012	0.000771429	0.00161999	0.00298317	0.0009290674	-0.06766312	0.175746	0.196053	0.103609	0.148153	0.163285	0.213155	0.1147127	-6.981329	0.998164	0.99953	1.00047	1.00184	0.364286	0.145049	0.148685	0.341979	0.04704961	2.438123
14740	-7167.381	-7442.579	275.1978	0.293828	559993.6	0.000551883	0.00249793	0.00132712	0.000708306	0.000860888	0.000633665	0.00215483	0.000224562	0.000806528	0.00121083	0.000755256	0.00227374	0.00146779	0.00066296	0.000414021	0.00150597	0.00142223	0.000587778	0.000488744	0.00102634	0.000646142	0.0014548	0.0016927	0.0012451	0.00120838	0.000914591	0.00102637	0.000524283	0.000455065	0.000590008	0.00109538	0.000660728	0.00125347	0.00060134	0.000988936	0.000733806	0.000445505	0.000890105	0.00317551	0.000385307	0.000609119	0.00200364	0.000354445	0.00174465	0.00255379	0.000431357	0.000615701	0.00153623	0.00159003	0.000574586	0.00194262	0.000729429	0.00085905	0.0017242	0.0009914856	-0.1400568	0.142714	0.196409	0.0707347	0.262433	0.139765	0.187944	0.1934561	-6.916306	0.998302	0.999566	1.00043	1.0017	0.346096	0.149356	0.152737	0.351811	0.05339931	3.62282
14750	-7158.31	-7434.988	276.6786	0.3155367	960173.7	0.00226386	0.00131751	0.000548831	0.00108128	0.00160155	0.00037149	0.000656368	0.000936524	0.000577941	0.00109634	0.00029551	0.000630435	0.000753064	0.000940294	0.00168406	0.00119034	0.000460157	0.000821813	0.00281468	0.000834269	0.00046743	0.000968143	0.000848803	0.00152341	0.000413751	0.000478173	0.00110729	0.000820854	0.000371261	0.00234976	0.000587096	0.00134004	0.00158992	0.000488806	0.00121324	0.00101373	0.000666835	0.00394344	0.00101662	0.00056883	0.000526282	0.000389537	0.00143727	0.000829263	0.000816701	0.0016046	0.00108374	0.000817695	0.00147447	0.00101756	0.00132505	0.00102587	0.000890243	0.00253099	0.0008497917	-0.2347393	0.133319	0.215707	0.0736649	0.131917	0.233307	0.212085	0.3056769	-7.070519	0.998703	0.999668	1.00033	1.0013	0.342985	0.151889	0.157072	0.348054	0.07093762	4.309094
14760	-7175.901	-7435.802	259.9005	0.1912592	510011.9	0.00123315	0.00329448	0.00119483	0.000692565	0.000351605	0.00137426	0.000392635	0.000549242	0.00102028	0.00192382	0.00214585	0.000651847	0.00178106	0.00147494	0.00100066	0.00184594	0.00101068	0.00216618	0.00164917	0.00123846	0.00131551	0.000588456	0.000528352	0.00222956	0.00110068	0.00013885	0.000770239	0.000533462	0.00175672	0.00242721	0.00149192	0.000955873	0.00161814	0.000911283	0.000914469	0.000596838	0.00149389	0.0032586	0.00174347	0.00101615	0.00114283	0.000612576	0.00407617	0.00284323	0.00156266	0.00253021	0.000891602	0.00172459	0.00267474	0.00118754	0.00099332	0.000850551	0.00110551	0.00109056	0.001249033	-0.07103723	0.319989	0.169246	0.0702446	0.212021	0.0817156	0.146784	0.07295	-6.685385	0.998221	0.999545	1.00045	1.00178	0.353684	0.156627	0.151891	0.337798	0.001912769	38.13843
14770	-7154.012	-7438.842	284.8297	0.1562258	193411.1	0.000615344	0.00208571	0.00126952	0.000510315	0.000761299	0.000681725	0.00158327	0.000497564	0.000589139	0.000633659	0.00158029	0.00205554	0.00113271	0.00058788	0.000187197	0.00122173	0.00020315	0.00141744	0.0006246	0.000513056	0.00135877	0.00092577	0.000355438	0.000707011	0.000862022	0.000201821	0.000739288	0.000587037	0.00112795	0.000330554	0.000801283	0.00120225	0.000544785	0.000294064	0.00114383	0.000792451	0.000750155	0.00192087	0.0013243	0.000745099	0.000448128	0.000487042	0.00115856	0.000866677	0.000568413	0.00081121	0.00174231	0.00023173	0.000878135	0.000525557	0.000839172	0.000846439	0.00207875	0.00113249	0.0008223473	-0.1292919	0.221497	0.18223	0.0903291	0.132768	0.16594	0.207235	0.1741869	-7.103348	0.997111	0.99926	1.00074	1.00289	0.341547	0.141303	0.164503	0.352647	0.04489502	3.879871
14780	-7138.438	-7440.793	302.3542	0.4135404	744258.7	0.000299149	0.00234853	0.00047722	0.000688847	0.000443307	0.000721337	0.00046822	0.000792846	0.000340818	0.000799946	0.000465315	0.000938975	0.000839666	0.000431291	0.000864605	0.000776104	0.000493785	0.0011615	0.000412758	0.00075227	0.000240638	0.000654262	0.000380813	0.000397879	0.000331847	0.000735965	0.000395231	0.000852902	0.000266151	0.000485309	0.00100297	0.000445194	0.000668643	0.00024263	0.00132207	0.00109555	0.00121056	0.00434424	0.000445264	0.00113338	0.000471724	0.000297811	0.000451299	0.000354482	0.00024073	0.000386081	0.000506997	0.000333383	0.000363358	0.000344062	0.000599217	0.000289487	0.000590316	0.00161924	0.0005509437	-0.02918173	0.252954	0.234616	0.054804	0.170935	0.123665	0.163027	0.04361033	-7.503878	0.998527	0.999623	1.00038	1.00147	0.353591	0.14466	0.166631	0.335118	0.0144286	3.022492
14790	-7160.37	-7436.3	275.9305	0.3056563	688938.2	0.00015281	0.00265324	0.000336528	0.00129397	0.000385087	0.0011954	0.000626141	0.000445983	0.00113037	0.000376196	0.000455299	0.000513448	0.00101347	0.000248385	0.000251096	0.00314676	0.000539115	0.00156818	0.000953325	0.000225385	0.0010129	0.00115785	0.00166195	0.000536895	0.00125684	0.000984788	0.00176971	0.000572728	0.000826152	0.000775814	0.000429926	0.000354682	0.000544968	0.000368537	0.000366792	0.000817877	0.00101273	0.00208449	0.000797633	0.000295458	0.00113442	0.00115769	0.00108647	0.00115231	0.00114794	0.0009245	0.000473747	0.000875744	0.000291516	0.00110277	0.00144923	0.00114363	0.00124843	0.00201486	0.0007976398	-0.6765851	0.239614	0.222243	0.0708571	0.155092	0.157765	0.154429	0.6774135	-7.133853	0.998469	0.999608	1.00039	1.00153	0.352309	0.158042	0.159435	0.330213	0.0008284356	817.7021
14800	-7155.349	-7441.215	285.8658	0.3780918	577096.8	0.000535127	0.00413117	0.000943167	0.000745247	0.00106502	0.00100844	0.000311415	0.000348593	0.000891002	0.000911381	0.000603788	0.000535851	0.000341038	0.000502716	0.000566284	0.000883899	0.00140072	0.000850357	0.000557715	0.00155793	0.000699167	0.000368329	0.00122712	0.000281806	0.000954987	0.000215746	0.000925371	0.000586323	0.000528475	0.000707003	0.00080565	0.000547279	0.000359863	0.000380162	0.00174471	0.000479103	0.00100214	0.00113339	0.00163228	0.000422471	0.000546829	0.000518188	0.000695425	0.000572676	0.00127643	0.000284469	0.00127652	0.00122001	0.0030612	0.000711391	0.000564261	0.0003594	0.00246917	0.000835244	0.0007655072	0.03371021	0.215895	0.0985537	0.0738774	0.201791	0.16449	0.245392	0.07710363	-7.174972	0.998327	0.999572	1.00043	1.00167	0.350676	0.162219	0.158423	0.328682	0.1108138	0.6957942
14810	-7143.652	-7442.044	298.3921	0.3617877	855828.5	0.000398976	0.00165538	0.00101618	0.00108402	0.000644679	0.000363589	0.00055326	0.000320672	0.000455377	0.000177827	0.00144372	0.00186551	0.000485734	0.000357168	0.00154287	0.000718783	0.000580608	0.000900247	0.000708507	0.000564469	0.000609449	0.000638528	0.000815302	0.000304998	0.000252904	0.000696774	0.000424452	0.000673532	0.000677198	0.000311619	0.000604251	0.000313521	0.000755998	0.000303303	0.00022593	0.000826492	0.000253838	0.00362705	0.000952287	0.000804708	0.000242436	0.000699809	0.00025075	0.000612705	0.00079449	0.000264577	0.000262949	0.00015519	0.000667624	0.000420543	0.000327966	0.000405059	0.00103286	0.00078566	0.0005927783	-0.08994179	0.153414	0.211074	0.109095	0.137703	0.297086	0.0916277	0.1573562	-7.43069	0.998626	0.999649	1.00035	1.00137	0.353068	0.152391	0.153456	0.341085	0.06741439	2.334163
14820	-7147.91	-7433.291	285.381	0.2887872	286448.1	0.000123342	0.0035005	0.000458437	0.000687545	0.00028488	0.000230517	0.000401969	0.00122574	0.000804731	0.000414507	0.000406018	0.000210165	0.000525526	0.000149501	0.00033411	0.000548803	0.00084607	0.000629706	0.000796143	0.00168102	0.000658695	0.000533983	0.000206402	0.000186783	0.000352558	0.000387441	0.000444116	0.00064364	0.000767525	0.000197722	0.000944879	0.000749195	0.000706154	0.0013891	0.000375385	0.000511571	0.000942871	0.00116902	0.00311774	0.000305176	0.00029533	0.000975295	0.0016341	0.000880363	0.000580183	0.000373549	0.000698922	0.000362607	0.00161233	0.000692015	0.000649843	0.0015059	0.00212599	0.000942638	0.00057989	-0.01733383	0.151764	0.150621	0.209128	0.163861	0.19018	0.134446	0.04939511	-7.452672	0.997626	0.999392	1.00061	1.00238	0.348383	0.154227	0.154798	0.342593	0.03206128	1.540647
14830	-7150.845	-7437.477	286.6313	0.322987	996441.3	0.000153699	0.00531051	0.00069142	0.00175129	0.00260915	0.000830992	0.000234598	0.000192555	0.000882739	0.000849877	0.000434736	0.000346457	0.00157491	0.00063207	0.000899634	0.000703155	0.000792813	0.00077827	0.000318708	0.000432611	0.000575445	0.000284442	0.000960685	0.0012947	0.000482687	0.00115885	0.000295888	0.000607868	0.000339598	0.000304447	0.000881717	0.00104443	0.000761954	0.000461479	0.00140298	0.000909217	0.000661892	0.00119032	0.000961861	0.000406389	0.000334196	0.000234787	0.000324252	0.000591527	0.00102508	0.000813998	0.000582653	0.000542905	0.000950744	0.000836415	0.000171419	0.000916453	0.000780214	0.000266127	0.0006411976	-0.02441378	0.147736	0.155012	0.0316196	0.253566	0.16209	0.249976	0.09772267	-7.352173	0.998727	0.999674	1.00032	1.00127	0.356632	0.152134	0.155454	0.335779	0.07330889	1.333026
14840	-7157.859	-7440.722	282.8636	0.6054967	956171.3	0.000448424	0.00455253	0.00043346	0.000331832	0.000625855	0.000557185	0.00078929	0.000710077	0.00098728	0.000416522	0.00130614	0.000439424	0.00063495	0.000405766	0.000257121	0.00102217	0.00050923	0.000537186	0.00113976	0.000145518	0.000434776	0.000366809	0.000536571	0.00080382	0.000135393	0.000311921	0.000865695	0.000314866	0.000175912	0.00169091	0.000260845	0.000349915	0.000365997	0.000167064	0.000260614	0.00166815	0.000902973	0.00230505	0.0014347	0.0010059	0.00127335	0.00113616	0.000532976	0.000779919	0.00111968	0.00104224	0.000729601	0.000394911	0.000589162	0.000123613	0.000417112	0.000471684	0.0010565	0.00195218	0.0006096359	-0.0503683	0.205545	0.131283	0.115739	0.21881	0.114493	0.21413	0.1259244	-7.402649	0.9987	0.999668	1.00033	1.0013	0.349683	0.149168	0.152425	0.348724	0.07555612	1.666634
14850	-7159.772	-7430.219	270.4474	0.1941825	877622.9	0.000917457	0.00342806	0.000389723	0.00106157	0.000753835	0.00100331	0.00113306	0.000455188	0.000550738	0.000493241	0.00107808	0.000908623	0.000462337	0.000363614	0.00121028	0.000953601	0.00129035	0.0023487	0.000563796	0.000351215	0.00248747	0.000552301	0.000816185	0.00192076	0.00114198	0.000396745	0.000922776	0.00101654	0.000304009	0.000776025	0.00228617	0.00129937	0.00118497	0.000904494	0.000452431	0.000716903	0.00110682	0.00558912	0.000908501	0.00163326	0.000430723	0.000314037	0.000777579	0.000660246	0.000785161	0.00202533	0.000908421	0.00159121	0.00268709	0.000898455	0.000791553	0.000516249	0.00178116	0.00170882	0.000867887	-0.07187586	0.197682	0.14453	0.0600158	0.254528	0.119264	0.22398	0.1336715	-7.049449	0.998643	0.999653	1.00035	1.00136	0.350361	0.150596	0.155101	0.343942	0.06179561	2.163122
14860	-7139.763	-7439.924	300.1606	0.3505053	771379.8	0.000398442	0.00255348	0.000436181	0.000798415	0.000394285	0.000668519	0.000449679	0.000399005	0.000284475	0.000415277	0.000382492	0.000931135	0.000470229	0.00127921	0.000408967	0.000812568	0.000715012	0.000327163	0.000527666	0.000946951	0.00024773	0.000711213	0.00104389	0.000721842	0.000742913	0.000258596	0.00050224	0.000595023	0.000423328	0.00113357	0.0011141	0.000972594	0.000777674	0.000235071	0.00125267	0.001129	0.00103725	0.00136582	0.00096212	0.00039735	0.00096689	0.000847257	0.000675963	0.000228761	0.000473131	0.00067862	0.001217	0.00112079	0.000966447	0.000418476	0.000509788	0.000946339	0.000728912	0.000459253	0.0006966207	-0.2141084	0.249511	0.175811	0.158491	0.146384	0.153581	0.116222	0.2338802	-7.269269	0.998553	0.99963	1.00037	1.00145	0.337938	0.14837	0.154433	0.359259	0.01977181	11.82897
14870	-7151.294	-7432.738	281.4436	0.1618788	789945.4	0.000722606	0.00202981	0.000862571	0.00118053	0.000460871	0.00092572	0.000449146	0.000620031	0.00131573	0.000739237	0.00048726	0.00122424	0.000588273	0.000130454	0.000945446	0.0010395	0.00032178	0.00040827	0.00137277	0.00127498	0.00092183	0.000479713	0.000708884	0.000368682	0.00138428	0.00143873	0.000652103	0.000571989	0.000512427	0.00020679	0.000508733	0.00091222	0.000290469	0.000200025	0.000671456	0.000507195	0.00223942	0.00115506	0.000647271	0.000165979	0.000315599	0.000889218	0.000740847	0.000570097	0.00114729	0.000738242	0.00154758	0.000833908	0.00163082	0.000360756	0.000545578	0.000733333	0.0045918	0.00093202	0.0006768155	-0.4903096	0.214766	0.14375	0.0745766	0.173336	0.17191	0.221663	0.4987004	-7.298112	0.99857	0.999634	1.00036	1.00143	0.353613	0.143733	0.155964	0.34669	0.008390778	59.43434
14880	-7166.24	-7439.645	273.4055	0.407962	747548.4	0.00104105	0.00264527	0.00126183	0.000840779	0.000480566	0.000958706	0.0013455	0.000453176	0.00111492	0.00166808	0.000933697	0.00124001	0.000443063	0.000936383	0.000858189	0.00187603	0.000248507	0.000537783	0.00058646	0.000329351	0.00152262	0.000462607	0.000392618	0.000443509	0.000693697	0.00324618	0.000867871	0.000261034	0.000735785	0.00137198	0.000714911	0.000353489	0.000113697	0.00073859	0.00127076	0.000749512	0.00135938	0.00152497	0.000389516	0.000874201	8.09603e-05	0.000759583	0.000821854	0.000716302	0.000760679	0.000610099	0.00207151	0.00094298	0.00141771	0.000332757	0.000464803	0.000184547	0.00147352	0.00126492	0.0006885279	-0.004129439	0.125205	0.234332	0.0804088	0.0657858	0.178516	0.315752	0.07405036	-7.280955	0.99853	0.999624	1.00038	1.00147	0.360767	0.142683	0.152296	0.344254	0.06992092	1.059059
14890	-7150.673	-7434.991	284.3177	0.4001737	189238.3	0.000443772	0.0055766	0.000104132	0.00120891	0.000478988	0.000181147	0.00054045	0.00101796	0.000863222	0.000682518	0.00238747	0.000336852	0.00111311	0.000998807	0.000735125	0.000809832	0.000479381	0.00125695	0.000250607	0.000806824	0.000712195	0.000177487	0.000967482	0.000174819	0.000937724	0.000335074	0.000795217	0.000803592	0.00055834	0.000455935	0.000774537	0.000688402	0.000802795	0.000692223	0.000679634	0.000974907	0.00088313	0.00261429	0.000660539	0.000211806	0.00122688	0.000815315	0.000306113	0.000630955	0.00110293	0.000929717	0.00100575	0.000495957	0.000382864	0.000242978	0.000798965	0.000710476	0.000777714	0.000507761	0.0006369716	0.03692737	0.0982436	0.142698	0.0549419	0.255519	0.23285	0.215748	0.02225544	-7.358785	0.99708	0.999252	1.00074	1.00292	0.362253	0.158445	0.151792	0.32751	0.0591828	0.3760457
14900	-7151.449	-7440.624	289.1748	0.5862469	702046.9	0.000464215	0.00229109	0.0001998	0.00131292	0.00130955	0.000533314	0.000416124	0.000428333	0.000711216	0.000722955	0.00173847	0.000211136	0.000664652	0.000255046	0.000311337	0.00110766	0.000732636	0.000858982	0.000942372	0.000660264	0.000695502	0.000516344	0.00035558	0.000217342	0.000979586	0.000603754	0.0003135	0.000334771	0.000764352	0.00142016	0.000336008	0.00061448	0.000829622	0.000645583	0.000905358	0.00112152	0.000729728	0.00249928	0.0010528	0.000284056	0.0011929	0.000465438	0.000421182	0.000427254	0.000916261	0.000412089	0.000695149	0.000160408	0.00131999	0.00114697	0.000364718	0.000254503	0.000986063	0.00118885	0.0005611709	0.2326026	0.153301	0.113712	0.0896189	0.178973	0.252639	0.211755	0.02110965	-7.485485	0.998483	0.999612	1.00039	1.00152	0.355611	0.146057	0.156343	0.34199	0.2537123	0.08320313
14910	-7167.435	-7442.634	275.1986	0.2925155	399417.1	0.00121193	0.00416903	0.000312096	0.000711631	0.000552232	0.000975518	0.000401473	0.000794333	0.000726342	0.000953625	0.00188134	0.000810767	0.000661498	0.00074344	0.000744283	0.00104444	0.000735061	0.000502488	0.000953474	0.000528842	0.000448798	0.000741743	0.000561965	0.000610284	0.000698555	0.000772542	0.00138957	0.000819795	0.00096108	0.000765819	0.000699892	0.000288286	0.000630427	0.000628566	0.000158348	0.00105297	0.000376605	0.00213134	0.000586777	0.00155527	0.000974137	0.000299642	0.000494694	0.000669287	0.000750461	0.000323771	0.00334069	0.000983954	0.00195985	0.00138977	0.00146322	0.000410331	0.00108078	0.00214219	0.0006988927	-1.182956	0.2121	0.171481	0.0504297	0.0910442	0.181972	0.292973	1.193539	-7.266013	0.997989	0.999486	1.00051	1.00201	0.349642	0.157545	0.155477	0.337336	0.01058351	112.7734
14920	-7156.25	-7437.978	281.7289	0.6658749	996002.8	0.000828317	0.00326671	0.000222733	0.000624683	0.000441297	0.000928487	0.00184355	0.000811178	0.00066077	0.0006772	0.00138076	0.00144207	0.00134208	0.000773334	0.000916969	0.00130477	0.00110503	0.000822701	0.00103883	0.000268754	0.00107218	0.000245167	0.000804643	0.00038521	0.000601668	0.00126168	0.00040644	0.000906982	0.000238726	0.000937678	0.000215867	0.000638021	0.000356437	0.000532569	0.000174017	0.000570321	0.00079609	0.00278768	0.00089938	0.000747067	0.00103499	0.000518966	0.000439989	0.000734838	0.000292174	0.00123541	0.00104558	0.000655706	0.00211972	0.000694293	0.000304234	0.00070376	0.00147661	0.00157305	0.0007226875	-0.07919916	0.238413	0.151274	0.138893	0.0983737	0.185401	0.187644	0.1599431	-7.232534	0.998727	0.999674	1.00033	1.00127	0.347057	0.149441	0.162208	0.341295	0.08074395	1.980868
14930	-7151.957	-7434.99	283.0322	0.3842893	394795	0.000544772	0.00342748	0.000719934	0.00141946	0.000588777	0.00130323	0.00139243	0.000444443	0.0021998	0.00163123	0.00128818	0.000287268	0.000614835	0.000587096	0.000422847	0.000784844	0.000946366	0.000674407	0.000394643	0.000520822	0.00121612	0.00112189	0.000397816	0.000696661	0.000783431	0.00080288	0.00107644	0.000351455	0.000444543	0.00221299	0.000388681	0.00117334	0.000823318	0.000514162	0.0027019	0.00142389	0.000307224	0.00232956	0.000323174	0.000455043	0.000736391	0.000599907	0.00088245	0.000946509	0.000328987	0.00096943	0.00154185	0.000997988	0.00114537	0.000563138	0.000637254	0.00114076	0.000509481	0.0010828	0.0007418053	-0.04777988	0.158411	0.0725864	0.109543	0.260805	0.175316	0.223338	0.0730732	-7.206424	0.997978	0.999483	1.00052	1.00202	0.348061	0.148227	0.157644	0.346067	0.02529332	2.889032
14940	-7147.422	-7439.858	292.4357	0.3725903	814458.3	0.000438149	0.00132127	0.000456154	0.000641964	0.000511673	0.000749578	0.000406303	0.000532152	0.000435038	0.000595588	0.000350173	0.000321286	0.000406307	0.00128261	0.000261127	0.00129053	0.000581773	0.000710292	0.000715163	0.00112755	0.000696367	0.000354851	0.000904821	0.000203603	0.00177779	0.00071999	0.000216309	0.00034198	0.0012755	0.000251297	0.000463761	0.00084852	0.000626128	0.000633809	0.000575638	0.001344	0.00108996	0.00149671	0.000788512	0.000334997	0.00158764	0.000254644	0.000382457	0.00115028	0.000738515	0.000518619	0.00131783	0.000266627	0.000399484	0.00027332	0.00113278	0.00281709	0.000732488	0.00037949	0.0006571386	0.1792198	0.132702	0.127982	0.138964	0.195554	0.142987	0.261811	0.08075754	-7.327616	0.998592	0.99964	1.00036	1.00141	0.34729	0.155004	0.153312	0.344394	0.2599774	0.310633
14950	-7167.228	-7449.26	282.0321	0.2938219	781069.1	0.000705379	0.00164421	0.000461893	0.000470997	0.00105587	0.000895577	0.000536678	0.00226442	0.000958759	0.000994064	0.000872549	0.000716956	0.00231879	0.000817195	0.000510892	0.001086	0.00138598	0.000435381	0.000554278	0.000589114	0.00127576	0.00155028	0.00088732	0.000262814	0.000940599	0.000455515	0.000566664	0.00157092	0.000454999	0.000623285	0.000220323	0.00131829	0.000919389	0.000501015	0.00221868	0.000904211	0.000649256	0.000939186	0.000294793	0.000587574	0.000566567	0.00134061	0.000345104	0.000880519	0.000909426	0.000829367	0.00273523	0.00139571	0.00057633	0.00140712	0.000866258	0.000349321	0.00147223	0.00113007	0.000978631	-0.04807099	0.125791	0.163379	0.177398	0.133177	0.178747	0.221507	0.09081021	-6.929356	0.998562	0.999632	1.00037	1.00144	0.358746	0.156575	0.155492	0.329186	0.04273923	2.124751
14960	-7148.297	-7436.011	287.7145	0.5072944	899497.8	0.000370197	0.001937	0.00134046	0.000366528	0.00129401	0.00125901	0.00102626	0.000731268	0.000509328	0.000457411	0.000731339	0.00123921	0.00071856	0.000619676	0.00032458	0.00136017	0.000570318	0.00186859	0.00101102	0.00151631	0.000332288	0.000715073	0.000504804	0.00103879	0.000397953	0.000456293	0.000410345	0.000867484	0.000516628	0.000493071	0.000750085	0.000381093	0.000688946	0.00062708	0.000422714	0.000923326	0.000709836	0.0025912	0.00145539	0.000396314	0.000506264	0.0011469	0.000375298	0.000372575	0.00060062	0.00238988	0.00134219	0.000716006	0.00235905	0.000923548	0.000504206	0.00117721	0.00124422	0.000861043	0.0007010102	-0.1014998	0.185574	0.145719	0.0899342	0.182249	0.197128	0.199395	0.1441754	-7.262988	0.99866	0.999657	1.00034	1.00134	0.362517	0.156165	0.145976	0.335342	0.04267563	3.378402
14970	-7173.338	-7437.979	264.6411	0.3460838	927379.4	0.00134496	0.00385508	0.000365383	0.000762669	0.00051779	0.000757376	0.00217629	0.000273183	0.000605581	0.000561453	0.000913951	0.000919954	0.000562102	0.00201182	0.000668434	0.00181398	0.000404097	0.000707115	0.000200262	0.000340229	0.000844725	0.000657159	0.00117308	0.000132887	0.000197371	0.000543432	0.000245774	0.00100919	0.0004008	0.00122141	0.00138601	0.000388926	0.000753846	0.00103166	0.000438337	0.000454013	0.000946757	0.00228198	0.000871055	0.00191596	0.00103635	0.000656876	0.00158266	0.000724849	0.00233807	0.000175662	0.00278845	0.000468301	0.00210246	0.000694542	0.0010223	0.000739328	0.000734007	0.000689411	0.0006957126	-0.4206826	0.172786	0.243087	0.0771247	0.0803317	0.191364	0.235307	0.699541	-7.270574	0.99868	0.999663	1.00034	1.00132	0.354	0.159749	0.158787	0.327464	0.2788583	2.508589
14980	-7158.649	-7437.98	279.3314	0.5030131	898329.2	0.000156102	0.00415109	0.000568103	0.000871328	0.00149925	0.000572048	0.000295321	0.000322103	0.000262389	0.00144188	0.0010497	0.000383004	0.000325117	0.00126122	0.000796724	0.00130846	0.000512632	0.00135193	0.00064406	0.000992168	0.00096865	0.000353885	0.000715384	0.00158129	0.00125903	0.00052296	0.00025816	0.000761373	0.000716064	0.000653974	0.000619578	0.000200357	0.000324665	0.000571881	0.000883138	0.00115916	0.00109995	0.00245324	0.000500032	0.000923924	0.000634342	0.00124405	0.000594303	0.000493644	0.000805098	0.000829315	0.00212657	0.000461371	0.00215128	0.00126816	0.00167585	0.00102395	0.000600602	0.00176143	0.000750383	-0.07998702	0.184842	0.173292	0.114491	0.213666	0.136773	0.176936	0.08155889	-7.194927	0.998659	0.999657	1.00034	1.00134	0.349339	0.148269	0.158385	0.344008	0.001571866	51.88667
