Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
323	1	-7158.153	-7444.185	286.0321	0.5098786	745989.5	0.00106146	0.000568467	0.000628261	0.00139666	0.000178708	0.000999976	0.00165964	0.000669962	0.00078209	0.000979271	0.00337872	0.000447369	0.000475787	0.000751762	0.000461025	0.000627583	0.000603562	0.000733293	0.000545869	0.00110107	0.000830529	0.00117326	0.0007965	0.00040514	0.000411274	0.000408509	0.000850982	0.00130398	0.000718942	0.00137034	0.000861278	0.000563689	0.000613448	0.000335581	0.000323821	0.000772591	0.000637218	0.00287266	0.00100302	0.000312427	0.00238096	0.00117688	0.000219861	0.000342205	0.000743363	0.000443031	0.00113912	0.00071508	0.000597865	0.000233422	0.0014223	0.00223276	0.0005179	0.0013292	0.0006973322	-0.01206013	0.199657	0.149161	0.0651558	0.205302	0.105804	0.27492	0.02221071	-7.268249	0.998529	0.999624	1.00038	1.00147	0.353112	0.143061	0.15149	0.352338	0.01015059	2.188121
324	0	-7153.606	-7432.301	278.6945	0.6298821	993019.7	0.00126207	0.00125975	0.000781571	0.00149988	0.000633104	0.00362736	0.000365741	0.000676897	0.00213862	0.00100032	0.00212841	0.00227178	0.00142413	0.000591342	0.000809003	0.000558674	0.00152981	0.000418083	0.00103147	0.00032356	0.000725904	0.000797992	0.000579333	0.000655246	0.000340779	0.000638384	0.0007927	0.000556036	0.000487161	0.000569817	0.000714335	0.000224846	0.000323107	0.00136902	0.00117683	0.000728007	0.000854086	0.000247824	0.00144054	0.000469365	0.000905912	0.000853674	0.000254731	0.000844381	0.000346472	0.00043328	0.00065301	0.000819101	0.000326578	0.0010889	0.00034591	0.00103987	0.0027801	0.00142947	0.0007766979	-0.02082085	0.238716	0.127089	0.0792021	0.255652	0.0894209	0.20992	0.3793563	-7.160459	0.998725	0.999674	1.00033	1.00128	0.364426	0.146857	0.153989	0.334728	0.3585354	1.058072
325	1	-7140.874	-7438.812	297.9379	0.6359916	348277.2	0.000923978	0.000458568	0.000330806	0.000478349	0.000240419	0.000172588	0.000444797	0.000783668	0.000376963	0.000584113	0.00323148	0.000876542	0.00065261	0.000384095	0.000296738	0.000344927	0.000666558	0.000278825	0.00057394	0.000504411	0.00165436	0.000862718	0.00111736	0.000468689	0.000277463	0.00038985	0.000377279	0.00043112	0.000408448	0.000786957	0.000684876	0.00126458	0.000500386	0.000178316	0.000900941	0.0013512	0.000506296	0.00252009	0.000159962	0.000263597	0.00139802	0.000239714	0.000698692	0.000485899	0.000321738	0.000763565	0.0003385	0.00064608	0.000467866	0.000496023	0.000959749	0.00105771	0.00103316	0.000579019	0.0006252082	-0.03344413	0.249712	0.102566	0.0877604	0.157308	0.193196	0.209458	0.09921214	-7.377426	0.997847	0.999449	1.00055	1.00215	0.343796	0.155986	0.155861	0.344356	0.06576801	1.508517
326	0	-7145.114	-7432.002	286.8885	0.4719421	99864.04	0.000437465	0.000580513	0.00164963	0.000700913	0.000895691	0.00280904	0.000619251	0.000471322	0.000532482	0.000752638	0.0003288	0.000437028	0.00093311	0.000333877	0.00068279	0.00131471	0.000412263	0.000563718	0.000346214	0.00083944	0.00262703	0.00104096	0.00118581	0.000294248	0.000880242	0.000444596	0.000635536	0.000406038	0.000308761	0.000437543	0.000498986	0.000929419	0.000493234	0.00112216	0.00066383	0.00101081	0.000652347	0.00224418	0.000742024	0.00133771	0.000321452	0.000261568	0.000219868	0.000577901	0.000572159	0.00059401	0.000422982	0.00182072	0.000496291	0.000303666	0.000865609	0.000252595	0.00413645	0.00183192	0.0006382271	-0.002327111	0.226758	0.296574	0.0680542	0.0766737	0.171556	0.160385	0.04874493	-7.356816	0.995981	0.99897	1.00102	1.00403	0.343703	0.155182	0.159712	0.341403	0.04641782	1.050134
327	1	-7158.255	-7431.754	273.499	0.5475027	277241.8	0.00200788	0.000754779	0.000367787	0.000846208	0.000925574	0.000316066	0.00048114	0.000563526	0.000774593	0.000318339	0.00451943	0.000849842	0.00101117	0.000462262	0.00105967	0.000725469	0.00226203	0.00141416	0.00052945	0.00034261	0.00099839	0.00163474	0.000594005	0.00134752	0.000851626	0.00140429	0.0011689	0.00075467	0.00134383	0.000787696	0.00016601	0.00199274	0.000790484	0.00115375	0.00302751	0.00151942	0.000682036	0.000544706	0.000597939	0.000169005	0.000303942	0.0007596	0.000836118	0.000604049	0.000784679	0.000813093	0.000190317	0.00176036	0.000464798	0.000543033	0.00167991	0.00156166	0.000840015	0.000872579	0.0007173366	-0.08291157	0.149759	0.139054	0.062679	0.268313	0.198269	0.181925	0.1613273	-7.239965	0.997587	0.999382	1.00062	1.00242	0.347941	0.151243	0.158425	0.342391	0.07841569	2.057334
328	0	-7156.379	-7439.025	282.6458	0.821952	824639.9	0.000746288	0.000399464	0.0013704	0.00312439	0.000708622	0.00261972	0.000531044	0.000766846	0.000942726	0.000423142	0.00026417	0.000312431	0.000936204	0.000583964	0.000393644	0.00117767	0.000787494	0.000575362	0.000662897	0.00121503	0.000222415	0.00138863	0.000223112	0.000709612	0.000468652	0.000822638	0.000561517	0.00098219	0.000450831	0.00047519	0.00047972	0.0025333	0.000679692	0.00158156	0.000603126	0.000537374	0.00077902	0.00193889	0.000503959	0.000445002	0.000397432	0.00114572	0.000585712	0.00197574	0.000744439	0.00130891	0.000471764	0.00328938	0.000785915	0.000781982	0.000675217	0.0014459	0.00140352	0.000903758	0.0007772601	-0.1153449	0.176787	0.172133	0.119154	0.142986	0.246475	0.142465	0.1286153	-7.159735	0.998601	0.999642	1.00036	1.0014	0.351107	0.158525	0.144037	0.34633	0.01327039	9.691898
329	1	-7144.165	-7428.003	283.8372	0.405759	879152.6	0.000579865	0.000416136	0.000594867	0.000282759	0.000481928	0.000326054	0.000597199	0.000296526	0.000755051	0.00137839	0.00234673	0.00105342	0.000369302	0.00053774	0.00042681	0.000553068	0.000807971	0.000437777	0.000607251	0.00034162	0.000148319	0.000280118	0.000446591	0.000610781	0.000535365	0.000393477	0.000344698	0.000328508	0.00100565	0.00154999	0.00175175	0.000429174	0.000633703	0.000138868	0.00267003	0.000930901	0.000294802	0.000331418	0.000928117	0.000482146	0.00281562	0.000726944	0.000333249	0.000226008	0.000220884	0.00299641	0.000293794	0.000377994	0.0026885	0.000502965	0.000704012	0.00212932	0.000503707	0.000941325	0.0005925831	0.1241228	0.114894	0.112683	0.12666	0.187753	0.162315	0.295695	0.107108	-7.431019	0.998645	0.999653	1.00035	1.00136	0.360213	0.149248	0.156335	0.334205	0.2312308	0.4632082
330	0	-7156.141	-7441.597	285.4561	0.3173735	307544.9	0.000511566	0.000415107	0.000552646	0.000686835	0.00339945	0.0039157	0.000628659	0.00067518	0.000469162	0.000415155	0.0002089	0.000537517	0.00071316	0.000673256	0.00127132	0.0012366	0.000392444	0.000433081	0.000798243	0.000819898	0.000935687	0.00152857	0.000682327	0.00062896	0.000677201	0.000552854	0.000452283	0.000634758	0.000952561	0.000495942	0.000613118	0.00156529	0.000481688	0.00224182	0.00262644	0.000365355	0.00131389	0.000427471	0.000301328	0.000287237	0.000790995	0.0015352	0.000672001	0.000586021	0.000739126	0.000755752	0.000279376	0.000917103	0.00101283	0.000810556	0.000470378	0.000478551	0.00157365	0.00153684	0.0007176683	-0.03876356	0.117113	0.087382	0.157602	0.225496	0.266252	0.146155	0.1645833	-7.239503	0.997709	0.999414	1.00058	1.00229	0.342547	0.154571	0.154528	0.348354	0.1258198	1.308088
331	1	-7145.54	-7442.222	296.6822	0.3998212	810952.5	0.000366468	0.000665268	0.000340943	0.000523741	0.000853116	0.000852167	0.000300466	0.000502653	0.00117967	0.000823248	0.00269287	0.00071241	0.000673336	0.000292862	0.000426983	0.000321431	0.000154661	0.00099641	0.000257844	0.000208406	0.000477307	0.000568291	0.000694861	0.000450245	0.00064457	0.000780416	0.000340089	0.000757519	0.000615836	0.000898376	0.000709876	0.000595083	0.000948492	0.000832277	0.00214119	0.00138199	0.000488755	0.000185002	0.000431162	0.000933204	0.000497174	0.00042597	0.000367641	0.0021928	0.000379306	0.000746036	0.000270216	0.000534459	0.000430179	0.000826039	0.00108297	0.000968527	0.000718229	0.000869031	0.0005811593	-0.1594834	0.211445	0.154193	0.128449	0.128924	0.164608	0.212381	0.3442589	-7.450486	0.998589	0.999639	1.00036	1.00141	0.347219	0.150146	0.149693	0.352942	0.1847755	1.86312
332	0	-7153.969	-7435.092	281.1235	0.5742278	38137.75	0.000301144	0.00046824	0.000885403	0.00222715	0.00273969	0.00324516	0.000534922	0.000731793	0.00193651	0.000811659	0.000259543	0.000339924	0.000740908	0.00116537	0.00121628	0.000302395	0.000558327	0.000128992	0.000963835	0.000888002	0.000769133	0.000807947	0.00058516	0.00059731	0.00104865	0.000401039	0.000597613	0.00060282	0.000798751	0.000843353	0.000778062	0.000871076	0.000487788	0.00110973	0.000827289	0.000822535	0.00122723	0.000504967	0.000751316	0.00126261	0.00135634	0.00131109	0.00112988	0.00083035	0.000530778	0.000853439	0.000523316	0.000924499	0.000747178	0.000761273	0.00076622	0.00116819	0.00254793	0.00121615	0.000781283	0.4283893	0.166324	0.170189	0.142407	0.140042	0.201179	0.179859	0.1129188	-7.154573	0.993499	0.99833	1.00165	1.00652	0.346765	0.151006	0.161825	0.340404	0.5413081	0.2086036
333	1	-7144.836	-7441.57	296.7337	0.3329954	809999.8	0.000954841	0.000560328	0.0015972	0.000383994	0.00050285	0.00064984	0.000365333	0.000468163	0.0012158	0.000672951	0.00277983	0.000554484	0.000677635	0.000341049	0.000244718	0.00027451	0.000339915	0.000899521	0.000978617	0.000644554	0.000806818	0.000265856	0.000446808	0.00078861	0.000576397	0.000546399	0.00053112	0.000511726	0.000940008	0.000636965	0.000613185	0.000642112	0.000123792	0.00085503	0.00260989	0.000409485	0.000649731	0.000781796	0.000839372	0.000613468	0.000158285	0.000514126	0.000411575	0.000588157	0.000186051	0.000371185	0.00155086	0.000296622	0.000780369	0.000642008	0.00146738	0.00100639	0.000479733	0.000179101	0.0005608201	0.2157101	0.242405	0.267114	0.0502129	0.123208	0.0989686	0.218091	0.05049207	-7.48611	0.998588	0.999639	1.00036	1.00141	0.354824	0.153411	0.154625	0.337141	0.2662021	0.1896757
334	0	-7145.97	-7431.81	285.8403	0.157893	720385.7	0.000494232	0.00126705	0.00100858	0.000833416	0.000478716	0.00490866	0.000586073	0.000796193	0.000498459	0.000406046	0.000401248	0.000265876	0.000563243	0.000680685	0.00111039	0.000668524	0.00124559	0.000641975	0.00114308	0.00120451	0.000593281	0.00184408	0.000267372	0.000895742	0.00122176	0.000255242	0.00104257	0.000403668	0.000704089	0.000656348	0.000311429	0.000728039	0.000838502	0.00163713	0.00208252	0.0012435	0.000245136	0.000492285	0.000345841	0.000395978	0.000596371	0.0012132	0.00184614	0.00085821	0.000347617	0.000754044	0.000537211	0.00055146	0.000402527	0.000959395	0.000501407	0.000522899	0.00161324	0.000791259	0.0006604216	0.3068374	0.18738	0.250362	0.105927	0.119273	0.158899	0.178159	0.1533894	-7.322632	0.998503	0.999617	1.00038	1.0015	0.350875	0.152905	0.161849	0.33437	0.4602268	0.3332909
335	1	-7153.896	-7444.409	290.513	0.3866216	690188	0.00119394	0.000829838	0.00143611	0.000240936	0.000567455	0.000861031	0.00115141	0.00024681	0.000282018	0.00150756	0.00160301	0.0008379	0.000390511	0.000312972	0.000283303	0.000624206	0.000218785	0.000367875	0.00113231	0.000624018	0.00084022	0.000865341	0.00057019	0.000293746	0.000942963	0.000199628	0.000654784	0.000469054	0.00102794	0.000688486	0.000754309	0.000478639	0.000598306	0.00135764	0.000892447	0.001112	0.000510336	0.00192013	0.000336034	0.000767431	0.000569363	0.000408309	0.00207979	0.000309186	0.00109627	0.000384389	0.000358567	0.00102309	0.000400405	0.000928627	0.000388442	0.00224454	0.00122684	0.000954211	0.0007164307	0.08048872	0.3418	0.144533	0.0497908	0.108658	0.155548	0.199671	0.1082144	-7.241229	0.99847	0.999609	1.00039	1.00153	0.35105	0.150589	0.155979	0.342382	0.1887031	0.5734638
336	0	-7146.189	-7434.51	288.3203	0.446449	74364.73	0.000531984	0.00103033	0.000415771	0.000778177	0.00149085	0.00356453	0.00191345	0.000577118	0.000568698	0.000258941	0.000512674	0.00178793	0.000987043	0.000552949	0.000595657	0.000668759	0.00131315	0.000666919	0.000510426	0.000467579	0.00099526	0.000744427	0.000463407	0.00122806	0.000444361	0.000490218	0.000427583	0.000451895	0.000685395	0.00068904	0.000368646	0.000759568	0.000561263	0.00205426	0.000550382	0.00134414	0.000614064	0.000620594	0.000314707	0.00148382	0.000385409	0.000380245	0.00034425	0.000417803	0.00138124	0.000606017	0.00103208	0.000786188	0.00153015	0.00167956	0.00121113	0.000568121	0.00183898	0.00169578	0.0007786634	0.09970958	0.159543	0.152708	0.10567	0.20511	0.162556	0.214413	0.01725862	-7.157932	0.995343	0.998806	1.00119	1.00467	0.344102	0.150822	0.160943	0.344133	0.1169682	0.1475497
337	1	-7154.262	-7438.341	284.0789	0.4534361	565732.3	0.000960598	0.000362231	0.000330912	0.000940819	0.00102751	0.00133927	0.000840201	0.00029974	0.00103931	0.00119804	0.00352248	0.00069835	0.000761644	0.000460525	0.00070183	0.000676453	0.000560355	0.00125445	0.000688177	0.0011207	0.000397722	0.00235358	0.00117886	0.0007139	0.000587103	0.000223314	0.000926335	0.00052613	0.00170071	0.00218324	0.000828654	0.000807003	0.00143298	0.00120996	0.00166711	0.000412401	0.00038033	0.000449707	0.000967849	0.000875584	0.000576659	0.00119801	0.000737378	0.000619303	0.000424771	0.000409325	0.00120977	0.00098468	0.000277704	0.00070549	0.000896175	0.00226845	0.000656184	0.00103902	0.0008965415	0.1672146	0.363528	0.161085	0.0866455	0.194886	0.0798091	0.114047	0.03071762	-7.016966	0.998311	0.999568	1.00043	1.00169	0.359221	0.144846	0.155565	0.340369	0.1979322	0.1551926
338	0	-7157.437	-7442.187	284.75	0.3792046	945252.6	0.001541	0.000816798	0.00162231	0.00104125	0.00077939	0.0023584	0.000623323	0.000821299	0.000645674	0.000693257	0.000525235	0.00170824	0.000744364	0.000829732	0.000322154	0.00067471	0.000646691	0.000273759	0.00106862	0.000409453	0.000258163	0.000552431	0.00196294	0.000735955	0.000749824	0.000423143	0.00126361	0.00051744	0.000713636	0.00128641	0.00018916	0.000794293	0.000185666	0.00163161	0.000292869	0.00195138	0.000263025	0.00133372	0.000922592	0.000732481	0.00113883	0.0012878	0.00054604	0.000588711	0.000692964	0.000407482	0.000440201	0.000509891	0.00100547	0.000814275	0.000987063	0.000286375	0.00121242	0.00236681	0.000717369	0.1998951	0.228728	0.163141	0.142657	0.0471527	0.185694	0.232627	0.02685962	-7.23992	0.998693	0.999666	1.00033	1.00131	0.33493	0.156568	0.161863	0.346639	0.2267547	0.1184523
339	1	-7160.729	-7431.639	270.9093	0.3550443	128033.1	0.000896077	0.00139223	0.000596246	0.000382625	0.0013548	0.000609501	0.00128217	0.000832746	0.00143782	0.000683062	0.00275157	0.00438922	0.000796355	0.00107004	0.000969824	0.000763954	0.000443462	0.000889715	0.000763017	0.000731454	0.000503525	0.000925977	0.000424841	0.000766477	0.00129859	0.000617815	0.00383567	0.00170895	0.000962377	0.000337063	0.000611044	0.000797642	0.000461102	0.00203642	0.00228552	0.00131784	0.000919441	0.000732731	0.00257513	0.00166752	0.000754204	0.00200765	0.000937537	0.00105283	0.00105411	0.000861777	0.000856148	0.000302293	0.000762803	0.000507519	0.000737652	0.00336056	0.000525477	0.00134562	0.000975656	0.6024805	0.175353	0.154668	0.111616	0.170245	0.245013	0.143106	0.002033776	-6.9324	0.99645	0.99909	1.00091	1.00355	0.359464	0.151366	0.151168	0.338002	0.6045143	0.003364314
340	0	-7149.287	-7433.111	283.8244	0.3701003	100717	0.000375078	0.000718238	0.0016364	0.000590142	0.000727665	0.00284465	0.000486628	0.000284644	0.000533751	0.000460765	0.00051971	0.00122582	0.000320878	0.00101378	0.000368913	0.000566192	0.000234521	0.000387468	0.00030228	0.00145266	0.000842903	0.000775721	0.000484631	0.000650571	0.00137001	0.000394049	0.000207864	0.000925174	0.00390873	0.000378064	0.00073868	0.000605774	0.000454119	0.00140468	0.000912504	0.00115715	0.000774647	0.00158839	0.000622236	0.000604679	0.00158363	0.00022767	0.00159315	0.000743993	0.000772461	0.000923554	0.000699099	0.000627188	0.00030708	0.000230562	0.00056263	0.000563508	0.00373116	0.00132097	0.0007173203	-0.06314077	0.150244	0.20039	0.0897707	0.084849	0.231856	0.242891	0.06575471	-7.239988	0.995998	0.998974	1.00102	1.00401	0.357253	0.148164	0.163614	0.330969	0.002613937	25.15543
341	1	-7170.92	-7434.951	264.0315	0.4553245	400182.9	0.00133719	0.000658129	0.000695659	0.00173126	0.00100875	0.00144275	0.00111604	0.0013387	0.000776701	0.00202659	0.00319541	0.0002281	0.000438022	0.00199737	0.00190607	0.000727621	0.000457147	0.000560046	0.000893698	0.00167868	0.000949908	0.00158451	0.000248582	0.000391486	0.00111523	0.000891902	0.0011801	0.000891747	0.00113644	0.000770152	0.00131711	0.00133836	0.000881396	0.000607845	0.00254922	0.00208114	0.00221731	0.000318569	0.00189227	0.00159905	0.00117558	0.001687	0.000781224	0.00156467	0.000836878	0.00129982	0.000826894	0.000465627	0.00162897	0.00123487	0.00107674	0.00525064	0.00133413	0.000667556	0.001064368	0.5329705	0.231492	0.194893	0.0977379	0.106396	0.107436	0.262045	0.0483495	-6.845374	0.997991	0.999486	1.00051	1.00201	0.352494	0.154739	0.153857	0.338911	0.58132	0.08317192
342	0	-7149.886	-7432.779	282.893	0.3995952	367594.9	0.00107332	0.00110892	0.00144603	0.000587155	0.00110616	0.00165306	0.000975859	0.00117808	0.00023905	0.000787073	0.000517969	0.00117694	0.000535313	0.000420588	0.000533798	0.00113859	0.00211538	0.000637919	0.000772036	0.000584115	0.000869918	0.00168259	0.000558818	0.00128056	0.00105475	0.000590829	0.00166114	0.000982192	0.000529441	0.00109094	0.000627787	0.000986712	0.000858692	0.00183329	0.00122043	0.00238691	0.00078387	0.00187356	0.00084054	0.000480211	0.000445723	0.00209177	0.000492714	0.000417939	0.000506739	0.000639861	0.000447216	0.000513319	0.000871438	0.000601324	0.000423581	0.00337018	0.00139606	0.00105558	0.000941769	0.1601233	0.167212	0.0860173	0.136492	0.15578	0.229391	0.225108	0.0595914	-6.967751	0.997904	0.999464	1.00053	1.0021	0.346594	0.145946	0.153018	0.354443	0.2197147	0.2712218
343	1	-7158.337	-7435.865	277.5276	0.7164813	832992.4	0.000723442	0.000554377	0.000674423	0.000396921	0.00035818	0.000870242	0.000716535	0.000815791	0.000318599	0.00140242	0.00295103	0.00101591	0.000458961	0.00089958	0.00070904	0.000332677	0.00112718	0.00120593	0.000653879	0.00352861	0.000627965	0.0013424	0.000668931	0.00149695	0.000561408	0.00172519	0.00235452	0.00146732	0.00024743	0.00103003	0.000609826	0.000797302	0.0011135	0.00168464	0.00172247	0.000568805	0.000885137	0.000554136	0.000554038	0.000645594	0.00193482	0.000717453	0.000481506	0.000426849	0.000499656	0.00156971	0.000722514	0.000159273	0.00041059	0.000517823	0.00152871	0.00284742	0.000273058	0.00132224	0.0008481024	-0.008778641	0.236942	0.186465	0.098114	0.242353	0.143045	0.0930817	0.01687822	-7.072509	0.998608	0.999644	1.00036	1.00139	0.36457	0.146611	0.147667	0.341152	0.008099575	2.08384
344	0	-7169.511	-7437.799	268.2873	0.2225127	832065.4	0.00145231	0.00192795	0.00228228	0.000970835	0.000453298	0.00287345	0.00046706	0.00209929	0.0012933	0.00114209	0.000945219	0.0010897	0.000952206	0.00092511	0.000911188	0.00135866	0.0016615	0.00142849	0.000815907	0.0012076	0.00171285	0.00168307	0.00100668	0.00146725	0.00156392	0.00151595	0.000656277	0.000572132	0.000316036	0.00157517	0.00111915	0.00111011	0.00155676	0.00234289	0.000633327	0.00103864	0.00126435	0.00114539	0.00181141	0.000743503	0.000922861	0.00057607	0.00124917	0.00209221	0.000754122	0.000302734	0.00115349	0.00036173	0.000634865	0.00182134	0.000794447	0.00132338	0.00363009	0.00349463	0.001172666	0.1703917	0.334755	0.205101	0.110451	0.115872	0.117979	0.115843	0.03759279	-6.748476	0.998607	0.999644	1.00036	1.00139	0.34346	0.154143	0.164069	0.338328	0.2079845	0.180748
345	1	-7149.573	-7435.135	285.5625	0.5203049	123406	0.000540825	0.000420198	0.000897645	0.000607791	0.000879213	0.000375097	0.000419365	0.000715862	0.000877632	0.000715545	0.00333737	0.00042521	0.000239767	0.00122445	0.000456161	0.000518479	0.000938119	0.00138159	0.000407958	0.000638097	0.000484325	0.00059609	0.000714266	0.000508463	0.000366801	0.000933717	0.000763265	0.000758094	0.000443985	0.000652567	0.000792618	0.000717965	0.000372596	0.00152726	0.00116178	0.00195087	0.000426043	0.000541054	0.000663263	0.000645756	0.00133213	0.000500274	0.00150011	0.00218466	0.00186215	0.00298653	0.0004333	0.000362064	0.000790855	0.000854092	0.00140591	0.00170647	0.000507511	0.000976898	0.0006830123	0.09156256	0.198036	0.104008	0.118466	0.30626	0.150686	0.122543	0.2456776	-7.288998	0.996384	0.999073	1.00092	1.00362	0.345712	0.157489	0.155121	0.341678	0.3372402	0.7284945
346	0	-7165.187	-7428.969	263.7826	0.214979	478748.6	0.000511582	0.000686676	0.00369465	0.00154702	0.00081918	0.0036677	0.000742898	0.00196448	0.00124536	0.00118259	0.00181181	0.000619019	0.00136102	0.00093485	0.00223748	0.00209537	0.000531004	0.000947104	0.000720412	0.000689763	0.0010256	0.00345401	0.000705064	0.000605468	0.00154387	0.000599934	0.00141921	0.000293693	0.00058247	0.000751675	0.000855615	0.00170792	0.000831185	0.00245176	0.00046042	0.000630326	0.000869796	0.000691965	0.00168051	0.00121949	0.00104687	0.000832287	0.000528376	0.000388079	0.00181723	0.000704341	0.00204601	0.00133118	0.000982534	0.000579882	0.000390933	0.000977457	0.00348346	0.000904258	0.001222664	0.5712664	0.209058	0.177103	0.109207	0.162642	0.121905	0.220086	0.1262554	-6.706723	0.998164	0.99953	1.00047	1.00184	0.34935	0.149501	0.156353	0.344796	0.6975218	0.1810056
347	1	-7135.558	-7430.203	294.6446	0.2927322	107406.5	0.000295846	0.000198129	0.000606195	0.00046	0.00124096	0.000380514	0.00073043	0.000826086	0.000357197	0.000834347	0.00287121	0.000211618	0.000605982	0.00014479	0.000402743	0.000313028	0.000352094	0.000350261	0.00089979	0.000429805	0.000251901	0.000783602	0.000203933	0.000475976	0.00112946	0.000210128	0.000329278	0.000286095	0.000439946	0.000132096	0.00152579	0.000770602	0.000547035	0.000603519	0.00298544	0.000566635	0.000682225	0.000277044	0.000176276	0.000228374	0.000574256	0.000195941	0.000270701	0.000481694	0.000631409	0.000637477	0.000365759	0.000526097	0.000808531	0.00034236	0.000654191	0.0032716	0.000492872	0.000496603	0.000530875	0.509967	0.127316	0.140436	0.1261	0.290854	0.172835	0.142459	0.08386825	-7.540984	0.996124	0.999007	1.00099	1.00388	0.349016	0.152058	0.157495	0.341431	0.5938352	0.1412315
