Iteration	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
16570	-7156.473	-7438.525	282.0517	0.6167523	828313.4	0.000686666	0.000915031	0.000634962	0.000617135	0.000968929	0.000477545	0.00085577	0.000488451	0.00132565	0.00135565	0.0030785	0.000715758	0.000864505	0.00155202	0.00112596	0.00125005	0.000676731	0.00104765	0.000399997	0.000551541	0.000543763	0.00115534	0.000526484	0.000699022	0.000579827	0.000753162	0.000283662	0.000353904	0.000463165	0.00122432	0.000829866	0.00130503	0.000639185	0.000418047	0.00061093	0.000535111	0.00121357	0.00111108	0.000423518	0.00106091	0.00275614	0.000213714	0.000557047	0.00159868	0.00126237	0.000895343	0.000568722	0.000510874	0.000547606	0.000371837	0.00198642	0.00132247	0.00347408	0.00244207	0.0008619217	0.04074358	0.171369	0.17417	0.0779761	0.121151	0.276396	0.178937	0.05537338	-7.056346	0.998604	0.999643	1.00036	1.0014	0.352952	0.137512	0.165397	0.344138	0.09611696	0.5761041
16580	-7172.023	-7441.102	269.079	0.2931372	594961.7	0.00226511	0.00132687	0.000473233	0.00121299	0.000680712	0.000942718	0.00049372	0.000566425	0.00103486	0.000486208	0.0028029	0.0032538	0.00147012	0.000678769	0.000853514	0.00155204	0.00203469	0.000609072	0.00108322	0.000680716	0.000285629	0.000533788	0.000276901	0.00076778	0.000509003	0.00110666	0.000457976	0.000368054	0.000494458	0.00220054	0.000936073	0.000594863	0.000734949	0.00112204	0.00174675	0.000645743	0.000858259	0.00370944	0.000357445	0.000318549	0.00195031	0.000294722	0.00177125	0.000801282	0.000975826	0.000458976	0.000665303	0.000769809	0.00103754	0.000613108	0.000811903	0.000365066	0.00440287	0.000423669	0.0008445924	-0.04215829	0.175353	0.227867	0.176299	0.0860547	0.128487	0.205939	0.4294185	-7.076656	0.998353	0.999579	1.00042	1.00165	0.361554	0.150425	0.15351	0.334511	0.3872602	1.108863
16590	-7162.308	-7444.253	281.9445	0.4093251	534721.1	0.00124868	0.00264944	0.000877209	0.000352958	0.0013668	0.00044956	0.00132539	0.000654649	0.000252601	0.000591808	0.00156871	0.000837986	0.00046222	0.000416555	0.00133754	0.000387317	0.000778715	0.000782996	0.00250365	0.000804636	0.000595184	0.000772012	0.000896947	0.00161804	0.000450442	0.00022119	0.00053754	0.000718558	0.000701775	0.00165256	0.000287166	0.000561049	0.00228734	0.000601313	0.000993904	0.000503689	0.00135505	0.000634536	0.000862184	0.00145862	0.000588794	0.000568063	0.000478594	0.00139494	0.000542377	0.00121903	0.000773365	0.000688326	0.000593048	0.00164342	0.00182191	0.000840112	0.00160579	0.000913005	0.0007416734	0.2105405	0.2203	0.196076	0.0901355	0.0555441	0.165575	0.272369	0.1103627	-7.206602	0.998262	0.999555	1.00044	1.00174	0.357407	0.150393	0.161526	0.330674	0.3209032	0.3439128
16600	-7146.973	-7433.742	286.7694	0.3501943	654364.1	0.00118248	0.000489298	0.000697599	0.00043929	0.000551543	0.000542131	0.000919605	0.000542679	0.000476677	0.00133029	0.0021107	0.000737971	0.000505589	0.000794857	0.000417868	0.00127168	0.000536963	0.000323565	0.000682912	0.000821548	0.000228004	0.000729199	0.00133271	0.000524822	0.000610367	0.000618244	0.000557081	0.00173045	0.000259024	0.00347018	0.000306668	0.000593571	0.000640224	0.000518694	0.00138329	0.000776628	0.000348025	0.00185618	0.000730825	0.00128023	0.00123631	0.000539977	0.00070619	0.00150328	0.000425644	0.000410753	0.000939645	0.000278316	0.000849764	0.00108599	0.000947144	0.000861616	0.00216892	0.000142618	0.0006459683	0.1307723	0.126144	0.158818	0.0566049	0.357793	0.174276	0.126365	0.06870695	-7.34476	0.998429	0.999598	1.0004	1.00157	0.348491	0.151039	0.154619	0.345851	0.1994792	0.3444316
16610	-7144.367	-7439.759	295.3917	0.5986005	884015.3	0.000893622	0.000835867	0.000813331	0.000308045	0.000621655	0.000574011	0.00134904	0.000391547	0.000435141	0.000501078	0.00245685	0.000478844	0.000443786	0.00035605	0.000720201	0.000961521	0.000513046	0.00104021	0.00133831	0.00144808	0.000225821	0.000688509	0.00101274	0.00059172	0.000286609	0.0012235	0.000988817	0.000882768	0.000207095	0.00124169	0.000844959	0.000552706	0.00105481	0.00114862	0.00051524	0.000606709	0.000614778	0.000241727	0.000881841	0.000481749	0.00139844	0.000588445	0.00041694	0.000570927	0.000852549	0.00121216	0.000526565	0.000455175	0.00103215	0.00116926	0.000472401	0.000454776	0.00131314	0.000247112	0.0006227351	-0.3956136	0.220738	0.147825	0.0883834	0.25498	0.0724713	0.215603	0.4104045	-7.381389	0.998648	0.999654	1.00034	1.00135	0.354468	0.150775	0.160305	0.334451	0.01479093	27.74704
16620	-7152.326	-7434.629	282.3033	0.5923196	147191	0.000418701	0.00126372	0.000593401	0.000576936	0.00104296	0.00060631	0.000905614	0.000364326	0.00119481	0.000831349	0.00304422	0.000919025	0.00181765	0.000444855	0.000589728	0.000735691	0.00153974	0.000972145	0.000549192	0.000684925	0.000497621	0.000839393	0.000604961	0.000187756	0.000414606	0.000721141	0.000547413	0.000512954	0.00096769	0.00201517	0.00148619	0.000944834	0.0010638	0.00076702	0.000577526	0.00105997	0.000733328	0.000556605	0.000991026	0.000455585	0.00195531	0.000565832	0.000792164	0.000473899	0.00279053	0.000838858	0.000375409	0.000105032	0.00087015	0.000595427	0.000682063	0.000556049	0.00336307	0.000524181	0.0008183783	0.07993863	0.136284	0.176253	0.114607	0.304767	0.108108	0.159982	0.1417526	-7.108186	0.996689	0.999152	1.00084	1.00332	0.344704	0.146356	0.156879	0.35206	0.2216913	0.6394146
16630	-7136.496	-7434.089	297.5929	0.677486	210980.6	0.00051918	0.000398181	0.000320852	0.000485834	0.000411312	0.000289702	0.000941251	0.000402261	0.000619774	0.000587097	0.00127694	0.000438604	0.000246639	0.000379512	0.000308616	0.00042192	0.000350237	0.000747836	0.000962321	0.000826501	0.000883314	0.000589254	0.000452802	0.000739356	0.000798817	0.000886645	0.00121499	0.00260535	0.000760492	0.00180713	0.00146178	0.000680592	0.000851959	0.00223968	0.000288454	0.000308202	0.000336265	0.000654604	0.000490094	0.000434931	0.000846651	0.00130786	0.00123602	0.00112477	0.000336379	0.000605061	0.000849026	0.000584698	0.00083633	0.000409251	0.000763166	0.00047921	0.00179008	0.000411274	0.0006346109	-0.007145448	0.194367	0.191086	0.16027	0.101016	0.132801	0.220461	0.1279762	-7.362498	0.997234	0.999292	1.00071	1.00277	0.343374	0.149143	0.15954	0.347943	0.1208307	1.059136
16640	-7148.118	-7439.876	291.7584	0.4510516	983413.3	0.00131919	0.000272777	0.000388196	0.000698339	0.000599143	0.000770012	0.000560497	0.000269317	0.000370998	0.000532195	0.00522348	0.000731843	0.000474244	0.00108688	0.000924854	0.000178565	0.000356751	0.000373586	0.00071658	0.000731258	0.000869572	0.000216732	0.00133208	0.000247218	0.000424501	0.000103246	0.000476246	0.000791007	0.000635637	0.000529726	0.0017612	0.00104054	0.000634508	0.00029973	0.000718305	0.000689965	0.000533082	0.00102952	0.000969595	0.000358452	0.00115858	0.000360799	0.000451896	0.000366733	0.00065286	0.000596424	0.000261488	0.00176308	0.000271156	0.00052454	0.000499003	0.0011481	0.0017034	0.000394339	0.0006407761	0.2549568	0.174789	0.154894	0.0573247	0.288328	0.160589	0.164076	0.04388179	-7.352831	0.998719	0.999672	1.00033	1.00128	0.346648	0.159026	0.155658	0.338668	0.2988386	0.1468411
16650	-7165.774	-7445.174	279.3997	0.5145852	146041	0.000637767	0.000302844	8.99171e-05	0.000613579	0.000931913	0.000963365	0.0010741	0.00090321	0.00139351	0.00154739	0.00302752	0.0010085	0.00206751	0.00052843	0.000265406	0.00117104	0.000263452	0.000994074	0.000603313	0.00105345	0.000348069	0.00235221	0.000501212	0.00170088	0.000686906	0.000592496	0.00107505	0.00207095	0.000409766	0.00100953	0.000988277	0.000493847	0.000882353	0.000683481	0.000516446	0.000950491	0.000497162	0.000730081	0.00109752	0.00116838	0.000562368	0.00134151	0.000448696	0.000571337	0.00185826	0.000581095	0.000330563	0.00163226	0.000713028	0.000647694	0.000746791	0.000831342	0.00138594	0.00197854	0.0007804857	0.05976072	0.151601	0.163031	0.0952052	0.235582	0.175387	0.179195	0.01211546	-7.155594	0.996676	0.999148	1.00085	1.00333	0.360553	0.15459	0.145736	0.339121	0.07187618	0.1685602
16660	-7160.948	-7432.023	271.0758	0.2270951	552923.1	0.00206886	0.000567771	0.000567915	0.000857013	0.000492028	0.00106696	0.000374045	0.0026318	0.000935632	0.00134074	0.00391067	0.000245384	0.00112926	0.00140098	0.000331563	0.00119401	0.000625092	0.00175026	0.00127249	0.000911782	0.000352083	0.000831943	0.000670376	0.00142018	0.00186513	0.00204526	0.00119344	0.00110252	0.00036922	0.00156884	0.000531609	0.000841236	0.000613909	0.0014664	0.00223861	0.000763737	0.000834045	0.000688929	0.00140765	0.000995136	0.00176112	0.00143164	0.00111548	0.0009941	0.00177868	0.00120154	0.00111437	0.000490725	0.000680404	0.00147143	0.000292195	0.000676541	0.00262895	0.00071378	0.001069575	0.192222	0.145186	0.18276	0.118085	0.191921	0.142882	0.219166	0.06805543	-6.840494	0.998291	0.999563	1.00044	1.00171	0.349113	0.155008	0.151787	0.344092	0.2602774	0.2614727
16670	-7179.764	-7435.697	255.9327	0.09125601	191554.1	0.000853226	0.000795128	0.00171018	0.000873325	0.00058765	0.00170255	0.000684064	0.000689961	0.0021879	0.00317061	0.00436786	0.00188909	0.00170808	0.000926183	0.00131073	0.000950191	0.000490173	0.00143103	0.00091554	0.000390972	0.000894738	0.000660338	0.000369788	0.000970778	0.00136755	0.00202872	0.00132053	0.00134334	0.000316588	0.00128343	0.00125139	0.00398216	0.00125181	0.00157484	0.000905646	0.00236652	0.00061212	0.000794247	0.00170357	0.00026252	0.00173366	0.00218964	0.000828071	0.00077756	0.0026591	0.000558915	0.000791459	0.00083745	0.00161463	0.0056843	0.000337071	0.000625989	0.00260051	0.000606362	0.001166775	0.476365	0.234269	0.144723	0.100983	0.158422	0.215564	0.146038	0.126567	-6.753512	0.997097	0.999257	1.00074	1.00291	0.349847	0.155334	0.152106	0.342712	0.602932	0.2099192
16680	-7168.83	-7434.819	265.9887	0.3110196	699053.8	0.00103175	0.00195725	0.00232965	0.00158803	0.00154723	0.00127617	0.000723725	0.00111369	0.000578834	0.00119351	0.00301364	0.00080914	0.000834401	0.00103541	0.000905232	0.00210882	0.00149815	0.00124121	0.000766944	0.00254027	0.000954817	0.000997576	0.000960561	0.000905492	0.000805171	0.00128307	0.00213327	0.00136925	0.000621945	0.0019746	0.00262485	0.00248636	0.000441511	0.00251505	0.00151295	0.000512665	0.00164942	0.00177264	0.00255499	0.00116117	0.000999744	0.00255168	0.00200754	0.000725821	0.000904071	0.00183335	0.000534228	0.000945392	0.000978056	0.000751621	0.00138956	0.00142909	0.00292896	0.00233724	0.001391431	-0.09612561	0.22704	0.117395	0.164582	0.138772	0.0823227	0.269889	0.1185357	-6.577423	0.99848	0.999611	1.00039	1.00152	0.348827	0.154881	0.154579	0.341713	0.02241012	5.289385
16690	-7163.852	-7438.579	274.7267	0.322018	778991.9	0.00105282	0.000860397	0.00052576	0.000645301	0.000757804	0.0011167	0.000647911	0.000811199	0.00134361	0.00113769	0.0041989	0.00308455	0.00176448	0.0014837	0.000698087	0.000780488	0.00170475	0.000568134	0.00189045	0.000746807	0.000681034	0.00104003	0.000262797	0.00129085	0.0010159	0.00268526	0.00100757	0.000925193	0.00117965	0.000796606	0.000583948	0.000951119	0.000977055	0.000480365	0.00139451	0.00118751	0.00159578	0.00104092	0.000418444	0.000293114	0.0012611	0.000690941	0.00118193	0.000862802	0.000749365	0.00174615	0.00151507	0.000444442	0.00211775	0.00065855	0.00148959	0.000772901	0.00249213	0.00090554	0.001039453	0.3810434	0.148184	0.12338	0.141675	0.191072	0.0955973	0.300091	0.01417689	-6.86906	0.99856	0.999632	1.00037	1.00144	0.339768	0.157706	0.166311	0.336214	0.3952202	0.03587087
16700	-7160.281	-7434.298	274.0168	0.08661366	504533.1	0.000397775	0.000162557	0.000419018	0.00050702	0.000790998	0.000689911	0.00210404	0.000954937	0.00123931	0.00092982	0.00201939	0.000933662	0.00128085	0.000399079	0.0003767	0.000606624	0.00171746	0.00116024	0.00111781	0.000329593	0.000994809	0.00090829	0.00170986	0.000730441	0.00140436	0.00145574	0.000847132	0.000888116	0.000944352	0.00193325	0.000674285	0.00196431	0.00225252	0.000869528	0.000617812	0.000782128	0.000713267	0.00162877	0.000821711	0.000883212	0.00163364	0.00310538	0.000880142	0.00112353	0.000414362	0.000959349	0.00110896	0.00147417	0.00119536	0.00178825	0.00128747	0.00133251	0.00106761	0.000649941	0.0009557452	-0.7699885	0.183861	0.160559	0.121342	0.163333	0.210567	0.160338	0.8418061	-6.953019	0.998211	0.999542	1.00046	1.00179	0.360943	0.154128	0.157626	0.327303	0.07181757	11.72145
16710	-7148.138	-7434.599	286.4607	0.2606187	714081.7	0.000522059	0.000664916	0.000869243	0.000688365	0.00107764	0.00114405	0.000285299	0.000486422	0.000861959	0.000972124	0.00199672	0.00203565	0.000501291	0.00072949	0.000822898	0.0029137	0.000328931	0.000934596	0.0013462	0.000295899	0.000332635	0.000713614	0.000957762	0.000343699	0.00134662	0.00102823	0.00147194	0.000878249	0.000400488	0.00282941	0.000799307	0.000722908	0.00066034	0.000633589	0.00144032	0.000889112	0.000346598	0.000658288	0.00108176	0.00127307	0.00116275	0.000529816	0.000502304	0.000707925	0.00116994	0.00137681	0.000840853	0.00095368	0.00096963	0.000638884	0.00147592	0.000674304	0.00146996	0.00102127	0.0008482609	0.1137543	0.157231	0.284114	0.0949524	0.106309	0.233595	0.123797	0.02140943	-7.072322	0.998496	0.999615	1.00038	1.0015	0.349849	0.149139	0.160001	0.341011	0.1351638	0.1583962
16720	-7144.192	-7433.417	289.2253	0.3123695	934725.9	0.000912085	0.00120685	0.000785853	0.000894276	0.000452369	0.00124489	0.00208895	0.000609871	0.000282325	0.000335514	0.00255883	0.000436318	0.000419948	0.000138707	0.000882166	0.000773722	0.000219728	0.000613736	0.000674847	0.00094337	0.000541466	0.000483775	0.000662438	0.0012816	0.00058088	0.00153235	0.00043627	0.00041396	0.000526605	0.00218273	0.0004233	0.000689466	0.000764618	0.000442532	0.000630327	0.000583098	0.000497188	0.000607859	0.000395311	0.00106018	0.00142638	0.000353493	0.000865358	0.000783651	0.000230936	0.00100939	0.00077004	0.000569902	0.000335993	0.00104652	0.000484827	0.000345084	0.00350272	0.000641432	0.0007350232	0.2382498	0.121542	0.18459	0.103927	0.103075	0.255672	0.231194	0.03814531	-7.215608	0.998686	0.999664	1.00034	1.00132	0.349544	0.159919	0.157729	0.332808	0.2763951	0.1380101
16730	-7139.201	-7432.426	293.2253	0.2727997	917710.7	0.00108239	0.000596379	0.00049659	0.00139469	0.000476045	0.000653053	0.000495374	0.000537839	0.000680698	0.000838054	0.00233441	0.000617399	0.000294996	0.000432411	0.000455531	0.000649252	0.000628295	0.00187435	0.000624952	0.000349131	0.000699725	0.00047546	0.00102577	0.000419074	0.00137894	0.000563675	0.00056265	0.000752272	0.000271852	0.00191629	0.000461501	0.00086733	0.000831593	0.00056892	0.00033757	0.00122505	0.000295714	0.000298986	0.000905371	0.000481617	0.000989913	0.00042755	0.00251841	0.000431739	0.000392005	0.00160638	0.000242001	0.000621297	0.000974173	0.00074144	0.0010412	0.000551759	0.00180388	0.000688266	0.0006763616	0.08879923	0.129723	0.175797	0.123352	0.218085	0.103476	0.249567	0.2023086	-7.298783	0.998673	0.999661	1.00034	1.00133	0.347548	0.155162	0.153886	0.343403	0.2911078	0.694961
16740	-7140.789	-7433.861	293.0721	0.6093396	851643.3	0.0011772	0.000335609	0.000715953	0.000401553	0.000288538	0.00076311	0.00102712	0.000183406	0.000552583	0.00165581	0.00173857	0.000583232	0.000233492	0.000409114	0.000513386	0.000396733	0.000264659	0.00044501	0.00043484	0.000886128	0.000230523	0.00116358	0.000778306	0.000790236	0.00054084	0.000115001	0.000442798	0.000613179	0.00021176	0.00308625	0.000257167	0.000354132	0.00127782	0.00116839	0.00107778	0.000189282	0.000559378	0.00214104	0.000801419	0.000919069	0.000822049	0.000697442	0.000409389	0.000258859	0.000445514	0.000969248	0.000645746	0.000192866	0.000406785	0.000411285	0.000641068	0.000795311	0.00041511	0.000455189	0.0004852051	0.3137601	0.172908	0.144284	0.116394	0.119993	0.187027	0.259394	0.01634693	-7.630939	0.998623	0.999648	1.00035	1.00138	0.351943	0.151239	0.155849	0.340968	0.3301071	0.04952009
16750	-7142.812	-7437.377	294.5651	0.3135291	812803.1	0.000734041	0.000536954	0.000754239	0.000805765	0.000784628	0.00063251	0.000419633	0.000483511	0.00066939	0.000752511	0.00201228	0.000391433	0.000624165	0.000681043	0.00127245	0.00149673	0.000261938	0.000784599	0.000680442	0.0017777	0.00043933	0.000751345	0.0014619	0.00305902	0.000772231	0.000846972	0.00100982	0.000537129	0.000334176	0.00110935	0.000875364	0.000399365	0.000870496	0.000616147	0.00033135	0.000386563	0.000491034	0.000788838	0.00173413	0.00164125	0.00125847	0.00113628	0.000626518	0.000955382	0.000820404	0.00069697	0.000709409	0.000600635	0.000430371	0.000474076	0.000829137	0.000402895	0.00182723	0.000499296	0.0007429072	0.02103727	0.128423	0.157909	0.0990241	0.196299	0.173881	0.244463	0.01481009	-7.204939	0.99859	0.99964	1.00036	1.00141	0.359777	0.148096	0.1531	0.339028	0.03584735	0.4131431
16760	-7137.095	-7443.525	306.4298	0.4747685	381529.5	0.00035689	0.000417014	0.000937898	0.000843981	0.00104433	0.000389947	0.000561108	0.000498114	0.000747879	0.000807744	0.00145639	0.000196989	0.0004497	0.000838526	0.000565435	0.000614217	0.000594365	0.00102102	0.000559315	0.00030083	0.000345133	0.00139335	0.000396493	0.00138932	0.000983818	0.000507013	0.00100061	0.000593724	0.000549193	0.000846528	0.000730707	0.00070102	0.000775897	0.000611952	0.000562342	0.000448789	0.00031266	0.00157584	0.000422939	0.000492914	0.000652002	0.000566988	0.000241345	0.000585398	0.00072965	0.000891069	0.000551472	0.000622388	0.000352849	0.000475447	0.000535141	0.00119932	0.00207072	0.000714407	0.0006667927	-0.03063983	0.139075	0.131008	0.151997	0.217665	0.162557	0.197698	0.050641	-7.313031	0.997943	0.999474	1.00052	1.00206	0.359701	0.153316	0.157128	0.329855	0.02000117	2.531902
16770	-7145.495	-7432.409	286.914	0.3653719	681975.6	0.00130952	0.000187984	0.000818379	0.000513759	0.000404682	0.000412	0.000587261	0.000890496	0.000473848	0.00077047	0.00368182	0.000612047	0.0008481	0.000384147	0.00153738	0.000635552	0.000384603	0.000483646	0.00113806	0.00106568	0.000757248	0.000962979	0.000403282	0.00121986	0.00093062	0.000292172	0.000782515	0.000523568	0.000346463	0.0022191	0.00073418	0.000322708	0.000475259	0.000402726	0.000651001	0.00137769	0.000662845	0.000344225	0.000441617	0.000449602	0.00170335	0.000811715	0.000883824	0.00157791	0.000952035	0.00357156	0.00104521	0.000722957	0.000371336	0.00060366	0.000591034	0.000309901	0.00153815	0.000877157	0.0007142539	0.06283266	0.203118	0.151902	0.0789642	0.112623	0.214769	0.238624	0.164835	-7.244272	0.998461	0.999606	1.00039	1.00154	0.354715	0.143816	0.161802	0.339667	0.2276676	0.7240158
16780	-7157.219	-7444.247	287.0271	0.4234028	914216.5	0.000750757	0.000228451	0.00071067	0.00083604	0.000200982	0.00184824	0.00025499	0.000573237	0.000450044	0.000639774	0.00409384	0.000302695	0.00122131	0.000435865	0.000387219	0.000154366	0.000355377	0.00096572	0.000319769	0.000197167	0.000527831	0.00165058	0.000367771	0.000192439	0.000429739	0.000844043	0.00109026	0.000253111	0.000524081	0.00150115	0.000208279	0.000186141	0.00021053	0.000516226	0.000499312	0.000420325	0.000609087	0.000872607	0.000505839	0.0017072	0.000869673	0.000760224	0.00234162	0.000621023	0.000763488	0.000415508	0.000307771	0.00135021	0.000325301	0.00042242	0.000367561	0.000409174	0.0016006	0.000421204	0.000569724	0.4380506	0.108787	0.147604	0.114197	0.263715	0.177996	0.187702	0.1239731	-7.470359	0.998671	0.99966	1.00034	1.00133	0.34486	0.16184	0.162692	0.330608	0.5620237	0.2205834
16790	-7166.186	-7434.312	268.1267	0.7356596	117079.9	0.00151894	0.000357195	0.000357404	0.000560592	0.00107984	0.00111136	0.00199213	0.000432615	0.00124005	0.00164781	0.00173169	0.000655736	0.000328042	0.000567179	0.000452254	0.000272465	0.00124474	0.000637995	0.00141549	0.000803125	0.000522585	0.0011518	0.00086715	0.000669336	0.0011192	0.000471595	0.00206115	0.0011101	0.000984747	0.00302647	0.00037753	0.000435943	0.00190965	0.00141301	0.000908637	0.00113069	0.000699458	0.00263535	0.00115746	0.000321379	0.00256524	0.0010958	0.000978699	0.000607562	0.00106591	0.000379619	0.0017011	0.000923763	0.000953501	0.00180033	0.000888579	0.00016655	0.00278521	0.00110314	0.0009153609	0.2400021	0.0996761	0.143106	0.112263	0.259248	0.174981	0.210726	0.2675376	-6.996192	0.996288	0.999049	1.00095	1.00372	0.348325	0.15013	0.153935	0.34761	0.5075397	0.5271264
16800	-7170.157	-7438.354	268.1979	0.1382136	413541.7	0.00134807	0.000738806	0.00141012	0.000967215	0.000516686	0.000896791	0.000958933	0.000906153	0.000269311	0.00141889	0.00375095	0.0011563	0.000495954	0.000739674	0.00135678	0.00106548	0.000437348	0.000593907	0.00125748	0.0017953	0.000512423	0.00231525	0.00119108	0.000535573	0.000948872	0.00021296	0.000841216	0.000849787	0.000461666	0.00189764	0.00121197	0.00034564	0.00351792	0.000326544	0.000697038	0.00119382	0.00273491	0.000225914	0.000993751	0.00231256	0.00173423	0.00129926	0.000444354	0.00107196	0.000640836	0.000857521	0.000686655	0.000733757	0.000467791	0.00135701	0.00115898	0.000672649	0.0028096	0.00104514	0.0009411679	-0.338914	0.201426	0.129957	0.204303	0.104961	0.214028	0.145324	0.5334644	-6.968389	0.998024	0.999494	1.0005	1.00198	0.353186	0.146962	0.159579	0.340274	0.1945504	2.742036
16810	-7173.011	-7437.016	264.0043	0.1638251	274741	0.000649647	0.000603884	0.0010183	0.00143969	0.000817297	0.000354425	0.00128102	0.00206724	0.00106567	0.00145345	0.00344682	0.00159789	0.00112156	0.00105616	0.000741793	0.000794667	0.00250083	0.00147899	0.00187448	0.000678077	0.000752701	0.00229174	0.000890029	0.000683725	0.000909238	0.00134107	0.000281415	0.00104181	0.000353593	0.00216597	0.000918268	0.00135363	0.00248109	0.00185874	0.00102059	0.00184462	0.00244031	0.00380553	0.000364373	0.00144232	0.00149237	0.00151535	0.00124846	0.000525277	0.00125279	0.000707167	0.00214392	0.00177406	0.00088735	0.00116202	0.000599941	0.00131383	0.00214375	0.00113363	0.001187698	-0.5042401	0.139801	0.106355	0.15117	0.115961	0.243935	0.242778	0.5541097	-6.735738	0.997576	0.99938	1.00062	1.00243	0.35155	0.15946	0.159167	0.329823	0.0498696	11.11117
16820	-7169.777	-7442.945	273.1682	0.3241451	919611.8	0.000969241	0.000544203	0.000751758	0.00062447	0.000918512	0.000589791	0.00165467	0.000488177	0.0010954	0.00121911	0.00500442	0.00027172	0.000585693	0.000621836	0.00140812	0.000296749	0.000281435	0.000602343	0.00132076	0.000963782	0.000670645	0.00142014	0.00136381	0.000850389	0.00105382	0.00103506	0.000470666	0.000440076	0.00120801	0.00156767	0.000848616	0.000785053	0.00039523	0.000516821	0.00121509	0.00182795	0.00184289	0.00110308	0.000684665	0.000596868	0.00151164	0.000519697	0.00117332	0.000848685	0.00221022	0.00036816	0.00323411	0.00126943	0.00122372	0.00109841	0.000720949	0.00157262	0.000933551	8.90068e-05	0.0008946513	-0.09315448	0.0908516	0.0483371	0.076908	0.171836	0.248431	0.363637	0.1132925	-7.019077	0.998675	0.999661	1.00034	1.00133	0.354296	0.155071	0.154786	0.335848	0.02013805	5.625794
16830	-7174.07	-7438.509	264.4393	0.4494843	702794.8	0.000791139	0.000840673	0.00100548	0.000608311	0.00237969	0.000426052	0.00153841	0.000391516	0.000951064	0.00141191	0.00713793	0.000816932	0.00145702	0.000275899	0.00225284	0.000360901	0.000697483	0.00140284	0.00136021	0.0024499	0.000711493	0.000967	0.00153957	0.000900925	0.000587556	0.000561427	0.00052997	0.000834556	0.000380065	0.003923	0.00155423	0.00095794	0.000792275	0.00105048	0.000382395	0.000520781	0.000524955	0.00254534	0.000824768	0.00055942	0.00178066	0.000706711	0.00126797	0.000781908	0.00072944	0.00164794	0.00123556	0.0016388	0.000713741	0.00120377	0.00158861	0.00251996	0.00184788	0.000812159	0.001080891	0.4546738	0.173501	0.123867	0.190923	0.0814689	0.215253	0.214986	0.02962036	-6.82997	0.998484	0.999612	1.00039	1.00152	0.356952	0.150923	0.155256	0.336869	0.4842942	0.06116193
16840	-7130.677	-7429.263	298.5854	0.4536116	810478.2	0.00152702	0.000960002	0.000573196	0.000298442	0.000559047	0.000366927	0.00161149	0.000247478	0.000379458	0.00095759	0.0022277	0.000611335	0.00021735	0.000150741	0.000447137	0.000962011	0.000257156	0.000340039	0.000743853	0.000697587	0.000210695	0.000701882	0.000861501	0.00130546	0.000236887	0.00033862	0.000661966	0.00034161	0.000185053	0.00161542	0.000603193	0.000359427	0.000473267	0.000909457	0.000270908	0.000321255	0.000412258	0.000712754	0.00102661	0.000738285	0.00186564	0.000508772	0.000343211	0.000340295	0.00052414	0.00117887	0.000692449	0.000679007	0.000976594	0.000397423	0.000790153	0.000404492	0.000927689	0.000536521	0.000556809	-0.2027692	0.247937	0.132417	0.112637	0.192628	0.0898487	0.224532	0.2648603	-7.493288	0.998588	0.999639	1.00036	1.00141	0.349247	0.153334	0.157276	0.340143	0.06209104	4.265676
