Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2370	-3714.54	-3709.458	-5.082429	0.3536529	0.1935286	0.112026	0.162288	0.37116	0.0787778	0.0919587	0.113863	0.22248	0.419731	0.176964	0.260477	0.140139	0.778388	0.141003	0.256001	0.184428	0.376951	0.19954	0.4009	0.169254	0.1054645	0.0203042	0.551853	0.00653388	0.00229177	0.413413	0.00560435	0.1122883	-1.776355	0.000421673	0.0301275	0.366558	3.60289	0.298461	0.30297	0.126552	0.272017	0.2177529	0.5156688
2380	-3712.758	-3714.846	2.087869	0.4101229	0.231922	0.210028	0.355993	0.46497	0.0833087	0.114488	0.0710834	0.162866	0.391837	0.170395	0.26377	0.103038	0.274138	0.115706	0.110898	0.177386	0.103688	0.219207	0.297762	0.1811425	0.1212842	0.00882639	0.5554	0.00884595	0.00273338	0.418995	0.00519982	0.002646103	-1.708471	0.00137351	0.0539816	0.461781	3.48286	0.328673	0.293304	0.133949	0.244075	0.1239303	0.02135155
2390	-3713.724	-3714.927	1.203142	0.4626478	0.2007042	0.527391	0.471041	0.545764	0.0735983	0.153294	0.148029	0.198471	0.259359	0.117019	0.147816	0.177454	0.21772	0.088188	0.152265	0.171994	0.172896	0.1905	0.177352	0.1895857	0.07750157	0.0131006	0.478391	0.00766506	0.0162976	0.479167	0.00537875	0.01885241	-1.662914	0.000544225	0.0341827	0.385493	3.57978	0.298472	0.298588	0.141948	0.260991	0.09635399	0.1956578
2400	-3709.777	-3708.002	-1.775083	0.424687	0.1882504	0.184467	0.128749	0.373861	0.0851925	0.0860006	0.271388	0.189895	0.336635	0.148606	0.273038	0.299608	0.0837217	0.0778256	0.133226	0.259504	0.206269	0.534214	0.133718	0.1565986	-0.1141974	0.0136051	0.496813	0.00940997	0.0121705	0.460753	0.00724882	0.2617143	-1.854069	0.000345196	0.027284	0.352304	3.62007	0.293564	0.304539	0.141824	0.260073	0.147517	1.774131
2410	-3707.027	-3709.48	2.45329	0.4458497	0.187485	0.218112	0.152897	0.429269	0.104585	0.0763218	0.154715	0.177567	0.325184	0.144613	0.32921	0.0963907	0.296296	0.0472363	0.148147	0.128877	0.22465	0.172904	0.156536	0.1635738	-0.1686223	0.0164522	0.483437	0.00397442	0.0101291	0.480514	0.00549381	0.2221971	-1.810491	0.000335008	0.0268819	0.350214	3.62257	0.306614	0.286421	0.13955	0.267415	0.0535748	4.147418
2420	-3718.299	-3714.39	-3.908974	0.4063757	0.1709326	0.460221	0.411125	0.29476	0.105577	0.179596	0.214121	0.190497	0.347354	0.227259	0.230117	0.333501	0.868012	0.0648501	0.179599	0.110453	0.177341	0.114048	0.137879	0.2440288	-0.009765711	0.0172731	0.507559	0.00609703	0.00504131	0.457846	0.00618386	0.05602905	-1.410469	0.0001641	0.0188657	0.303704	3.67727	0.292805	0.325794	0.126452	0.25495	0.04626334	1.21109
2430	-3711.739	-3710.011	-1.728311	0.4172519	0.1840107	0.117106	0.205381	0.592793	0.104374	0.132751	0.217452	0.155788	0.450804	0.186681	0.297045	0.104612	0.2856	0.106456	0.166077	0.11925	0.315779	0.15424	0.467194	0.2209918	-0.225798	0.0120474	0.593808	0.0012927	0.00739717	0.368535	0.0169194	0.245186	-1.50963	0.000291497	0.0250903	0.340659	3.63396	0.30593	0.307858	0.128098	0.258114	0.01938804	12.64625
2440	-3726.593	-3715.244	-11.34863	0.3322421	0.1901684	0.259602	0.53818	0.523735	0.0482531	0.071698	0.233794	0.29216	0.860861	0.253757	0.317673	0.44191	0.369251	0.121885	0.223718	0.0893427	0.303328	0.15484	0.454145	0.2941323	-0.03944851	0.0180733	0.477882	0.001362	0.00288839	0.481968	0.0178264	0.0446603	-1.223726	0.000371712	0.0283031	0.357515	3.61381	0.294874	0.305095	0.127312	0.272719	0.005211786	8.569096
2450	-3715.228	-3710.44	-4.787253	0.3711489	0.1723054	0.0968864	0.234047	0.586616	0.0793254	0.218475	0.376227	0.386677	0.578605	0.192177	0.343566	0.320697	0.0885932	0.123104	0.369112	0.344765	0.158897	0.201697	0.310195	0.2676733	-0.004009452	0.0132133	0.49434	0.00265685	0.00605262	0.470379	0.0133586	0.00655711	-1.317988	0.000175019	0.019479	0.307653	3.67269	0.307727	0.298607	0.127096	0.266571	0.002547658	2.57378
2460	-3713.643	-3712.085	-1.557948	0.4681969	0.1899585	0.113045	0.128257	0.450808	0.0833838	0.0806797	0.140717	0.231445	0.501482	0.133187	0.188791	0.0291297	0.130073	0.101149	0.202659	0.0432016	0.326033	0.313391	0.170736	0.1102837	0.061832	0.0190622	0.622496	0.00424354	0.00762174	0.342919	0.00365733	0.00774887	-2.204699	0.000368741	0.0281908	0.356946	3.61449	0.297101	0.311646	0.122852	0.268401	0.06958087	0.111365
2470	-3716.01	-3717.857	1.846816	0.4895534	0.2039439	0.165674	0.148693	0.354811	0.131066	0.171756	0.0930254	0.237019	0.407274	0.154795	0.365677	0.141945	0.0963456	0.0887138	0.0618785	0.26105	0.339662	0.0586168	0.214352	0.189285	0.06525269	0.0193212	0.544127	0.00521992	0.0106652	0.41168	0.00898671	0.02070916	-1.664501	0.000607075	0.0360813	0.393872	3.56944	0.279791	0.311788	0.124032	0.284388	0.08596185	0.240911
2480	-3718.19	-3713.37	-4.820067	0.3271733	0.1704644	0.2577	0.161856	0.517311	0.184474	0.0806622	0.197892	0.376645	0.570238	0.195895	0.357813	0.767131	0.182869	0.110378	0.136291	0.104541	0.176145	0.138609	0.184266	0.2085313	0.1074091	0.0166621	0.541992	0.00229306	0.00409213	0.429369	0.0055916	0.09367197	-1.567666	0.000160496	0.0186588	0.302354	3.67883	0.257697	0.326464	0.12853	0.287309	0.2010811	0.4658417
2490	-3717.045	-3716.13	-0.9146668	0.3744756	0.2108234	0.172217	0.163007	0.639551	0.0903141	0.227089	0.251858	0.280554	0.464673	0.183907	0.347864	0.174382	0.0846662	0.167128	0.177411	0.174716	0.372024	0.128915	0.159107	0.2116705	-0.1675329	0.00953733	0.481311	0.0053419	0.00454407	0.491317	0.00794876	0.1955944	-1.552725	0.00075715	0.0402435	0.411311	3.54769	0.294336	0.27494	0.147372	0.283352	0.02806149	6.970205
2500	-3712.974	-3710.837	-2.13723	0.5069976	0.1659855	0.10277	0.273331	0.579335	0.061927	0.143473	0.255892	0.304436	0.35459	0.138236	0.358256	0.0823452	0.089164	0.0677449	0.0888795	0.162567	0.314919	0.132468	0.306226	0.1382267	0.02282878	0.00867133	0.499781	0.00608515	0.00485048	0.479665	0.000946424	0.074837	-1.978861	0.000128957	0.0167369	0.28935	3.69378	0.29054	0.320513	0.12934	0.259608	0.09766578	0.7662561
2510	-3712.461	-3709.568	-2.892841	0.5122235	0.1674818	0.0792039	0.326956	0.502824	0.0524459	0.214833	0.484545	0.145247	0.269462	0.139927	0.252151	0.117727	0.123264	0.0657244	0.201946	0.141061	0.419991	0.150765	0.289342	0.1436429	0.09564525	0.0115187	0.525209	0.00536137	0.00610951	0.449201	0.00260062	0.03562126	-1.940425	0.000138916	0.0173672	0.293711	3.68878	0.289898	0.331801	0.1258	0.252502	0.1312665	0.271366
2520	-3713.637	-3718.784	5.146552	0.5297234	0.1661231	0.156483	0.276314	0.289352	0.0916056	0.117072	0.192506	0.13634	0.413571	0.0959452	0.254584	0.157638	0.221953	0.0648398	0.145217	0.0836972	0.185376	0.0901015	0.220923	0.1582158	-0.1861569	0.0202408	0.59874	0.00789527	0.00288805	0.361203	0.00903284	0.1928205	-1.843795	0.000129849	0.0167943	0.289751	3.69332	0.269025	0.30791	0.119079	0.303986	0.006663642	28.93621
2530	-3713.643	-3715.795	2.152548	0.4964989	0.1850209	0.134077	0.206138	0.574861	0.109351	0.249146	0.118217	0.136085	0.262409	0.143716	0.167806	0.0597886	0.34062	0.126467	0.0655059	0.184259	0.288498	0.0997359	0.208779	0.1521078	-0.03346101	0.0205533	0.555088	0.00194666	0.00425245	0.416424	0.00173513	0.1321955	-1.883166	0.000303695	0.0256055	0.343449	3.63064	0.315081	0.288857	0.129293	0.266769	0.09873448	1.338899
2540	-3711.372	-3712.193	0.8207865	0.4877131	0.218354	0.118148	0.165683	0.346134	0.117556	0.137269	0.0982633	0.148503	0.24906	0.11189	0.154492	0.189498	0.246593	0.105752	0.470209	0.069662	0.2701	0.445495	0.22944	0.174762	-0.06155306	0.0134184	0.585024	0.00841786	0.0121531	0.377773	0.00321394	0.1866783	-1.74433	0.00094897	0.0449893	0.429845	3.52422	0.279253	0.328141	0.12196	0.270646	0.1251252	1.491932
2550	-3716.845	-3712.611	-4.234186	0.5376598	0.2528361	0.247795	0.17196	0.503561	0.0762322	0.0823188	0.222031	0.145612	0.25253	0.128411	0.258495	0.220799	0.439846	0.0906032	0.10632	0.137684	0.0232885	0.254449	0.569355	0.1475609	-0.01667325	0.0139132	0.495992	0.0112333	0.00676556	0.467006	0.00509032	0.05056421	-1.913515	0.00224658	0.0687456	0.507428	3.42158	0.27885	0.296118	0.132578	0.292454	0.03389097	1.491967
2560	-3710.523	-3712.043	1.520096	0.5615025	0.21482	0.156919	0.197669	0.581158	0.050713	0.168509	0.18944	0.134396	0.425866	0.126977	0.311719	0.162136	0.0710747	0.0745466	0.115856	0.0944061	0.162243	0.34263	0.142627	0.1659645	0.03061696	0.0124776	0.520388	0.00963096	0.00661954	0.449619	0.0012646	0.06779362	-1.795981	0.00085524	0.0427386	0.421219	3.53519	0.29825	0.301322	0.145197	0.255231	0.09841058	0.6888855
2570	-3723.797	-3718.282	-5.515755	0.449046	0.2113224	0.150401	0.180369	0.300821	0.026988	0.0326986	0.123415	0.288726	0.296724	0.180685	0.528717	0.0429334	0.225571	0.0979322	0.0867185	0.123647	0.1582	0.129958	0.631879	0.1396789	0.05769379	0.0106654	0.48575	0.00819678	0.00956442	0.479403	0.00642041	0.07290054	-1.968409	0.000768949	0.0405521	0.412557	3.54612	0.300937	0.290869	0.153374	0.25482	0.1305943	0.5582213
2580	-3718.04	-3717.061	-0.979473	0.5551516	0.1761192	0.236336	0.172029	0.486274	0.0933233	0.0852879	0.195924	0.205362	0.403332	0.138316	0.356923	0.140485	0.20897	0.107442	0.0683313	0.204092	0.34299	0.165825	0.0749899	0.1354693	-0.2626438	0.017017	0.524377	0.0103444	0.0108584	0.433126	0.00427646	0.2685534	-1.99901	0.000208216	0.0212332	0.31854	3.66002	0.303887	0.315622	0.128189	0.252302	0.005909621	45.44343
2590	-3711.135	-3717.637	6.501756	0.5565343	0.231255	0.222894	0.174064	0.27732	0.0670728	0.0530296	0.0762198	0.154572	0.19422	0.129581	0.139432	0.234449	0.204944	0.0935307	0.08811	0.141803	0.100315	0.212439	0.29918	0.1115939	0.09895159	0.0132048	0.64112	0.0131523	0.00458659	0.323836	0.00409997	0.01464304	-2.192889	0.00135015	0.0535275	0.460254	3.48487	0.31681	0.279513	0.127449	0.276228	0.1135946	0.1289061
2600	-3708.586	-3708.062	-0.5237837	0.397341	0.1534506	0.0917078	0.209695	0.70774	0.0783719	0.105146	0.182595	0.172614	0.255434	0.150957	0.336155	0.172015	0.170354	0.101586	0.272378	0.100848	0.228331	0.183943	0.33858	0.1950534	-0.1235494	0.00773625	0.560053	0.00770551	0.00595743	0.412826	0.00572252	0.2302038	-1.634482	6.53056e-05	0.0119325	0.252208	3.73579	0.318678	0.305223	0.1282	0.247899	0.1066545	2.158408
2610	-3718.365	-3712.413	-5.951943	0.3037005	0.1822034	0.17454	0.225031	0.359928	0.0604084	0.191676	0.161915	0.308467	0.408042	0.166043	0.196078	0.485625	0.394736	0.106523	0.775995	0.338001	0.176811	0.544992	0.265836	0.2127398	-0.02199559	0.00940143	0.487138	0.00746777	0.00844467	0.48174	0.00580828	0.0238667	-1.547686	0.000270576	0.0241806	0.335644	3.63991	0.337035	0.291635	0.12695	0.244379	0.001871116	12.75533
2620	-3718.362	-3713.461	-4.900974	0.4204718	0.1755266	0.171651	0.256223	0.524167	0.0942615	0.148719	0.115995	0.210437	0.394245	0.249227	0.348261	0.401765	0.334872	0.0877182	0.204227	0.0950714	0.184428	0.320778	0.481845	0.2771667	-0.04605464	0.00744299	0.517841	0.00433616	0.00634436	0.458503	0.00553327	0.1044358	-1.283136	0.000202772	0.0209558	0.316857	3.66198	0.309546	0.302811	0.125081	0.262562	0.05838116	1.788861
2630	-3716.251	-3712.819	-3.432608	0.4012601	0.1697826	0.209395	0.157009	0.694735	0.128908	0.0816043	0.153075	0.21525	0.308068	0.114343	0.249856	0.517633	0.210225	0.103674	0.143801	0.162401	0.043343	0.256962	0.4799	0.2056028	0.09265508	0.0101569	0.588226	0.00299149	0.00718366	0.382418	0.00902415	0.03235807	-1.581809	0.000155355	0.0183594	0.300385	3.6811	0.291626	0.325224	0.117381	0.265769	0.1250131	0.2588373
2640	-3715.297	-3714.292	-1.004909	0.4053163	0.1996204	0.200602	0.159815	0.434499	0.0601245	0.0420452	0.0988706	0.194245	0.226141	0.146359	0.140743	0.27532	0.485525	0.170159	0.322409	0.0653995	0.0695903	0.126108	0.276628	0.1835454	-0.139978	0.013071	0.581025	0.0101572	0.00834135	0.377736	0.00966984	0.1608609	-1.695293	0.00052427	0.0335568	0.382667	3.58325	0.311435	0.30053	0.125354	0.262681	0.02088293	7.702985
2650	-3709.857	-3709.082	-0.774768	0.3813928	0.2051976	0.200382	0.238091	0.430895	0.0573071	0.064481	0.175828	0.152026	0.387407	0.179446	0.319385	0.224153	0.188752	0.180352	0.358848	0.144267	0.123335	0.0914805	0.337479	0.2019113	-0.2248054	0.0117713	0.450275	0.00591586	0.00884269	0.514275	0.00892013	0.2353485	-1.599927	0.000632713	0.0368268	0.397086	3.56545	0.316065	0.293349	0.136063	0.254523	0.0105431	22.32251
2660	-3720.535	-3713.285	-7.249284	0.3233047	0.1725452	0.191807	0.457635	0.501169	0.0447252	0.155368	0.303071	0.338662	0.380497	0.232181	0.341021	0.377039	0.38182	0.1314	0.148381	0.555944	0.0836538	0.298303	0.206287	0.2064987	0.07943938	0.017094	0.575397	0.00692553	0.00432069	0.387932	0.00833049	0.02156959	-1.577461	0.000176981	0.0195871	0.308341	3.67189	0.296819	0.282589	0.135189	0.285403	0.101009	0.2135414
2670	-3714.826	-3711.063	-3.763364	0.3059102	0.203451	0.0886225	0.24259	0.378653	0.0612649	0.13119	0.0944713	0.326689	0.573227	0.294984	0.374551	0.261928	0.234981	0.151825	0.1297	0.272574	0.154489	0.100262	0.160599	0.2345999	0.2319242	0.00988378	0.53089	0.0122582	0.00153741	0.439396	0.00603405	0.04436453	-1.449874	0.000597198	0.0357898	0.392604	3.57101	0.308165	0.297979	0.132438	0.261418	0.2762887	0.1605731
2680	-3723.34	-3712.67	-10.66981	0.2665546	0.2131827	0.19569	0.22393	0.281559	0.0747209	0.0723489	0.0862074	0.624648	0.759223	0.282256	0.403723	0.0603052	0.196188	0.422019	0.282424	0.149476	0.176011	0.5868	0.188685	0.2708427	-0.01395854	0.0133911	0.543849	0.017367	0.00216503	0.422041	0.00118658	0.0995972	-1.306217	0.000814058	0.0417099	0.41718	3.5403	0.3101	0.301246	0.118164	0.270489	0.08563865	1.162993
2690	-3708.8	-3707.072	-1.727397	0.3962289	0.1817001	0.182088	0.222822	0.533215	0.0598841	0.114265	0.245732	0.256765	0.396841	0.217638	0.371373	0.132975	0.146054	0.0933283	0.258966	0.142703	0.121716	0.228538	0.48154	0.1916179	0.05967251	0.0110494	0.547023	0.00998794	0.00625662	0.424504	0.00117911	0.07873803	-1.652252	0.000264952	0.0239299	0.334241	3.64156	0.317634	0.287011	0.133806	0.261549	0.1384105	0.5688731
2700	-3708.505	-3710.01	1.505102	0.3345716	0.2132142	0.189986	0.0925043	0.546158	0.106362	0.20636	0.268241	0.244867	0.496268	0.226448	0.254692	0.269483	0.201423	0.0875407	0.163238	0.0779681	0.179683	0.262522	0.209978	0.2021914	0.004426464	0.0185098	0.530165	0.00983072	0.00766954	0.433233	0.000591714	0.008657101	-1.598541	0.000814836	0.0417296	0.417258	3.5402	0.30561	0.288207	0.135608	0.270575	0.01308356	0.6616775
2710	-3713.609	-3710.565	-3.044366	0.3949112	0.1775234	0.218833	0.149028	0.493143	0.0879098	0.356931	0.188361	0.205997	0.424961	0.235889	0.22886	0.707121	0.313112	0.121269	0.116709	0.303302	0.404776	0.207009	0.207143	0.243535	0.0583797	0.00744139	0.56102	0.00718534	0.00525982	0.418387	0.00070688	0.01199898	-1.412495	0.000221547	0.0218973	0.322517	3.65536	0.296621	0.300146	0.127457	0.275775	0.07037868	0.1704916
2720	-3713.062	-3711.08	-1.981726	0.27468	0.1633125	0.204819	0.234886	0.412445	0.102807	0.209074	0.213973	0.278227	0.589993	0.262909	0.370282	0.238467	0.338628	0.157574	0.178266	0.171714	0.322577	0.114585	0.355586	0.2285435	-0.1723734	0.0122549	0.506391	0.014483	0.00741504	0.45436	0.00509634	0.2033826	-1.476029	0.000112524	0.0156405	0.281516	3.70273	0.325118	0.301169	0.119842	0.253871	0.03100926	6.558771
2730	-3729.635	-3715.558	-14.07693	0.2935046	0.1773342	0.582753	0.287487	0.327652	0.11854	0.0886148	0.268507	0.405479	0.688455	0.495643	0.518668	0.344389	0.179998	0.308704	0.0760947	0.255164	0.129657	1.3105	0.489139	0.2878914	-0.06995013	0.00597096	0.610933	0.00596287	0.0121586	0.361417	0.00355773	0.09114798	-1.245172	0.000219715	0.0218073	0.321982	3.65599	0.305044	0.308519	0.126369	0.260068	0.02119785	4.299869
2740	-3720.882	-3709.132	-11.74928	0.2978104	0.1531272	0.212667	0.596036	0.490803	0.114443	0.0871152	0.197154	0.262462	0.411488	0.21082	0.330578	0.287813	0.255229	0.156369	0.313436	0.491106	0.486026	0.572222	0.935189	0.3156155	-0.09014188	0.0112822	0.545762	0.00089863	0.00796399	0.42727	0.00682383	0.196529	-1.15323	6.40745e-05	0.01182	0.251238	3.73688	0.29616	0.29917	0.116852	0.287818	0.1063871	1.847301
2750	-3722.65	-3711.266	-11.38377	0.2761638	0.1758658	0.203501	0.652703	0.206069	0.15457	0.38325	0.326403	0.380387	0.372262	0.195611	0.357663	0.118816	0.246745	0.190206	0.680023	0.461829	0.429469	0.932276	0.477414	0.2900123	0.2516677	0.0103944	0.526837	0.00170717	0.00821772	0.44639	0.00645313	0.02171225	-1.237832	0.000205875	0.0211143	0.317821	3.66086	0.289373	0.301072	0.128389	0.281166	0.2733799	0.07942153
2760	-3720.209	-3713.34	-6.868379	0.2678097	0.1926465	0.230279	0.240608	0.289743	0.136058	0.0820985	0.152016	0.330495	0.555993	0.201493	0.41641	0.195636	0.276227	0.175255	0.488943	0.28393	0.452783	0.634282	0.368462	0.2215418	-0.03519833	0.0142014	0.52058	0.00100526	0.00396491	0.441089	0.0191598	0.1273636	-1.507144	0.000408116	0.0296438	0.364195	3.60575	0.289032	0.316793	0.118256	0.275918	0.09216526	1.381905
2770	-3714.517	-3712.628	-1.888898	0.3174954	0.202579	0.355611	0.128909	0.424972	0.120578	0.132085	0.222508	0.208831	0.586384	0.237686	0.247164	0.38343	0.176732	0.176808	0.0695998	0.236106	0.161967	0.248166	0.163342	0.2263669	-0.1673351	0.0142109	0.60034	0.00374282	0.00426903	0.362733	0.0147046	0.238365	-1.485598	0.000580004	0.0352764	0.390355	3.57379	0.304588	0.304214	0.122608	0.26859	0.07102989	3.35584
2780	-3706.272	-3711.846	5.573997	0.4094168	0.1671865	0.160733	0.188688	0.510616	0.0961277	0.11966	0.116924	0.196451	0.36595	0.16741	0.299533	0.089917	0.133482	0.120579	0.16897	0.164651	0.11199	0.0689606	0.16276	0.1405962	0.05820035	0.0125756	0.520299	0.00179363	0.00389913	0.44842	0.0130125	0.04639292	-1.961863	0.000136906	0.0172418	0.292852	3.68977	0.306556	0.311362	0.132363	0.249719	0.1045933	0.4435555
2790	-3710.084	-3712.448	2.36418	0.4298882	0.1881286	0.115227	0.118205	0.562577	0.0875952	0.0908857	0.375359	0.164913	0.302516	0.131937	0.173863	0.133354	0.263443	0.0481323	0.142538	0.183537	0.19876	0.228568	0.342269	0.1504165	0.006770213	0.0126788	0.468882	0.00958016	0.00408159	0.490128	0.0146492	0.005346875	-1.894347	0.000343559	0.0272198	0.351971	3.62047	0.307122	0.310336	0.137096	0.245446	0.01211709	0.4412673
2800	-3709.631	-3709.222	-0.4086656	0.5689381	0.1998151	0.198415	0.179436	0.621076	0.0708918	0.0491955	0.0866326	0.184945	0.364826	0.179295	0.230191	0.241414	0.119102	0.0999475	0.184546	0.279166	0.35119	0.0777984	0.303927	0.1492776	0.008383614	0.0125441	0.468462	0.00550288	0.00742669	0.498526	0.00753878	0.02569952	-1.901948	0.000527815	0.0336689	0.383175	3.58263	0.294712	0.312655	0.131386	0.261248	0.03408313	0.7540245
2810	-3710.094	-3709.207	-0.8869875	0.5387613	0.2397011	0.247332	0.257714	0.468622	0.0995246	0.0777019	0.105695	0.133237	0.355905	0.119918	0.276799	0.127607	0.104867	0.0820259	0.245329	0.129718	0.137334	0.510398	0.247834	0.1726396	-0.1207758	0.0168272	0.534856	0.00788198	0.00850129	0.422797	0.00913602	0.2496839	-1.756549	0.00166602	0.0593598	0.479258	3.45972	0.292989	0.317203	0.118631	0.271177	0.1289081	1.936914
2820	-3714.11	-3710.397	-3.712797	0.7586515	0.231816	0.215603	0.258869	0.381508	0.0346141	0.0643918	0.0839535	0.242335	0.298354	0.137464	0.178609	0.35938	0.101017	0.0297721	0.0645733	0.0625498	0.181257	0.0680115	0.445075	0.1309838	0.01633533	0.0142831	0.531728	0.00534212	0.00917031	0.434391	0.00508454	0.1473095	-2.032682	0.00136978	0.0539094	0.461538	3.48318	0.299714	0.307296	0.125645	0.267345	0.1636448	0.9001781
2830	-3707.55	-3712.993	5.442849	0.4438983	0.1482288	0.109802	0.104257	0.471761	0.0713181	0.101348	0.111508	0.183337	0.223855	0.165435	0.258941	0.089138	0.168582	0.114404	0.25475	0.0672068	0.249945	0.100553	0.351202	0.1611554	-0.05347711	0.010639	0.536644	0.0049711	0.00752951	0.438407	0.00180962	0.06439279	-1.825386	4.75415e-05	0.0101884	0.236477	3.75329	0.299153	0.310173	0.126137	0.264537	0.01091568	5.899109
2840	-3708.103	-3710.011	1.907067	0.4939079	0.1803398	0.0721777	0.174692	0.623949	0.0930636	0.0508528	0.104615	0.139651	0.286936	0.113	0.213192	0.173784	0.0877985	0.0923438	0.177033	0.101441	0.171766	0.164002	0.314821	0.1726031	0.03670077	0.0114889	0.517496	0.00850827	0.00868828	0.447179	0.00663894	0.1467763	-1.75676	0.000250183	0.0232587	0.330441	3.64605	0.285644	0.325773	0.124147	0.264436	0.1834771	0.7999708
2850	-3712.846	-3709.491	-3.354599	0.6150226	0.1914859	0.284325	0.555368	0.717449	0.061785	0.130797	0.222458	0.144428	0.18894	0.0895343	0.144122	0.405135	0.263531	0.0538229	0.188826	0.0939816	0.22473	0.202072	0.176558	0.1686145	0.1453196	0.0155555	0.515417	0.00840606	0.00643248	0.451039	0.0031501	0.02577229	-1.78014	0.00039076	0.0290126	0.361074	3.60952	0.28813	0.30374	0.143041	0.265089	0.1710919	0.1506342
2860	-3707.018	-3710.199	3.18131	0.6335746	0.2167488	0.178989	0.143069	0.40352	0.0762449	0.0978853	0.134161	0.144519	0.166707	0.109694	0.132442	0.353246	0.0800453	0.0577097	0.178288	0.390189	0.247748	0.27931	0.219603	0.1910359	0.03784268	0.00691237	0.472118	0.00979556	0.00624465	0.493845	0.0110841	0.01446114	-1.655294	0.000905569	0.043962	0.425943	3.52919	0.305231	0.300686	0.137065	0.257019	0.05230382	0.2764835
2870	-3705.11	-3708.361	3.250947	0.537916	0.1859663	0.105509	0.237443	0.436601	0.0471355	0.139281	0.190908	0.175833	0.259979	0.127206	0.179078	0.111725	0.089801	0.0692335	0.257691	0.0874879	0.300287	0.214879	0.269946	0.1330255	-0.0965952	0.00751115	0.507297	0.00950347	0.00282365	0.468744	0.00412104	0.1071047	-2.017215	0.000315443	0.0260919	0.346051	3.62754	0.294233	0.305909	0.132372	0.267486	0.01050952	10.19121
2880	-3711.989	-3712.192	0.2028101	0.484342	0.1600863	0.143386	0.341338	0.832719	0.0890711	0.105207	0.13452	0.188757	0.27348	0.129313	0.235489	0.197539	0.331059	0.116692	0.175706	0.111375	0.203094	0.172862	0.477374	0.1785254	-0.01614948	0.00834994	0.595377	0.00638081	0.0068728	0.378793	0.00422676	0.03129781	-1.723025	9.48757e-05	0.0143686	0.271995	3.71354	0.294946	0.295111	0.136192	0.273752	0.01514834	2.066089
