Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18790	-47.71552	0	-47.71552	4.284148	528364.5	0.0608562	0.732135	0.306805	0.0304794	1.91292	0.00687865	0.324166	0.0749421	0.277253	0.34654	2.29714	0.47475	0.178723	0.132871	0.256185	0.103331	0.371056	0.977574	0.3492119	0.1832223	0.155869	0.293545	0.0806796	0.108337	0.336565	0.0250049	14.64559	0.07742461	-1.052076	0.998252	0.999553	1.00045	1.00175	0.214014	0.347498	0.184298	0.254191	0.2606469	0.2970479
18800	-29.26141	0	-29.26141	4.476733	779644.8	0.00195332	0.0963667	0.0129572	0.0154505	0.427119	0.00414657	0.35979	0.108962	0.282856	0.218502	0.186262	0.157889	0.749556	0.0914653	0.152481	0.526721	0.171007	0.508918	0.2700533	0.1532936	0.077865	0.316294	0.0861456	0.30461	0.199529	0.015556	16.82516	0.03753633	-1.309136	0.998561	0.999632	1.00037	1.00144	0.13349	0.472628	0.298064	0.0958182	0.19083	0.1967004
18810	-31.84762	0	-31.84762	6.884739	611507	0.00317258	0.441243	0.0443529	0.0305652	0.266832	0.00691576	0.0900075	0.254836	0.12372	0.0478339	0.692477	0.092564	0.274222	0.265792	0.332773	0.0319606	0.20504	0.890822	0.1791072	0.1518955	0.023289	0.278484	0.0754319	0.421902	0.157188	0.0437047	47.58749	0.05483029	-1.719771	0.998375	0.999584	1.00041	1.00163	0.212059	0.344378	0.209133	0.234429	0.2067258	0.265232
18820	-19.51959	0	-19.51959	3.657095	699803.5	0.00152409	0.58085	0.0995795	0.0605019	0.328358	0.00812657	0.280809	0.141014	0.041661	0.348806	0.381005	0.0771375	0.032356	0.0283905	0.159825	0.00980085	0.206018	0.267624	0.1464057	0.2326638	0.0201684	0.448629	0.0491167	0.273807	0.181826	0.0264532	6.189728	0.01453541	-1.921374	0.998481	0.999611	1.00039	1.00152	0.4923	0.26701	0.190771	0.0499196	0.2471992	0.05880037
18830	-31.53114	0	-31.53114	4.155941	648664.6	0.000179387	0.0528693	0.0850924	0.445029	0.292674	0.0225547	0.0824674	0.346878	0.0555576	0.309256	0.741346	0.0320604	0.81386	0.0766831	0.272801	0.308932	0.379827	0.284373	0.2510932	0.198452	0.0203318	0.243762	0.0116255	0.647249	0.0578804	0.0191507	24.16113	0.01424174	-1.381931	0.998422	0.999596	1.0004	1.00158	0.448465	0.236579	0.241647	0.0733092	0.2126937	0.06695891
18840	-34.11273	0	-34.11273	7.172357	921118.4	0.0148066	0.159669	0.649517	0.371296	0.246032	0.068167	0.246247	0.666205	0.0462837	1.04033	0.23063	0.015625	0.16756	0.197592	0.445884	0.740588	0.0996002	0.0740042	0.2257096	0.4018909	0.0138707	0.076879	0.00905353	0.815095	0.0542389	0.0308633	31.81266	0.03172585	-1.488506	0.998676	0.999661	1.00034	1.00132	0.329275	0.207269	0.355143	0.108314	0.4336167	0.07316565
18850	-20.62162	0	-20.62162	10.39344	365924.8	0.0988274	0.00839283	0.0946833	0.152122	0.0540297	0.063332	0.0839365	0.582396	0.152553	0.161856	0.194107	0.00541208	0.0953548	0.22061	0.390344	0.0101256	0.126613	0.0155254	0.113617	-0.06231318	0.0204493	0.118715	0.0194733	0.529763	0.18477	0.126828	35.21434	0.1784654	-2.174922	0.997899	0.999463	1.00054	1.0021	0.238379	0.412335	0.279723	0.0695628	0.1161522	1.536479
18860	-17.89895	0	-17.89895	6.418343	724467.3	0.528356	0.0380206	0.0852215	0.0256495	0.0191588	0.0322393	0.0753944	0.351368	0.0359402	0.086361	0.226234	0.034192	0.187727	0.00705417	0.166944	0.0436584	0.0389538	0.00821456	0.160497	-0.1581688	0.0111016	0.0893716	0.00418052	0.763171	0.0730127	0.0591622	8.160003	0.2957485	-1.82948	0.998507	0.999618	1.00038	1.00149	0.289096	0.346296	0.314608	0.0499999	0.1375797	2.149652
18870	-14.73588	0	-14.73588	3.976999	709313.8	0.317461	0.0141234	0.0531861	0.0197132	0.118752	0.0472703	0.0120715	0.150474	0.0158689	0.150688	0.185237	0.00796308	0.228684	0.180752	0.332318	0.00997921	0.0161165	0.28377	0.1112215	-0.2658375	0.0113137	0.0815493	0.0189303	0.660337	0.147742	0.0801276	6.216814	0.3487669	-2.196231	0.998491	0.999614	1.00039	1.00151	0.504687	0.205419	0.246079	0.0438151	0.08292945	4.205586
18880	-7.980172	0	-7.980172	9.430232	671478.9	0.0427736	0.00546323	0.0167044	0.0035021	0.187768	0.0363095	0.0159949	0.0268843	0.0150295	0.00769872	0.074609	0.0488704	0.079014	0.00645735	0.312446	0.198389	0.000686621	0.0232813	0.042085	-0.05423879	0.00686076	0.138188	0.0323298	0.353353	0.200497	0.268771	13.57351	0.1270604	-3.168064	0.998449	0.999603	1.0004	1.00155	0.240539	0.209881	0.482693	0.0668867	0.07282156	1.744818
18890	-14.15185	0	-14.15185	11.65028	352911.2	0.140765	0.0790644	0.0861433	0.00761345	0.13237	0.0651123	0.0553248	0.00957827	0.0305451	0.0165853	0.0593574	0.0781066	0.135786	0.0225235	0.129098	0.0702348	0.0158844	0.162143	0.0667897	-0.1124277	0.0122114	0.252505	0.0152818	0.266099	0.206072	0.247831	39.73918	0.1611435	-2.706206	0.997861	0.999453	1.00055	1.00214	0.232115	0.251579	0.41768	0.0986254	0.04871585	3.307825
18900	-7.100485	0	-7.100485	10.7504	224306	0.0711027	0.0531453	0.072339	0.00579907	0.108661	0.0357095	0.123993	0.0366427	0.0948876	0.0275806	0.0404299	0.0245396	0.0998272	0.114316	0.00807751	0.027026	0.0339197	0.0999066	0.05275643	-0.1296167	0.0188951	0.190833	0.016209	0.337025	0.19064	0.246398	21.12876	0.1635332	-2.94207	0.997317	0.999313	1.00068	1.00269	0.228191	0.110108	0.54205	0.119652	0.03391652	4.821638
18910	-2.100944	0	-2.100944	8.955958	420815.8	0.0156741	0.0385487	0.0102745	0.00626158	0.0580053	0.00635295	0.0152497	0.0100647	0.0217776	0.0259328	0.102779	0.0156868	0.0584206	0.139564	0.0551321	0.0151065	0.0281965	0.0937358	0.04922719	-0.06170865	0.0586954	0.137804	0.024963	0.31421	0.283413	0.180915	25.15876	0.2486335	-3.011309	0.998041	0.999499	1.0005	1.00196	0.177082	0.0851499	0.394661	0.343107	0.1869249	1.330125
18920	-3.04387	0	-3.04387	4.885689	306122.7	0.0242844	0.0364293	0.0236687	0.0373809	0.0942074	0.0186891	0.0305136	0.0201064	0.051517	0.0466298	0.0160412	0.0143493	0.0448407	0.119603	0.0657501	0.00260923	0.0119512	0.0371735	0.04085825	-0.2014528	0.0267811	0.114829	0.0172333	0.327268	0.378844	0.135045	38.67814	0.4157731	-3.197646	0.997704	0.999412	1.00059	1.0023	0.297493	0.162865	0.291833	0.247808	0.2143203	1.939961
18930	5.328917	0	5.328917	9.212946	267349.1	0.0168648	0.00191134	0.0548268	0.00177537	0.0120249	0.00699967	0.0664637	0.0108638	0.0342781	0.0565599	0.0128491	0.00363866	0.0116234	0.0553869	0.0511328	0.000802586	0.0106918	0.0546843	0.03735767	-0.02551344	0.0345519	0.0877324	0.0274423	0.471301	0.255888	0.123085	13.92661	0.266701	-3.287217	0.997543	0.999371	1.00063	1.00246	0.163567	0.0734306	0.248585	0.514417	0.2411876	1.105783
18940	1.291652	0	1.291652	3.529399	589772.6	0.0126101	0.00651337	0.0797769	0.00220435	0.0120917	0.00629718	0.104782	0.0480034	0.0457644	0.0357334	0.00351186	0.247575	0.0439832	0.0139488	0.0547555	0.000885257	0.115985	0.0318993	0.0615495	-0.1779007	0.0242891	0.102961	0.0505635	0.425537	0.249347	0.147303	47.14935	0.436692	-2.787914	0.998345	0.999577	1.00042	1.00166	0.242832	0.139366	0.362555	0.255247	0.2587914	1.687429
18950	-16.07281	0	-16.07281	18.73889	134840.1	0.140513	0.159768	0.185994	0.0212124	0.0446002	0.0178564	0.520799	0.138016	0.0821787	0.128609	0.00501776	0.0183374	0.279525	0.0424852	0.0586199	0.00884331	0.0519309	0.0757477	0.1254417	0.116125	0.0175701	0.0777522	0.058435	0.181449	0.371935	0.292858	22.22852	0.08686555	-2.075914	0.996541	0.999114	1.00088	1.00346	0.240404	0.128854	0.40999	0.220752	0.2029905	0.4279291
18960	-29.86062	0	-29.86062	10.42109	324008.2	0.174322	0.0774873	0.121298	0.0228845	0.200178	0.143883	0.35633	0.197487	0.138869	0.456403	0.06764	0.0670993	0.635158	0.246181	0.0572449	0.0198376	0.0520649	0.0663466	0.2321177	0.1580854	0.0314004	0.0187936	0.0415975	0.146255	0.380179	0.381775	15.32365	0.1456824	-1.460511	0.997768	0.999429	1.00057	1.00223	0.270693	0.0703644	0.202811	0.456132	0.3037678	0.4795847
18970	-45.0947	0	-45.0947	18.49853	833865.5	0.696297	0.539512	0.155919	0.109081	0.471309	0.125346	0.261834	0.369307	0.34985	0.483333	0.251695	0.29819	0.834757	0.244486	1.13113	0.0080919	0.426791	0.033692	0.2841909	0.06849764	0.0395073	0.00647954	0.0252424	0.294942	0.254108	0.379721	42.1153	0.08656509	-1.258109	0.998608	0.999644	1.00036	1.00139	0.323851	0.0626335	0.440674	0.172841	0.1550627	0.5582585
18980	-33.68606	0	-33.68606	8.228069	557500.3	0.0378737	0.0220284	0.215147	0.131625	0.368121	0.265195	0.225023	0.253568	0.262127	0.60467	0.0562135	0.0798041	0.0745484	0.493074	0.857307	0.0283718	0.118274	0.0852739	0.3407295	0.3234368	0.0256919	0.0116189	0.0188012	0.346399	0.233676	0.363814	45.30546	0.03445524	-1.076666	0.998298	0.999565	1.00043	1.0017	0.154412	0.0230188	0.183417	0.639152	0.357892	0.09627272
18990	-37.22262	0	-37.22262	10.8416	653767.8	0.223333	0.0261149	0.0843978	0.1514	0.108141	0.316352	0.150831	0.178938	0.056892	0.331724	0.831351	0.263366	0.24615	0.417636	0.592236	0.222285	0.0487891	0.18758	0.2500314	0.06498539	0.0932323	0.0154412	0.0406299	0.298416	0.219069	0.333212	28.86528	0.07655227	-1.386169	0.998428	0.999598	1.0004	1.00157	0.116056	0.0248636	0.231825	0.627256	0.1415377	0.5408615
19000	-53.64581	0	-53.64581	36.4942	464622.5	0.138738	0.029229	0.186733	0.354921	0.548265	0.118255	0.146924	0.738422	0.444876	0.12407	0.530073	1.05418	0.214997	0.781577	0.115824	0.261018	0.0999038	0.418075	0.3332018	-0.07202917	0.0476057	0.0212055	0.0270444	0.476542	0.094089	0.333513	44.64872	0.1464333	-1.099007	0.998136	0.999523	1.00048	1.00187	0.225845	0.0970123	0.101751	0.575392	0.07440417	1.96808
19010	-62.69463	0	-62.69463	29.31527	928156.8	0.273153	0.475848	0.313666	0.334729	0.89576	0.325297	0.162016	1.08744	0.986	0.0855422	0.839536	0.862325	0.156076	1.31696	1.92656	0.534107	0.236802	0.811333	0.611714	-0.1004534	0.139773	0.044994	0.0547966	0.236256	0.122279	0.4019	38.10145	0.1400523	-0.4914905	0.998681	0.999663	1.00034	1.00132	0.129593	0.270902	0.175128	0.424378	0.03959888	3.536774
19020	-50.82906	0	-50.82906	28.80928	985870.3	0.0707233	0.144906	0.394227	0.444313	0.189519	0.114094	0.133152	1.00425	0.444992	0.119346	0.0718241	0.180939	0.713778	0.0562871	0.184821	0.0388484	1.58233	0.2862	0.2632307	-0.06430297	0.205989	0.065244	0.162166	0.125626	0.197563	0.243412	45.23775	0.09708708	-1.334724	0.99872	0.999673	1.00033	1.00128	0.426293	0.152143	0.114605	0.30696	0.03278412	2.961406
19030	-19.85633	0	-19.85633	19.46297	698263.6	0.0587703	0.021365	0.30371	0.246306	0.0429585	0.0135365	0.031354	0.17775	0.024444	0.0433474	0.0158143	0.127026	0.00494284	0.096362	0.00459612	0.0462761	0.152416	0.0595764	0.09843527	-0.05616066	0.600237	0.0124394	0.0900224	0.0898225	0.109529	0.0979503	47.32488	0.2178455	-2.318356	0.998479	0.999611	1.00039	1.00152	0.320478	0.416353	0.0857439	0.177425	0.1616849	1.347346
19040	-20.42105	0	-20.42105	30.75229	446545.7	0.0381948	0.143143	0.230865	0.165459	0.037123	0.0310996	0.0201518	0.137439	0.0372706	0.0190239	0.110127	0.264303	0.00420744	0.0840841	0.0144468	0.426576	0.0502545	0.105373	0.1002774	0.1000316	0.231786	0.0221179	0.177704	0.336756	0.129392	0.102244	31.41252	0.0395895	-2.299815	0.998098	0.999514	1.00049	1.0019	0.278938	0.402077	0.0927667	0.226218	0.1396211	0.2835495
19050	-12.48693	0	-12.48693	4.714098	619476.7	0.0244102	0.0594395	0.0489307	0.0993184	0.0693457	0.00696572	0.0103297	0.177323	0.0497532	0.0668357	0.098567	0.15919	0.191028	0.0860993	0.142355	0.0821233	0.130703	0.0639858	0.1013197	-0.02191825	0.216145	0.04894	0.250966	0.201736	0.0975483	0.184665	18.72108	0.06463077	-2.289474	0.998385	0.999587	1.00041	1.00162	0.335118	0.300243	0.0586817	0.305958	0.04271251	1.513158
19060	-40.9641	0	-40.9641	7.043614	729630	0.0442472	0.249148	0.0846757	0.213705	0.615744	0.0504922	0.100196	0.593071	0.297101	0.176953	0.0805666	0.88634	0.283295	0.188083	0.303481	0.0217697	0.124882	0.346854	0.1286111	0.03095029	0.170609	0.0662447	0.317337	0.183705	0.137389	0.124715	41.72879	0.04987118	-2.050962	0.998512	0.99962	1.00038	1.00149	0.350279	0.352988	0.0201398	0.276594	0.08082147	0.6170536
19070	-29.71935	0	-29.71935	3.856662	502799.2	0.0176394	0.186241	0.103722	0.202677	0.687801	0.245955	0.0775898	0.233725	0.0252541	0.117231	0.472963	0.0482837	0.240346	0.0377247	0.245065	0.0189456	0.226782	0.0712283	0.1123753	0.008199747	0.303776	0.0298006	0.184956	0.171505	0.127101	0.182862	40.62037	0.1963908	-2.185911	0.998208	0.999542	1.00046	1.00179	0.711159	0.187443	0.0234521	0.077946	0.2045906	0.9599212
19080	-12.87997	0	-12.87997	6.626277	922578.8	0.0141268	0.0414504	0.0233426	0.0428675	0.170827	0.125593	0.0285233	0.0219327	0.00883788	0.0241071	0.223395	0.0650244	0.124474	0.0322204	0.0634628	0.0766567	0.494133	0.0327617	0.08189877	-0.02931109	0.294055	0.0330601	0.191419	0.22854	0.181158	0.0717679	14.36548	0.1891855	-2.502271	0.998677	0.999662	1.00034	1.00132	0.449753	0.399655	0.0655181	0.0850736	0.1598744	1.183338
19090	-14.04371	0	-14.04371	6.896284	722128.6	0.011648	0.0675049	0.00543993	0.0695346	0.266741	0.11465	0.0554494	0.0974131	0.0211681	0.0749029	0.0285206	0.0527846	0.142861	0.08494	0.0143756	0.14898	0.00898627	0.255764	0.05582085	-0.1923478	0.364706	0.0274996	0.115545	0.101904	0.118652	0.271694	21.59464	0.2385923	-2.885608	0.998505	0.999618	1.00038	1.0015	0.330876	0.595356	0.0424433	0.031325	0.0462445	5.159366
19100	-3.121267	0	-3.121267	14.98383	334863.4	0.0157534	0.0355485	0.00455407	0.0331381	0.172984	0.0999134	0.0119988	0.0257845	0.0342079	0.0511712	0.0233448	0.0169598	0.0516322	0.0583592	0.0256926	0.07518	0.0711202	0.00992724	0.05151861	-0.1298674	0.30835	0.0485539	0.122574	0.029969	0.221678	0.268876	29.4294	0.1777032	-2.965812	0.997804	0.999438	1.00056	1.0022	0.372661	0.528706	0.0315502	0.0670832	0.04783583	3.714856
19110	-7.670447	0	-7.670447	18.68492	255981.4	0.0522185	0.0344329	0.00347206	0.0197718	0.172088	0.0235539	0.0355923	0.0896161	0.0697343	0.0181174	0.028649	0.0225577	0.0670716	0.175815	0.213353	0.0317277	0.0430494	0.0225871	0.05294995	0.04864633	0.308632	0.0271212	0.0655047	0.0245235	0.372504	0.201714	32.7841	0.04276321	-2.938408	0.997489	0.999357	1.00064	1.00251	0.254527	0.526049	0.0619262	0.157497	0.09140955	0.46782
19120	-11.03885	0	-11.03885	6.599168	299137.5	0.0992406	0.169787	0.00796486	0.0325103	0.0601642	0.0485998	0.0304918	0.0573283	0.151469	0.0215194	0.0451467	0.174609	0.165329	0.219726	0.142824	0.175521	0.0594708	0.00788707	0.05451333	0.00320657	0.17083	0.0832813	0.129502	0.109498	0.289546	0.217343	6.816896	0.09609221	-2.90931	0.997677	0.999405	1.00059	1.00233	0.19126	0.390777	0.0243623	0.393601	0.09929878	0.9677079
19130	-2.661271	0	-2.661271	2.312124	851610.2	0.0696103	0.0669114	0.00624	0.00862253	0.039869	0.0782732	0.049189	0.150434	0.0724463	0.0115754	0.0605725	0.0122082	0.344088	0.024181	0.0281214	0.0487044	0.167251	0.00602871	0.06558175	-0.06927209	0.502349	0.0538686	0.0658008	0.136922	0.173492	0.0675679	8.648013	0.132705	-2.724458	0.998623	0.999648	1.00035	1.00138	0.149379	0.0836278	0.059274	0.707719	0.06343291	2.092053
19140	8.045958	0	8.045958	3.025721	584542.2	0.102513	0.0473316	0.0184675	0.00532365	0.0152266	0.0298631	0.027315	0.0504962	0.0158634	0.00620314	0.03842	0.10334	0.00722203	0.0681532	0.0722271	0.00935128	0.133793	0.000286519	0.03509779	-0.001594083	0.178171	0.171535	0.152634	0.0861348	0.333576	0.0779493	3.775708	0.1895164	-3.349617	0.998338	0.999575	1.00042	1.00166	0.380234	0.0991458	0.0697791	0.450841	0.1879223	1.008483
19150	6.25319	0	6.25319	1.438046	751610.1	0.0285788	0.153975	0.0320993	0.00480812	0.0198822	0.0747254	0.0668692	0.0264031	0.0208236	0.00559063	0.022683	0.0983138	0.00695051	0.176142	0.0516596	0.107665	0.0324724	0.00349551	0.05657221	0.14872	0.338788	0.248943	0.0620437	0.0576412	0.195215	0.0973695	4.241846	0.05128229	-2.872237	0.998534	0.999625	1.00037	1.00147	0.288277	0.202872	0.185177	0.323674	0.2000022	0.2564086
19160	10.68603	0	10.68603	3.153398	985302	0.0603222	0.0314066	0.00481904	0.013227	0.0114532	0.0597046	0.106288	0.0453816	0.048847	0.0291	0.0052586	0.0797779	0.0748148	0.0538674	0.0397051	0.00653003	0.0274047	0.0154447	0.0441198	-0.08594926	0.400577	0.11527	0.0445079	0.0409847	0.154915	0.243745	4.414593	0.1804373	-3.120847	0.99872	0.999673	1.00033	1.00128	0.285301	0.0411362	0.0665239	0.607039	0.09448808	1.909631
19170	-6.71424	0	-6.71424	4.783219	941355.4	0.0725614	0.118418	0.0042583	0.00603787	0.0086799	0.0743876	0.0451103	0.0262736	0.502109	0.0324617	0.136434	0.0252779	0.0289331	0.163141	0.0185074	0.0689539	0.0433848	0.154775	0.08958323	-0.01420609	0.331885	0.159845	0.0295302	0.0395421	0.14899	0.290207	5.893875	0.1041319	-2.412587	0.99869	0.999665	1.00033	1.00131	0.477431	0.0361714	0.122084	0.364313	0.08992586	1.157976
19180	-11.93907	0	-11.93907	5.074784	954689.6	0.167806	0.174316	0.0340067	0.0651181	0.0076032	0.0616205	0.183339	0.192011	0.0249607	0.147539	0.0533333	0.351949	0.0344297	0.0753576	0.163764	0.217188	0.0611071	0.144793	0.1169374	0.03000412	0.37086	0.169123	0.0461863	0.049877	0.0981541	0.2658	6.532664	0.1145452	-2.146117	0.998699	0.999667	1.00033	1.0013	0.195474	0.00914553	0.0176465	0.777734	0.1445493	0.7924299
19190	-18.31069	0	-18.31069	3.922321	692581.9	0.432123	0.0366307	0.0317336	0.285304	0.0525253	0.037918	0.154108	0.148947	0.611636	0.343251	0.00867529	0.0124434	0.0315282	0.0910398	0.120652	0.0400103	0.0515472	0.283123	0.1953888	-0.03111066	0.447171	0.127483	0.0795844	0.0739101	0.12759	0.144262	6.683227	0.08332721	-1.632764	0.998473	0.999609	1.00039	1.00153	0.292225	0.0265766	0.0301176	0.651081	0.05221655	1.595801
19200	-48.0158	0	-48.0158	10.45061	842768.9	1.11666	0.147898	0.147154	0.401784	1.82898	1.18636	0.715573	0.667292	0.894939	0.152648	0.0779306	0.451106	0.277971	0.233293	0.157667	0.0946634	0.328102	0.837149	0.4653509	-0.08436231	0.596726	0.115695	0.0555972	0.0302147	0.107216	0.0945511	18.31406	0.1648359	-0.7649636	0.998616	0.999646	1.00035	1.00138	0.384088	0.0226818	0.0170854	0.576145	0.08047359	2.048323
19210	-53.62545	0	-53.62545	15.21798	837870.9	0.726735	0.006111	0.447789	0.310943	0.497342	0.57923	0.747045	0.286865	1.70229	0.106194	0.188346	0.207419	1.07234	0.466214	0.537093	0.0243203	0.174306	0.857984	0.4994118	-0.06553202	0.196321	0.186597	0.0379504	0.0733337	0.302557	0.203242	32.95071	0.163981	-0.6943243	0.998612	0.999645	1.00035	1.00139	0.352308	0.0233859	0.00896645	0.61534	0.09844897	1.665644
19220	-57.31379	0	-57.31379	18.15213	864935.7	0.606805	0.00593222	1.18325	2.24868	0.273777	0.280671	0.603665	0.472841	1.22147	0.14298	0.74883	0.484001	1.01049	1.12367	0.259725	0.0134065	0.176354	0.422662	0.5557288	-0.09757836	0.0885424	0.105502	0.129305	0.0947223	0.389588	0.192341	19.79576	0.1131004	-0.5874748	0.998634	0.999651	1.00035	1.00137	0.333792	0.00795491	0.00477947	0.653474	0.015522	7.286457
19230	-58.96287	0	-58.96287	18.24868	504803.7	0.182235	0.0102287	0.130289	0.395905	0.217971	0.200961	1.22099	1.20225	1.1246	0.313683	1.01653	1.44511	0.200576	0.642157	0.349368	0.258291	0.201043	0.511575	0.3185342	-0.08668182	0.0381525	0.145121	0.0480564	0.152385	0.390972	0.225313	46.78204	0.1245011	-1.144025	0.998212	0.999542	1.00046	1.00179	0.546241	0.0146687	0.0231944	0.415896	0.03781932	3.291998
19240	-38.91525	0	-38.91525	21.96929	760681.7	0.182926	0.00421668	0.0856769	0.435653	0.108068	0.0222986	0.409439	0.518636	0.36905	0.389048	0.0689145	0.219364	0.448359	0.397164	0.483916	0.0177804	0.407232	0.0350023	0.2685715	-0.02693185	0.0452792	0.0881117	0.0614344	0.225052	0.377238	0.202884	32.63699	0.0479724	-1.314638	0.998543	0.999627	1.00037	1.00146	0.389032	0.00728155	0.0573948	0.546292	0.02104055	2.279998
19250	-41.75488	0	-41.75488	28.08108	590046.8	0.24988	0.0350926	1.27224	0.167533	0.0392736	0.026098	0.379065	0.263564	0.326345	0.708677	0.324938	0.197289	0.0283501	0.206201	0.0421397	0.0872063	0.16718	0.10674	0.2502088	0.02102641	0.0225689	0.123956	0.0889093	0.266257	0.304976	0.193332	48.54641	0.03655541	-1.38546	0.998346	0.999577	1.00042	1.00166	0.265203	0.00800755	0.157215	0.569574	0.05758182	0.6348429
19260	-27.20816	0	-27.20816	40.94382	322520.9	0.079454	0.0329469	0.156063	0.118986	0.113169	0.0665041	0.169608	0.488361	0.0367597	0.132252	0.0596368	0.10471	0.0128532	0.207651	0.00217422	0.0319082	0.257524	0.122455	0.1600862	0.01821482	0.00953535	0.0380748	0.0336577	0.212054	0.301605	0.405073	48.90815	0.03604757	-1.832043	0.997763	0.999427	1.00057	1.00224	0.0890514	0.00503748	0.203709	0.702202	0.05426239	0.6643197
19270	-34.27805	0	-34.27805	24.59101	821664.8	0.113468	0.0478155	0.15435	0.286181	0.478209	0.0209727	0.470357	0.423908	0.0774346	0.534984	0.0464523	0.0596088	0.0905915	0.00490384	0.032192	0.0227054	0.384303	0.0658854	0.2115574	0.0252841	0.0150163	0.0209971	0.0396972	0.209474	0.346179	0.368637	31.89436	0.02375372	-1.553259	0.998598	0.999641	1.00036	1.0014	0.159566	0.00619774	0.30372	0.530516	0.04903782	0.4843959
19280	-8.538684	0	-8.538684	6.358251	545914.9	0.00653653	0.0635563	0.0151988	0.00892607	0.354338	0.00612408	0.0521775	0.189402	0.0173648	0.142392	0.0980791	0.150536	0.00448881	0.00385028	0.270399	0.00254044	0.0864794	0.0123132	0.1186212	0.05911963	0.0099479	0.021452	0.0500349	0.232949	0.210092	0.475524	7.465697	0.03962894	-2.13182	0.99828	0.99956	1.00044	1.00172	0.0598753	0.00652705	0.0694626	0.864135	0.09874857	0.4013115
19290	8.985728	0	8.985728	5.055073	311071.9	0.00675592	0.0221792	0.0268809	0.0111038	0.0402438	0.00105575	0.0264185	0.0175905	0.0247558	0.151651	0.00414585	0.012542	0.0270581	0.0576951	0.0446876	0.0124022	0.0358373	0.0272917	0.05963978	0.06836445	0.0191809	0.045839	0.0686158	0.377298	0.287776	0.201291	6.34525	0.04258155	-2.819432	0.997722	0.999417	1.00058	1.00228	0.141748	0.00361649	0.616176	0.23846	0.110946	0.3838043
19300	-3.302902	0	-3.302902	2.645319	528429.2	0.0493747	0.14025	0.23938	0.206361	0.0936758	0.00331812	0.0531458	0.0542454	0.0601246	0.297691	0.122857	0.0213925	0.0413952	0.0556797	0.0502099	0.0443788	0.0319255	0.0605676	0.1100285	0.1478668	0.0305128	0.124569	0.0729346	0.278346	0.34629	0.147347	3.41907	0.02235357	-2.207016	0.998252	0.999553	1.00045	1.00175	0.488488	0.00432821	0.246135	0.261049	0.1702203	0.1313214
19310	-20.89888	0	-20.89888	7.713093	826614.9	0.123669	0.132405	0.165553	0.281061	0.144884	0.0124394	0.273302	0.252119	0.132735	0.355327	0.0378476	0.0487512	0.0612857	0.0368557	0.143878	0.206055	0.0952742	0.363254	0.1855859	0.05163918	0.0525529	0.170269	0.0982723	0.100757	0.438804	0.139345	10.91266	0.01453306	-1.684237	0.998602	0.999643	1.00036	1.0014	0.71778	0.00164259	0.0953352	0.185243	0.06617224	0.2196247
19320	-11.80904	0	-11.80904	6.277615	883573.4	0.0816733	0.0843658	0.0646727	0.254705	0.118929	0.00773981	0.043719	0.0358279	0.235794	0.149007	0.00828859	0.014813	0.013305	0.0760061	0.0242554	0.0686485	0.144484	0.13155	0.08917917	0.03440722	0.0243959	0.196043	0.0721133	0.236954	0.398332	0.0721612	15.21213	0.0277464	-2.417108	0.998648	0.999654	1.00035	1.00135	0.414476	0.00316072	0.269819	0.312544	0.06215361	0.4464165
19330	8.637797	0	8.637797	5.904914	943324.2	0.00924081	0.0195698	0.0207608	0.0612683	0.0584564	0.0075648	0.0778534	0.0405544	0.0349015	0.0297411	0.0100055	0.0027615	0.0460523	0.0270664	0.00835003	0.0304546	0.101612	0.0652193	0.04770179	0.03925438	0.0179995	0.372085	0.0906089	0.253013	0.141222	0.125072	6.770961	0.06411067	-3.042786	0.998692	0.999665	1.00033	1.00131	0.384128	0.00892193	0.185319	0.421631	0.1033651	0.6202355
19340	-2.154753	0	-2.154753	10.31873	623136.3	0.0113942	0.0316253	0.043689	0.165439	0.0185916	0.00437698	0.0178995	0.0349002	0.01548	0.0406209	0.0233244	0.0157403	0.0572405	0.152093	0.0387267	0.0433225	0.0280375	0.0257953	0.05985649	0.05506765	0.0398764	0.101199	0.178888	0.316545	0.111819	0.251673	30.92489	0.0718916	-2.815805	0.99839	0.999588	1.00041	1.00161	0.310018	0.00818548	0.0933821	0.588415	0.1269592	0.5662573
