Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3243	1	-3721.579	-3713.262	-8.316947	0.4062053	0.136992	0.671496	0.148636	0.141895	0.491612	0.0893113	0.237004	0.436648	0.205631	0.0719382	0.0496345	0.141492	0.303046	0.313257	0.0525952	0.0638056	0.0292826	0.38083	0.649405	0.2870878	-0.03274084	0.00567766	0.488961	0.0132177	0.00406581	0.478563	0.00951416	0.06448202	2.21133e-05	0.00695878	0.202336	3.79068	0.300699	0.32384	0.131684	0.243777	0.03174119	2.031494
3244	0	-3723.092	-3719.038	-4.054275	0.4585056	0.1836007	0.398195	0.045837	0.251449	0.420431	0.293002	0.22303	0.377399	0.181436	0.0535465	0.112527	0.129518	0.0674099	0.274325	0.00340015	0.137331	0.0722459	0.0722876	0.448054	0.1480542	-0.07675908	0.0151551	0.560539	0.0122651	0.00607255	0.391214	0.0147536	0.117127	0.000286651	0.0248826	0.339524	3.63531	0.2983	0.298878	0.115546	0.287277	0.04036794	2.901486
3245	1	-3724.5	-3713.262	-11.23757	0.645131	0.1776867	0.665677	0.358083	0.135675	0.64614	0.272942	0.269555	0.586971	0.185119	0.188983	0.0454314	0.0528236	0.0770413	0.353532	0.0452131	0.0177401	0.0374316	0.0938742	1.16279	0.3231731	0.06971037	0.00254809	0.47191	0.0137979	0.00184189	0.499569	0.010333	0.009215786	0.000223138	0.0219752	0.322978	3.65482	0.311962	0.317069	0.122116	0.248854	0.07892616	0.1167647
3246	0	-3712.912	-3706.936	-5.975473	0.4036815	0.1873541	0.477653	0.0750095	0.203431	0.441677	0.278078	0.163489	0.282576	0.116172	0.39089	0.12034	0.234963	0.0831753	0.203051	0.294374	0.190476	0.0810103	0.130662	0.313444	0.189168	0.1071614	0.013256	0.490296	0.0107281	0.00684485	0.47182	0.00705509	0.006208949	0.000333288	0.0268134	0.349856	3.623	0.316366	0.28404	0.133107	0.266487	0.1133703	0.05476698
3247	1	-3712.303	-3708.102	-4.201162	0.6238668	0.1879661	0.609743	0.113952	0.160117	0.21737	0.0177856	0.0672153	0.206825	0.112734	0.113661	0.0524241	0.0382965	0.11908	0.221767	0.0705807	0.210454	0.462527	0.231724	0.487507	0.2447339	-0.1264823	0.00573872	0.501578	0.0146654	0.00398169	0.47049	0.00354652	0.1267162	0.000341386	0.0271343	0.351528	3.621	0.298947	0.297174	0.137343	0.266537	0.0002338593	541.8481
3248	0	-3724.389	-3707.323	-17.06586	0.4050924	0.1565876	0.990283	0.0567142	0.467888	0.808671	0.295656	0.217053	0.537163	0.314906	0.355748	0.399511	0.227551	0.0638984	0.146759	0.238298	0.169192	0.153732	0.249386	0.291222	0.3443933	0.0004450461	0.00550902	0.552309	0.00736472	0.00518303	0.425671	0.00396335	0.2210869	7.82256e-05	0.0130537	0.261594	3.72527	0.294962	0.301554	0.131107	0.272376	0.2215319	0.9979911
3249	1	-3716.826	-3711.622	-5.203999	0.7664628	0.2158373	0.438877	0.144493	0.270812	0.714509	0.206379	0.215443	0.270823	0.108986	0.188243	0.0370783	0.138843	0.00208965	0.0613259	0.0352684	0.050493	0.162597	0.183566	0.53409	0.1770619	0.1601603	0.0119076	0.486778	0.0149608	0.00470724	0.479969	0.00167785	0.01744591	0.000881539	0.0433824	0.423716	3.53202	0.300073	0.290395	0.135863	0.273669	0.1776063	0.09822801
3250	0	-3728.663	-3713.45	-15.21272	0.4299428	0.2082772	0.644555	0.0920342	0.487942	0.652819	0.207702	0.153827	0.276577	0.116105	0.264355	0.263313	0.205747	0.0760823	0.371511	0.138458	0.331587	1.11885	0.342827	0.279682	0.2453529	0.02066307	0.0142482	0.446104	0.00896524	0.00312209	0.525464	0.00209628	0.1060969	0.000698899	0.0386829	0.404913	3.55571	0.294347	0.297804	0.14993	0.257919	0.1267599	0.8369905
3251	1	-3722.583	-3714.3	-8.282956	0.6161981	0.1501041	0.413481	0.56747	0.169877	0.244369	0.0108442	0.0241032	0.15476	0.11193	0.193074	0.0410319	0.461665	0.271411	0.0946358	0.153409	0.133733	0.177388	0.070137	0.738219	0.1276209	-0.08314035	0.0106037	0.514165	0.0127304	0.00507733	0.454215	0.00320891	0.09397808	5.34192e-05	0.0107971	0.242141	3.74701	0.309695	0.317884	0.113096	0.259324	0.01083773	8.671377
3252	0	-3718.234	-3714.801	-3.433359	0.6066102	0.1786869	0.570721	0.0440377	0.214272	0.411236	0.240036	0.178857	0.0189751	0.0774158	0.325347	0.317333	0.0388574	0.112438	0.20803	0.175382	0.0484754	0.114044	0.143	0.334134	0.1399208	0.01082123	0.0113403	0.465959	0.0176805	0.00296554	0.50106	0.000995219	0.02050388	0.000233065	0.022455	0.325799	3.65151	0.32355	0.28714	0.130597	0.258712	0.03132511	0.6545508
3253	1	-3720.125	-3710.544	-9.580591	0.4985926	0.1966999	0.353413	0.195136	0.158077	0.249949	0.026469	0.0495964	0.255409	0.105922	0.160229	0.0674298	0.0402382	0.516477	0.167055	0.18675	0.0915423	0.317978	0.190336	0.27878	0.3329649	0.1473222	0.0108768	0.509055	0.0140202	0.00364617	0.449701	0.0127016	0.1519097	0.000473091	0.0318936	0.37499	3.59264	0.273589	0.314809	0.142333	0.269269	0.2992319	0.5076656
3254	0	-3711.819	-3708.645	-3.174535	0.5032659	0.2032225	0.362672	0.0596167	0.157334	0.20728	0.15798	0.15659	0.163739	0.125212	0.1249	0.083542	0.00477353	0.0678884	0.109052	0.209272	0.41544	0.044281	0.216173	0.538522	0.1189106	-0.02411526	0.00931427	0.565886	0.0159807	0.00493342	0.398891	0.00499474	0.1095964	0.000592659	0.035655	0.392016	3.57174	0.295233	0.29892	0.132922	0.272926	0.08548116	1.282112
3255	1	-3717.227	-3708.974	-8.253523	0.4087102	0.1774966	0.63942	0.345222	0.209592	0.345187	0.0646413	0.0540675	0.270797	0.151229	0.185582	0.0756737	0.16823	0.135523	0.224512	0.22863	0.169445	0.149089	0.236138	0.146604	0.1347251	0.1305927	0.00897542	0.594758	0.00673758	0.00639991	0.371088	0.0120406	0.1134893	0.000221287	0.0218845	0.322441	3.65545	0.285444	0.304517	0.130122	0.279917	0.244082	0.4649637
3256	0	-3710.719	-3708.106	-2.612918	0.6191364	0.2114503	0.476064	0.0598272	0.220894	0.293651	0.134488	0.150997	0.0724113	0.026918	0.231266	0.171359	0.0355056	0.0582809	0.263796	0.0752891	0.110145	0.409389	0.238412	0.322095	0.1526685	0.1194868	0.0107649	0.52278	0.0174094	0.00993887	0.43455	0.00455625	0.01868131	0.000771992	0.0406313	0.412876	3.54572	0.303128	0.305279	0.127489	0.264104	0.1381681	0.1352071
3257	1	-3713.076	-3709.269	-3.806538	0.6356594	0.1841737	0.654422	0.271398	0.269469	0.250808	0.0348069	0.0399475	0.219774	0.122365	0.164013	0.0647032	0.0479548	0.428661	0.0822271	0.0765048	0.0383068	0.143377	0.198113	0.388252	0.1296494	-0.03305158	0.00830625	0.485988	0.00593582	0.00462512	0.48301	0.0121343	0.06230423	0.00029344	0.0251732	0.34111	3.63342	0.320188	0.289744	0.123809	0.266259	0.02925266	2.129866
3258	0	-3712.295	-3705.844	-6.451848	0.5890166	0.172594	0.62726	0.0671427	0.27601	0.289416	0.136019	0.134867	0.128241	0.0733796	0.15461	0.146418	0.122382	0.0582046	0.775885	0.102289	0.0676178	0.356041	0.353729	0.260552	0.2380728	0.04850541	0.00567311	0.531486	0.010433	0.00642877	0.441787	0.00419156	0.03584076	0.000177382	0.0196092	0.308481	3.67173	0.307975	0.289807	0.132935	0.269283	0.08434617	0.4249246
3259	1	-3716.577	-3709.675	-6.901187	0.504466	0.15384	0.561442	0.224552	0.352746	0.779347	0.0759031	0.211384	0.363548	0.142728	0.100103	0.0382725	0.0843236	0.163137	0.127013	0.054715	0.319533	0.122167	0.158142	0.329734	0.2033297	0.1168698	0.0109557	0.531268	0.00586583	0.00410268	0.428451	0.019356	0.01897273	6.68122e-05	0.0120687	0.253376	3.73449	0.288952	0.311775	0.129564	0.269709	0.1358425	0.1396672
3260	0	-3713	-3709.313	-3.686416	0.477371	0.1706081	0.648905	0.0980889	0.2807	0.388183	0.275182	0.211123	0.245102	0.133799	0.214156	0.139869	0.122752	0.0523468	0.0424233	0.261048	0.129822	0.0166458	0.226969	0.230422	0.2157039	-0.04877464	0.00648615	0.55272	0.0123074	0.0155801	0.410556	0.00235085	0.05324572	0.000161596	0.0187221	0.302769	3.67835	0.294572	0.295243	0.129197	0.280988	0.004471082	11.90891
3261	1	-3714.29	-3706.861	-7.429597	0.4444598	0.2010073	0.478271	0.213571	0.26415	0.528114	0.0816086	0.209057	0.246534	0.147203	0.155563	0.0494312	0.108592	0.335348	0.157969	0.0501181	0.19709	0.0345397	0.27091	0.364278	0.187107	-0.2488822	0.00888713	0.506896	0.00792211	0.00744442	0.466998	0.00185239	0.3067045	0.0005499	0.0343586	0.386282	3.57881	0.300708	0.29157	0.131344	0.276378	0.05782231	5.304259
3262	0	-3727.177	-3712.74	-14.43749	0.3520804	0.1903727	0.421421	0.0833292	0.560934	0.686559	0.341154	0.206251	0.637979	0.231605	0.281521	0.102897	0.143067	0.158186	0.198454	0.227659	0.300213	0.269301	0.282441	0.368077	0.3382425	-0.1374896	0.00576026	0.556574	0.00796843	0.0156887	0.413419	0.000589769	0.2330636	0.000374621	0.0284126	0.358068	3.61314	0.296115	0.308449	0.116074	0.279362	0.09557398	2.438568
3263	1	-3727.183	-3714.474	-12.70874	0.7082063	0.1957478	0.247517	0.302987	0.240389	0.332455	0.0299603	0.040427	0.192115	0.0714729	0.204685	0.0459635	0.380801	0.41587	0.0233137	0.0789784	1.18417	0.424668	0.0874023	0.800345	0.2009215	-0.1360008	0.00724519	0.52125	0.0166151	0.00146915	0.444881	0.00853933	0.2048114	0.000457209	0.031359	0.372469	3.59571	0.331356	0.28629	0.13366	0.248694	0.06881057	2.976453
3264	0	-3724.134	-3709.977	-14.15646	0.3247576	0.1900857	0.48096	0.0960081	0.399024	0.688809	0.254667	0.162357	0.796057	0.284267	0.458168	0.254139	0.102877	0.121889	0.367684	0.253697	0.0945253	0.300936	0.199224	0.857795	0.3587671	-0.007757878	0.0138558	0.538713	0.00422045	0.00962065	0.431562	0.00202743	0.02953271	0.000370539	0.0282588	0.357291	3.61408	0.301556	0.299267	0.127594	0.271584	0.02177484	1.356277
3265	1	-3724.767	-3714.958	-9.808891	0.722998	0.2080308	0.911369	0.119268	0.163182	0.265357	0.1481	0.235972	0.111625	0.105773	0.097188	0.053454	0.0369148	0.201134	0.0966268	0.0446042	0.039551	0.0797627	0.598726	0.906821	0.2042342	0.05102797	0.0119228	0.498574	0.00813727	0.000935481	0.461719	0.0187117	0.179079	0.000693433	0.0385331	0.40429	3.55648	0.296048	0.304308	0.148627	0.251017	0.2301069	0.7782424
3266	0	-3714.949	-3709.736	-5.212676	0.5063427	0.2447315	0.307312	0.0726304	0.487676	0.553095	0.315379	0.207168	0.106323	0.112683	0.10898	0.0956457	0.18948	0.0914101	0.197791	0.196366	0.0918798	0.05375	0.324957	0.212898	0.1984969	-0.1582699	0.012437	0.505321	0.0171544	0.00516205	0.457285	0.00264028	0.1907907	0.00187524	0.0629124	0.490243	3.44497	0.306236	0.282351	0.141028	0.270385	0.03252079	5.866731
3267	1	-3716.062	-3716.89	0.8278691	0.6038749	0.1596095	0.529784	0.235631	0.171851	0.240055	0.0129153	0.0341178	0.150643	0.0937373	0.165622	0.0746154	0.0217498	0.0886005	0.122771	0.203633	0.0604121	0.104403	0.392646	0.145198	0.1327206	-0.1104651	0.00957027	0.469497	0.0110056	0.000575268	0.505484	0.00386827	0.119776	9.24595e-05	0.0141855	0.270582	3.71514	0.296317	0.307591	0.135143	0.260949	0.009310807	12.86419
3268	0	-3715.854	-3711.222	-4.632676	0.5006013	0.1721482	0.642485	0.0258792	0.281165	0.412496	0.382245	0.167183	0.0584096	0.012927	0.208541	0.103516	0.319667	0.116192	0.152189	0.0339399	0.112942	0.162193	0.191721	0.448488	0.2624715	-0.006161544	0.0131578	0.512697	0.00730889	0.00984296	0.453714	0.00327898	0.008019184	0.000173742	0.0194083	0.307202	3.67322	0.308657	0.2891	0.128054	0.274189	0.00185764	4.316868
3269	1	-3716.888	-3713.726	-3.162183	0.6696841	0.1694154	0.493065	0.54703	0.131628	0.289656	0.0786811	0.130313	0.300545	0.122768	0.18094	0.041076	0.0259309	0.0277327	0.274566	0.040525	0.126965	0.0410427	0.273438	0.42658	0.1730956	-0.03441947	0.00965176	0.467747	0.00872832	0.00107987	0.509788	0.00300444	0.071257	0.000152637	0.0181992	0.299322	3.68233	0.312889	0.291742	0.128932	0.266437	0.03683754	1.934358
3270	0	-3718.635	-3713.217	-5.41865	0.454355	0.1776643	0.707144	0.0735503	0.263498	0.615804	0.21761	0.203288	0.0710301	0.0352893	0.192226	0.058704	0.298247	0.0872075	0.219542	0.0862811	0.105702	0.0737423	0.329387	0.158813	0.231385	-0.1277188	0.012969	0.527653	0.00605858	0.00487472	0.447207	0.00123758	0.1510198	0.000222919	0.0219645	0.322915	3.6549	0.288272	0.313853	0.140745	0.25713	0.02330097	6.481267
3271	1	-3715.181	-3710.378	-4.802988	0.4910894	0.1744991	0.475585	0.145348	0.267458	0.470166	0.0297917	0.113439	0.287737	0.178368	0.211699	0.0491567	0.00249265	0.32268	0.0538832	0.100017	0.0873004	0.203419	0.288788	0.308511	0.1921921	-0.003902481	0.0116266	0.599728	0.0103596	0.00483463	0.370333	0.00311895	0.1340012	0.000193586	0.020479	0.31393	3.6654	0.265093	0.316354	0.129995	0.288558	0.1300987	1.029996
3272	0	-3720.038	-3711.372	-8.665712	0.3843714	0.1918541	0.648178	0.0653811	0.360257	0.453164	0.287749	0.149202	0.280457	0.0968436	0.201125	0.154429	0.415036	0.104646	0.115281	0.133936	0.128235	0.141979	0.484763	0.0722712	0.2099034	-0.1821759	0.0139227	0.523906	0.0038832	0.0127649	0.444032	0.00149125	0.2490763	0.000396208	0.0292122	0.362065	3.60833	0.290064	0.324449	0.116581	0.268906	0.06690045	3.723089
3273	1	-3720.572	-3709.523	-11.04862	0.4452745	0.1796656	1.05481	0.596557	0.214333	0.577893	0.0700035	0.0996581	0.435455	0.170396	0.101734	0.0183985	0.00538087	0.0339181	0.110325	0.130591	0.177448	0.0731564	0.621836	0.700196	0.2527599	0.1184888	0.00854741	0.491903	0.014546	0.0085085	0.475601	0.000893452	0.01656803	0.000243092	0.0229293	0.32855	3.64828	0.3173	0.304703	0.120628	0.257368	0.1350568	0.1226745
3274	0	-3718.023	-3706.816	-11.2064	0.4639423	0.2065044	0.506693	0.0724397	0.468641	0.503111	0.276646	0.303809	0.0660158	0.0434521	0.519501	0.479466	0.492306	0.125614	0.370786	0.025824	0.047744	0.0960453	0.0293119	0.54814	0.2958374	-0.07963325	0.0132676	0.500877	0.00482266	0.0102099	0.467498	0.00332435	0.1471959	0.000660236	0.0376101	0.400419	3.56131	0.314404	0.289082	0.133512	0.263002	0.06756265	2.178658
3275	1	-3720.388	-3712.723	-7.665182	0.5368636	0.1684591	0.433309	0.332544	0.303707	0.636393	0.0380597	0.133319	0.402955	0.189928	0.0839186	0.0549462	0.216249	0.301193	0.171136	0.0785351	0.00544061	0.375423	0.187879	0.384293	0.2397476	-0.07306254	0.00822498	0.594611	0.00459111	0.00583811	0.38635	0.000384423	0.1177156	0.000145729	0.0177853	0.296551	3.68552	0.298664	0.320425	0.108133	0.272779	0.04465305	2.636227
3276	0	-3733.453	-3719.929	-13.52405	0.4007613	0.1726435	0.424119	0.0738831	0.426807	0.463564	0.17914	0.157567	0.0464663	0.0567051	0.201874	0.294908	0.76224	0.0452241	0.0352208	0.178396	0.326894	0.0185673	0.117641	0.833267	0.1714051	-0.4167251	0.0101493	0.468848	0.0133955	0.0174293	0.486504	0.00367387	0.4743367	0.00017779	0.0196315	0.308623	3.67157	0.312286	0.292691	0.132613	0.26241	0.05761162	8.233352
3277	1	-3722.942	-3712.424	-10.51785	0.6263682	0.208266	0.368954	0.188747	0.325929	0.859886	0.0948398	0.167367	0.646295	0.336561	0.124957	0.0634629	0.164269	0.110168	0.0812143	0.120089	0.00533802	0.839149	0.23643	0.193497	0.3172248	0.1058669	0.0107463	0.568199	0.0132907	0.00638801	0.400062	0.00131344	0.00481652	0.000698649	0.0386761	0.404885	3.55574	0.27594	0.319218	0.124701	0.28014	0.1106834	0.04351618
3278	0	-3724.209	-3715.455	-8.753535	0.5881486	0.1700935	0.457303	0.019976	0.168871	0.301728	0.130749	0.165034	0.224988	0.124681	0.456139	0.109852	0.240169	0.102867	0.235432	0.0588613	0.289549	0.592669	0.486991	0.582828	0.2402933	0.04475	0.00722545	0.45088	0.00823089	0.0141353	0.515196	0.00433238	0.02144667	0.000157683	0.0184956	0.301283	3.68006	0.301943	0.291066	0.138921	0.268069	0.06619667	0.3239842
3279	1	-3715.662	-3707.982	-7.680897	0.5774042	0.1591532	0.47629	0.156882	0.172179	0.464193	0.10772	0.49317	0.317842	0.132771	0.119584	0.0808217	0.288038	0.131834	0.0770289	0.0584582	0.0509657	0.0969944	0.170884	0.328756	0.1711624	0.3904586	0.0113958	0.538924	0.0144502	0.00833431	0.424243	0.00265283	0.03512048	9.01916e-05	0.0140114	0.269229	3.71667	0.285861	0.305184	0.131384	0.277571	0.4255791	0.08252396
3280	0	-3725.541	-3712.875	-12.66622	0.4809931	0.2004836	0.203176	0.0745154	0.171887	0.29848	0.137013	0.169515	0.508189	0.222217	0.487249	0.230126	0.41489	0.0635911	0.128618	0.146908	0.194408	0.0401682	0.187371	0.882004	0.1786687	-0.4901969	0.0181358	0.520102	0.00548463	0.0135952	0.437841	0.00484131	0.5150195	0.00054012	0.0340549	0.384919	3.58049	0.286537	0.308135	0.123166	0.282162	0.02482261	20.748
3281	1	-3714.275	-3708.078	-6.197006	0.6914829	0.1939427	0.325101	0.0924117	0.286174	0.411457	0.0292941	0.0584011	0.417388	0.138203	0.0988429	0.0653936	0.405204	0.00596029	0.0636915	0.0601929	0.0962146	0.0821617	0.514253	0.764218	0.2359768	0.1098719	0.0172155	0.507852	0.0113679	0.00483745	0.456255	0.0024717	0.03400523	0.000428148	0.0303557	0.367665	3.60155	0.293721	0.30899	0.129686	0.267603	0.1438771	0.2363491
3282	0	-3730.464	-3713.034	-17.42956	0.4146524	0.1968528	0.371976	0.0719387	0.255826	0.674596	0.306733	0.227975	1.34289	0.675518	0.472962	0.189146	0.529884	0.0737965	0.172745	0.120045	0.113679	0.348628	0.11296	0.323752	0.468396	0.03008002	0.0166498	0.477488	0.00226178	0.0124813	0.486675	0.00444464	0.06183738	0.000475679	0.0319798	0.375394	3.59215	0.305915	0.313736	0.132893	0.247456	0.0919174	0.6727494
3283	1	-3714.334	-3706.271	-8.06324	0.5098205	0.1797483	0.392229	0.674754	0.327509	0.627501	0.0251614	0.0237085	0.29065	0.173424	0.331901	0.0540172	0.00922931	0.0757147	0.143736	0.448188	0.135159	0.131944	0.151505	0.341061	0.2093323	-0.06628311	0.013927	0.519924	0.00812648	0.00323672	0.453143	0.00164316	0.1323951	0.000243954	0.0229696	0.328782	3.648	0.316965	0.30037	0.124985	0.257679	0.06611202	2.002588
3284	0	-3726.348	-3713.679	-12.6696	0.5495351	0.1527283	0.755857	0.043293	0.195467	0.469564	0.172205	0.152677	0.291111	0.278866	0.458317	0.165028	0.0433128	0.0724866	0.385346	0.136536	0.0632007	0.237912	0.288639	1.10192	0.411047	0.001311412	0.00850062	0.45405	0.0040132	0.0136445	0.518075	0.0017171	0.01280638	6.25811e-05	0.0116821	0.25004	3.73822	0.282007	0.298993	0.151856	0.267143	0.01411779	0.9071093
3285	1	-3725.762	-3714.733	-11.02882	0.4365195	0.1760892	0.426054	0.471031	0.22887	0.383684	0.0417444	0.0624709	0.351184	0.141608	0.0652846	0.0659902	0.738837	0.144102	0.749751	0.243825	0.0278818	0.0474146	0.101542	0.41957	0.3273789	0.1877761	0.00872299	0.489352	0.00941643	0.00447719	0.48111	0.00692155	0.01383071	0.000207938	0.0212191	0.318455	3.66012	0.294781	0.310028	0.129226	0.265965	0.2016068	0.06860241
3286	0	-3721.779	-3718.103	-3.675801	0.5893273	0.1676962	0.429789	0.0399619	0.232674	0.267806	0.180792	0.144814	0.126045	0.0653568	0.545879	0.108432	0.105941	0.0432525	0.0461841	0.313607	0.151402	0.0877741	0.15745	0.4664	0.2145866	0.06715317	0.0122917	0.470632	0.00495456	0.00820831	0.499111	0.00480288	0.03999269	0.00014039	0.0174585	0.294335	3.68807	0.311521	0.319156	0.144848	0.224475	0.1071459	0.3732547
3287	1	-3723.681	-3709.715	-13.96528	0.350002	0.1909981	0.472864	0.345016	0.204667	0.370418	0.252922	0.25103	0.255218	0.225466	0.392845	0.0300673	0.551854	0.262153	0.146314	0.0550725	0.541905	0.816505	0.134857	0.13224	0.1878861	0.04622764	0.00778932	0.520863	0.00489929	0.0119068	0.445249	0.00929244	0.07927263	0.000383627	0.028749	0.359758	3.61111	0.308612	0.314645	0.117108	0.259635	0.1255003	0.6316531
3288	0	-3713.655	-3708.87	-4.784358	0.6408492	0.1819627	0.47352	0.0426537	0.178542	0.310377	0.179352	0.139426	0.13287	0.0827754	0.7369	0.191602	0.0520306	0.0581554	0.0838342	0.0849168	0.121302	0.268962	0.194318	0.488375	0.2179045	-0.07148407	0.0137406	0.567751	0.00444573	0.00786468	0.397162	0.00903605	0.09238802	0.000267876	0.0240606	0.334973	3.6407	0.2883	0.292437	0.147709	0.271555	0.02090395	4.419644
3289	1	-3723.491	-3717.729	-5.762564	0.4903457	0.1747818	0.322518	0.121543	0.283537	0.520102	0.0608631	0.0964524	0.318894	0.260799	0.232693	0.0370005	0.0641542	0.168777	0.328656	0.0738111	0.104131	0.34002	0.15323	0.206039	0.165224	-0.03275039	0.00534653	0.567619	0.00932139	0.0129756	0.382818	0.0219197	0.1645161	0.000196082	0.0206096	0.314736	3.66446	0.304786	0.310745	0.122256	0.262213	0.1317657	1.24855
3290	0	-3712.64	-3708.285	-4.354974	0.5613489	0.19418	0.606142	0.022309	0.327315	0.353981	0.136724	0.190259	0.0817544	0.0689047	0.314736	0.12774	0.00604447	0.0664025	0.104959	0.00119681	0.0951046	0.198414	0.13839	0.511722	0.1893756	-0.06600897	0.0100564	0.54451	0.00992275	0.00666466	0.42408	0.00476577	0.2025276	0.000431891	0.0304868	0.368298	3.60078	0.295367	0.305032	0.130659	0.268942	0.1365186	1.483516
3291	1	-3718.099	-3708.623	-9.475966	0.3963196	0.1821045	0.575547	0.548347	0.158854	0.308239	0.2107	0.37648	0.292382	0.187784	0.201454	0.0439682	0.180406	0.0670158	0.406186	0.0711597	0.432708	0.154389	0.162162	0.218681	0.215959	-0.02908207	0.00912193	0.551561	0.0103453	0.0147033	0.404354	0.00991397	0.135746	0.000269465	0.0241313	0.335368	3.64023	0.29095	0.303858	0.134949	0.270244	0.1066639	1.272651
3292	0	-3733.903	-3719.15	-14.75222	0.5293246	0.166894	0.751294	0.0642147	0.615302	0.536855	0.368276	0.107988	0.184421	0.150376	0.360069	0.1523	1.04478	0.043119	0.188187	0.121966	0.184124	0.0976164	0.144463	0.502738	0.4060969	0.1287771	0.00986038	0.507258	0.00686592	0.0046931	0.459875	0.0114475	0.02622022	0.000134937	0.0171182	0.292	3.69075	0.313683	0.314699	0.122663	0.248954	0.1549973	0.1691656
3293	1	-3716.334	-3709.831	-6.50295	0.6469869	0.1833405	0.478286	0.27912	0.160079	0.182157	0.0700748	0.0787469	0.14345	0.12563	0.116196	0.0473374	0.202138	0.302781	0.0586534	0.0417562	0.256286	0.400574	0.223371	0.227001	0.1963626	-0.3831358	0.00987128	0.615656	0.00869672	0.01544	0.34245	0.00788523	0.4412402	0.000283606	0.0247512	0.338803	3.63616	0.289468	0.312383	0.126156	0.271993	0.05810438	7.593923
3294	0	-3715.108	-3707.253	-7.855264	0.6715484	0.1611257	0.511427	0.0455494	0.186905	0.396922	0.127342	0.147423	0.150244	0.10272	0.290535	0.325357	0.0205216	0.0561205	0.173054	0.116416	0.0209293	0.351917	0.240554	0.755062	0.1847507	-0.3241026	0.00618022	0.607243	0.00893369	0.0050386	0.366102	0.00650252	0.325649	0.000100311	0.0147722	0.27507	3.71006	0.307907	0.306633	0.12977	0.25569	0.001546354	210.5915
3295	1	-3723.574	-3720.328	-3.24591	0.6290701	0.1850588	0.499131	0.118399	0.29962	0.397925	0.0233754	0.047856	0.159688	0.121379	0.163854	0.0558082	0.207317	0.0279287	0.093345	0.0705848	0.197096	0.0943203	0.124952	0.711311	0.2001625	0.1265216	0.00722299	0.599523	0.00618348	0.0117245	0.368078	0.00726836	0.0194251	0.00030416	0.025625	0.343554	3.63052	0.33159	0.302353	0.138037	0.228021	0.1459467	0.1330972
3296	0	-3718.911	-3708.139	-10.77158	0.5238081	0.1824008	0.816022	0.032147	0.26032	0.599865	0.178577	0.117515	0.0319887	0.020919	0.587955	0.225918	0.174209	0.414066	0.158074	0.0285173	0.360646	0.151126	0.173638	0.841305	0.2193261	0.004014664	0.0109852	0.503659	0.00781393	0.00592524	0.463734	0.00788216	0.04502943	0.000272806	0.0242792	0.336193	3.63926	0.293647	0.295481	0.129477	0.281394	0.0490441	0.9181418
