Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18000	-3743.483	-3728.084	-15.39893	0.2706534	0.2089131	0.2887955	-0.0259881	0.0245378	0.490601	0.000913779	0.00376906	0.46169	0.0184882	0.07885528	0.000713143	0.0390705	0.406517	3.5537	0.303821	0.292507	0.141437	0.262234	0.05286718	1.491573
18010	-3738.161	-3724.039	-14.12191	0.2723374	0.2153174	0.2509088	0.01111675	0.0248113	0.516554	0.00952466	0.00938359	0.434124	0.00560308	0.007614497	0.00086803	0.0430529	0.422441	3.53364	0.301433	0.286318	0.131793	0.280456	0.01873125	0.406513
18020	-3739.831	-3724.585	-15.24699	0.2887594	0.1707531	0.2894057	-0.07866185	0.00949097	0.455013	0.013604	0.00222932	0.511093	0.00857008	0.09576311	0.000162711	0.0187862	0.303187	3.67786	0.30411	0.30678	0.138264	0.250847	0.01710126	5.599769
18030	-3740.696	-3725.717	-14.97877	0.2920648	0.1775594	0.3031149	0.03189172	0.0078138	0.537095	0.0147402	0.00111369	0.432459	0.00677829	0.01774997	0.000221897	0.0219145	0.322619	3.65524	0.286695	0.295623	0.137687	0.279995	0.0496417	0.3575618
18040	-3735.476	-3720.112	-15.3644	0.2843976	0.1863556	0.2539411	-0.02173375	0.0101355	0.535543	0.014624	0.00580003	0.429048	0.00484869	0.09497965	0.000320377	0.0262934	0.347121	3.62627	0.298288	0.295681	0.139207	0.266824	0.0732459	1.296723
18050	-3745.358	-3726.978	-18.37973	0.2964835	0.2130991	0.2282652	0.2929175	0.0153959	0.515327	0.0118081	0.00529607	0.441547	0.0106259	0.1288534	0.000811991	0.0416576	0.416973	3.54056	0.299543	0.292542	0.145124	0.262791	0.4217709	0.3055057
18060	-3739.422	-3723.022	-16.39985	0.2771056	0.2308241	0.2623002	-0.2308383	0.014163	0.526232	0.00869119	0.00806528	0.433034	0.00981528	0.2543224	0.00133519	0.0532348	0.459265	3.48616	0.305298	0.298163	0.147913	0.248626	0.02348406	10.82958
18070	-3737.938	-3723.856	-14.08176	0.3089509	0.1949684	0.2193426	0.05081442	0.0177948	0.518855	0.00519203	0.0163564	0.426963	0.014839	0.003769237	0.000444492	0.0309241	0.370399	3.59823	0.29977	0.302771	0.124637	0.272822	0.05458366	0.06905431
18080	-3738.76	-3723.533	-15.2275	0.2749681	0.2368611	0.2569301	-0.06722266	0.0167718	0.525067	0.0046666	0.00640235	0.432075	0.0150167	0.1088545	0.00155493	0.0573793	0.472947	3.46812	0.300834	0.285942	0.139433	0.273791	0.04163184	2.614694
18090	-3747.011	-3728.575	-18.43667	0.2621309	0.2120122	0.3009985	0.3207305	0.0171156	0.591791	0.00556801	0.0080414	0.355015	0.0224695	0.07984533	0.000785469	0.04098	0.414275	3.54396	0.305779	0.307746	0.126273	0.260202	0.4005758	0.1993264
18100	-3739.215	-3724.118	-15.09719	0.2592462	0.2136723	0.2882784	0.07549882	0.0168942	0.599544	0.00525199	0.00814675	0.359666	0.0104974	0.01105863	0.000826225	0.0420166	0.418391	3.53877	0.283139	0.296147	0.120147	0.300566	0.08655745	0.1277606
18110	-3741.543	-3724.893	-16.64999	0.2538857	0.2044272	0.2148243	-0.1290208	0.0105907	0.557342	0.00870972	0.00906832	0.400352	0.0139379	0.2463383	0.000616871	0.036368	0.395113	3.5679	0.291718	0.283975	0.136093	0.288213	0.1173175	2.099757
18120	-3737.341	-3722.098	-15.24326	0.2538386	0.1978788	0.2995924	0.09690161	0.0085	0.482909	0.0131006	0.00539894	0.480479	0.00961242	0.003164198	0.000493301	0.0325608	0.378099	3.58885	0.292623	0.300326	0.134064	0.272987	0.1000658	0.03162117
18130	-3739.081	-3723.557	-15.52341	0.2611039	0.2174971	0.2754142	-0.1341215	0.0120189	0.427709	0.0104494	0.00595183	0.529684	0.0141875	0.1489073	0.000925629	0.0444399	0.427765	3.52687	0.292832	0.293189	0.14748	0.266499	0.01478575	10.071
18140	-3740.303	-3725.217	-15.08578	0.2668159	0.2093131	0.239932	0.121736	0.0152383	0.435557	0.0047653	0.00815009	0.526802	0.00948693	0.01720694	0.000722206	0.0393151	0.407524	3.55244	0.323577	0.271926	0.139027	0.26547	0.1389429	0.1238418
18150	-3742.431	-3725.839	-16.59251	0.290787	0.1818322	0.2588579	-0.2091973	0.0126458	0.486549	0.00780539	0.00703125	0.484245	0.00172366	0.2555408	0.00026642	0.0239956	0.33461	3.64113	0.312453	0.320633	0.119834	0.247079	0.04634347	5.514062
18160	-3736.189	-3721.698	-14.49089	0.309538	0.1994567	0.2294906	-0.02842088	0.0102485	0.530026	0.0100683	0.00646955	0.431889	0.0112985	0.06079914	0.000521301	0.0334626	0.382238	3.58378	0.293122	0.311437	0.125207	0.270234	0.03237827	1.877776
18170	-3739.68	-3724.429	-15.25084	0.2776543	0.1720504	0.2446901	0.1292138	0.0096172	0.497825	0.00526615	0.0181521	0.458348	0.0107916	0.01872203	0.00017295	0.0193643	0.306921	3.67354	0.298164	0.302283	0.135893	0.263661	0.1479358	0.1265551
18180	-3742.075	-3726.676	-15.39901	0.2861887	0.1800158	0.2495892	-0.1356468	0.00852821	0.450455	0.0215954	0.011232	0.502773	0.00541582	0.1574249	0.000246756	0.0231001	0.329532	3.64712	0.306691	0.284296	0.14009	0.268923	0.02177812	7.228581
18190	-3741.347	-3725.697	-15.64993	0.2639622	0.2166069	0.2628482	0.05576426	0.0138297	0.453796	0.00789862	0.0133307	0.503437	0.00770775	0.06857113	0.000901797	0.0438716	0.425597	3.52963	0.307643	0.293726	0.14773	0.250901	0.1243354	0.5515013
18200	-3746.144	-3729.419	-16.72538	0.2467521	0.1729178	0.2888125	0.2129481	0.013096	0.560849	0.0056758	0.0160239	0.400581	0.00377337	0.0428623	0.000180062	0.0197557	0.30941	3.67065	0.32669	0.274231	0.142506	0.256573	0.2558104	0.1675549
18210	-3737.519	-3721.725	-15.79434	0.2333591	0.1956376	0.2636408	0.1482664	0.0117948	0.564351	0.00488288	0.0171366	0.394816	0.00701878	0.03364338	0.000455395	0.0312973	0.372177	3.59607	0.297872	0.292426	0.123342	0.28636	0.1819098	0.1849454
18220	-3742.206	-3723.89	-18.31673	0.2553091	0.2200927	0.2821878	0.1375835	0.0126418	0.478616	0.00147411	0.00977597	0.482204	0.0152875	0.1721493	0.000997563	0.0461113	0.434042	3.51885	0.313709	0.308531	0.134432	0.243328	0.3097328	0.5557994
18230	-3742.066	-3724.249	-17.81688	0.2584125	0.1997358	0.3063198	0.3336763	0.0146666	0.436191	0.00920854	0.00310647	0.519293	0.0175341	0.03265955	0.000526369	0.0336232	0.382968	3.58288	0.318473	0.283142	0.133302	0.265083	0.3663358	0.08915195
18240	-3733.985	-3717.988	-15.99775	0.2083744	0.1813337	0.3626114	0.08501265	0.0111162	0.515217	0.00912794	0.0084187	0.448634	0.00748542	0.01918657	0.000260912	0.0237483	0.333219	3.64277	0.291741	0.308249	0.134554	0.265456	0.1041992	0.1841336
18250	-3739.064	-3723.985	-15.07959	0.2012789	0.2059327	0.322201	-0.02029117	0.0110127	0.511958	0.0130296	0.00834036	0.44446	0.0111994	0.03979905	0.000648095	0.0372667	0.398963	3.56312	0.305862	0.297344	0.150381	0.246413	0.01950788	2.040153
18260	-3738.364	-3723.024	-15.34028	0.2076768	0.1971372	0.3069574	0.08453888	0.0101547	0.472069	0.0120144	0.00769052	0.488139	0.00993272	0.01277822	0.000480517	0.0321404	0.376145	3.59123	0.298672	0.284954	0.138179	0.278196	0.0973171	0.131305
18270	-3737.739	-3722.377	-15.36207	0.20534	0.1911048	0.3188901	0.02405521	0.0123559	0.545575	0.00397283	0.0147862	0.404713	0.0185975	0.03723052	0.000385179	0.0288066	0.360046	3.61076	0.29154	0.312485	0.126069	0.269906	0.06128573	0.6074908
18280	-3738.118	-3720.539	-17.57918	0.2052251	0.1754898	0.3174186	0.3538482	0.0147884	0.553399	0.00725977	0.00352486	0.413657	0.00737117	0.009893741	0.000202438	0.0209386	0.316752	3.66211	0.273959	0.318821	0.131832	0.275388	0.3637419	0.02719989
18290	-3741.31	-3726.544	-14.76616	0.2046636	0.2230759	0.2690636	0.07413469	0.0117874	0.540258	0.0101325	0.00391862	0.422551	0.011352	0.006166192	0.00108483	0.048058	0.441171	3.50969	0.31338	0.29305	0.120576	0.272993	0.08030088	0.0767886
18300	-3745.214	-3728.292	-16.92231	0.2073264	0.1926076	0.3965477	-0.1026006	0.00969969	0.535308	0.0100396	0.00305771	0.418679	0.0232159	0.1493339	0.000407526	0.0296226	0.36409	3.60588	0.293035	0.305685	0.134312	0.266968	0.04673334	3.195447
18310	-3743.607	-3727.415	-16.19235	0.1960637	0.2031112	0.3260109	-0.08580788	0.010653	0.562905	0.00676348	0.000898243	0.396779	0.0220015	0.1400239	0.000590457	0.0355894	0.391729	3.57209	0.306572	0.280087	0.12223	0.291111	0.054216	2.582704
18320	-3742.3	-3725.791	-16.50976	0.1917494	0.1820055	0.3536992	0.1763875	0.0101535	0.506099	0.0101175	0.00692384	0.446925	0.0197812	0.0118505	0.000268355	0.0240819	0.335093	3.64056	0.286137	0.314205	0.115164	0.284495	0.188238	0.0629549
18330	-3739.141	-3723.024	-16.11737	0.2419263	0.1970557	0.2932709	0.1538977	0.00523419	0.597271	0.00906119	0.00805526	0.369086	0.0112931	0.03300776	0.000479127	0.0320944	0.37593	3.5915	0.286579	0.307982	0.135511	0.269928	0.1869055	0.1766014
18340	-3735.748	-3720.623	-15.12489	0.2338687	0.2164582	0.3226585	-0.03991663	0.00703894	0.529601	0.00803458	0.00385821	0.441453	0.0100136	0.05147109	0.00089786	0.0437769	0.425234	3.53009	0.291641	0.316655	0.132523	0.259181	0.01155446	4.454652
18350	-3734.639	-3716.371	-18.26792	0.2569408	0.2122448	0.2930483	0.2451181	0.011184	0.515075	0.0103366	0.00882724	0.449504	0.00507334	0.1123467	0.000791092	0.0411247	0.414854	3.54323	0.307993	0.28901	0.137669	0.265329	0.3574648	0.3142876
18360	-3735.965	-3720.534	-15.43088	0.2564543	0.179882	0.2791936	-0.03826911	0.0110479	0.508806	0.0107377	0.00766759	0.444033	0.0177081	0.09509445	0.000245352	0.0230348	0.329157	3.64756	0.309835	0.309317	0.132282	0.248565	0.05682534	1.673451
18370	-3742.794	-3727.414	-15.38008	0.2564311	0.1908542	0.2825882	-0.131526	0.012058	0.529751	0.00889284	0.0133143	0.417547	0.018437	0.1379669	0.000381541	0.0286715	0.359369	3.61158	0.316099	0.309414	0.133148	0.241338	0.00644091	21.42041
18380	-3735.798	-3721.235	-14.56322	0.2455725	0.1817553	0.2887023	0.02187827	0.0161885	0.492217	0.0042435	0.00502026	0.471378	0.0109525	0.006166436	0.000265565	0.0239574	0.334396	3.64138	0.291903	0.30522	0.131163	0.271715	0.02804471	0.2198788
18390	-3735.961	-3720.465	-15.49573	0.2401683	0.2336764	0.3066374	-0.1238095	0.010828	0.49779	0.00868834	0.00320246	0.466089	0.0134022	0.125648	0.00143625	0.0551814	0.465774	3.47761	0.313831	0.304005	0.122796	0.259367	0.001838551	68.34076
18400	-3739.386	-3723.524	-15.86216	0.2435012	0.2035371	0.2813194	-0.04493719	0.01008	0.494159	0.0166836	0.00381258	0.46269	0.0125749	0.1239744	0.000598916	0.0358407	0.392826	3.57073	0.294213	0.317709	0.124697	0.263381	0.0790372	1.568558
18410	-3735.977	-3719.542	-16.43588	0.2230057	0.1785044	0.3438879	-0.1152053	0.0106206	0.512572	0.0141452	0.00212192	0.456935	0.00360539	0.1578655	0.00023123	0.0223671	0.325285	3.65212	0.306184	0.297475	0.130112	0.266229	0.04266018	3.700535
18420	-3736.933	-3720.578	-16.35498	0.2202505	0.216494	0.2710564	-0.07041036	0.0166566	0.52542	0.00765857	0.00213655	0.443206	0.00492205	0.1701388	0.000898808	0.0437997	0.425321	3.52998	0.302705	0.294094	0.139321	0.26388	0.0997284	1.706021
18430	-3739.376	-3722.017	-17.35886	0.2263061	0.1916658	0.3118164	-0.08927181	0.0118252	0.528394	0.00478807	0.00706025	0.444123	0.00380955	0.2184497	0.000393416	0.0291101	0.361559	3.60894	0.29374	0.299177	0.136169	0.270915	0.1291779	1.691076
18440	-3737.096	-3721.677	-15.41933	0.2263461	0.177846	0.2599329	-0.1702596	0.0159518	0.484939	0.00743074	0.00322359	0.480116	0.00833865	0.1716791	0.000224697	0.0220513	0.323428	3.6543	0.295485	0.306072	0.135726	0.262717	0.001419495	120.9438
18450	-3740.439	-3721.332	-19.10663	0.2253542	0.2188152	0.3451513	-0.4146332	0.0125604	0.505631	0.0104661	0.00544426	0.45896	0.00693884	0.4664738	0.000961699	0.045286	0.430961	3.52279	0.315408	0.296805	0.136114	0.251673	0.05184059	8.998233
18460	-3741.24	-3726.545	-14.69504	0.3519852	0.2056899	0.246084	-0.01251398	0.0141167	0.502979	0.00932594	0.00785294	0.456553	0.00917271	0.05318301	0.000642986	0.0371212	0.398344	3.56389	0.279596	0.305481	0.124871	0.290053	0.04066903	1.307703
18470	-3741.177	-3726.764	-14.41246	0.3561431	0.2052891	0.2094313	-0.008212103	0.0105031	0.533741	0.00804178	0.0140395	0.423941	0.00973372	0.05527754	0.000634613	0.0368814	0.39732	3.56516	0.291074	0.311859	0.131872	0.265195	0.04706544	1.174483
18480	-3743.15	-3727.792	-15.35823	0.3427704	0.1901943	0.2289308	-0.04558922	0.0102085	0.45848	0.00764956	0.0136458	0.500555	0.00946076	0.1172449	0.00037208	0.028317	0.357585	3.61373	0.303826	0.312666	0.135966	0.247542	0.07165573	1.636226
18490	-3738.198	-3724.157	-14.04075	0.3498909	0.1958912	0.2154745	0.054383	0.0137847	0.522233	0.00635786	0.00875689	0.447424	0.00144284	0.0006288213	0.000459576	0.0314393	0.37285	3.59525	0.297186	0.297456	0.120101	0.285256	0.05501182	0.01143066
18500	-3746.703	-3732.681	-14.02188	0.3532469	0.230656	0.2189836	0.008172957	0.0117079	0.559347	0.00579897	0.0261082	0.380015	0.0170228	0.02123875	0.00132939	0.0531207	0.458879	3.48667	0.276079	0.308246	0.120935	0.294741	0.0294117	0.7221189
18510	-3744.51	-3729.881	-14.6293	0.3097452	0.2209892	0.2142965	0.02349925	0.0109589	0.529157	0.0133648	0.0229298	0.413664	0.00992533	0.05080374	0.00102326	0.0466935	0.436194	3.51609	0.305572	0.297708	0.112056	0.284664	0.074303	0.6837375
18520	-3743.271	-3727.661	-15.60959	0.3227878	0.2178781	0.2083027	-0.0290287	0.0145533	0.549109	0.00625889	0.0237944	0.403331	0.00295351	0.1348721	0.000935958	0.0446839	0.428691	3.52569	0.29189	0.313815	0.118119	0.276176	0.1058434	1.274261
18530	-3749.522	-3731.77	-17.75257	0.300112	0.1712969	0.2349608	0.1011808	0.0118099	0.558594	0.0102194	0.0175525	0.39315	0.00867363	0.1790883	0.000166947	0.0190275	0.304754	3.67605	0.318614	0.29724	0.123742	0.260404	0.2802691	0.6389869
18540	-3736.637	-3721.777	-14.86008	0.3290321	0.2073017	0.2411089	0.06770271	0.0117502	0.510603	0.00874138	0.00399574	0.461539	0.00337109	0.02677024	0.000677435	0.0380912	0.402444	3.55879	0.304461	0.297636	0.128211	0.269692	0.09447295	0.2833641
18550	-3736.076	-3721.206	-14.87039	0.3151926	0.2172942	0.2402592	0.00901757	0.0120815	0.558176	0.007275	0.00374685	0.410836	0.00788488	0.05748332	0.00092016	0.0443102	0.427272	3.5275	0.279015	0.31058	0.130972	0.279433	0.06650089	0.8643993
18560	-3739.734	-3722.566	-17.16847	0.3112661	0.1864158	0.2437528	-0.09285795	0.0117287	0.541876	0.0102682	0.00583354	0.425715	0.0045791	0.2376575	0.000321145	0.0263246	0.347286	3.62607	0.313512	0.301286	0.144663	0.240539	0.1447995	1.641286
18570	-3737.984	-3723.86	-14.12404	0.2933796	0.173699	0.260052	-0.001229378	0.011354	0.555358	0.00994015	0.00564719	0.412115	0.0055848	0.008439399	0.000186652	0.0201114	0.311646	3.66806	0.306659	0.311614	0.12991	0.251817	0.007210021	1.17051
18580	-3737.4	-3721.158	-16.24183	0.2811528	0.2102575	0.2454139	0.1320799	0.0218983	0.506105	0.00650447	0.00668556	0.454207	0.00459963	0.0721793	0.000743922	0.0398947	0.409895	3.54947	0.309481	0.292688	0.131672	0.266158	0.2042592	0.3533711
18590	-3737.018	-3722.534	-14.48431	0.2988589	0.1924607	0.2332839	-0.002852709	0.0182767	0.543538	0.0121143	0.00355281	0.418558	0.0039599	0.04559953	0.000405301	0.0295424	0.363696	3.60636	0.317786	0.288435	0.131393	0.262386	0.04274682	1.066735
18600	-3736.099	-3721.549	-14.54987	0.3014454	0.2354163	0.2296499	-0.01343466	0.0136168	0.486018	0.0116585	0.00384086	0.476008	0.00885741	0.05723784	0.00150032	0.0563791	0.469705	3.47242	0.30301	0.281187	0.151007	0.264795	0.04380318	1.306705
18610	-3740.078	-3724.359	-15.71833	0.2251738	0.2214554	0.2703436	-0.1174542	0.0139671	0.514206	0.00922649	0.00492057	0.449319	0.00836078	0.1572651	0.00103681	0.0469972	0.437309	3.51466	0.297588	0.280004	0.151328	0.27108	0.03981087	3.950305
18620	-3737.887	-3723.705	-14.18181	0.3167815	0.2315971	0.2127673	-0.005541532	0.014226	0.523739	0.0110118	0.00499551	0.435245	0.0107831	0.04154155	0.0013621	0.0537603	0.461037	3.48384	0.298153	0.304168	0.130235	0.267444	0.03600001	1.153931
18630	-3748.016	-3732.313	-15.7037	0.3298742	0.2512963	0.1874879	-0.1012112	0.012004	0.575523	0.00976564	0.0075971	0.385828	0.00928183	0.1861041	0.00217272	0.0676277	0.504211	3.42599	0.291871	0.298255	0.147579	0.262295	0.08489292	2.192222
18640	-3741.463	-3725.493	-15.96994	0.3400649	0.2406599	0.22395	-0.1939194	0.0177983	0.509115	0.0122493	0.0041556	0.446703	0.00997837	0.2312639	0.00170467	0.0600326	0.48137	3.45689	0.294286	0.306195	0.133061	0.266459	0.03734448	6.19272
18650	-3744.164	-3727.376	-16.78776	0.3373759	0.2172305	0.1939939	0.2666169	0.0163176	0.568931	0.00967177	0.0135911	0.389166	0.00232236	0.05908048	0.000918446	0.0442694	0.427117	3.5277	0.275952	0.297903	0.141122	0.285023	0.3256974	0.1813969
18660	-3738.474	-3720.351	-18.12296	0.3119543	0.2123855	0.2496099	0.3432309	0.0122432	0.480233	0.0114053	0.00656192	0.488593	0.0009638	0.07046673	0.000794509	0.0412123	0.415203	3.54279	0.289375	0.296203	0.135367	0.279056	0.4136976	0.1703339
18670	-3742.798	-3726.679	-16.1196	0.3048275	0.2202238	0.2675942	-0.008042374	0.0223058	0.501238	0.00396028	0.00272027	0.469125	0.000649966	0.121031	0.00100129	0.0461963	0.434357	3.51845	0.29461	0.31749	0.125881	0.262019	0.1129886	1.071179
18680	-3739.331	-3725.043	-14.28811	0.3155902	0.1949567	0.1979607	0.02911939	0.0210167	0.535758	0.00426766	0.00414876	0.432677	0.00213127	0.03834302	0.000444303	0.0309176	0.370367	3.59827	0.292046	0.303868	0.123442	0.280644	0.06746241	0.5683612
18690	-3743.103	-3725.974	-17.12865	0.3102033	0.195129	0.2312024	0.2173825	0.0162255	0.556643	0.00709993	0.013316	0.404804	0.00191089	0.08868371	0.000447092	0.0310135	0.370826	3.59771	0.320508	0.290473	0.126683	0.262336	0.3060662	0.2897533
18700	-3739.659	-3724.049	-15.61028	0.3009964	0.1959093	0.2512475	-0.1929959	0.0132904	0.523918	0.00405309	0.00900373	0.448555	0.00117945	0.1969173	0.000459875	0.0314494	0.372897	3.59519	0.321823	0.284968	0.138149	0.25506	0.00392143	50.21569
18710	-3740.771	-3724.863	-15.90778	0.294236	0.1632595	0.2283626	0.08653085	0.0140855	0.563747	0.00767363	0.0115739	0.398924	0.00399561	0.08685284	0.000112215	0.0156192	0.28136	3.70291	0.294457	0.295253	0.116874	0.293416	0.1733837	0.5009286
18720	-3736.323	-3720.88	-15.4429	0.2790582	0.1988804	0.2455305	-0.1422977	0.0122248	0.524184	0.008408	0.0161962	0.437101	0.00188557	0.1665411	0.000510947	0.0331321	0.38073	3.58563	0.289597	0.305872	0.135554	0.268978	0.02424334	6.869559
18730	-3744.935	-3728.552	-16.3828	0.2695612	0.1899944	0.2536311	-0.2517134	0.0120347	0.561263	0.00870828	0.0102178	0.400438	0.00733846	0.272322	0.000369248	0.02821	0.357044	3.61438	0.298141	0.303166	0.133244	0.265449	0.02060864	13.21397
18740	-3741.393	-3726.579	-14.81416	0.2391718	0.1980869	0.2738323	-0.01933215	0.0125815	0.487208	0.0149929	0.0066873	0.475447	0.00308263	0.05141707	0.00049693	0.0326791	0.378646	3.58818	0.305923	0.30219	0.1213	0.270586	0.03208492	1.602531
18750	-3744.099	-3726.862	-17.23731	0.2119331	0.2042499	0.2997159	-0.1945121	0.0133168	0.515681	0.0126149	0.00312042	0.445856	0.00941133	0.2682274	0.000613264	0.0362627	0.394658	3.56847	0.308341	0.287639	0.137283	0.266737	0.07371523	3.638697
18760	-3738.222	-3722.95	-15.2725	0.2475386	0.1835986	0.3027206	-0.09780834	0.0147846	0.462434	0.0111772	0.00288323	0.499098	0.00962226	0.1021597	0.000286625	0.0248815	0.339518	3.63531	0.303363	0.28783	0.136424	0.272383	0.004351355	23.47767
18770	-3738.326	-3721.69	-16.63547	0.2448553	0.2071518	0.2622983	0.3108614	0.00942977	0.567102	0.0120668	0.009868	0.400165	0.0013681	0.0007518531	0.000674176	0.0380006	0.402064	3.55926	0.303872	0.283654	0.136731	0.275743	0.3116133	0.002412776
18780	-3737.825	-3721.654	-16.17086	0.2491939	0.1958189	0.293809	-0.03855347	0.0103439	0.544606	0.00613056	0.00655544	0.429221	0.00314392	0.1291962	0.00045838	0.0313987	0.372658	3.59549	0.307469	0.291289	0.121412	0.27983	0.09064269	1.425335
18790	-3740.308	-3724.173	-16.13546	0.2444896	0.2182417	0.2841032	-0.01148514	0.0167204	0.492671	0.00889208	0.0103541	0.453934	0.0174291	0.1207554	0.000945888	0.0449172	0.429573	3.52456	0.289682	0.329306	0.126815	0.254198	0.1092702	1.105108
18800	-3749.609	-3730.489	-19.12011	0.2213618	0.1931531	0.2887537	0.2408399	0.0103923	0.585828	0.00370949	0.00655747	0.387115	0.00639809	0.1684134	0.000415863	0.0299212	0.365553	3.60411	0.277842	0.339166	0.120602	0.26239	0.4092534	0.4115139
18810	-3739.707	-3723.598	-16.10907	0.1847672	0.148679	0.3506488	0.08972899	0.0151751	0.551232	0.00595479	0.00391892	0.41158	0.0121391	0.03264902	4.89037e-05	0.0103327	0.237838	3.75178	0.294757	0.31862	0.115656	0.270966	0.122378	0.2667883
18820	-3737.931	-3721.814	-16.11631	0.2500788	0.2184043	0.3019494	0.0825345	0.0136446	0.54605	0.00920948	0.00773272	0.407711	0.0156529	0.06344536	0.000950354	0.0450217	0.429967	3.52406	0.299091	0.318073	0.121066	0.26177	0.1459799	0.4346172
18830	-3740.662	-3721.728	-18.93426	0.2452476	0.2095559	0.3052311	0.3035671	0.0137773	0.551359	0.00401521	0.00499599	0.411675	0.0141782	0.1139388	0.000727747	0.0394638	0.408134	3.55167	0.324918	0.289814	0.126745	0.258523	0.4175059	0.2729035
18840	-3734.254	-3719.868	-14.38541	0.2441631	0.1943674	0.295912	-0.002098898	0.0136594	0.553555	0.00694681	0.00358884	0.40986	0.0123904	0.003133261	0.000434863	0.0305905	0.368798	3.60018	0.309401	0.28982	0.127105	0.273674	0.001034363	3.02917
18850	-3741.653	-3723.024	-18.62934	0.2500683	0.2098969	0.2683476	0.1390217	0.0200832	0.485725	0.00940948	0.00188574	0.47322	0.00967693	0.1941999	0.000735577	0.039673	0.40899	3.5506	0.289935	0.306175	0.124133	0.279756	0.3332216	0.582795
18860	-3743.609	-3726.584	-17.02485	0.2584887	0.2118414	0.2274871	0.08523216	0.0191172	0.46236	0.0130963	0.00534203	0.489325	0.0107594	0.153473	0.000781356	0.0408739	0.41385	3.54449	0.310492	0.281558	0.137999	0.269952	0.2387052	0.6429396
18870	-3738.764	-3722.131	-16.63243	0.2630047	0.2426601	0.2940287	-0.02913664	0.0177711	0.572687	0.0102518	0.00529041	0.3919	0.00209992	0.1502685	0.00178715	0.0614428	0.485749	3.45102	0.294732	0.298573	0.134259	0.272437	0.1211318	1.240537
18880	-3734.089	-3719.38	-14.70896	0.2232554	0.2058687	0.3035577	0.03357255	0.00974852	0.544138	0.00888847	0.0184156	0.418054	0.000755016	0.0008165839	0.000646744	0.0372283	0.3988	3.56332	0.285636	0.305051	0.125664	0.283649	0.03438913	0.02374541
18890	-3741.316	-3722.251	-19.06492	0.2199375	0.2020333	0.2710291	0.1018875	0.0116538	0.520519	0.0140556	0.0121448	0.440149	0.00147749	0.2428663	0.000569424	0.0349567	0.388944	3.57553	0.279306	0.299331	0.146059	0.275304	0.3447538	0.704463
18900	-3737.22	-3722.09	-15.12987	0.2596185	0.1814028	0.253437	0.091752	0.0117252	0.523709	0.0172273	0.01345	0.431259	0.00262958	0.02540321	0.000261671	0.0237825	0.333412	3.64254	0.297986	0.292643	0.139565	0.269806	0.1171552	0.2168338
18910	-3737.315	-3722.73	-14.58451	0.2612631	0.1966321	0.2345003	0.0318338	0.0103732	0.560497	0.0134596	0.0101988	0.399813	0.00565834	0.03456873	0.000471949	0.0318554	0.374811	3.59286	0.284489	0.28656	0.138735	0.290216	0.06640254	0.5205936
18920	-3735.619	-3721.002	-14.61668	0.2559207	0.1812185	0.2727671	0.05956655	0.0141163	0.563651	0.00533268	0.0107769	0.402062	0.00406116	0.0006109129	0.000259652	0.0236913	0.332898	3.64315	0.312401	0.296513	0.116177	0.274908	0.06017747	0.01015186
18930	-3735.171	-3720.098	-15.0733	0.2614804	0.1878425	0.2825463	0.09140579	0.0155779	0.48761	0.0054175	0.00972569	0.477381	0.00428765	0.005590286	0.000339739	0.0270694	0.351191	3.6214	0.290559	0.299538	0.129117	0.280786	0.09699608	0.05763414
18940	-3737.162	-3722.322	-14.83943	0.2747638	0.1999429	0.2669977	0.03132388	0.0152765	0.482753	0.0121002	0.00488087	0.472626	0.0123634	0.0308669	0.000530152	0.0337425	0.383509	3.58222	0.285948	0.313639	0.126514	0.2739	0.06219078	0.4963259
18950	-3747.276	-3729.677	-17.59915	0.2602816	0.2274972	0.2857655	0.1128238	0.0151884	0.479971	0.00968101	0.0182734	0.469902	0.00698415	0.1417371	0.00122342	0.0509914	0.45157	3.49621	0.296512	0.302596	0.136636	0.264256	0.2545609	0.5567906
18960	-3739.483	-3724.415	-15.06796	0.2372441	0.2438407	0.2964913	0.03336358	0.00827599	0.501499	0.0174219	0.0100091	0.459633	0.00316069	0.02705758	0.00183702	0.0622793	0.488315	3.44757	0.314364	0.299888	0.123254	0.262494	0.06042116	0.4478163
18970	-3737.288	-3722.73	-14.55813	0.2674465	0.1942573	0.2616672	-0.02999372	0.00807458	0.496334	0.014247	0.00564928	0.473064	0.00263133	0.04784053	0.000433115	0.0305296	0.368504	3.60053	0.300604	0.307343	0.135483	0.25657	0.01784681	2.680621
18980	-3737.908	-3722.322	-15.58667	0.2676528	0.1797851	0.2941162	-0.1102228	0.0096455	0.592896	0.00522327	0.0151882	0.375366	0.0016812	0.1302074	0.000244338	0.0229875	0.328885	3.64788	0.295294	0.301993	0.123371	0.279342	0.01998461	6.515384
18990	-3746.608	-3725.476	-21.13117	0.2673576	0.2022482	0.266427	0.4265509	0.013268	0.53929	0.0102566	0.00325978	0.422155	0.0117708	0.1895663	0.000573573	0.0350824	0.3895	3.57484	0.278043	0.310463	0.148472	0.263022	0.6161172	0.307679
