Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
17070	-3800.707	-3716.642	-84.06557	6.277246	0.1894197	0.0193405	0.0147388	0.0174821	0.00976821	0.0183872	0.0484231	0.00312693	0.0148728	0.00831565	0.00673557	0.0275749	0.014027	0.0490214	0.0315894	0.0427498	0.0534797	0.00915611	0.0177932	0.0135123	0.0220403	0.00970232	0.0201535	0.0245965	0.0134788	0.0544367	0.0089287	0.0298682	0.0722408	0.00287221	0.00771819	0.00907102	0.0254701	0.0312683	0.0512588	0.00151933	0.0542468	0.0330575	0.0425484	0.0239561	0.0433199	0.0128135	0.00999867	0.03035522	0.03008438	0.0109283	0.566875	0.00338491	0.00568172	0.410691	0.00243946	9.707957	0.1443332	6	37.3339	0.444197	0.000361192	0.0279033	0.355485	3.61625	0.289155	0.319705	0.123831	0.267309	0.1744176	0.8275152
17080	-3804.17	-3719.691	-84.47916	6.277246	0.1848593	0.0141622	0.0029346	0.0127374	0.0104583	0.202886	0.0589133	0.00205923	0.00740962	0.0110939	0.00751351	0.0270637	0.0098313	0.00868056	0.0580195	0.0468735	0.0697778	0.00713523	0.0284337	0.00865749	0.0126052	0.010728	0.0221973	0.075701	0.019808	0.00796051	0.0246177	0.0185558	0.0231762	0.00568857	0.00936471	0.00348743	0.00257652	0.00383273	0.00158523	0.0564139	0.034472	0.0699761	0.0191404	0.0186488	0.0151803	0.00410897	0.00382447	0.02621066	0.03008438	0.00877957	0.487607	0.00946242	0.00886837	0.480852	0.00443122	9.707957	0.1443332	6	37.3339	0.444197	0.000301719	0.0255228	0.343004	3.63117	0.292902	0.296078	0.118364	0.292656	0.1744176	0.8275152
17090	-3810.003	-3717.254	-92.74927	6.277246	0.1877468	0.00835869	0.0450687	0.0366842	0.0443275	0.0642972	0.059537	0.129271	0.00949366	0.00983	0.00475195	0.0468063	0.0096896	0.00610217	0.0291157	0.00866027	0.0845961	0.00802706	0.0243777	0.00585118	0.00755877	0.0181817	0.0120555	0.0205359	0.035691	0.0109632	0.101318	0.0193414	0.0108104	0.000469225	0.00896193	0.0167818	0.0580453	0.0590435	0.0280134	0.0308653	0.0391828	0.00475459	0.0279946	0.0151518	0.0318308	0.0240307	0.061882	0.03429951	0.03008438	0.00894461	0.471008	0.00673932	0.00488934	0.501449	0.0069694	9.707957	0.1443332	6	37.3339	0.444197	0.000338468	0.0270191	0.35093	3.62171	0.332876	0.279108	0.138335	0.249681	0.1744176	0.8275152
17100	-3800.595	-3712.268	-88.3264	6.277246	0.1902286	0.0125962	0.0367101	0.0996885	0.00040173	0.00110611	0.0556654	0.0824614	0.0109897	0.0145856	0.00586226	0.0268863	0.010976	0.00378024	0.00449786	0.0242584	0.066474	0.00822827	0.0249159	0.0526905	0.00596042	0.00698346	0.029806	0.0257909	0.0364789	0.00142845	0.124501	0.0599531	0.00174527	0.00210281	0.00738381	0.0229395	0.00215191	0.0607543	0.00770819	0.000614262	0.048871	0.0179035	0.0138764	0.0586237	0.0325335	0.0256416	0.0115289	0.03152129	0.03008438	0.00890876	0.46912	0.00685757	0.00873255	0.499439	0.00694147	9.707957	0.1443332	6	37.3339	0.444197	0.000372568	0.0283354	0.357678	3.61361	0.321166	0.2939	0.124948	0.259985	0.1744176	0.8275152
17110	-3806.961	-3714.201	-92.76029	6.277246	0.1450455	0.0252566	0.0402307	0.0460404	0.00324885	0.00252621	0.0718747	0.0192514	0.0114146	0.0130092	0.00735494	0.0461522	0.0147116	0.113553	0.000123772	0.0211245	0.112461	0.00759758	0.0140366	0.121437	0.012671	0.0837629	0.0137628	0.0243007	0.0526705	0.0501777	0.00197845	0.00603408	0.0190773	0.00208667	0.00810402	0.0349796	0.00302507	0.0650243	0.0113887	0.0343117	0.00733082	0.0695146	0.00715679	0.0311776	0.0263385	0.0250167	0.00719093	0.03006209	0.03008438	0.00803822	0.442182	0.00695174	0.00699417	0.532018	0.00381511	9.707957	0.1443332	6	37.3339	0.444197	3.87384e-05	0.00920082	0.226835	3.76393	0.317044	0.319665	0.123583	0.239708	0.1744176	0.8275152
17120	-3794.747	-3717.645	-77.10173	6.277246	0.1840613	0.00782456	0.00984593	0.0117395	0.0119241	0.000108499	0.0538991	0.0449404	0.00869527	0.0119779	0.00492672	0.0307448	0.0109927	0.00764411	0.00579471	0.000817044	0.0670171	0.00370192	0.0182951	0.0131309	0.0202526	0.00644445	0.115971	0.020899	0.0504926	0.00374907	0.0589363	0.0159172	0.00667081	0.00244369	0.00751473	0.0434501	0.0115979	0.0069086	0.0255138	0.00612982	0.0370079	0.00336293	0.0163516	0.0356596	0.0196889	0.0272707	0.0223433	0.02206352	0.03008438	0.00680518	0.432156	0.0101558	0.0172337	0.530496	0.00315325	9.707957	0.1443332	6	37.3339	0.444197	0.000292099	0.025116	0.340799	3.63379	0.311612	0.309917	0.127173	0.251297	0.1744176	0.8275152
17130	-3791.848	-3710.556	-81.29185	6.277246	0.1831754	0.0184616	0.0222909	0.0066231	0.00555584	0.0380133	0.0506404	0.012803	0.00641467	0.0103649	0.00428304	0.0358284	0.0136139	0.00534601	0.0249329	0.0267468	0.0758604	0.00656172	0.0162514	0.0475326	0.00751169	0.00430353	0.0362529	0.054493	0.0360346	0.0682865	0.0230865	0.00920032	0.0187823	0.00317186	0.00886426	0.0528191	0.00637584	0.0121072	0.0197793	0.0334572	0.00440216	0.0160947	0.0369096	0.0686907	0.0103033	0.0163972	0.00688111	0.02349152	0.03008438	0.00479576	0.515876	0.0060275	0.0148965	0.454396	0.00400835	9.707957	0.1443332	6	37.3339	0.444197	0.000281685	0.0246679	0.338345	3.63671	0.313048	0.321165	0.115132	0.250656	0.1744176	0.8275152
17140	-3797.628	-3709.871	-87.75741	6.277246	0.1711335	0.0162657	0.0110729	0.0231298	0.101878	0.0550078	0.062266	0.0133069	0.0132895	0.0125211	0.00319518	0.0329741	0.0128943	0.00944756	0.0222123	0.0825425	0.0747332	0.00510238	0.0232809	0.019577	0.0183398	0.00243819	0.0342846	0.0416847	0.0149764	0.00783628	0.0342979	0.000718599	0.00106858	0.0045805	0.00468852	0.0669192	0.00553838	0.00372541	0.106073	0.00813553	0.00202792	0.0183368	0.0303505	0.0139965	0.0719405	0.035801	0.0221731	0.02659156	0.03008438	0.00998885	0.512277	0.00358525	0.00211643	0.455118	0.0169142	9.707957	0.1443332	6	37.3339	0.444197	0.000165665	0.0189548	0.304283	3.6766	0.31215	0.304817	0.121413	0.26162	0.1744176	0.8275152
17150	-3809.401	-3713.994	-95.40746	6.277246	0.1706647	0.032872	0.0224258	0.0227933	0.0243053	0.0117099	0.0555213	0.00276977	0.0103985	0.0131835	0.00549003	0.0336057	0.0130145	0.000990927	0.00651191	0.0132835	0.110623	0.0052317	0.025468	0.00673111	0.00415358	0.0963824	0.0808206	0.0427693	0.0329951	0.00411643	0.0036905	0.000499665	0.0148824	0.000706078	0.00670834	0.0493245	0.0381056	0.0186295	0.0710074	0.172623	0.00564491	0.0892144	0.0555092	0.00967961	0.0396082	0.0405667	0.0622625	0.03729304	0.03008438	0.0069347	0.48237	0.00477962	0.00943776	0.490793	0.005685	9.707957	0.1443332	6	37.3339	0.444197	0.000162031	0.0187471	0.302932	3.67816	0.294896	0.3133	0.133648	0.258156	0.1744176	0.8275152
17160	-3788.542	-3709.98	-78.56156	6.277246	0.1810768	0.0124285	0.0447594	0.0417026	0.00153256	0.00703131	0.0472453	0.0105185	0.00777638	0.0103664	0.00278202	0.0331689	0.0106351	0.0185319	0.00233058	0.0442783	0.0681871	0.00485915	0.0187896	0.00720891	0.0552921	0.00239116	0.00272095	0.0136535	0.0293305	0.0529288	0.0125436	0.0023634	0.0153793	0.00179304	0.00879546	0.062307	0.00925651	0.0374709	0.053383	0.00231572	0.0492157	0.0510093	0.0195112	0.0148764	0.0127073	0.00101537	0.00603367	0.02516846	0.03008438	0.0105679	0.429366	0.00504664	0.00453464	0.545198	0.00528692	9.707957	0.1443332	6	37.3339	0.444197	0.000258107	0.0236213	0.332502	3.64362	0.308601	0.293932	0.141547	0.255919	0.1744176	0.8275152
17170	-3809.348	-3710.69	-98.65847	6.277246	0.1681662	0.017743	0.0240405	0.033265	0.102483	0.0324985	0.0479608	0.0332582	0.00582924	0.0118022	0.00503874	0.0407362	0.014703	0.0749362	0.0364129	0.0414935	0.0703123	0.00523444	0.0181648	0.0197251	0.120916	0.00645946	0.0132688	0.046505	0.0116364	0.00688085	0.0279468	0.0272255	0.0669655	0.0022862	0.011686	0.060187	0.000648638	0.109283	0.0636787	0.00504716	0.0492941	0.0149503	0.0454467	0.0252612	0.0796777	0.0313863	0.00263989	0.02992734	0.03008438	0.00734858	0.563396	0.00587353	0.00832419	0.409931	0.00512641	9.707957	0.1443332	6	37.3339	0.444197	0.000143662	0.0176595	0.295701	3.6865	0.327688	0.290944	0.127332	0.254037	0.1744176	0.8275152
17180	-3804.03	-3710.758	-93.2723	6.277246	0.1844792	0.0110086	0.0117632	0.00658826	0.00369944	0.0760118	0.0689598	0.100878	0.010334	0.0123445	0.00613058	0.0395431	0.0141573	0.00960799	0.0131966	0.001317	0.0161727	0.00522524	0.0205253	0.0122503	0.0104504	0.00856799	0.0365521	0.0599126	0.0641326	0.00418234	0.0482657	0.0571475	0.202533	0.00532748	0.00583439	0.0326861	0.00471673	0.043199	0.0128178	0.0295183	0.00994919	0.00154699	0.0277476	0.0221898	0.0360858	0.0307938	0.104375	0.03383061	0.03008438	0.00829218	0.532153	0.00904375	0.00474412	0.441956	0.00381118	9.707957	0.1443332	6	37.3339	0.444197	0.000297108	0.0253287	0.341954	3.63242	0.301843	0.306073	0.122092	0.269993	0.1744176	0.8275152
17190	-3792.558	-3708.8	-83.75751	6.277246	0.1773846	0.0165799	0.00610753	0.0291437	0.0228774	0.00322868	0.0573977	0.00814389	0.00806451	0.0120741	0.0107294	0.0321687	0.0139148	0.0170061	0.0144998	0.0294931	0.00942266	0.00587827	0.0151317	0.0135087	0.0307874	0.0331489	0.00190668	0.0023769	0.035833	0.0209929	0.0156618	0.0529036	0.141039	0.00256502	0.00856421	0.0414303	0.00674635	0.015826	0.0095989	0.108152	0.0182616	0.0235963	0.0571664	0.00814978	0.0196958	0.0409999	0.020631	0.02482248	0.03008438	0.00990999	0.521426	0.00540462	0.00565286	0.449258	0.00834878	9.707957	0.1443332	6	37.3339	0.444197	0.000220202	0.0218312	0.322125	3.65582	0.296725	0.308949	0.133452	0.260874	0.1744176	0.8275152
17200	-3799.54	-3714.732	-84.80737	6.277246	0.1850539	0.0155585	0.0287499	0.0146578	0.0150566	0.0488981	0.0418787	0.010765	0.00869565	0.00887014	0.00306508	0.0401868	0.0146121	0.0142131	0.000976576	0.00888786	0.008372	0.00684282	0.0288427	0.00395748	0.00945538	0.0214504	0.0813522	0.01823	0.0290676	0.055524	0.00687321	0.0028177	0.173544	0.00863596	0.00849487	0.0282793	0.000209095	0.0376127	0.0080283	0.0232597	0.024329	0.0301466	0.0502142	0.0166292	0.0582843	0.0121406	0.018454	0.03048915	0.03008438	0.00492884	0.443977	0.00735808	0.00476946	0.534881	0.0040857	9.707957	0.1443332	6	37.3339	0.444197	0.000304099	0.0256224	0.34354	3.63053	0.308972	0.280426	0.13896	0.271642	0.1744176	0.8275152
17210	-3812.482	-3714.087	-98.3946	6.277246	0.1914867	0.0253263	0.00798249	0.0468837	0.0249365	0.0296105	0.0461743	0.0957809	0.0112974	0.00863296	0.00631256	0.0252491	0.00763678	0.0447878	0.00398164	0.0566818	0.00203125	0.00703873	0.0191825	0.00294562	0.0184872	0.0120821	0.0104557	0.086298	0.0160008	0.00189916	0.00244783	0.00335585	0.206688	0.00822875	0.0103869	0.0488224	0.0069349	0.00786968	0.0420218	0.000226536	0.0227662	0.0493829	0.00296621	0.0794621	0.0544342	0.184217	0.0759882	0.04398097	0.03008438	0.00871316	0.520092	0.00382006	0.00799759	0.456438	0.0029393	9.707957	0.1443332	6	37.3339	0.444197	0.000390772	0.029013	0.361076	3.60952	0.295621	0.316154	0.129205	0.25902	0.1744176	0.8275152
17220	-3796.725	-3711.817	-84.90837	6.277246	0.1709509	0.0107846	0.0428845	0.0944366	0.0349667	0.00203256	0.0553468	0.000964354	0.012335	0.0111481	0.00580451	0.04901	0.0116479	0.0131526	0.02208	0.011128	0.0207771	0.00784944	0.0173375	0.0136507	0.00546402	0.070066	0.0951529	0.0137366	0.030686	0.0447091	0.0114968	0.029631	0.134152	0.00308027	0.00645562	0.0193408	0.00158197	0.00885121	0.00130497	0.00582624	0.0228438	0.00750825	0.00568771	0.0195826	0.0472782	0.0331254	0.00293782	0.02925887	0.03008438	0.00806611	0.432187	0.0141208	0.0131287	0.530489	0.00200817	9.707957	0.1443332	6	37.3339	0.444197	0.000164242	0.0188738	0.303757	3.6772	0.296839	0.309487	0.134992	0.258682	0.1744176	0.8275152
17230	-3791.185	-3711.053	-80.13167	6.277246	0.1752097	0.0133037	0.00606957	0.0238535	0.0541399	0.00719922	0.0386546	0.013775	0.0119877	0.0104991	0.00443029	0.0354428	0.0157916	0.00629242	0.0271847	0.00357793	0.0122509	0.00664911	0.0270886	0.0221732	0.0368691	0.0083296	0.012585	0.0632861	0.0284369	0.0537192	0.00135227	0.00650459	0.155313	0.00758947	0.0113423	0.0206011	0.012098	0.0172558	0.00755778	0.000270043	0.010067	0.0204125	0.0100297	0.0188377	0.0201151	0.021835	0.0374619	0.0169222	0.03008438	0.00693476	0.489378	0.0112477	0.00384902	0.486771	0.00181895	9.707957	0.1443332	6	37.3339	0.444197	0.000199905	0.0208082	0.315955	3.66304	0.299852	0.312629	0.133308	0.254212	0.1744176	0.8275152
17240	-3822.181	-3715.087	-107.0948	6.277246	0.1565626	0.0179594	0.0347345	0.104777	0.0357161	0.134029	0.0534715	0.0406078	0.00866585	0.0158824	0.00386827	0.04028	0.0142232	0.0164805	0.0468148	0.0764602	0.0425801	0.0099819	0.0171877	0.0800787	0.0465933	0.091488	0.0370258	0.0657434	0.0256381	0.0488954	0.0699621	0.0726026	0.210341	0.0128527	0.00365311	0.0169908	0.0163843	0.0172561	0.026899	0.0461382	0.0500116	0.0107357	0.00233292	0.0191715	0.0899019	0.000501716	0.0250743	0.03880155	0.03008438	0.0061734	0.571796	0.00772145	0.00562589	0.405143	0.00354019	9.707957	0.1443332	6	37.3339	0.444197	7.81155e-05	0.0130446	0.26152	3.72536	0.30379	0.319615	0.123879	0.252717	0.1744176	0.8275152
17250	-3804.152	-3707.514	-96.63743	6.277246	0.189276	0.0200799	0.0302507	0.00759564	0.0107115	0.0316974	0.0481322	0.0520296	0.0125895	0.0100015	0.00650394	0.0361672	0.0131753	0.00165726	0.00777473	0.0556968	0.00487793	0.00704171	0.0156646	0.0864816	0.0106767	0.00641709	0.0425308	0.0120196	0.0237467	0.0513201	0.00409592	0.115087	0.109101	0.00320627	0.00439719	0.048082	0.0115901	0.0410017	0.0344856	0.0207944	0.0122109	0.0455363	0.0248551	0.184445	0.0402716	0.0713152	0.0307016	0.03652426	0.03008438	0.0103528	0.525678	0.00883596	0.00422619	0.442826	0.00808169	9.707957	0.1443332	6	37.3339	0.444197	0.000359197	0.0278269	0.355095	3.61672	0.297154	0.322258	0.12622	0.254369	0.1744176	0.8275152
17260	-3799.349	-3709.873	-89.47548	6.277246	0.2041595	0.0156096	0.00667884	0.0398095	0.0167535	0.00385542	0.0498459	0.0097422	0.00813662	0.0107102	0.00452249	0.026566	0.0115	0.0353274	0.0236681	0.0361591	0.00642003	0.00567613	0.0180372	0.0198702	0.0057323	0.225909	0.0666184	0.00184295	0.0226896	0.0646166	0.00539639	0.00528075	0.108192	0.00376984	0.00847078	0.0251993	0.0153933	0.0194233	0.00793125	0.00932486	0.021966	0.0207547	0.0173279	0.0747857	0.0286903	0.00310702	0.049935	0.0220291	0.03008438	0.0131131	0.578531	0.011898	0.0125651	0.382625	0.00126849	9.707957	0.1443332	6	37.3339	0.444197	0.000611432	0.0362091	0.394426	3.56875	0.278619	0.299391	0.133502	0.288488	0.1744176	0.8275152
17270	-3800.181	-3711.95	-88.23092	6.277246	0.1731418	0.0108978	0.0219628	0.0165158	0.0559148	0.00649841	0.0557217	0.00770666	0.0125586	0.00907754	0.00917622	0.0178293	0.0117244	0.00564601	0.0100299	0.0984328	0.00982849	0.00567098	0.0263553	0.0377683	0.0723791	0.00411835	0.0177911	0.00484931	0.0299386	0.0505427	0.0277143	0.0620971	0.157899	0.00549891	0.00939215	0.0391525	0.0100342	0.00969638	0.00803026	0.00719137	0.00667688	0.00506031	0.00220482	0.169801	0.0199632	0.000267755	0.00780239	0.02676866	0.03008438	0.0115686	0.48949	0.00703917	0.012763	0.478526	0.000613459	9.707957	0.1443332	6	37.3339	0.444197	0.000181933	0.0198574	0.310051	3.66991	0.30432	0.291872	0.133527	0.270282	0.1744176	0.8275152
17280	-3778.35	-3712.151	-66.19939	6.277246	0.1796871	0.00718269	0.0102024	0.0343311	0.0219921	0.00170061	0.0424122	0.00150485	0.00830443	0.0142792	0.00406236	0.0318863	0.0132506	0.0141187	0.00649342	0.0148704	0.0635931	0.00709676	0.0264003	0.00582768	0.0221198	0.00211388	0.0051165	0.00843842	0.0191837	0.054953	0.0123773	0.0477334	0.00806314	0.00554288	0.010642	0.0274199	0.00830973	0.00641973	0.00422797	0.0107604	0.00467141	0.00542965	0.033225	0.0207783	0.0277171	0.00453584	0.00691502	0.01552832	0.03008438	0.00815312	0.468864	0.00605996	0.00814907	0.507929	0.000845424	9.707957	0.1443332	6	37.3339	0.444197	0.000243316	0.0229397	0.32861	3.64821	0.308237	0.301988	0.130121	0.259654	0.1744176	0.8275152
17290	-3794.073	-3711.968	-82.10531	6.277246	0.1893711	0.00923522	0.0254593	0.00229987	0.0133264	0.00134692	0.0442217	0.0614545	0.0106667	0.00955901	0.00575422	0.0284225	0.00955666	0.0453067	0.048036	0.0175554	0.0897885	0.0088201	0.0208543	0.0210565	0.0392726	0.00233287	0.0319448	0.0020201	0.0165222	0.0299787	0.0290134	0.0654707	0.0178933	0.00429826	0.00545801	0.0294845	0.00444605	0.00186282	0.0101611	0.0595678	0.0279776	0.00057632	0.0306156	0.0111434	0.0476137	0.0015958	0.0454333	0.02778342	0.03008438	0.00976564	0.561595	0.0072585	0.00699577	0.413978	0.000406509	9.707957	0.1443332	6	37.3339	0.444197	0.000360516	0.0278775	0.355353	3.61641	0.289643	0.328041	0.135805	0.246512	0.1744176	0.8275152
17300	-3785.811	-3709.916	-75.89504	6.277246	0.174538	0.0149949	0.0576544	0.00603922	0.0134183	0.0139001	0.0520929	0.00841578	0.00559348	0.0106645	0.00327917	0.053657	0.0116441	0.00705508	0.0140135	0.0245843	0.11029	0.0119088	0.0213876	0.0106688	0.0104066	0.00654563	0.00783276	0.00270797	0.0204514	0.0723683	0.000220481	0.0100682	0.000221874	0.00299073	0.00776095	0.0484204	0.000754917	0.0441483	0.0170095	0.0242068	0.012381	0.005021	0.0209837	0.00832168	0.0370256	0.0188252	0.00282595	0.02626152	0.03008438	0.0095709	0.581439	0.00838726	0.00305514	0.394479	0.00306857	9.707957	0.1443332	6	37.3339	0.444197	0.000193929	0.020497	0.314041	3.66527	0.287893	0.31415	0.126558	0.271399	0.1744176	0.8275152
17310	-3790.07	-3713.357	-76.71298	6.277246	0.1756738	0.0110635	0.000550594	0.0173604	0.0391976	0.0350052	0.0377041	0.000392931	0.0095642	0.0111224	0.00592068	0.0324353	0.00954796	0.0212646	0.0085796	0.0500436	0.0680399	0.00572702	0.0192383	0.00830213	0.029065	0.00660744	0.011055	0.00289164	0.0268931	0.0771432	0.0449152	0.00362857	0.00529002	3.17436e-05	0.00583345	0.0545513	0.000426588	0.0250886	0.0150893	0.0249627	0.014094	0.0594775	0.00314063	0.0239295	0.00630617	0.0461087	0.00210761	0.01959623	0.03008438	0.00978636	0.561524	0.0032642	0.00356553	0.415571	0.00628906	9.707957	0.1443332	6	37.3339	0.444197	0.000204114	0.0210245	0.317275	3.6615	0.329675	0.287872	0.128981	0.253473	0.1744176	0.8275152
17320	-3801.032	-3710.574	-90.45843	6.277246	0.1793573	0.0185003	0.0200257	0.0402357	0.0351133	0.0237933	0.0644856	0.0541439	0.00833266	0.0116745	0.0109882	0.0299154	0.0141934	0.0143716	0.0121685	0.0464975	0.0905595	0.00690161	0.0265975	0.0352618	0.0282277	0.0249101	0.0817306	0.0227829	0.0196791	0.0150746	0.0233551	0.051223	0.0243109	0.000455732	0.00865037	0.051754	0.000710364	0.0130577	0.03102	1.99813e-05	0.00450526	0.0518974	0.00427048	0.00911447	0.0691456	0.0706847	0.0486851	0.03020434	0.03008438	0.010028	0.575391	0.0071022	0.00359408	0.39769	0.00619447	9.707957	0.1443332	6	37.3339	0.444197	0.0002399	0.0227794	0.327684	3.6493	0.314585	0.298784	0.123073	0.263559	0.1744176	0.8275152
17330	-3799.702	-3713.142	-86.55946	6.277246	0.1859605	0.0198207	0.0899393	0.0744954	0.00153098	0.0549931	0.0747775	0.0402268	0.0068765	0.0151302	0.00515809	0.0313603	0.00912356	0.00495509	0.0128082	0.00113251	0.056456	0.00660568	0.0185195	0.0621558	0.05058	0.00199655	0.00719186	0.0321746	0.0223834	0.0757292	0.00968566	0.00801857	0.0827368	0.00233118	0.00893234	0.0315718	0.034278	0.000831339	0.00250072	0.00313191	0.00538687	0.00475037	0.0448361	0.00966601	0.0139488	0.0126091	0.0355406	0.032197	0.03008438	0.0139848	0.462515	0.00630814	0.00322593	0.506083	0.00788282	9.707957	0.1443332	6	37.3339	0.444197	0.000315371	0.026089	0.346036	3.62756	0.290486	0.305845	0.145135	0.258534	0.1744176	0.8275152
17340	-3792.072	-3710.323	-81.74922	6.277246	0.2012814	0.0147182	0.0040594	0.0145611	0.0134124	0.0343015	0.048549	0.0345265	0.00970985	0.00778592	0.00519928	0.0311253	0.00854523	0.0347246	0.00525237	0.149004	0.0355586	0.00842753	0.0209384	0.0076799	0.0119636	0.00130655	0.0278137	0.0257533	0.0204276	0.0463625	0.00890408	0.001566	0.0632159	0.0015837	0.00840839	0.030577	0.000640579	0.0120743	0.0154322	0.0328229	0.0433874	0.00198486	0.0858323	0.0100492	0.0102184	0.0165727	0.0266215	0.02480295	0.03008438	0.0121279	0.579867	0.00831972	0.00556562	0.386358	0.00776213	9.707957	0.1443332	6	37.3339	0.444197	0.000555069	0.034518	0.386994	3.57793	0.278634	0.31906	0.134273	0.268034	0.1744176	0.8275152
17350	-3797.459	-3713.776	-83.68305	6.277246	0.2120829	0.0165359	0.00197172	0.0109341	0.0256675	0.0290491	0.057143	0.00614846	0.0150962	0.0126403	0.00575783	0.0369244	0.0114692	0.0859996	0.0246989	0.021641	0.0580456	0.00821473	0.0213422	0.0166831	0.0095909	0.00253082	0.0466579	0.0292447	0.0271615	0.0447335	0.0436149	0.0469063	0.0596503	0.00633621	0.0101538	0.0100173	5.22106e-05	0.0563129	0.0122645	0.0409888	0.00522292	0.00652178	0.00699284	0.0570409	0.000609447	0.035161	0.00584246	0.02809239	0.03008438	0.0124278	0.614721	0.00293497	0.00524515	0.358765	0.00590658	9.707957	0.1443332	6	37.3339	0.444197	0.000787174	0.041024	0.414451	3.54374	0.298436	0.291136	0.134333	0.276096	0.1744176	0.8275152
17360	-3802.038	-3712.715	-89.32296	6.277246	0.1798964	0.0227211	0.0296792	0.024145	0.00558737	0.07327	0.0634942	0.000527007	0.0148489	0.0123333	0.00267151	0.034089	0.0128685	0.0560734	0.0117452	0.00156215	0.0418669	0.0074286	0.0207933	0.00643995	0.0370555	0.072401	0.0294013	0.0129475	0.00933872	0.0787946	0.00837637	0.00818864	0.0793136	0.00462088	0.00751579	0.0634147	0.00731781	0.0118749	0.0248991	0.0436507	0.0341064	0.0119535	0.0276417	0.0783769	0.00609125	0.00428531	0.0604841	0.03388633	0.03008438	0.0116799	0.547626	0.00388018	0.00503193	0.4183	0.0134813	9.707957	0.1443332	6	37.3339	0.444197	0.000245503	0.0230418	0.329198	3.64751	0.317447	0.285196	0.125929	0.271428	0.1744176	0.8275152
17370	-3813.862	-3715.576	-98.28647	6.277246	0.1703926	0.00896208	0.028568	0.0365176	0.118956	0.0348134	0.043615	0.00446029	0.00857303	0.0107877	0.00934427	0.0375192	0.0153817	0.0908061	0.0787703	0.0352996	0.0678507	0.00669131	0.0255557	0.0843924	0.00227272	0.0780833	0.00838838	0.0301665	0.0210869	0.0658578	0.0183733	0.0580591	0.0164737	0.00934451	0.00518002	0.0287025	0.0267762	0.0317107	0.0845702	0.00514627	0.00490124	0.0254831	0.00558993	0.0511566	0.017775	0.0479424	0.0048565	0.04615467	0.03008438	0.016484	0.469585	0.00099048	0.00707473	0.498774	0.00709166	9.707957	0.1443332	6	37.3339	0.444197	0.000159949	0.0186271	0.302147	3.67907	0.304559	0.285565	0.134349	0.275527	0.1744176	0.8275152
17380	-3816.642	-3718.557	-98.08523	6.277246	0.1651626	0.0237295	0.0559662	0.0593979	0.000858675	0.0203093	0.0626762	0.0431984	0.0102002	0.0116098	0.00478595	0.0290728	0.0140716	0.00766971	0.0199771	0.0419734	0.0562332	0.00766713	0.0164881	0.0683306	0.0770766	0.0403384	0.02445	0.0154132	0.0250736	0.0556299	0.055117	0.0595279	0.0281987	0.00926758	0.011702	0.0122386	0.0152843	0.126373	5.34752e-05	0.138005	0.0667097	0.0175542	0.0240515	0.038298	0.0178603	0.000336662	0.000809898	0.0260981	0.03008438	0.0183471	0.501713	0.0011569	0.0110101	0.452429	0.0153438	9.707957	0.1443332	6	37.3339	0.444197	0.000123715	0.0163953	0.286944	3.69654	0.284455	0.319635	0.133114	0.262796	0.1744176	0.8275152
17390	-3787.506	-3713.393	-74.11357	6.277246	0.1862259	0.00844052	0.0664563	0.0121419	0.0033803	1.96364e-05	0.0385585	0.00938516	0.0108214	0.00881249	0.00487766	0.0345621	0.0124226	0.00919371	0.0558821	0.0128681	0.0589271	0.0106056	0.0185028	0.0231554	0.00607229	0.0334318	0.0096477	0.0707947	0.0281947	0.0629457	0.00661343	0.00132531	0.0280784	0.00675018	0.00720794	0.0439697	0.0166408	0.000932944	0.0014722	0.0126813	0.00992232	0.00344778	0.00902072	0.00519036	0.00987368	0.0321973	0.0183116	0.0175224	0.03008438	0.0156877	0.52096	0.00181369	0.00567204	0.450073	0.00579346	9.707957	0.1443332	6	37.3339	0.444197	0.000318727	0.0262262	0.346765	3.62669	0.297597	0.298636	0.118995	0.284772	0.1744176	0.8275152
