Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
570	-3720.108	-3710.685	-9.422434	0.3972538	0.1796823	0.552795	0.230979	0.220083	0.446677	0.217077	0.225668	0.267029	0.157967	0.0604609	0.109976	0.164123	0.193444	0.376316	0.0686146	0.378313	0.0216776	0.404442	0.435641	0.1625968	0.02831562	0.0120879	0.564422	0.00116487	0.00979715	0.408023	0.00450476	0.05238167	0.000243267	0.0229375	0.328597	3.64822	0.305691	0.297325	0.126043	0.270942	0.08069729	0.6491131
580	-3715.891	-3712.812	-3.078897	0.6103926	0.1816338	0.514147	0.495576	0.224983	0.514685	0.0546752	0.0476745	0.322072	0.20479	0.0835228	0.0780375	0.0308721	0.0180992	0.154936	0.114544	0.0918551	0.0197988	0.214047	0.36729	0.1679769	0.01381293	0.0122025	0.496438	0.00152797	0.0125149	0.467234	0.0100826	0.04296818	0.000264218	0.023897	0.334057	3.64178	0.302566	0.310081	0.126598	0.260754	0.05678111	0.7567338
590	-3722.763	-3717.358	-5.404805	0.4664981	0.1790347	0.459832	0.415838	0.175887	0.319598	0.0131371	0.170825	0.168311	0.158899	0.128231	0.0998498	0.388643	0.194659	0.26345	0.120685	0.496098	0.0130882	0.411848	0.150667	0.1927484	0.01445932	0.0120487	0.512169	0.000733574	0.013687	0.45109	0.010272	0.002888555	0.000236593	0.022623	0.326778	3.65036	0.316684	0.292713	0.120512	0.270091	0.01734787	0.1665077
600	-3723.061	-3714.097	-8.963853	0.5155849	0.1829662	0.564324	0.233562	0.174516	0.475835	0.0616414	0.0590705	0.368881	0.158178	0.257814	0.0689964	0.244518	0.136057	0.275712	0.157823	0.107404	0.692576	0.435144	0.175757	0.2819295	0.01243443	0.0152939	0.5788	0.000506901	0.00845533	0.386196	0.0107479	0.04939557	0.000279267	0.0245627	0.337764	3.63739	0.303422	0.294442	0.13045	0.271687	0.06183	0.7988933
610	-3720.43	-3720.638	0.2082705	0.686304	0.1615791	0.434117	0.208017	0.181371	0.163766	0.127506	0.147328	0.12602	0.0993635	0.322795	0.0329687	0.224583	0.140775	0.155078	0.0431136	0.122692	0.0117185	0.321795	0.103231	0.1716239	-0.09204619	0.0154777	0.579094	0.00134706	0.00896388	0.383745	0.0113722	0.1005107	0.000102756	0.0149501	0.276409	3.70854	0.320859	0.298903	0.120215	0.260023	0.008464505	11.87437
620	-3716.222	-3712.801	-3.421275	0.9782347	0.2252313	0.712276	0.371703	0.158091	0.329361	0.0653617	0.278025	0.119592	0.0660482	0.317774	0.0496457	0.323961	0.144958	0.0473988	0.0338302	0.0828079	0.129796	0.300298	0.0732523	0.1840632	-0.01084705	0.0159177	0.498432	0.000987036	0.00207143	0.470707	0.011885	0.05520843	0.00115099	0.0494811	0.446265	3.5031	0.297351	0.286047	0.147156	0.269447	0.04436138	1.244516
630	-3724.418	-3719.427	-4.990592	0.8162401	0.2530067	0.472489	0.418937	0.065749	0.18687	0.0587304	0.279754	0.167632	0.0730978	0.342444	0.0428754	0.0815181	0.135582	0.0510992	0.0455952	0.224294	0.245812	0.318973	0.206963	0.1918799	-0.07369708	0.0338572	0.508942	0.00225684	0.000838216	0.433675	0.0204306	0.2096349	0.00225486	0.0688698	0.507784	3.42109	0.296003	0.301623	0.121511	0.280863	0.1359378	1.542138
640	-3721.634	-3719.938	-1.696094	0.6230131	0.2410499	0.389479	0.116549	0.128586	0.159162	0.156001	0.140952	0.103774	0.0945782	0.0629963	0.0617429	0.149526	0.148744	0.301607	0.044757	0.321237	0.101264	0.237547	0.505002	0.1781584	-0.05821722	0.025669	0.431986	0.0015587	0.00145617	0.528	0.01133	0.09774884	0.00172055	0.0603069	0.482227	3.45575	0.318772	0.278575	0.139632	0.263021	0.03953162	2.472675
650	-3721.108	-3715.101	-6.00708	0.51892	0.2072394	0.320909	0.17162	0.137582	0.616566	0.0294167	0.184679	0.267091	0.146459	0.274575	0.0357477	0.206772	0.108096	0.111298	0.0543131	0.485923	0.0226749	0.171724	0.916215	0.2281999	-0.01751366	0.0197821	0.552624	0.00695105	0.00183035	0.407174	0.0116388	0.02168926	0.000676079	0.0380535	0.402286	3.55898	0.290253	0.295801	0.13466	0.279285	0.004175605	5.194281
660	-3720.341	-3713.867	-6.474829	0.4989558	0.1647177	0.495187	0.178121	0.206858	0.300135	0.0813997	0.189628	0.13493	0.169034	0.11876	0.0816991	0.0681458	0.204076	0.174874	0.0693483	0.461528	0.295025	0.216473	0.432246	0.1425746	0.1211884	0.0171709	0.534297	0.00190948	0.000670477	0.436075	0.00987775	0.01783328	0.00012095	0.0162121	0.285641	3.69803	0.278692	0.317721	0.119741	0.283847	0.1390217	0.128277
670	-3722.331	-3710.125	-12.2058	0.280496	0.1949672	0.575696	0.128824	0.337368	0.599141	0.321744	0.52805	0.335819	0.483162	0.106633	0.0603752	0.00107192	0.421939	0.145595	0.362665	0.0495957	0.122612	0.258741	0.54126	0.3148976	0.01003132	0.0173254	0.527538	0.00760993	0.00178178	0.439997	0.00574805	0.07316487	0.000444474	0.0309234	0.370396	3.59824	0.275981	0.311284	0.134639	0.278096	0.08319619	0.8794257
680	-3724.118	-3711.164	-12.95395	0.262544	0.2129265	0.633815	0.314421	0.223705	1.08207	0.0439698	0.133611	0.668642	0.313157	0.18463	0.0749293	0.0686633	0.379897	0.0289491	0.25196	0.055553	0.206787	0.536576	0.142551	0.2662392	-0.1507286	0.0115038	0.558592	0.00848859	0.00323981	0.411186	0.00699029	0.2332447	0.000807737	0.0415497	0.416545	3.5411	0.319933	0.299794	0.125757	0.254515	0.08251611	2.826657
690	-3719.629	-3709.968	-9.661587	0.3474041	0.2236022	0.443394	0.231681	0.369566	0.511859	0.109716	0.058842	0.340756	0.214676	0.0799361	0.05542	0.28685	0.451138	0.212461	0.102106	0.3119	0.117628	0.251057	0.248518	0.2894417	0.1499577	0.0126196	0.492121	0.00481437	0.00365865	0.478208	0.00857845	0.05841701	0.00110074	0.0484043	0.442419	3.50808	0.292146	0.313884	0.134219	0.259752	0.2083748	0.2803459
700	-3719.965	-3711.598	-8.366865	0.6133794	0.1731865	0.563072	0.410142	0.21458	0.566253	0.0623264	0.0625349	0.404933	0.174427	0.118817	0.0401838	0.119017	0.131323	0.0871789	0.0549747	0.200955	0.29673	0.301542	0.610637	0.2501679	-0.01491361	0.00781633	0.516918	0.00477185	0.003679	0.462935	0.00388019	0.09646225	0.000182309	0.0198777	0.310179	3.66976	0.277499	0.311497	0.122427	0.288577	0.08154864	1.18288
710	-3724.638	-3718.785	-5.852843	0.414006	0.1563201	0.520695	0.242775	0.23208	0.327832	0.0515017	0.178141	0.331807	0.179911	0.268361	0.0479861	0.471813	0.124139	0.0841809	0.0912444	0.102054	0.109003	0.0970451	0.511111	0.2083877	0.05998807	0.0189346	0.44084	0.00785483	0.00752291	0.51791	0.00693795	0.05231529	7.70526e-05	0.012956	0.260796	3.72617	0.314897	0.289482	0.130815	0.264806	0.1123034	0.465839
720	-3715.782	-3712.556	-3.225556	0.545228	0.1987064	0.389683	0.550855	0.0877337	0.289795	0.071766	0.197325	0.136821	0.128296	0.2387	0.0599579	0.0659096	0.213885	0.0359244	0.0657122	0.142482	0.0915341	0.170106	0.320962	0.1508441	0.04062553	0.0210132	0.49944	0.00127943	0.00530385	0.457012	0.015951	0.1236453	0.000507849	0.0330325	0.380273	3.58619	0.304149	0.299148	0.127982	0.268721	0.1642708	0.7526917
730	-3709.998	-3708.695	-1.302652	0.5339583	0.2000473	0.284124	0.287096	0.150301	0.330222	0.0268179	0.0551897	0.17988	0.151027	0.249439	0.0568621	0.0139158	0.105819	0.129925	0.083073	0.284531	0.208161	0.156839	0.22247	0.1329569	0.2258844	0.0139823	0.544286	0.00179009	0.00582963	0.425731	0.00838135	0.01267997	0.000532067	0.0338028	0.383781	3.58188	0.304788	0.299777	0.126148	0.269286	0.2385644	0.05315115
740	-3716.427	-3709.845	-6.582448	0.6223427	0.2192497	0.430295	0.516527	0.254422	0.299273	0.0533405	0.0637078	0.178689	0.202027	0.380978	0.0479429	0.0162322	0.125832	0.408104	0.0763128	0.0892428	0.14877	0.120457	0.425226	0.211885	-0.2468488	0.0193095	0.520084	0.00120344	0.00773498	0.438729	0.0129392	0.2740789	0.000973795	0.0455661	0.432011	3.52145	0.296039	0.301863	0.141571	0.260527	0.02723007	10.0653
750	-3717.258	-3713.487	-3.771465	0.3917119	0.2162769	0.295694	0.119695	0.185379	0.294016	0.0897397	0.163442	0.269667	0.15116	0.102528	0.0408638	0.149263	0.242486	0.581349	0.0577838	0.13674	0.155971	0.123648	0.315859	0.1557343	-0.1260694	0.0226772	0.487626	0.00524905	0.00571535	0.453482	0.0252503	0.1676303	0.000893072	0.0436616	0.424791	3.53065	0.300434	0.295899	0.136989	0.266678	0.04156092	4.033363
760	-3733.189	-3722.703	-10.48623	0.4204602	0.2171088	0.330695	0.338728	0.174714	0.395672	0.029984	0.0386292	0.439808	0.171245	0.23467	0.0260263	0.0896397	0.714234	0.337167	0.320152	0.287523	0.0412627	0.047465	0.774638	0.1964859	-0.2121873	0.0196539	0.450816	0.00695646	0.00534848	0.495135	0.0220901	0.2143508	0.000915182	0.0441917	0.42682	3.52807	0.323279	0.293609	0.135928	0.247183	0.002163522	99.07497
770	-3718.542	-3714.259	-4.283079	0.3960189	0.1767316	0.449924	0.358892	0.232085	0.392202	0.103464	0.146229	0.208175	0.123487	0.17772	0.101913	0.105043	0.528358	0.0241892	0.0856292	0.156912	0.17442	0.149331	0.229183	0.2067799	0.09172884	0.0130919	0.479737	0.00399936	0.00407087	0.477871	0.0212303	0.01181414	0.000213954	0.0215216	0.320277	3.65799	0.299442	0.313015	0.13429	0.253253	0.103543	0.1140989
780	-3720.455	-3713.829	-6.625366	0.5699108	0.1790716	0.564106	0.14036	0.228889	0.503511	0.00575121	0.0517883	0.250788	0.112285	0.179883	0.0872212	0.165062	0.112432	0.0770085	0.167451	0.510845	0.474486	0.389249	0.312058	0.1963985	0.03707206	0.00838605	0.475969	0.00370302	0.0041205	0.48074	0.027082	0.006311382	0.00023697	0.0226409	0.326881	3.65024	0.313979	0.319329	0.111735	0.254956	0.04338344	0.145479
790	-3723.449	-3712.726	-10.72263	0.3688689	0.176187	0.744756	0.35145	0.202762	0.280231	0.0878192	0.255364	0.226578	0.212343	0.118867	0.0529584	0.236495	0.410645	0.459233	0.0704159	0.370026	0.0058821	0.520529	0.228193	0.316797	0.04891228	0.0130506	0.448	0.00217503	0.00829701	0.515602	0.012875	0.06414982	0.000208845	0.021265	0.318733	3.65979	0.315122	0.316436	0.120513	0.247929	0.1130621	0.5673857
800	-3717.625	-3709.554	-8.070763	0.5251006	0.181502	0.528794	0.517144	0.109749	0.227197	0.355144	0.432485	0.158619	0.107294	0.342001	0.0582519	0.198105	0.174116	0.214227	0.0298452	0.177657	0.11717	0.20444	0.193298	0.2575256	-0.01556573	0.0149451	0.533544	0.00588828	0.00743564	0.425429	0.0127584	0.136595	0.000262762	0.0238316	0.333689	3.64222	0.31444	0.29954	0.118778	0.267243	0.1210293	1.128611
810	-3717.593	-3710.311	-7.281646	0.4998331	0.1821906	0.62689	0.331724	0.22851	0.320178	0.09091	0.154852	0.245611	0.140049	0.0828593	0.0803799	0.503745	0.0704893	0.260962	0.0864556	0.082437	0.183869	0.470069	0.0394641	0.1853712	0.1174355	0.01368	0.571027	0.00751504	0.00805241	0.386631	0.0130943	0.08791623	0.000270433	0.0241742	0.335608	3.63995	0.284461	0.321941	0.12766	0.265938	0.2053517	0.4281251
820	-3729.644	-3712.993	-16.65017	0.5721815	0.201757	0.580634	0.706057	0.783391	0.628814	0.0974275	0.195109	0.221593	0.11936	0.493508	0.0660143	0.158574	0.0837035	0.0230707	0.0431529	0.14833	0.362252	0.167663	0.0763077	0.2168649	-0.0684011	0.0212146	0.544429	0.010052	0.00747821	0.410257	0.0065684	0.4495462	0.000564118	0.0347952	0.388228	3.57641	0.28604	0.2896	0.141223	0.283137	0.3811451	1.179462
830	-3709.653	-3711.29	1.636328	0.5039446	0.1853406	0.447244	0.270542	0.208839	0.212103	0.0795446	0.0782068	0.190841	0.0953602	0.186792	0.0580229	0.110873	0.157675	0.0854129	0.0797962	0.0870012	0.0221591	0.226823	0.123488	0.125615	0.001431316	0.0122618	0.552863	0.00317971	0.00361555	0.416612	0.011468	0.07152142	0.000307631	0.0257695	0.34433	3.62959	0.288474	0.303311	0.134543	0.273672	0.07295274	0.9803802
840	-3733.93	-3718.633	-15.29672	0.8283929	0.2143072	0.844361	0.720835	0.544331	0.31542	0.349054	0.554248	0.561532	0.107307	0.276228	0.0386535	0.200866	0.0639837	0.143993	0.0319964	0.0202654	0.261094	0.51053	0.294683	0.2295237	-0.1564273	0.0103321	0.546683	0.0015747	0.00239935	0.423055	0.0159561	0.2193955	0.00084219	0.0424155	0.419957	3.53679	0.319825	0.296472	0.132739	0.250964	0.06296829	3.484223
850	-3717.189	-3710.869	-6.319729	0.5057811	0.2247471	0.555888	0.181505	0.190522	0.345381	0.102785	0.31688	0.296733	0.164428	0.325697	0.0327135	0.307394	0.0895083	0.0978962	0.0629761	0.305335	0.0387351	0.205663	0.407784	0.2366252	-0.1399411	0.0120032	0.493521	0.00851867	0.00610283	0.473793	0.00606204	0.145913	0.00113589	0.0491602	0.445125	3.50458	0.293654	0.295858	0.132281	0.278207	0.005971877	24.43336
860	-3716.461	-3709.615	-6.845813	0.6189894	0.2150326	0.442894	0.271735	0.199907	0.471975	0.0673789	0.217851	0.321142	0.171134	0.112283	0.0769311	0.0323448	0.562216	0.290623	0.0490378	0.0397857	0.164643	0.252774	0.371344	0.1828907	-0.0906987	0.0117708	0.562794	0.00918023	0.00794323	0.401077	0.00723564	0.1316636	0.000860692	0.0428729	0.421742	3.53452	0.2827	0.31912	0.124439	0.273741	0.04096486	3.214061
870	-3716.203	-3715.099	-1.103139	0.5852956	0.1703769	0.506578	0.219443	0.117572	0.420304	0.0512996	0.0817447	0.206914	0.152272	0.116591	0.0502117	0.00640157	0.06558	0.123303	0.0639252	0.135885	0.120076	0.215683	0.530448	0.2241598	0.009594475	0.0127143	0.51834	0.00724279	0.00650439	0.450084	0.00511393	0.004506783	0.000159829	0.0186202	0.302102	3.67912	0.293811	0.335843	0.129224	0.241122	0.01410126	0.3196015
880	-3711.128	-3713.86	2.732359	0.7935555	0.1728605	0.368444	0.121096	0.165329	0.244729	0.034869	0.0501293	0.165177	0.125218	0.114224	0.0287493	0.219903	0.0674397	0.0157924	0.0342519	0.0741852	0.216138	0.191038	0.374048	0.1198345	0.000303469	0.00759919	0.582924	0.010872	0.00705474	0.387698	0.00385255	0.05145854	0.000179586	0.0197297	0.309245	3.67085	0.307728	0.300501	0.123047	0.268725	0.05176201	0.9941372
890	-3714.376	-3707.115	-7.260697	0.6782735	0.2043646	0.632587	0.247777	0.149719	0.220901	0.0336932	0.0747335	0.173188	0.113919	0.0991331	0.0409443	0.295158	0.063808	0.135527	0.053035	0.494994	0.191107	0.389342	0.241265	0.1907003	-0.3456699	0.0107386	0.459107	0.00566214	0.00579369	0.501137	0.0175616	0.3960128	0.000615596	0.0363308	0.394953	3.5681	0.298277	0.311409	0.130888	0.259426	0.0503429	7.866308
900	-3720.445	-3717.501	-2.944116	0.6781994	0.1862459	0.420767	0.175317	0.165578	0.264607	0.0422771	0.179141	0.234116	0.145871	0.185985	0.0602998	0.170823	0.179992	0.136942	0.0606599	0.0636919	0.437633	0.170093	0.24024	0.1539291	-0.02675454	0.00705492	0.502133	0.00583126	0.00622017	0.443336	0.0354248	0.1161324	0.000318982	0.0262366	0.34682	3.62662	0.297811	0.327964	0.140866	0.233358	0.0893779	1.299342
910	-3717.005	-3711.165	-5.84016	0.5446602	0.1762604	0.553617	0.290371	0.147091	0.338309	0.121668	0.108464	0.258905	0.0987641	0.0919471	0.0331538	0.392271	0.0752198	0.114698	0.0529214	0.205996	0.0106314	0.350668	0.425705	0.2873764	-0.0152605	0.0169082	0.503842	0.00458572	0.0052863	0.464826	0.0045516	0.06918543	0.000209529	0.0212995	0.318941	3.65955	0.290837	0.315111	0.13539	0.258662	0.05392494	1.282995
920	-3719.423	-3713.81	-5.61267	0.8717033	0.2068963	0.431734	0.399872	0.217262	0.455901	0.203277	0.359899	0.230801	0.148668	0.150759	0.0287784	0.212174	0.180674	0.00934052	0.0305974	0.0586826	0.213084	0.262226	0.0827523	0.2451449	-0.1187822	0.0182438	0.625763	0.00649054	0.00694135	0.341188	0.00137342	0.1659569	0.00066865	0.0378463	0.401415	3.56007	0.293861	0.291831	0.128849	0.285458	0.04717465	3.517925
930	-3722.105	-3717.617	-4.488144	0.9439803	0.1911956	0.608991	0.548223	0.128321	0.191402	0.0921415	0.0852986	0.120057	0.142016	0.265187	0.0661776	0.35058	0.121065	0.00198841	0.0502659	0.108785	0.0791886	0.436425	0.0340546	0.1756387	0.2713731	0.01325	0.604999	0.00500149	0.00641453	0.369569	0.000765892	0.01232357	0.000386504	0.0288556	0.360291	3.61047	0.285192	0.315306	0.132824	0.266678	0.2836967	0.04343924
940	-3728.503	-3718.979	-9.524095	0.7682414	0.165507	0.610994	0.202732	0.209116	0.257182	0.100115	0.282521	0.236899	0.255178	0.176285	0.049526	0.740039	0.382485	0.193934	0.0652273	0.0378375	0.182395	0.521238	0.0820734	0.280365	-0.0126754	0.0163194	0.577845	0.00736257	0.00795707	0.389474	0.00104145	0.09920994	0.000125889	0.0165378	0.287951	3.69539	0.304325	0.309349	0.122302	0.264023	0.08653454	1.146478
950	-3706.382	-3706.619	0.2370037	0.8752111	0.1929012	0.642501	0.311375	0.13116	0.191892	0.0819898	0.0548927	0.123154	0.106899	0.220254	0.0326969	0.547242	0.092886	0.104273	0.0254147	0.0537347	0.114853	0.232725	0.0373917	0.1381729	0.01167841	0.00700487	0.572953	0.00730024	0.0097834	0.401509	0.00144904	0.0006961776	0.000411999	0.0297832	0.364878	3.60493	0.30351	0.303862	0.130452	0.262177	0.01237458	0.05625866
960	-3717.176	-3715.115	-2.06123	0.7304387	0.2114663	0.533991	0.271743	0.128127	0.332983	0.00961722	0.0145526	0.152591	0.150087	0.253518	0.0283168	0.484046	0.0583405	0.0596351	0.260253	0.0842475	0.087268	0.251807	0.00999953	0.1505076	-0.0788357	0.00743642	0.551579	0.0185878	0.0086604	0.411321	0.00241588	0.1408321	0.000772375	0.0406412	0.412916	3.54567	0.297068	0.307918	0.123375	0.27164	0.06199643	2.271617
970	-3721.428	-3710.234	-11.19351	0.7045073	0.1883096	0.459748	0.153489	0.153276	0.188849	0.185361	0.145565	0.146547	0.103844	0.0520192	0.0505324	0.125164	0.129539	0.198369	0.0424533	0.225292	0.062681	1.20447	0.618129	0.3118355	-0.3459692	0.00699166	0.51859	0.0174761	0.00814243	0.442634	0.00616553	0.3550857	0.000345993	0.0273152	0.352465	3.61987	0.291046	0.29972	0.13458	0.274654	0.009116464	38.94993
980	-3719.377	-3709.733	-9.643777	0.648276	0.177578	0.920238	0.301594	0.29767	0.383869	0.0320152	0.0609268	0.413756	0.115413	0.206891	0.0567634	0.216113	0.151462	0.162455	0.0594483	0.00279132	0.167271	0.406615	0.174669	0.2166603	0.3521543	0.0103757	0.55748	0.0130543	0.00373054	0.4113	0.0040587	0.06125277	0.000222078	0.0219234	0.322671	3.65518	0.290308	0.293924	0.131977	0.283791	0.4134071	0.1481658
990	-3714.533	-3705.78	-8.753093	0.3588127	0.1900153	0.481024	0.210885	0.227396	0.537461	0.136667	0.551651	0.374261	0.206508	0.269948	0.0839148	0.262146	0.351159	0.26326	0.0939211	0.207771	0.0073923	0.199191	0.181273	0.2119015	0.05950364	0.010332	0.56824	0.0127227	0.00391621	0.400853	0.00393551	0.03940222	0.000369543	0.0282212	0.3571	3.61431	0.284448	0.306815	0.129745	0.278992	0.09890586	0.398381
1000	-3714.035	-3706.919	-7.11545	0.4082115	0.2226615	0.462763	0.103768	0.209745	0.372797	0.0260798	0.0461435	0.311538	0.132601	0.0813257	0.0778089	0.185912	0.200294	0.236164	0.291075	0.119802	0.363362	0.183593	0.333499	0.2210404	-0.3431359	0.00976583	0.530971	0.0161778	0.00605582	0.434127	0.0029035	0.3669693	0.00107241	0.047786	0.440186	3.51096	0.30552	0.298261	0.125006	0.271214	0.02383343	15.39725
1010	-3729.242	-3720.923	-8.318307	0.3503548	0.2736671	0.495635	0.251058	0.3733	0.780485	0.0515899	0.0974845	0.408323	0.238694	0.0820299	0.122682	0.353399	0.148908	0.191835	0.529688	0.131563	0.111651	0.04962	0.226526	0.2358829	0.04605378	0.011483	0.54175	0.0102455	0.00411224	0.429186	0.0032228	0.02590418	0.00340277	0.0842377	0.548813	3.36355	0.327706	0.283296	0.123086	0.265912	0.07195796	0.3599905
1020	-3720.275	-3712.331	-7.944087	0.3208034	0.2342859	0.540777	0.229874	0.199103	0.53236	0.104306	0.106457	0.330268	0.215325	0.0760643	0.118745	0.181062	0.137458	0.182846	0.15923	0.53589	0.0148194	0.2223	0.33506	0.2547263	-0.06013685	0.0111604	0.544472	0.00886118	0.00461387	0.42157	0.00932202	0.1429109	0.00145849	0.0556002	0.467155	3.47579	0.328691	0.288449	0.130225	0.252635	0.08277405	1.726518
1030	-3723.657	-3715.384	-8.272748	0.3941829	0.2310823	0.438674	0.118056	0.251562	0.670948	0.096718	0.0743516	0.371361	0.159292	0.174803	0.0719866	0.169241	0.147164	0.202919	0.056936	0.251059	0.0235476	0.00326398	0.407022	0.230268	-0.02828251	0.00999924	0.470569	0.00832139	0.00374898	0.499882	0.00747919	0.282386	0.00134414	0.0534102	0.459858	3.48539	0.319107	0.30018	0.130238	0.250475	0.2541034	1.111303
1040	-3717.767	-3709.728	-8.038769	0.3999156	0.1650822	0.642543	0.120331	0.266754	0.393405	0.0235238	0.0408008	0.324563	0.226288	0.11632	0.0596958	0.203587	0.245538	0.107391	0.335654	0.126552	0.620092	0.106362	0.572746	0.1974361	0.02553297	0.011373	0.573696	0.00542699	0.0107142	0.38944	0.00934985	0.03645227	0.000123212	0.0163621	0.286708	3.69681	0.297746	0.301769	0.12676	0.273725	0.06198524	0.5880798
1050	-3719.111	-3705.631	-13.48068	0.4699445	0.1494765	0.857558	0.103926	0.361315	0.689377	0.219454	0.421871	0.364793	0.303988	0.0694217	0.0763044	0.1318	0.371467	0.328533	0.0482025	0.013458	0.0470158	0.541803	0.650304	0.272348	0.07052305	0.0088574	0.529751	0.00496788	0.0119925	0.436205	0.00822628	0.08389634	5.13921e-05	0.0105912	0.240247	3.74911	0.298758	0.312027	0.124335	0.264881	0.1544194	0.5433019
1060	-3731.195	-3713.582	-17.61292	0.3420216	0.1636182	0.993341	0.356522	0.693922	0.918702	0.0499815	0.0978107	0.609075	0.171713	0.122722	0.180116	0.619466	0.217547	0.133195	0.108556	0.352936	0.109317	0.115976	0.375016	0.2578528	0.1769266	0.00995354	0.501177	0.00144378	0.01239	0.470366	0.00466948	0.1321131	0.000114318	0.015764	0.282415	3.70171	0.309548	0.322288	0.12274	0.245425	0.3090398	0.4274956
1070	-3729.384	-3714.402	-14.98159	0.2725178	0.162434	1.01673	0.332726	0.480261	0.538713	0.160135	0.393492	0.399381	0.447906	0.111839	0.119361	0.205945	0.0830275	0.304204	0.284414	0.0212847	0.0551837	0.676239	0.256855	0.4658696	-0.001834162	0.00822047	0.484709	0.00690938	0.00207706	0.492838	0.00524584	0.003457136	0.000107489	0.0152886	0.278931	3.70567	0.294078	0.3261	0.126626	0.253196	0.001622975	2.130124
1080	-3723.064	-3711.798	-11.26575	0.4863267	0.2046097	0.870193	0.825519	0.23012	0.33681	0.107281	0.331076	0.300718	0.25376	0.334858	0.0620497	0.166775	0.318481	0.23505	0.0697332	0.037797	0.00850167	0.180824	0.277621	0.2466224	0.1447694	0.00938154	0.566637	0.0039425	0.00267659	0.405893	0.0114688	0.06924037	0.000620597	0.0364764	0.395581	3.56732	0.304227	0.29549	0.125311	0.274971	0.2140098	0.3235384
1090	-3719.932	-3713.037	-6.89467	0.4303811	0.2137745	0.600284	0.157383	0.557737	0.433338	0.0170397	0.081035	0.584764	0.21064	0.139978	0.0678521	0.116794	0.169597	0.0229067	0.434013	0.127011	0.107582	0.255705	0.195789	0.1879768	0.02793028	0.0113524	0.522323	0.00332708	0.00219912	0.446244	0.0145542	0.03457976	0.000828782	0.0420807	0.418643	3.53845	0.287334	0.300404	0.13985	0.272413	0.06251005	0.5531873
