Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
300	-3775.669	-3706.84	-68.82894	5.627709	0.178184	0.00273508	0.044758	0.0334353	0.0257461	0.0191249	0.00447323	0.00225006	0.00054575	0.00463728	0.00630528	0.0248831	0.0166124	0.0426532	0.0113076	0.0398284	0.0135096	0.00487021	0.00934939	0.0114262	0.00363951	0.0144515	0.0283342	0.012151	0.00897038	0.0255549	0.0221136	0.00918182	0.00553742	0.0170441	0.0251572	0.00591264	0.00456511	0.0801633	0.011128	0.0186081	0.044873	0.0103526	0.0164741	0.000645108	0.0278059	0.000230442	0.0118189	0.02073181	0.08573583	0.0122465	0.492979	0.0062103	0.00952643	0.473637	0.00540031	11.98373	0.1090361	6	37.27383	0.3706677	0.000228034	0.0222132	0.324382	3.65318	0.302583	0.300834	0.132058	0.264525	0.1947719	0.5598142
310	-3773.116	-3707.675	-65.44066	5.627709	0.1825896	0.00371235	0.0440725	0.0260406	0.0260675	0.0113852	0.00599767	0.00278857	0.000413293	0.00464731	0.0252863	0.0378873	0.00693529	0.0271549	0.0278777	0.0431383	0.0299854	0.00467182	0.0252082	0.00583809	0.00621432	0.0157744	0.00765613	0.0121596	0.00455869	0.014591	0.0422386	0.00852213	0.0149956	0.00921103	0.0192997	0.00514618	0.00400372	0.0155877	0.0216869	0.0166586	0.0235351	0.0094019	0.0176454	0.00048913	0.0155943	0.000224371	0.0152213	0.01523771	0.07381304	0.0103438	0.499424	0.00869234	0.00965097	0.463891	0.0079978	11.98373	0.1209589	6	37.27383	0.4098647	0.000274951	0.0243737	0.336718	3.63863	0.302583	0.300834	0.132058	0.264525	0.1947719	0.6210283
320	-3778.417	-3707.373	-71.04404	5.627709	0.1772262	0.00734195	0.0484661	0.0235469	0.0315771	0.0141037	0.00422206	0.00343174	0.000627715	0.00225154	0.00876217	0.0435113	0.016334	0.0471261	0.0316809	0.0340456	0.0189967	0.0035708	0.0198743	0.0125088	0.0109944	0.0159073	0.0136277	0.040184	0.00276236	0.00750027	0.0108936	0.00872886	0.0218956	0.0206479	0.0285432	0.00762304	0.00432385	0.0449065	0.0437023	0.0146428	0.057728	0.0150815	0.0510314	0.000109879	0.0341243	0.000343053	0.00545789	0.01949439	0.05835905	0.0153485	0.55952	0.00374406	0.00736336	0.40622	0.00780358	11.98373	0.1451068	6	37.21363	0.4098647	0.000218674	0.0217559	0.321677	3.65635	0.281349	0.304254	0.133559	0.280838	0.2034659	0.7131752
330	-3798.648	-3719.444	-79.20391	5.627709	0.234613	0.00722338	0.0329203	0.0330071	0.0281341	0.0270808	0.00772798	0.00937726	0.000492116	0.00232537	0.00251312	0.02043	0.0303904	0.0385759	0.0461571	0.0368705	0.0256826	0.00695459	0.0262852	0.00939692	0.00355116	0.0356748	0.0154997	0.0467122	0.00264803	0.059941	0.00890605	0.0626153	0.0274422	0.01002	0.0310738	0.00214061	0.0385992	0.0326012	0.0254089	0.00840046	0.0449346	0.043744	0.011686	6.15231e-05	0.0467268	9.5202e-05	0.00291444	0.02563587	0.07660449	0.022555	0.536275	0.00248241	0.00327133	0.422774	0.012643	11.98373	0.1451068	6	37.21363	0.3826851	0.00147052	0.0558253	0.467894	3.47481	0.26909	0.314121	0.123289	0.2935	0.2217113	0.6544854
340	-3787.483	-3708.305	-79.1783	5.627709	0.1959425	0.00488198	0.0432566	0.0312567	0.0309764	0.0176222	0.00453695	0.00743366	0.000990799	0.00561704	0.00320835	0.0403421	0.0509253	0.0288554	0.0188681	0.0275518	0.0300906	0.00303199	0.0730865	0.0115845	0.0024402	0.055289	0.0118462	0.0152208	0.0020635	0.0707796	0.0104759	0.0431178	0.0294819	0.00390813	0.0359859	0.00134596	0.0303099	0.0277636	0.0246655	0.00920488	0.102126	0.0156319	0.0215367	0.000136855	0.0427551	6.11381e-05	0.000901581	0.02495738	0.07660449	0.016056	0.553272	0.00379353	0.0024831	0.41382	0.0105758	11.98373	0.1451068	6	37.21363	0.3826851	0.000460425	0.031468	0.372985	3.59509	0.26897	0.327962	0.126737	0.276332	0.2217113	0.6544854
350	-3793.881	-3709.66	-84.22162	5.627709	0.1619919	0.00583284	0.0504873	0.0340998	0.0330863	0.0213608	0.00224958	0.0100871	0.000362849	0.032927	0.00295457	0.0316099	0.035008	0.0433947	0.0234147	0.0427125	0.0286578	0.00311279	0.115751	0.00796576	0.00399344	0.0693112	0.0153782	0.00809692	0.00547547	0.103332	0.0100705	0.052371	0.0227989	0.00405432	0.0465643	0.00372532	0.0187292	0.0273017	0.0731071	0.00654002	0.0325756	0.0181782	0.0299877	0.000140596	0.0165789	0.000197514	0.00072815	0.02985753	0.03327385	0.0162813	0.535384	0.00336507	0.00500414	0.429339	0.0106265	11.98373	0.184964	6	37.62732	0.3378276	0.000105021	0.0151131	0.277628	3.70715	0.297918	0.317582	0.118879	0.265621	0.2182379	0.847534
360	-3782.721	-3707.687	-75.0338	5.627709	0.1662177	0.00554547	0.0400776	0.0235816	0.02696	0.0167232	0.00442623	0.0298576	0.000154172	0.0442301	0.00249127	0.0380295	0.0226001	0.0324397	0.0434265	0.0289179	0.0271755	0.00427672	0.0680849	0.00255342	0.0522177	0.020365	0.00878332	0.0240151	0.00494902	0.0258886	0.0228137	0.0482908	0.0159991	0.0035444	0.0331133	0.00848126	0.0123371	0.0260012	0.0473507	0.0112568	0.0133395	0.0112775	0.00870617	0.000182878	0.0097806	0.000147105	0.000813442	0.02349388	0.02564626	0.0143983	0.57029	0.00583072	0.00436133	0.397532	0.00758816	16.35453	0.184964	6	37.62732	0.3378276	0.000130465	0.0168339	0.290027	3.69301	0.306217	0.298572	0.122191	0.273021	0.2106103	0.8782288
370	-3800.4	-3712.682	-87.71774	5.328034	0.1955158	0.00729476	0.0266982	0.0201377	0.0218691	0.0125614	0.0034909	0.023971	6.29394e-05	0.0805488	0.00356115	0.00194003	0.016249	0.0281274	0.0167082	0.021946	0.0211341	0.00404283	0.11346	0.00219152	0.0260631	0.0273863	0.0136053	0.036193	0.016027	0.0348235	0.00906125	0.0504922	0.00456861	0.00616341	0.0264585	0.0184754	0.00616682	0.0729	0.0443765	0.0162426	0.00945949	0.0356691	0.0220519	0.000228142	0.0109067	0.000334453	0.00484941	0.02014403	0.06677601	0.0127027	0.576402	0.00681288	0.00610118	0.393887	0.00409499	16.35453	0.1932365	4	37.84027	0.3671786	0.000453396	0.0312292	0.371853	3.59646	0.295929	0.307725	0.119357	0.276989	0.2600125	0.7431815
380	-3799.336	-3710.704	-88.63251	5.328034	0.2064139	0.00909944	0.0317882	0.0247362	0.0217224	0.0154257	0.00433292	0.0114465	7.1898e-05	0.0286352	0.00212172	0.000516613	0.0112928	0.0285129	0.00705334	0.0259489	0.0258939	0.00649066	0.16707	0.0210936	0.020918	0.0218025	0.0252012	0.0456688	0.0475063	0.0500244	0.00880039	0.0497586	0.00396806	0.00491152	0.028402	0.0239516	0.0055944	0.0628894	0.022264	0.0110186	0.0219083	0.00726551	0.0123527	0.0016948	0.00832489	0.000155981	0.00672759	0.025089	0.06677601	0.0133416	0.579691	0.00869701	0.00410477	0.390864	0.00330186	16.35453	0.1932365	4	37.84027	0.3671786	0.000658303	0.0375557	0.400189	3.5616	0.287783	0.291857	0.141211	0.279148	0.2600125	0.7431815
390	-3798.731	-3714.353	-84.37732	5.328034	0.2014156	0.00531366	0.0499102	0.0237094	0.0251355	0.0243271	0.00564642	0.00616567	1.72082e-05	0.0987909	0.00309866	0.000209315	0.0175192	0.0300619	0.0078076	0.010674	0.0201878	0.00395	0.0751509	0.0184386	0.0266833	0.0227866	0.00970427	0.0129128	0.0706864	0.0135197	0.0111232	0.076028	0.00785157	0.00323057	0.0180475	0.0156008	0.0058562	0.0193472	0.0129263	0.00927652	0.0127645	0.00572105	0.024435	0.00199094	0.00852839	0.000272425	0.00108065	0.01470036	0.06677601	0.00803843	0.537139	0.0114204	0.00305644	0.435356	0.00498974	16.35453	0.1932365	4	37.84027	0.3671786	0.000557612	0.0345961	0.387343	3.5775	0.283941	0.299643	0.115023	0.301393	0.2600125	0.7431815
400	-3788.758	-3713.063	-75.69521	5.404383	0.2034992	0.0178204	0.0480425	0.0153793	0.0208168	0.0140161	0.00522579	0.00266602	6.32902e-06	0.0656797	0.00377496	0.000511464	0.0097682	0.0265958	0.035866	0.0258157	0.0173687	0.00770678	0.0757255	0.0220295	0.0136748	0.0313877	0.00591194	0.0237603	0.0117557	0.0114519	0.00315586	0.0342464	0.00747732	0.00665564	0.00675715	0.0141412	0.00614096	0.0130025	0.00138282	0.00587834	0.0580918	0.0156939	0.00583125	0.00815966	0.00172239	0.000191913	0.000982696	0.02214294	-0.01729873	0.0132818	0.426706	0.00693136	0.00451776	0.539421	0.00914125	23.50692	0.2318063	5	37.40004	0.3361637	0.00059816	0.0358183	0.392729	3.57085	0.301443	0.29049	0.135271	0.272796	0.2145076	1.080644
410	-3777.67	-3709.991	-67.67985	5.573966	0.1964813	0.0147078	0.0552926	0.0396281	0.0199948	0.0220464	0.00272185	0.0282003	8.72327e-05	0.0102536	0.0207782	0.000202674	0.013292	0.0217016	0.0225179	0.0348437	0.0317473	0.00590922	0.00310115	0.0133522	0.0100856	0.042532	0.0512211	0.0139816	0.0169894	0.0635156	0.0327762	0.0127251	0.00604747	0.006675	0.0160134	0.00516466	0.0219306	0.00352608	0.00141324	0.00788991	0.00419785	0.0241981	0.0151657	0.0195458	0.00210634	0.000453747	0.0025213	0.01802799	-0.04045946	0.0147928	0.480162	0.00550991	0.00868318	0.485059	0.00579319	18.69692	0.2287851	6	37.5989	0.3774305	0.000469411	0.0317705	0.374412	3.59335	0.297125	0.28633	0.147656	0.268889	0.1883256	1.214838
420	-3785.434	-3710.18	-75.25371	5.573966	0.1843831	0.011037	0.0571285	0.0410265	0.0137969	0.0233832	0.0147062	0.06848	0.000435785	0.0082206	0.00891164	0.000927011	0.0168166	0.0383288	0.0230146	0.0172846	0.0151091	0.00480934	0.011891	0.00310875	0.0183793	0.0147335	0.0439567	0.0484004	0.00512609	0.0358984	0.00426173	0.0194955	0.0535445	0.0475043	0.0210531	0.00956406	0.0179675	0.007337	0.00380054	0.00829964	0.0153065	0.0757599	0.0104257	0.0181767	0.00452353	0.00158012	0.0225404	0.02202169	-0.04045946	0.0167328	0.425976	0.00435604	0.0013667	0.544786	0.00678214	18.69692	0.2287851	6	37.5989	0.3774305	0.000295951	0.0252797	0.341689	3.63274	0.290874	0.304239	0.142174	0.262713	0.1883256	1.214838
430	-3800.828	-3716.977	-83.85102	5.306682	0.1499152	0.0274446	0.0783193	0.0312213	0.0267587	0.0258289	0.00386677	0.00762749	0.00096037	0.0432219	0.0149786	0.00369768	0.0555419	0.0371906	0.00533049	0.0374588	0.00685839	0.0115035	0.00960004	0.014449	0.0134438	0.0355656	0.0233315	0.0229178	0.00903373	0.0100183	0.0539361	0.0456704	0.0550024	0.0313379	0.0422392	0.00437274	0.065158	0.00976724	0.00470889	0.00794774	0.0321916	0.0262627	0.00875199	0.0185592	0.000180302	0.0164849	0.00944977	0.02807402	-0.0524657	0.0135039	0.477686	0.0042569	0.00138544	0.499217	0.00395008	18.69692	0.2208088	6	37.69374	0.3774305	5.28026e-05	0.0107349	0.241571	3.74764	0.309969	0.291295	0.136125	0.26261	0.1683431	1.311659
440	-3789.211	-3713.564	-75.64675	5.989822	0.191881	0.00761293	0.0533515	0.0363802	0.0239791	0.0170569	0.0173336	0.0443891	0.000303738	0.0491894	0.00156032	0.00186566	0.0392822	0.0395957	0.00196854	0.0286898	0.0127249	0.00577501	0.0118794	0.0245815	0.000752811	0.0166016	0.00698353	0.041503	0.00605282	0.0177934	0.0345089	0.0153779	0.00469553	0.0636136	0.0790157	0.00767378	0.018937	0.0367057	0.0229017	0.00521872	0.0110979	0.00859615	0.0131493	0.0141409	0.00017897	0.0257502	0.00141834	0.02199654	-0.02365086	0.00828334	0.515845	0.00383926	0.00175517	0.469615	0.000662273	18.69692	0.191994	6	37.69374	0.3858335	0.000396609	0.0292269	0.362138	3.60824	0.323431	0.30195	0.118408	0.256211	0.1683431	1.140492
450	-3790.298	-3712.695	-77.60259	5.989822	0.2090538	0.00848348	0.0550408	0.0483491	0.0277643	0.0215178	0.0103234	0.0546411	0.00428083	0.0437524	0.000451255	0.0182099	0.0308579	0.0335711	0.00274383	0.0171772	0.0122399	0.00609091	0.0104242	0.0147737	0.00109521	0.00268039	0.043715	0.0401936	0.00410724	0.00705089	0.00429621	0.0230452	0.0377213	0.0264714	0.0508976	0.0153502	0.0275066	0.0824985	0.0196491	0.00821686	0.0362791	0.00743405	0.00426768	0.00837591	0.000161186	0.0107568	0.00919518	0.0265019	-0.02365086	0.0184246	0.413073	0.00793531	0.00715122	0.545214	0.00820217	18.69692	0.191994	6	37.69374	0.3858335	0.000716322	0.0391565	0.406871	3.55326	0.314361	0.281469	0.131485	0.272685	0.1683431	1.140492
460	-3787.705	-3712.096	-75.60912	5.989822	0.1880429	0.0088315	0.0533079	0.0381017	0.0283403	0.0158915	0.00801215	0.0278539	0.00993735	0.0296312	0.0149689	0.0235944	0.0271885	0.0432553	0.001719	0.0226767	0.0209536	0.00366191	0.0149699	0.00371315	0.00048266	0.0241004	0.0239906	0.0452618	0.023705	0.00798435	0.01256	0.00869019	0.0276045	0.150538	0.0191975	0.0153194	0.00691641	0.022804	0.00138086	0.00687859	0.0181614	0.00915307	0.00547269	0.0143045	0.000173326	0.0175864	0.0114307	0.0180119	-0.02227744	0.0113137	0.554858	0.00342526	0.0140399	0.406916	0.00944721	17.8771	0.1819663	6	37.92474	0.3842519	0.000342412	0.0271747	0.351738	3.62075	0.321442	0.276465	0.128356	0.273737	0.1596889	1.139505
470	-3774.189	-3708.577	-65.61204	5.989822	0.1942251	0.0147703	0.0540995	0.0534065	0.0257689	0.0143257	0.0119483	0.00213017	0.0207131	0.0225817	0.0218135	0.0243454	0.0159329	0.0221643	0.00460195	0.0369029	0.0112172	0.00623504	0.0261388	0.0116662	0.000489092	0.0370506	0.026088	0.00561736	0.00272787	0.0121091	0.0129647	0.017063	0.0334966	0.0098855	0.0210608	0.00800299	0.00997085	0.0219964	0.00149003	0.00710116	0.0161204	0.0149967	0.00694189	0.00508892	3.10823e-05	0.00748224	0.00837525	0.01872208	-0.02227744	0.0102079	0.500624	0.00846323	0.0128616	0.462486	0.0053574	17.8771	0.1819663	6	37.92474	0.3842519	0.000432604	0.0305117	0.368418	3.60064	0.331592	0.280332	0.133074	0.255002	0.1596889	1.139505
480	-3781.695	-3711.566	-70.12909	6.153473	0.2116404	0.0254159	0.0452594	0.03077	0.0260676	0.0179268	0.00650181	0.0168608	0.00630901	0.0397892	0.00196928	0.0191689	0.00358973	0.0209462	0.00308314	0.0445883	0.0153628	0.00595818	0.0329935	0.0206889	0.00221071	0.0237152	0.0469876	0.00312478	0.00139967	0.0320221	0.0113125	0.00656122	0.0124027	0.00399271	0.029703	0.00210664	0.027193	0.00429212	0.00395969	0.00676659	0.0508533	0.0158426	0.00210786	0.00338865	4.02331e-05	0.00184168	0.0087717	0.01714512	0.01236236	0.00738715	0.470592	0.0090994	0.0106812	0.500065	0.00217543	17.8771	0.159132	4	37.79897	0.3807152	0.000776534	0.0407492	0.41335	3.54512	0.330309	0.294413	0.128685	0.246593	0.1714944	0.9279139
490	-3792.4	-3708.99	-83.41007	6.153473	0.1843882	0.0122363	0.0622768	0.0390196	0.0255547	0.0153304	0.0226664	0.085541	0.0138457	0.00774153	0.00138565	0.0365776	0.0012065	0.0223575	0.0406629	0.0474022	0.0238541	0.00562165	0.0514697	0.0383892	0.00771299	0.0250784	0.00684484	0.00927305	0.00160552	0.0438575	0.010547	0.0172212	0.0723257	0.0425992	0.00517854	0.000938857	0.0104397	0.0194309	0.0124088	0.0083635	0.00652854	0.00903407	0.00823866	0.00526333	3.13608e-05	0.0256428	0.0132646	0.01746766	0.01236236	0.0104391	0.543383	0.00776874	0.0059553	0.430618	0.00183552	17.8771	0.159132	4	37.79897	0.3807152	0.000296012	0.0252823	0.341703	3.63272	0.308243	0.320789	0.120469	0.250499	0.1714944	0.9279139
500	-3792.274	-3709.24	-83.03416	6.153473	0.1846998	0.0200459	0.0709144	0.0372475	0.0343346	0.0186141	0.0160107	0.0545294	0.0282978	0.00243207	0.00344479	0.00605323	0.000382629	0.0332593	0.00687751	0.0582797	0.00934241	0.00354208	0.129983	0.0326654	0.0404715	0.0113513	0.00322256	0.00210585	0.00258389	0.0232288	0.0128172	0.0313625	0.0209636	0.0676549	0.0167218	0.00438677	0.00585735	0.00846219	0.0229167	0.00434841	0.00902132	0.00966208	0.00558016	0.00935553	0.000105882	0.0228724	0.0285049	0.02165053	0.01236236	0.00851003	0.512312	0.00744768	0.00374533	0.466217	0.00176763	17.8771	0.159132	4	37.79897	0.3807152	0.000299777	0.0254412	0.342563	3.6317	0.331286	0.283074	0.123775	0.261865	0.1714944	0.9279139
510	-3800.071	-3715.865	-84.20601	6.153473	0.1585331	0.0174192	0.0474373	0.0364977	0.0325987	0.0129282	0.0171332	0.0243708	0.0230294	0.00103152	0.0189814	0.00523449	0.000699685	0.0288368	0.00792872	0.0623891	0.0100408	0.00319161	0.111629	0.00574103	0.0346624	0.0426476	0.00468698	0.000586413	0.020864	0.0110786	0.0181567	0.0443908	0.0179015	0.0763684	0.0258879	0.00449118	0.00378003	0.0143268	0.0298224	0.00915032	0.0138424	0.0121987	0.00711393	0.0283558	0.00164596	0.0318401	0.0348255	0.02328123	0.01236236	0.00587087	0.490275	0.00739696	0.00414137	0.490833	0.00148271	17.8771	0.159132	4	37.79897	0.3807152	8.71784e-05	0.0137766	0.267387	3.71875	0.344218	0.294333	0.110603	0.250847	0.1714944	0.9279139
520	-3780.983	-3707.712	-73.27092	6.153473	0.1648224	0.0184178	0.0586887	0.0304416	0.0364498	0.0170486	0.00912373	0.00375825	0.0131713	0.00514344	0.00718312	0.0197408	0.00208724	0.0289102	0.0461458	0.0772626	0.0125127	0.00417434	0.0168986	0.0011279	0.0179384	0.00256132	0.00781593	0.000111982	0.0123616	0.015607	0.0155114	0.0235239	0.0190097	0.00882936	0.0157332	0.0246201	0.007949	0.0396329	0.00879344	0.00499226	0.00592205	0.0183334	0.00571822	0.0161475	0.00826998	0.0108044	0.0114898	0.02250934	0.01236236	0.00671742	0.521509	0.00597274	0.00886799	0.455086	0.00184648	17.8771	0.159132	4	37.79897	0.3807152	0.000121596	0.0162551	0.285947	3.69768	0.287463	0.296132	0.131132	0.285273	0.1714944	0.9279139
530	-3791.385	-3709.193	-82.19184	6.153473	0.1785363	0.0232358	0.0491267	0.0422361	0.031681	0.0192817	0.0154946	0.0277823	0.00694268	0.00949836	0.00112194	0.00734389	0.00494557	0.0229517	0.04194	0.0641968	0.0101818	0.0057866	0.0393032	0.00692368	0.0132377	0.0201702	0.0363759	0.000330215	0.0259101	0.0161519	0.0346054	0.0173118	0.0416735	0.00557724	0.0168199	0.0123537	0.0544029	0.0566973	0.0248947	0.00586356	0.0274778	0.00868978	0.00797029	0.00870834	0.0112144	0.013146	0.0219629	0.02184183	0.01236236	0.0113199	0.504052	0.00688058	0.00216634	0.474326	0.00125514	17.8771	0.159132	4	37.79897	0.3807152	0.00023155	0.0223825	0.325375	3.65201	0.30095	0.286308	0.126275	0.286467	0.1714944	0.9279139
540	-3797.815	-3706.81	-91.0051	6.153473	0.1923913	0.0265271	0.0516232	0.0497518	0.025787	0.0189767	0.00659813	0.00572756	0.00180463	0.0716977	0.0050493	0.0012592	0.0277324	0.0298424	0.0608063	0.0242071	0.0149005	0.00487909	0.0326719	0.0860954	0.00841365	0.0631461	0.0630128	0.000248186	0.0736251	0.00831595	0.0141161	0.0255346	0.0144863	0.00617579	0.0188113	0.00681316	0.0563054	0.0528845	0.00341673	0.00720761	0.0465209	0.0057867	0.00943745	0.0214978	0.0190834	0.0286596	0.0112884	0.03059477	0.01236236	0.0111033	0.526327	0.00594063	0.00263956	0.448405	0.00558442	17.8771	0.159132	4	37.79897	0.3807152	0.000404253	0.0295045	0.36351	3.60658	0.310825	0.283884	0.12786	0.277432	0.1714944	0.9279139
550	-3783.323	-3706.816	-76.50708	6.153473	0.1850284	0.0271368	0.0492082	0.0420649	0.0307804	0.0170287	0.0115539	0.0420701	0.0188759	0.0405317	0.0245144	0.00248498	0.0233162	0.0265669	0.0205498	0.00632446	0.0172544	0.00511464	0.00683243	0.017562	0.00682587	0.0219558	0.0107411	0.000532611	0.0319186	0.00650651	0.0214311	0.0194807	0.00423493	0.00684254	0.0108823	0.00270358	0.0291903	0.00464557	0.0038985	0.00487729	0.032733	0.00391797	0.00927291	0.0296779	0.00777405	0.077057	0.0163951	0.01716202	0.01236236	0.0142862	0.590526	0.00893213	0.00245485	0.378179	0.00562212	17.8771	0.159132	4	37.79897	0.3807152	0.000303787	0.0256094	0.34347	3.63062	0.286941	0.301098	0.117706	0.294255	0.1714944	0.9279139
560	-3785.376	-3703.275	-82.10041	6.153473	0.1776363	0.015515	0.0504839	0.0364523	0.0238666	0.016981	0.0153275	0.0243473	0.0419322	0.0333326	0.0379868	0.00296156	0.0405969	0.0230384	0.0023272	0.00358844	0.0150869	0.00444153	0.0168723	0.0191133	0.0239828	0.0107736	0.0523229	0.000559493	0.0365017	0.00550137	0.0265738	0.00649549	0.00290719	0.00209422	0.03408	0.00286784	0.0471797	0.00609036	0.0200125	0.00379491	0.0341304	0.00752986	0.00774539	0.0684907	0.00116647	0.0603628	0.0241574	0.02173721	0.01236236	0.0109638	0.540588	0.00745339	0.0041016	0.432958	0.0039349	17.8771	0.159132	4	37.79897	0.3807152	0.000222646	0.0219511	0.322836	3.65499	0.30113	0.312801	0.123029	0.263041	0.1714944	0.9279139
570	-3785.426	-3708.559	-76.86722	6.153473	0.2014835	0.0159641	0.0664673	0.028387	0.0310158	0.0145309	0.0149428	0.0147562	0.0580572	0.0260655	0.0235505	0.0149376	0.0356755	0.0250434	0.00305434	0.00205057	0.0179855	0.00462119	0.00315023	0.00465626	0.00322335	0.0139194	0.0274999	0.000697558	0.0723712	0.00387575	0.00767088	0.00876529	0.02181	0.00317168	0.0471071	0.00122125	0.0194854	0.00929287	0.0309588	0.00843313	0.0320248	0.0121395	0.00721624	0.0385459	0.000522476	0.0211919	0.00701541	0.01968959	0.01236236	0.0058162	0.535501	0.00632859	0.00431432	0.44189	0.00614973	17.8771	0.159132	4	37.79897	0.3807152	0.000558902	0.0346357	0.387519	3.57729	0.3065	0.299587	0.12255	0.271363	0.1714944	0.9279139
580	-3794.147	-3704.752	-89.39427	6.153473	0.1784346	0.0200845	0.0572852	0.0399307	0.0313161	0.0155937	0.0199031	0.0535023	0.0315847	0.0131835	0.131331	0.0247087	0.0480236	0.0248713	0.0125529	0.00579212	0.0136588	0.00458186	0.018802	0.00645122	0.0141786	0.0087046	0.0109449	0.000804686	0.0804458	0.00913963	0.012087	0.0131551	0.0151543	0.0355145	0.0289386	0.000814246	0.0248551	0.0207974	0.0157129	0.00501096	0.0399833	0.0111323	0.00252513	0.0270867	0.0153021	0.0307423	0.0454556	0.01900812	0.01236236	0.0138316	0.57784	0.00775082	0.00271627	0.392624	0.005237	17.8771	0.159132	4	37.79897	0.3807152	0.000230531	0.0223336	0.325088	3.65235	0.2885	0.311778	0.141859	0.257863	0.1714944	0.9279139
590	-3787.838	-3706.335	-81.50287	6.153473	0.2122302	0.0241603	0.0554353	0.0345884	0.0279793	0.0165664	0.00845669	0.110059	0.0436596	0.00654602	0.00617768	0.0114087	0.00615693	0.0222988	0.0116824	0.00995287	0.0087334	0.00408535	0.045895	0.0298921	0.0149355	0.0207774	0.0213351	8.61719e-05	0.0416568	0.00383679	0.00552191	0.00415373	0.0034602	0.0248614	0.0302152	0.0104157	0.0382849	0.0314836	0.0066776	0.00571698	0.0335554	0.00735783	0.0040159	0.0185676	0.0497458	0.0178773	0.0142608	0.01920633	0.01236236	0.0151777	0.50697	0.00771473	0.00634119	0.456924	0.00687304	17.8771	0.159132	4	37.79897	0.3807152	0.000790739	0.0411156	0.414817	3.54328	0.303119	0.293112	0.142079	0.26169	0.1714944	0.9279139
600	-3795.888	-3709.366	-86.52235	6.153473	0.2108768	0.0249697	0.0563091	0.0228696	0.0272956	0.013341	0.0230538	0.0318123	0.0244122	0.058572	0.0207964	0.00652795	0.00736133	0.0217561	0.0654845	0.0227317	0.00919756	0.0040971	0.0214836	0.0432545	0.057021	0.0975408	0.00314337	3.06145e-05	0.0458877	0.0185647	0.0113202	0.00389392	0.00792346	0.0115706	0.0261412	0.0125525	0.0097314	0.0129308	0.0160188	0.00321019	0.0429153	0.00845119	0.00827116	0.0182728	0.0431135	0.0210134	0.0212258	0.02183259	0.01236236	0.0110778	0.486027	0.00851204	0.00284774	0.479619	0.011917	17.8771	0.159132	4	37.79897	0.3807152	0.000758406	0.0402765	0.411444	3.54752	0.306282	0.283695	0.137514	0.272509	0.1714944	0.9279139
610	-3797.18	-3717.673	-79.50652	6.153473	0.2342836	0.0324118	0.0622384	0.031491	0.0302168	0.0171461	0.00541402	0.00517677	0.0186169	0.00988571	0.0164	0.0107391	0.0196049	0.0345711	0.00462662	0.00992594	0.0048483	0.00312903	0.00516472	0.00351418	0.0135861	0.0103949	0.0844421	0.00941551	0.0987872	0.0205488	0.00761697	0.029132	0.00702544	0.0114889	0.0336253	0.0109975	0.0033762	0.0721258	0.0167566	0.010195	0.0322426	0.00436782	0.00622195	0.0209681	0.00440987	0.000332103	0.0195675	0.0186987	0.01236236	0.0110364	0.484209	0.00421513	0.00464479	0.477825	0.01807	17.8771	0.159132	4	37.79897	0.3807152	0.0014584	0.0555986	0.46715	3.47579	0.298323	0.290802	0.131171	0.279705	0.1714944	0.9279139
620	-3789.405	-3714.573	-74.8312	6.153473	0.1968213	0.0152444	0.041314	0.0248491	0.0262547	0.0122747	0.0170971	0.0300832	0.00194487	0.00265313	0.0059398	0.0213226	0.0447752	0.022727	0.0760088	0.00590127	0.011351	0.00548925	0.00778749	0.00453937	0.0160095	0.0194853	0.0523495	0.00415796	0.0482027	0.0189525	0.0133208	0.0131973	0.0150323	0.00542977	0.00201068	0.00259652	0.0106812	0.0191663	0.0213685	0.00704611	0.0521321	0.00269933	0.00801299	0.0119825	0.0136538	0.00463035	0.0245557	0.01705294	0.01236236	0.00771776	0.557427	0.00649911	0.00991858	0.400266	0.0181711	17.8771	0.159132	4	37.79897	0.3807152	0.000475145	0.031962	0.375311	3.59225	0.313157	0.286029	0.131844	0.26897	0.1714944	0.9279139
