Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
560	-3716.837	-3715.368	-1.469826	0.3343337	0.2136978	0.214614	0.321516	0.330354	0.371963	0.428266	0.395517	0.167517	0.0775358	0.108237	0.0864672	0.189224	0.201198	0.161695	0.2968	0.103063	0.0988372	0.131105	0.249824	0.1879019	0.3636471	0.0192769	0.496361	0.00430675	0.000985022	0.459698	0.0193725	0.01489413	-1.671835	0.000826861	0.0420326	0.418454	3.53869	0.331255	0.270753	0.137566	0.260427	0.3785413	0.03934611
570	-3721.663	-3715.258	-6.404101	0.3456683	0.1944118	0.242788	0.0880512	0.445542	0.278571	0.499864	0.366031	0.391757	0.169854	0.299591	0.0519278	0.112107	0.204928	0.231242	0.166138	0.115769	0.44249	0.124385	0.52312	0.2206324	-0.01404574	0.0204256	0.510016	0.00320485	0.00153471	0.448286	0.0165328	0.1344442	-1.511257	0.000435569	0.0306151	0.368916	3.60003	0.311446	0.288347	0.141071	0.259136	0.1203985	1.11666
580	-3715.283	-3712.33	-2.952986	0.3274039	0.2053759	0.184584	0.181153	0.324033	0.285083	0.516293	0.313262	0.198291	0.127742	0.153761	0.0621053	0.133362	0.249309	0.3742	0.380219	0.128224	0.152137	0.554486	0.318483	0.2448021	0.04814109	0.0143306	0.406027	0.00234925	0.00212071	0.55525	0.0199218	0.03215594	-1.407305	0.000636419	0.0369333	0.397542	3.56489	0.303045	0.301873	0.140729	0.254353	0.08029703	0.4004624
590	-3724.554	-3717.456	-7.097785	0.2695631	0.1971596	0.404416	0.14305	0.477508	0.326076	0.351079	0.488138	0.40917	0.0844981	0.356696	0.0953752	0.226326	0.276139	0.758691	0.287927	0.433812	0.211332	0.125381	0.292394	0.2623126	0.04585116	0.014311	0.47062	0.00128216	0.009314	0.502535	0.00193754	0.01008731	-1.338218	0.0004809	0.0321531	0.376204	3.59116	0.328721	0.293688	0.130109	0.247482	0.05593847	0.1803287
600	-3721.356	-3716.358	-4.99781	0.2753579	0.1442799	0.136268	0.148372	0.535818	0.30725	0.749216	0.430851	0.328769	0.169446	0.217963	0.0695692	0.132494	0.29358	0.296707	0.208115	0.243691	0.215895	0.259145	0.130979	0.1941262	0.1327448	0.0113602	0.501961	0.0015121	0.00993427	0.474307	0.000925311	0.05687798	-1.639247	3.68268e-05	0.00897184	0.224511	3.76648	0.299181	0.322855	0.122951	0.255012	0.1896228	0.2999533
610	-3710.163	-3712.737	2.573966	0.4723814	0.1803344	0.20833	0.098124	0.386439	0.205802	0.428291	0.348411	0.18096	0.0420428	0.0989806	0.0851389	0.0639704	0.137567	0.141212	0.100886	0.120693	0.288031	0.168781	0.0981768	0.1652637	-0.05438518	0.0101712	0.508276	0.003162	0.0261207	0.45161	0.000660037	0.1139021	-1.800213	0.000250125	0.023256	0.330425	3.64607	0.304648	0.310961	0.126787	0.257604	0.05951692	1.913777
620	-3705.065	-3706.948	1.882829	0.4053668	0.198613	0.171842	0.2258	0.453043	0.247539	0.540868	0.239941	0.18063	0.140576	0.260249	0.0749569	0.0995679	0.358399	0.131917	0.125373	0.119488	0.178695	0.144727	0.218078	0.2159025	0.01461273	0.0119797	0.488903	0.00909586	0.00931453	0.475006	0.00570087	0.01973437	-1.532928	0.000506193	0.0329792	0.380028	3.58649	0.305733	0.293971	0.127239	0.273057	0.0343471	0.5745571
630	-3715.709	-3711.474	-4.234816	0.2762808	0.1879182	0.0925187	0.108814	0.40752	0.337304	0.58471	0.33201	0.334441	0.0989326	0.227774	0.109769	0.222038	0.100857	0.888561	0.25756	0.159868	0.157982	0.195108	0.207155	0.241385	-0.03546204	0.0103944	0.540308	0.00742922	0.020433	0.411801	0.00963475	0.04290205	-1.421362	0.000340747	0.0271092	0.351398	3.62115	0.303549	0.291871	0.124864	0.279716	0.007440016	5.766393
640	-3717.937	-3712.794	-5.142604	0.2547157	0.1693363	0.294185	0.145387	0.489557	0.215583	0.422361	0.394762	0.269236	0.280703	0.484433	0.106689	0.0817887	0.476752	0.225856	0.298962	0.135896	0.133123	0.0673987	0.228334	0.2141136	0.02861	0.00855619	0.565728	0.00451063	0.0177451	0.398976	0.00448417	0.1058751	-1.541249	0.000152057	0.0181648	0.299093	3.68259	0.292471	0.318896	0.120308	0.268325	0.1344851	0.7872628
650	-3726.081	-3714.349	-11.73167	0.2958428	0.1821396	0.291228	0.191638	0.400314	0.292765	0.72437	0.528865	0.256176	0.390143	0.328306	0.201052	0.187072	0.238418	0.475646	0.247237	1.3086	0.209116	0.69455	0.176931	0.3341673	0.1947038	0.00601013	0.616146	0.00465528	0.0185561	0.343682	0.0109497	0.02473994	-1.096114	0.000269858	0.0241487	0.335466	3.64012	0.290847	0.319435	0.120467	0.26925	0.2194438	0.1127393
660	-3723.463	-3714.973	-8.489543	0.2701922	0.1987673	0.448055	0.319984	0.466834	0.184278	0.795413	0.347864	0.349721	0.225565	0.208717	0.126309	0.208579	0.669179	0.342228	0.108348	0.18642	0.170322	0.302081	0.256053	0.2633109	0.1446919	0.0110142	0.540987	0.00645101	0.0159987	0.417174	0.00837556	0.1350692	-1.33442	0.000508933	0.0330674	0.380433	3.58599	0.266368	0.31784	0.141188	0.274604	0.2797611	0.4828019
670	-3714.314	-3709.136	-5.178189	0.3341022	0.1909789	0.227133	0.134974	0.57343	0.239615	0.651955	0.3939	0.20526	0.218104	0.160876	0.101758	0.103916	0.0888322	0.18227	0.298642	0.343699	0.423512	0.239431	0.185681	0.2704785	-0.04168159	0.00878898	0.532152	0.0129989	0.00357775	0.439491	0.00299136	0.1311742	-1.307563	0.000383349	0.0287387	0.359706	3.61117	0.308217	0.308266	0.112237	0.27128	0.08949262	1.465754
680	-3711.511	-3707.816	-3.694855	0.3401266	0.1662488	0.266451	0.23037	0.33375	0.266736	0.684147	0.341996	0.199891	0.0763866	0.0898067	0.107126	0.125752	0.189538	0.44527	0.311037	0.144724	0.19205	0.228414	0.282507	0.2451985	-0.2349107	0.00594277	0.533867	0.0149618	0.00239055	0.438517	0.00432104	0.2419634	-1.405687	0.000130668	0.0168469	0.290118	3.6929	0.308298	0.313044	0.129095	0.249564	0.007052678	34.30802
690	-3711.525	-3708.59	-2.934815	0.3403011	0.211774	0.243047	0.223226	0.587629	0.382	0.466561	0.31607	0.202386	0.0838557	0.105698	0.0899688	0.151381	0.0737672	0.314697	0.190195	0.164683	0.136011	0.182429	0.364276	0.2142609	-0.1158753	0.00736891	0.557975	0.00685209	0.0101994	0.413306	0.00429859	0.1859383	-1.540561	0.000779735	0.040832	0.413682	3.54471	0.276719	0.30576	0.125946	0.291575	0.07006297	2.653873
700	-3720.155	-3710.744	-9.411905	0.2841094	0.1910013	0.243004	0.231795	0.548383	0.374506	0.460383	0.308699	0.289986	0.225968	0.372629	0.0422949	0.115947	0.702197	0.374298	0.262829	0.120899	0.184699	0.435044	0.319754	0.212605	-0.02503972	0.00642957	0.440035	0.011185	0.0100697	0.527594	0.00468663	0.0668483	-1.548319	0.000383674	0.0287507	0.359767	3.6111	0.284151	0.315185	0.123684	0.276981	0.04180858	1.598914
710	-3723.585	-3712.595	-10.98992	0.324372	0.1979745	0.25609	0.245873	0.394865	0.173641	0.723987	0.372625	0.232788	0.159583	0.225313	0.0703183	0.1266	0.108998	0.124851	0.201508	0.052304	0.129594	0.650731	0.454178	0.2817434	0.1753085	0.00414066	0.505559	0.0138869	0.010468	0.458838	0.00710803	0.09089458	-1.266759	0.000494968	0.0326152	0.378351	3.58854	0.284548	0.320572	0.133141	0.261739	0.2662031	0.3414482
720	-3712.4	-3710.863	-1.536811	0.4637765	0.1887464	0.104288	0.12888	0.566581	0.149099	0.341681	0.213504	0.134862	0.170083	0.148209	0.0902568	0.106704	0.340506	0.0694698	0.221729	0.152813	0.539348	0.337081	0.226859	0.2423333	-0.01150874	0.00367546	0.507648	0.0139442	0.00619359	0.460734	0.00780547	0.0237239	-1.417441	0.000351917	0.027546	0.353655	3.61845	0.316726	0.314081	0.117175	0.252018	0.01221516	1.942169
730	-3716.305	-3711.696	-4.608799	0.3864858	0.1823126	0.405744	0.602532	0.489716	0.233987	0.507139	0.384637	0.128201	0.0902015	0.103311	0.0984964	0.0659242	0.26964	0.135233	0.209911	0.188525	0.13845	0.231975	0.339958	0.229504	0.05595173	0.00897684	0.536653	0.0117185	0.00336772	0.431708	0.00757604	0.02577597	-1.471835	0.000271809	0.0242351	0.335948	3.63955	0.311615	0.298306	0.132772	0.257307	0.0817277	0.3153884
740	-3717.302	-3707.897	-9.404936	0.4552784	0.1893831	0.199021	0.140208	0.455109	0.223559	0.341674	0.217693	0.186148	0.126086	0.281237	0.0773608	0.0869179	0.245918	0.278646	0.567875	0.0939716	0.316887	0.206774	0.215292	0.1877262	-0.9316582	0.00828205	0.503589	0.0136454	0.00802043	0.46402	0.00244293	0.9669847	-1.672771	0.000360683	0.0278839	0.355386	3.61637	0.312414	0.306004	0.12988	0.251702	0.03532653	27.37276
750	-3714.798	-3708.822	-5.976367	0.3418003	0.177729	0.307626	0.153314	0.57792	0.245909	0.414182	0.313216	0.183852	0.0854425	0.146824	0.115487	0.195231	0.343013	0.349046	0.10331	0.0467795	0.310557	0.0559771	0.253183	0.1656651	-0.2366977	0.00942051	0.518322	0.00854701	0.00788224	0.451651	0.00417776	0.2955399	-1.797787	0.000223551	0.0219954	0.323098	3.65468	0.285503	0.319313	0.129981	0.265203	0.05884215	5.022588
760	-3717.739	-3715.957	-1.782388	0.3248476	0.1749929	0.270466	0.287505	0.865488	0.203837	0.423355	0.145278	0.288531	0.0600493	0.166878	0.113882	0.163375	0.226366	0.274248	0.183283	0.218007	0.238641	0.0710468	0.272135	0.207501	0.04065907	0.0108389	0.516898	0.00599994	0.0157761	0.446274	0.00421263	0.008488185	-1.572619	0.000197962	0.0207075	0.315338	3.66376	0.276381	0.309111	0.125828	0.28868	0.04914726	0.1727092
770	-3707.415	-3706.878	-0.537254	0.3017775	0.1939505	0.0854064	0.0822185	0.488663	0.231376	0.402084	0.213519	0.206067	0.155125	0.33028	0.12234	0.114479	0.422919	0.312648	0.197318	0.121139	0.144162	0.393439	0.150506	0.1792511	0.1279773	0.00886519	0.536714	0.012605	0.00712259	0.430128	0.00456566	0.004050141	-1.718968	0.00042827	0.03036	0.367685	3.60153	0.306399	0.296288	0.120609	0.276705	0.1320274	0.03067651
780	-3716.958	-3709.593	-7.365199	0.3010624	0.2097986	0.0891307	0.0900408	0.949489	0.207395	0.455069	0.283172	0.313038	0.148417	0.250766	0.0770004	0.108061	0.336358	0.440915	0.275537	0.144653	0.0840532	0.302231	0.384739	0.2272599	0.1732016	0.00865621	0.519766	0.00619383	0.00924243	0.445102	0.0110394	0.01674239	-1.481661	0.000733315	0.0396127	0.408744	3.55091	0.319961	0.288969	0.1212	0.26987	0.189944	0.08814383
790	-3718.206	-3715.694	-2.511779	0.3335405	0.1832618	0.221975	0.251641	0.736438	0.254686	0.491789	0.252295	0.209576	0.100049	0.114501	0.157746	0.158478	0.0788908	0.310841	0.0850853	0.200473	0.157918	0.0847057	0.272399	0.2293402	0.03725654	0.0101106	0.473738	0.00745567	0.0222359	0.475077	0.0113826	0.0803901	-1.472549	0.000282689	0.0247115	0.338584	3.63642	0.31313	0.290556	0.131832	0.264483	0.1176466	0.6833183
800	-3709.712	-3711.75	2.037758	0.3357577	0.2088978	0.148242	0.0883081	0.39189	0.209425	0.352281	0.264894	0.205917	0.0704453	0.121792	0.122487	0.140415	0.188817	0.202524	0.420224	0.309574	0.135988	0.161634	0.180799	0.2008452	-0.1815246	0.0101873	0.477328	0.00479439	0.0229218	0.478677	0.00609129	0.1918716	-1.605221	0.000712799	0.0390612	0.406479	3.55375	0.300364	0.298292	0.129819	0.271525	0.01034706	18.54359
810	-3719.871	-3711.261	-8.610196	0.2792849	0.1693992	0.365408	0.303492	0.73352	0.306347	0.491305	0.315168	0.268229	0.32786	0.617311	0.125343	0.112225	0.34926	0.606553	0.331836	0.485685	0.225105	0.187155	0.260101	0.2795549	-0.1410503	0.00564576	0.467621	0.0121555	0.0144011	0.491871	0.00830546	0.1470714	-1.274557	0.000152518	0.0181921	0.299275	3.68238	0.301877	0.299796	0.125433	0.272894	0.006021117	24.42593
820	-3726.436	-3717.729	-8.707377	0.3388053	0.2001567	0.231214	0.135259	0.509655	0.243634	0.547111	0.355498	0.29536	0.296121	0.443023	0.0813822	0.0989062	0.373331	0.322844	0.349085	0.589012	0.248474	0.614909	0.23706	0.2833446	-0.001699121	0.00613463	0.466729	0.010082	0.0142668	0.500348	0.00244016	0.09384512	-1.261091	0.000534077	0.0338659	0.384067	3.58153	0.300333	0.260656	0.154979	0.284031	0.092146	1.018439
830	-3718.402	-3713.465	-4.936255	0.2945548	0.1934127	0.287221	0.190515	0.337771	0.336674	0.440739	0.455245	0.263041	0.110894	0.269373	0.0985732	0.223323	0.416687	0.276226	0.249977	0.328174	0.384203	0.360948	0.317984	0.2070661	-0.02185128	0.0129325	0.466746	0.00503102	0.00966346	0.497777	0.00785009	0.07120804	-1.574717	0.000419874	0.0300638	0.366248	3.60327	0.320248	0.284447	0.13386	0.261446	0.04935676	1.442721
840	-3721.953	-3712.48	-9.473037	0.2719012	0.2002019	0.809407	0.331639	0.191394	0.332318	0.459316	0.25951	0.226052	0.169019	0.241098	0.0824396	0.188127	0.263995	0.408908	0.419462	0.297263	0.290219	0.169133	0.759512	0.2732477	0.2172396	0.0152093	0.548916	0.0111861	0.00851321	0.403648	0.0125272	0.1106354	-1.297377	0.00053491	0.033892	0.384185	3.58139	0.306505	0.283692	0.136259	0.273545	0.3278751	0.3374317
850	-3717.651	-3711.478	-6.172625	0.3148168	0.2586327	0.126771	0.204209	0.339038	0.225434	0.397442	0.277231	0.201295	0.13294	0.15896	0.0889994	0.176801	0.429651	0.203336	0.824419	0.453249	0.171354	0.684066	0.156203	0.2705392	-0.08352812	0.0173431	0.508644	0.00837734	0.0034974	0.446853	0.0152845	0.117515	-1.307338	0.00253874	0.0729913	0.519341	3.40513	0.278915	0.299339	0.138945	0.282801	0.03398687	3.457659
860	-3711.732	-3709.183	-2.549351	0.2940443	0.2178238	0.236159	0.306571	0.563685	0.271032	0.480781	0.423208	0.224206	0.224253	0.429189	0.0820606	0.0906822	0.292784	0.15066	0.259359	0.1756	0.231663	0.114213	0.164782	0.2267038	0.0347851	0.012392	0.591248	0.00871547	0.00693335	0.370202	0.0105089	0.04329845	-1.484111	0.00093448	0.0446491	0.428559	3.52586	0.290515	0.28139	0.132718	0.295377	0.07808355	0.5545143
870	-3717.311	-3712.665	-4.646272	0.3465706	0.1992059	0.302388	0.187257	0.532116	0.508163	0.51506	0.295569	0.181296	0.0499486	0.287007	0.112041	0.0899087	0.293505	0.15352	0.317854	0.208676	0.274596	0.11905	0.211647	0.2038251	0.04132035	0.0075678	0.503544	0.00622927	0.0157015	0.458571	0.00838622	0.07711603	-1.590493	0.000516777	0.0333186	0.381582	3.58458	0.29495	0.301027	0.130322	0.273701	0.1184364	0.6511177
880	-3721.902	-3720.041	-1.860488	0.3683003	0.1888847	0.0726481	0.118581	0.49427	0.161511	0.333942	0.400577	0.145493	0.233909	0.271921	0.102776	0.0681514	0.144084	0.157079	0.326269	0.273554	0.338102	0.3581	0.244196	0.1640071	0.01746347	0.00679565	0.535142	0.00757663	0.0118229	0.427816	0.010847	0.03378246	-1.807846	0.000353808	0.0276192	0.354031	3.618	0.311947	0.267678	0.144741	0.275634	0.05124593	0.6592224
890	-3716.611	-3716.328	-0.2831184	0.3061269	0.1677279	0.421279	0.406855	0.420016	0.21162	0.392615	0.247553	0.202866	0.112972	0.175674	0.104308	0.225885	0.230443	0.240708	0.264546	0.173164	0.2971	0.184182	0.176884	0.1982691	0.1478235	0.00545574	0.538481	0.0131592	0.00563474	0.427408	0.0098615	0.01775613	-1.61813	0.000140609	0.017472	0.294427	3.68796	0.326466	0.286248	0.135938	0.251348	0.1655796	0.1072362
900	-3709.755	-3714.413	4.657385	0.5195305	0.2207792	0.154575	0.103684	0.362128	0.11635	0.196672	0.148582	0.140057	0.0700628	0.116856	0.0687464	0.0852795	0.19094	0.0933088	0.275223	0.110073	0.343389	0.193968	0.40247	0.1378898	-0.1199322	0.00417039	0.557723	0.0228788	0.00125674	0.408103	0.00586787	0.1540214	-1.9813	0.0010172	0.0465568	0.43569	3.51674	0.295408	0.305417	0.129115	0.27006	0.03408921	4.518188
910	-3717.982	-3715.986	-1.996138	0.4682726	0.1868686	0.158402	0.139322	0.595278	0.158697	0.368519	0.18324	0.137867	0.0436346	0.0712145	0.0537772	0.163411	0.14945	0.0953098	0.159695	0.241544	0.295742	0.550081	0.129133	0.1215467	-0.04197022	0.00755053	0.46512	0.0194714	0.00619558	0.493719	0.00794288	0.06120648	-2.107457	0.000326965	0.02656	0.348527	3.62459	0.278074	0.324083	0.120411	0.277432	0.01923626	3.181829
920	-3721	-3719.955	-1.045702	0.388513	0.1758416	0.286765	0.206792	0.470918	0.117024	0.296574	0.147458	0.189156	0.109611	0.298289	0.0755374	0.0940246	0.409409	0.13369	0.388486	0.217848	0.389814	0.250338	0.168892	0.1893091	-0.1207575	0.0134283	0.564075	0.00851673	0.00452258	0.400477	0.00898059	0.1452241	-1.664374	0.000205652	0.021103	0.317752	3.66094	0.2829	0.333969	0.12441	0.258721	0.02446662	5.935604
930	-3717.864	-3716.159	-1.704583	0.4356899	0.2116055	0.29031	0.117684	0.399988	0.274933	0.274983	0.250678	0.131862	0.21445	0.361047	0.0858695	0.0751028	0.175143	0.13814	0.506174	0.218732	0.321318	0.181584	0.166893	0.2252637	0.2066861	0.0135616	0.561486	0.0150374	0.00428474	0.404453	0.00117706	0.0333872	-1.490484	0.0007757	0.0407275	0.413263	3.54523	0.304285	0.297107	0.12678	0.271828	0.2400733	0.1390708
940	-3706.645	-3706.023	-0.6221757	0.3723202	0.1591466	0.237852	0.0740175	0.528451	0.201436	0.32848	0.292373	0.163092	0.233203	0.248223	0.107835	0.083145	0.586476	0.214149	0.16223	0.140539	0.259565	0.144653	0.252323	0.2265465	0.02531384	0.00656986	0.59862	0.00807053	0.00365149	0.376967	0.00612118	0.02933737	-1.484805	9.01592e-05	0.0140089	0.269209	3.71669	0.296489	0.319594	0.122107	0.26181	0.05465122	0.536811
950	-3713.558	-3708.139	-5.418881	0.400449	0.1670614	0.350399	0.491122	0.55286	0.262852	0.394201	0.517742	0.175279	0.133925	0.168882	0.0411784	0.0658068	0.0963099	0.181517	0.268034	0.15532	0.164014	0.0955066	0.180279	0.1780846	-0.1555027	0.00894758	0.510604	0.0104813	0.00598495	0.454802	0.00917975	0.2017647	-1.725497	0.000136061	0.0171889	0.292487	3.69019	0.305172	0.299306	0.124385	0.271137	0.04626203	4.361345
960	-3714.704	-3707.962	-6.742142	0.3669275	0.1946421	0.182501	0.169454	0.545356	0.288951	0.71855	0.339433	0.233249	0.322958	0.328993	0.0741263	0.0655736	0.128702	0.641094	0.182446	0.152201	0.213105	0.125863	0.334503	0.2394062	-7.431494e-05	0.00876421	0.530863	0.00987648	0.0063753	0.43781	0.00631168	0.08133339	-1.429593	0.000439246	0.0307428	0.36953	3.59929	0.314289	0.298171	0.129421	0.258119	0.08125907	1.000915
970	-3710.117	-3711.563	1.446222	0.3545854	0.1588222	0.247117	0.331706	0.555934	0.160154	0.361863	0.280429	0.204315	0.126812	0.145083	0.110316	0.116162	0.201299	0.149227	0.0787696	0.197806	0.141381	0.15516	0.179759	0.2090131	-0.1006578	0.015202	0.533389	0.00458023	0.003123	0.439893	0.0038133	0.1885107	-1.565359	8.85732e-05	0.0138858	0.268246	3.71778	0.293625	0.305904	0.135656	0.264814	0.08785292	2.145754
980	-3718.885	-3713.523	-5.361828	0.3596096	0.178164	0.236128	0.144498	0.535113	0.239246	0.473598	0.286164	0.135868	0.10788	0.0671981	0.0862431	0.227232	0.202569	0.264877	0.680615	0.131046	0.319153	0.319384	0.101886	0.2143148	-0.2115573	0.0115764	0.606773	0.00298847	0.0108557	0.363543	0.00426373	0.2595832	-1.54031	0.000227835	0.0222036	0.324325	3.65324	0.309181	0.30758	0.120217	0.263021	0.04802594	5.405063
990	-3717.313	-3712.959	-4.354254	0.4931361	0.1766573	0.144272	0.183618	0.630408	0.089973	0.34663	0.344343	0.136716	0.070101	0.0694275	0.0940367	0.0460028	0.269552	0.176172	0.536016	0.0636618	0.167529	0.14039	0.278924	0.1910881	0.02446936	0.0123998	0.529079	0.00237045	0.00952847	0.442149	0.00447321	0.1044492	-1.655021	0.000213252	0.0214865	0.320066	3.65823	0.2872	0.325034	0.13041	0.257357	0.1289186	0.8101953
1000	-3714.06	-3710.495	-3.564883	0.4985052	0.1536654	0.445957	0.118561	0.948786	0.247288	0.392532	0.22676	0.12274	0.201798	0.271727	0.0927011	0.0820613	0.0746993	0.185277	0.210517	0.211916	0.288681	0.266352	0.11776	0.2261621	0.1128871	0.0128491	0.544329	0.00579611	0.00329718	0.427391	0.00633773	0.00981605	-1.486503	6.61337e-05	0.0120075	0.252853	3.73507	0.305377	0.303263	0.146077	0.245284	0.1227031	0.07999836
1010	-3706.504	-3707.445	0.9403361	0.6069148	0.1983546	0.262982	0.172765	0.505013	0.12202	0.340935	0.21315	0.118233	0.133364	0.251434	0.0644904	0.0534999	0.174272	0.103952	0.12737	0.0537603	0.300931	0.180326	0.0478596	0.1621422	-0.1198394	0.0124664	0.573502	0.00738135	0.00400248	0.398914	0.00373315	0.1700595	-1.819281	0.000501628	0.0328316	0.37935	3.58732	0.315662	0.2988	0.134332	0.251206	0.05022015	3.38628
1020	-3705.936	-3706.416	0.479148	0.457024	0.225849	0.136576	0.177146	0.447428	0.17011	0.330388	0.291399	0.142565	0.0872607	0.0596361	0.101005	0.0726424	0.206365	0.0964685	0.353261	0.0828751	0.291526	0.321517	0.106483	0.1809422	0.06690288	0.0148839	0.536171	0.0126551	0.00437532	0.424893	0.00702132	0.08763963	-1.709577	0.00117044	0.0498913	0.447717	3.50122	0.292701	0.306885	0.126304	0.27411	0.1545425	0.5670908
1030	-3712.248	-3712.881	0.6329109	0.4648365	0.208646	0.494162	0.415057	0.391533	0.154997	0.258567	0.229682	0.206559	0.0634969	0.0709926	0.0429568	0.100115	0.124454	0.228455	0.226373	0.100718	0.13712	0.185693	0.190858	0.1576646	0.02885471	0.0206288	0.541555	0.00556837	0.00376895	0.419642	0.00883673	0.03281528	-1.847285	0.000707136	0.0389075	0.405844	3.55454	0.303296	0.306943	0.130096	0.259666	0.06167	0.532111
1040	-3718.468	-3712.111	-6.356817	0.4900471	0.1968415	0.320674	0.173985	0.488338	0.122117	0.172066	0.205593	0.178237	0.27636	0.28058	0.0612742	0.0832722	0.289203	0.122778	0.0456582	0.524991	0.173888	0.31178	0.33353	0.2667053	0.0342925	0.00865904	0.467838	0.00529085	0.00586313	0.502281	0.0100684	0.04284815	-1.321611	0.000475488	0.0319734	0.375364	3.59219	0.308863	0.305825	0.129622	0.25569	0.07714066	0.5554549
1050	-3710.185	-3707.92	-2.264563	0.4624283	0.1903407	0.226374	0.230034	0.367845	0.119564	0.250988	0.203916	0.138239	0.351469	0.569784	0.0670137	0.103717	0.325617	0.203263	0.4353	0.132414	0.268054	0.0951085	0.195846	0.2326426	-0.06991327	0.0125912	0.465775	0.0112952	0.00768465	0.492776	0.00987791	0.1196167	-1.458252	0.000374164	0.0283955	0.357981	3.61325	0.306222	0.305897	0.131281	0.2566	0.0497034	2.40661
1060	-3702.969	-3710.297	7.328043	0.4185529	0.2175815	0.202068	0.141682	0.347021	0.167981	0.261923	0.219981	0.174162	0.0922972	0.0954858	0.0655664	0.104394	0.139264	0.180134	0.205612	0.153352	0.153474	0.114669	0.33871	0.1838874	0.01059573	0.0140959	0.423158	0.0106954	0.00790075	0.539483	0.00466694	0.0004462566	-1.693432	0.000927911	0.0444939	0.42797	3.52661	0.289416	0.308695	0.148115	0.253774	0.01104198	0.04041453
1070	-3709.56	-3709.535	-0.02529257	0.4224845	0.218202	0.201955	0.188112	0.457965	0.160242	0.342732	0.359851	0.143171	0.185796	0.1156	0.110227	0.130698	0.449434	0.203157	0.195637	0.406157	0.168943	0.153207	0.223047	0.2185829	-0.1959688	0.0132244	0.524998	0.010009	0.00650371	0.440904	0.00436105	0.2253777	-1.52059	0.000944801	0.0448917	0.429477	3.52469	0.279754	0.302806	0.134204	0.283236	0.02940889	7.663589
