Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18120	-3739.425	-3722.984	-16.44151	0.2614089	0.2120584	0.289713	0.1736891	0.00935258	0.54397	0.00888172	0.0130244	0.414666	0.0101056	0.04290094	0.000786583	0.0410087	0.41439	3.54381	0.306175	0.300856	0.137914	0.255056	0.2165901	0.1980744
18130	-3741.1	-3724.166	-16.93378	0.2290002	0.1826274	0.3890657	-0.1020741	0.00669371	0.485871	0.0139776	0.0121753	0.471028	0.0102545	0.1532797	0.000275382	0.0243926	0.336823	3.63851	0.297795	0.300984	0.136866	0.264355	0.05120564	2.993415
18140	-3740.314	-3723.688	-16.6262	0.2301266	0.1727573	0.2945599	0.1736267	0.0124417	0.499594	0.013856	0.00481879	0.460959	0.008331	0.05253577	0.00017873	0.019683	0.308949	3.67119	0.2946	0.315147	0.132036	0.258217	0.2261624	0.2322922
18150	-3740.261	-3724.33	-15.93145	0.1988786	0.191044	0.3107313	-0.1308834	0.00818905	0.502219	0.0139288	0.00554044	0.463381	0.00674172	0.1545335	0.000384295	0.0287738	0.359882	3.61096	0.305464	0.309141	0.11544	0.269956	0.02365015	6.534145
18160	-3740.812	-3723.591	-17.221	0.2583028	0.2014565	0.2495369	0.1112791	0.00888635	0.474449	0.0126069	0.00398039	0.495437	0.0046403	0.1424423	0.000558389	0.03462	0.387449	3.57737	0.282198	0.293123	0.145447	0.279233	0.2537214	0.5614123
18170	-3739.123	-3724.541	-14.58191	0.2679783	0.2302252	0.2538424	0.05089812	0.0186036	0.518671	0.0102875	0.00343511	0.441383	0.00762015	0.01398767	0.00131459	0.0528287	0.457888	3.48797	0.321178	0.272454	0.128749	0.277619	0.06488579	0.2155738
18180	-3737.822	-3722.059	-15.76304	0.2564118	0.1991238	0.2504212	0.1403187	0.0164706	0.515428	0.00465849	0.0032149	0.458814	0.0014143	0.04023694	0.000515302	0.0332715	0.381367	3.58485	0.294471	0.296131	0.12622	0.283178	0.1805556	0.2228507
18190	-3742.7	-3727.12	-15.57936	0.2993569	0.2800866	0.2445761	0.1077162	0.0178067	0.452903	0.00365725	0.00297664	0.507821	0.014835	0.04718108	0.00381931	0.0891233	0.560795	3.34626	0.303265	0.296928	0.12709	0.272718	0.1548973	0.3045959
18200	-3739.766	-3724.155	-15.61018	0.3030077	0.1791328	0.2365176	-0.1571626	0.0167117	0.54078	0.00398081	0.00905747	0.420977	0.00849209	0.1865324	0.000237594	0.0226705	0.327053	3.65004	0.286469	0.294295	0.144078	0.275157	0.02936978	6.351168
18210	-3735.755	-3721.109	-14.64582	0.3025923	0.1807931	0.2521207	0.006984507	0.0110839	0.537537	0.00941598	0.0093756	0.423391	0.00919689	0.03960028	0.000255035	0.0234814	0.331709	3.64455	0.28792	0.307803	0.138974	0.265303	0.04658479	0.8500689
18220	-3743.353	-3727.186	-16.16711	0.2335411	0.1672407	0.2940884	-0.1195755	0.0190532	0.533059	0.00740487	0.00929748	0.421546	0.00964001	0.1705237	0.000137273	0.0172648	0.29301	3.68959	0.303701	0.307074	0.124757	0.264469	0.05094821	3.347
18230	-3736.527	-3721.746	-14.78088	0.2678822	0.1943729	0.2703614	-0.03196345	0.0231437	0.538562	0.00502032	0.00290454	0.415841	0.0145278	0.05766386	0.00043495	0.0305936	0.368813	3.60016	0.291078	0.297094	0.123219	0.288609	0.02570041	2.243694
18240	-3736.177	-3720.054	-16.1224	0.2667871	0.1844295	0.2552189	-0.04915508	0.0142559	0.570265	0.00142289	0.00260738	0.394351	0.0170976	0.1539487	0.00029651	0.0253034	0.341817	3.63258	0.299815	0.305308	0.125428	0.269449	0.1047936	1.469065
18250	-3744.945	-3725.13	-19.81565	0.2112757	0.1706383	0.3587623	-0.2369281	0.00843012	0.482497	0.00699036	0.00650921	0.482906	0.0126675	0.4066147	0.000161828	0.0187355	0.302856	3.67825	0.276059	0.321104	0.151251	0.251586	0.1696865	2.396269
18260	-3740.168	-3724.406	-15.76208	0.2127298	0.1657676	0.3196063	-0.08436806	0.00954195	0.56867	0.00983694	0.00764055	0.398528	0.00578241	0.1156417	0.000127553	0.0166461	0.288713	3.69451	0.300555	0.326478	0.126513	0.246454	0.03127362	3.697739
18270	-3734.755	-3719.484	-15.27139	0.2076026	0.174451	0.3122892	0.009008493	0.0117212	0.541995	0.0114553	0.0082197	0.423609	0.00299949	0.04364589	0.000193164	0.0204568	0.313793	3.66556	0.276536	0.314215	0.129355	0.279894	0.05265438	0.8289128
18280	-3740.824	-3723.952	-16.87238	0.2102739	0.1897214	0.2983632	-0.2065704	0.00750975	0.534569	0.0158929	0.0132079	0.425122	0.00369832	0.2578125	0.000365405	0.0280642	0.356304	3.61527	0.294671	0.311612	0.128283	0.265434	0.05124212	5.031262
18290	-3739.445	-3722.558	-16.88745	0.2166234	0.1953118	0.3504305	0.07281933	0.00916361	0.451576	0.0148484	0.0140279	0.504649	0.00573562	0.08816214	0.000450063	0.0311154	0.371312	3.59712	0.312983	0.297311	0.13215	0.257555	0.1609815	0.547654
18300	-3743.724	-3727.67	-16.05453	0.197135	0.1505165	0.3480097	-0.09790595	0.0120358	0.440932	0.00339749	0.0160305	0.52535	0.00225472	0.122739	5.47846e-05	0.0109336	0.243384	3.74563	0.309489	0.284498	0.140175	0.265838	0.02483307	4.942564
18310	-3741.588	-3726.37	-15.21814	0.2919109	0.1962443	0.3024757	0.007004832	0.0182437	0.543661	0.00912626	0.00984983	0.416465	0.0026543	0.04300235	0.000465443	0.0316373	0.373785	3.59411	0.30343	0.284567	0.134095	0.277907	0.05000718	0.8599235
18320	-3740.922	-3724.717	-16.20508	0.2971716	0.2248773	0.3028834	0.03312646	0.0123735	0.576548	0.00809164	0.0083443	0.392236	0.00240643	0.08812617	0.00113994	0.0492464	0.445432	3.50418	0.316558	0.293804	0.131025	0.258614	0.1212526	0.726798
18330	-3738.988	-3721.746	-17.24209	0.2771193	0.1932682	0.2783751	0.1358897	0.01446	0.520913	0.00577251	0.00380923	0.440808	0.014237	0.108996	0.000417638	0.0299844	0.365861	3.60374	0.28686	0.320792	0.12919	0.263157	0.2448857	0.4450894
18340	-3743.583	-3726.821	-16.7625	0.2592858	0.2126305	0.329588	-0.172666	0.0137055	0.495529	0.0028845	0.00240134	0.478982	0.00649819	0.2095528	0.00080048	0.041365	0.415811	3.54202	0.289542	0.298603	0.154014	0.257842	0.03688678	5.680972
18350	-3743.624	-3728.616	-15.00847	0.2858508	0.2589438	0.241072	-0.1438845	0.0179448	0.492145	0.00245421	0.0120409	0.464136	0.0112791	0.1444946	0.00255506	0.0732208	0.519971	3.40425	0.286013	0.303634	0.14427	0.266083	0.0006101512	236.8177
18360	-3737.452	-3721.933	-15.51949	0.259332	0.2436656	0.2654978	-0.1555623	0.014786	0.499587	0.00277797	0.00654557	0.471154	0.00514913	0.165175	0.00182957	0.062155	0.487936	3.44808	0.29917	0.298375	0.134158	0.268297	0.009612713	17.18298
18370	-3740.294	-3725.604	-14.68971	0.2673666	0.1891405	0.253072	0.007848747	0.0163582	0.525074	0.013772	0.00527054	0.427522	0.0120031	0.04288908	0.000357324	0.0277549	0.354727	3.61716	0.317308	0.290361	0.131239	0.261091	0.05073783	0.8453078
18380	-3739.983	-3724.77	-15.21306	0.3155647	0.2016639	0.2590912	0.1144741	0.0161587	0.455707	0.00731483	0.00370538	0.514545	0.00256977	0.01423924	0.000562338	0.0347409	0.387987	3.57671	0.302855	0.30683	0.129387	0.260928	0.1287134	0.1106276
18390	-3738.281	-3720.74	-17.54137	0.2440318	0.2019147	0.2865449	-0.2209148	0.0128871	0.55811	0.0161329	0.00433123	0.405587	0.00295214	0.3100612	0.000567142	0.0348873	0.388637	3.57591	0.300743	0.300308	0.133586	0.265363	0.08914633	3.478115
18400	-3744.014	-3726.412	-17.60143	0.2490959	0.1744678	0.2569268	0.4091537	0.0113845	0.528311	0.0153803	0.0038364	0.433361	0.00772667	0.01589454	0.000193312	0.0204646	0.313841	3.6655	0.300279	0.29625	0.133318	0.270153	0.4250482	0.03739468
18410	-3738.97	-3721.851	-17.11934	0.2289901	0.1736151	0.3410217	0.03308676	0.0104449	0.53085	0.0151319	0.000877055	0.435443	0.00725368	0.1234468	0.000185936	0.0200731	0.311406	3.66834	0.280724	0.302016	0.132146	0.285113	0.1565336	0.7886284
18420	-3733.904	-3719.097	-14.80737	0.2271139	0.2013373	0.3047654	0.01006359	0.0105178	0.50153	0.0158502	0.0118117	0.456113	0.00417667	0.01779151	0.000556126	0.0345505	0.387139	3.57775	0.307906	0.296297	0.134806	0.260991	0.0278551	0.6387164
18430	-3739.74	-3723.234	-16.50601	0.2682043	0.1964135	0.2518777	0.2055216	0.0138463	0.477847	0.0129493	0.00847451	0.483591	0.00329191	0.05042816	0.000468274	0.0317324	0.374233	3.59357	0.297167	0.289559	0.135293	0.277981	0.2559498	0.1970237
18440	-3737.935	-3723.203	-14.73264	0.2649482	0.179345	0.2385882	0.06817321	0.0165239	0.49815	0.0103966	0.00400012	0.464975	0.00595414	0.02369517	0.000239773	0.0227734	0.32765	3.64934	0.289051	0.299884	0.1377	0.273365	0.09186838	0.2579252
18450	-3740.242	-3722.91	-17.33166	0.2466369	0.2120653	0.3215787	0.1042257	0.0161466	0.475013	0.00691393	0.00957598	0.478591	0.0137595	0.1117562	0.00078675	0.041013	0.414407	3.54379	0.308289	0.293043	0.140328	0.258339	0.2159818	0.5174332
18460	-3740.596	-3724.336	-16.2595	0.22938	0.1971735	0.3353893	-0.0265702	0.0168098	0.536569	0.00220591	0.00981342	0.418513	0.0160894	0.1065722	0.000481138	0.032161	0.376241	3.59112	0.310961	0.302216	0.131038	0.255785	0.08000197	1.332119
18470	-3742.669	-3725.404	-17.26499	0.2095338	0.1604456	0.3262962	0.2370614	0.00963286	0.511527	0.00762335	0.00672453	0.457501	0.0069911	0.04638826	9.67285e-05	0.0145075	0.273059	3.71234	0.335349	0.285915	0.130324	0.248412	0.2834497	0.1636561
18480	-3741.721	-3724.716	-17.00551	0.2336963	0.1809216	0.3181687	0.1306873	0.010189	0.541061	0.00672588	0.00966488	0.425718	0.00664108	0.08427086	0.000256424	0.0235447	0.332068	3.64413	0.292057	0.339336	0.124641	0.243966	0.2149581	0.3920339
18490	-3739.495	-3720.035	-19.45988	0.2231358	0.1639687	0.3437908	0.06014687	0.0106808	0.517503	0.00629774	0.00769729	0.456652	0.00116922	0.249946	0.000116401	0.0159061	0.283444	3.70053	0.312618	0.311011	0.118336	0.258035	0.3100929	0.806036
18500	-3739.854	-3724.234	-15.61964	0.1971412	0.1945388	0.308603	0.04735141	0.00731773	0.494371	0.0174086	0.0114842	0.464076	0.00534265	0.04835437	0.000437593	0.0306855	0.369255	3.59962	0.314689	0.273234	0.134685	0.277392	0.09570578	0.5052398
18510	-3737.744	-3722.352	-15.39151	0.2083481	0.1807661	0.3206156	-0.01176535	0.0120541	0.555754	0.0038619	0.0107251	0.414129	0.00347664	0.05567305	0.000254744	0.0234681	0.331633	3.64464	0.318487	0.320972	0.122156	0.238385	0.04390771	1.267956
18520	-3741.418	-3725.089	-16.32914	0.2119688	0.2395721	0.3782432	0.0004479826	0.0163095	0.552419	0.00179216	0.00463045	0.411644	0.0132045	0.07311764	0.00166087	0.0592694	0.478973	3.4601	0.306884	0.311197	0.131371	0.250548	0.07356562	0.9939104
18530	-3737.563	-3722.024	-15.53906	0.2095562	0.2216471	0.3425228	0.08807248	0.0152563	0.552201	0.0046503	0.00860831	0.411481	0.00780261	0.002257647	0.00104241	0.0471223	0.437768	3.51407	0.28422	0.305186	0.139841	0.270753	0.09033013	0.02499329
18540	-3743.109	-3727.938	-15.17131	0.2599077	0.1898015	0.2460538	-0.005585254	0.0186938	0.52426	0.00453396	0.0135157	0.427678	0.0113185	0.08194238	0.00036653	0.0281069	0.356521	3.61501	0.28949	0.296917	0.145479	0.268114	0.07635713	1.073146
18550	-3734.703	-3718.931	-15.77215	0.2513119	0.1886309	0.2760428	-0.1430381	0.0149635	0.47653	0.00671893	0.0108187	0.484874	0.00609484	0.1686624	0.000350344	0.0274849	0.35334	3.61882	0.300492	0.288802	0.135926	0.27478	0.02562431	6.582124
18560	-3741.193	-3724.105	-17.08826	0.2531684	0.1943561	0.3294567	-0.04973131	0.00875435	0.552097	0.00660782	0.0128068	0.413056	0.00667832	0.1690312	0.000434682	0.0305843	0.368768	3.60021	0.300907	0.292889	0.133247	0.272957	0.1192999	1.41686
18570	-3734.372	-3718.452	-15.91963	0.2581239	0.196266	0.2643518	0.148653	0.0128068	0.537888	0.0060671	0.00979413	0.431038	0.00240592	0.04038738	0.000465806	0.0316495	0.373842	3.59404	0.296364	0.289631	0.132303	0.281703	0.1890404	0.2136442
18580	-3741.692	-3724.723	-16.96884	0.2322203	0.1701592	0.2985716	-0.0218194	0.0150259	0.531101	0.00920465	0.00652015	0.435381	0.00276739	0.1677316	0.000158179	0.0185245	0.301473	3.67984	0.320449	0.289076	0.127238	0.263237	0.1459122	1.149538
18590	-3738.648	-3722.045	-16.60268	0.2135438	0.1608885	0.3079063	0.1112961	0.0165145	0.528968	0.00923797	0.00502356	0.439013	0.00124307	0.0743908	9.90503e-05	0.0146796	0.274369	3.71085	0.302066	0.304723	0.132595	0.260616	0.1856869	0.400625
18600	-3737.232	-3720.83	-16.40178	0.2271495	0.2151699	0.2966139	-0.1169161	0.0113455	0.496929	0.0106383	0.0138236	0.45874	0.00852348	0.183108	0.000864223	0.0429597	0.422079	3.5341	0.292463	0.317188	0.126382	0.263967	0.06619183	2.766323
18610	-3739.217	-3720.66	-18.55683	0.2189935	0.1867102	0.3076646	-0.2059671	0.0100116	0.566614	0.00598148	0.00156008	0.404804	0.0110291	0.348741	0.00032492	0.0264776	0.348093	3.6251	0.305298	0.311364	0.123985	0.259353	0.142774	2.44261
18620	-3738.127	-3722.419	-15.70772	0.2393978	0.1938122	0.3635017	-0.03946983	0.0110627	0.564938	0.0053544	0.00081015	0.412194	0.00564154	0.06230537	0.0004261	0.0302837	0.367316	3.60197	0.286344	0.296279	0.134995	0.282382	0.02283554	2.728439
18630	-3737.794	-3721.881	-15.91257	0.2457631	0.1914408	0.2613764	0.06128882	0.0156623	0.568701	0.00250305	0.00345488	0.397393	0.0122855	0.08369373	0.000390098	0.0289882	0.360952	3.60967	0.273979	0.326353	0.134904	0.264764	0.1449826	0.5772676
18640	-3746.08	-3731.044	-15.03578	0.2736542	0.2139701	0.2713914	0.1091231	0.0182581	0.494159	0.00322219	0.00976725	0.463257	0.0113371	0.001557189	0.000833688	0.0422035	0.419126	3.53784	0.296443	0.294437	0.166597	0.242523	0.1106803	0.01406925
18650	-3744.563	-3726.333	-18.23029	0.2403898	0.2025331	0.2580452	0.4176393	0.0142464	0.49901	0.00250146	0.0090868	0.467805	0.00734983	0.0480241	0.000579108	0.0352495	0.390237	3.57393	0.307316	0.269409	0.150027	0.273248	0.4656634	0.1031305
18660	-3738.269	-3721.384	-16.88487	0.2509917	0.1770212	0.2805323	-0.08174681	0.0136934	0.599588	0.00335216	0.00858585	0.370401	0.0043796	0.2009378	0.000216709	0.0216587	0.321097	3.65703	0.291912	0.310969	0.113708	0.283412	0.119191	1.685847
18670	-3739.629	-3723.054	-16.57591	0.2656948	0.2312874	0.2787913	-0.1691208	0.015252	0.540191	0.00437411	0.0097672	0.421366	0.00904977	0.2271738	0.00135128	0.0535496	0.460328	3.48477	0.311682	0.302278	0.114828	0.271212	0.05805297	3.913216
18680	-3741.075	-3726.191	-14.88392	0.2405366	0.2113631	0.2764495	0.05917225	0.0102865	0.542691	0.0147753	0.00672127	0.416435	0.00909164	0.01494547	0.000769918	0.0405773	0.412659	3.54599	0.277849	0.3104	0.156184	0.255567	0.07411772	0.201645
18690	-3737.757	-3721.716	-16.0403	0.2582881	0.1968148	0.2937704	-0.1455001	0.0154732	0.534536	0.0132012	0.00420732	0.42994	0.00264155	0.1756155	0.000475034	0.0319583	0.375294	3.59227	0.300875	0.282749	0.122567	0.293808	0.03011537	5.831425
18700	-3738.302	-3721.858	-16.44364	0.2557295	0.1996488	0.2851281	-0.1730155	0.016891	0.55977	0.0134629	0.00106097	0.405703	0.00311135	0.2198782	0.000524786	0.0335731	0.382741	3.58316	0.295357	0.277003	0.136795	0.290845	0.04686272	4.691965
18710	-3735.152	-3718.761	-16.39015	0.2501673	0.1887168	0.2845999	0.2281208	0.0137769	0.559267	0.00803756	0.00825538	0.403222	0.00744105	0.01503067	0.000351513	0.0275303	0.353574	3.61854	0.296439	0.300123	0.119911	0.283527	0.2431515	0.06181605
18720	-3739.188	-3723.306	-15.88161	0.2432601	0.2131465	0.3224827	0.1196199	0.0090416	0.490515	0.00982355	0.0160638	0.469892	0.00466465	0.01823292	0.000813162	0.0416873	0.41709	3.54041	0.290826	0.302776	0.126542	0.279856	0.1378528	0.1322637
18730	-3741.607	-3723.126	-18.48099	0.2580078	0.1860776	0.2653272	0.3203205	0.0137899	0.526573	0.00903169	0.0123889	0.433048	0.00516802	0.1041951	0.000316849	0.0261495	0.346357	3.62718	0.293242	0.285649	0.141181	0.279928	0.4245156	0.2454447
18740	-3746.038	-3728.942	-17.09588	0.2198579	0.1760457	0.281448	-0.1039557	0.0119575	0.476892	0.00714116	0.00892608	0.488889	0.00619405	0.224866	0.000207534	0.0211986	0.318331	3.66026	0.275696	0.315786	0.143479	0.265038	0.1209102	1.859776
18750	-3743.245	-3722.097	-21.14754	0.2284293	0.1800152	0.3280359	-0.08467507	0.0109329	0.511503	0.015951	0.00246285	0.457995	0.0011549	0.4247744	0.00024675	0.0230998	0.329531	3.64712	0.280619	0.32184	0.133223	0.264318	0.3400994	1.248972
18760	-3741.274	-3725.522	-15.75134	0.2756255	0.1917307	0.2844517	0.1275425	0.0103659	0.525674	0.0121141	0.0126723	0.436733	0.00244126	0.02820995	0.000394376	0.0291453	0.361733	3.60873	0.314481	0.285223	0.140408	0.259888	0.1557524	0.1811205
18770	-3738.165	-3723.013	-15.15282	0.2697734	0.2361142	0.2479271	-0.1147131	0.0226628	0.492921	0.00686864	0.0108747	0.455563	0.0111097	0.1329153	0.00152654	0.0568616	0.471274	3.47034	0.286267	0.288867	0.143146	0.281721	0.01820224	7.302141
18780	-3744.034	-3726.313	-17.72093	0.2621597	0.1857034	0.2450494	0.3701599	0.0107639	0.541396	0.0112659	0.00453232	0.41388	0.0181624	0.04276378	0.000312143	0.0259562	0.345329	3.6284	0.317188	0.295894	0.132845	0.254074	0.4129237	0.1035634
18790	-3739.371	-3724.117	-15.25382	0.2642749	0.2236071	0.3033066	-0.05541706	0.0074136	0.506203	0.00631823	0.00502001	0.467397	0.00764769	0.07813808	0.00110089	0.0484075	0.442431	3.50806	0.308828	0.285697	0.146085	0.25939	0.02272103	3.439021
18800	-3738.098	-3723.103	-14.99459	0.2653659	0.2177681	0.2765678	0.00915795	0.0159189	0.485072	0.00604551	0.00703276	0.479764	0.00616672	0.0460475	0.000932967	0.0446134	0.428424	3.52603	0.31704	0.271713	0.136968	0.274278	0.05520545	0.8341115
18810	-3734.659	-3719.981	-14.67753	0.2706281	0.2402296	0.2719331	-0.05549324	0.0118181	0.545303	0.0117011	0.00532749	0.414418	0.0114327	0.06159521	0.00168725	0.0597304	0.480423	3.45816	0.296949	0.313352	0.119448	0.27025	0.006101968	10.09432
18820	-3742.574	-3725.614	-16.96055	0.2614865	0.182861	0.2941975	0.1578677	0.0124971	0.576633	0.0137093	0.0125823	0.378459	0.0061195	0.07731906	0.000278056	0.0245098	0.337472	3.63774	0.30218	0.289149	0.14127	0.267402	0.2351868	0.328756
18830	-3735.897	-3720.15	-15.74729	0.2660371	0.2009342	0.2660755	-0.1558632	0.00986907	0.550392	0.0176624	0.00698443	0.414011	0.00108122	0.1791641	0.000548528	0.0343162	0.386092	3.57904	0.309294	0.295154	0.133278	0.262273	0.02330089	7.689154
18840	-3742.5	-3725.757	-16.74307	0.2703172	0.2027409	0.2140311	-0.3403686	0.0252842	0.491528	0.00556777	0.0153143	0.460312	0.00199365	0.3584886	0.00058317	0.0353715	0.390774	3.57327	0.293549	0.287651	0.143396	0.275403	0.01811992	19.78422
18850	-3740.502	-3721.284	-19.21825	0.2990857	0.1832777	0.2452738	-0.0945672	0.010951	0.529865	0.0146448	0.00712111	0.430664	0.00675403	0.3515385	0.000282874	0.0247195	0.338629	3.63637	0.290788	0.305776	0.138671	0.264765	0.2569713	1.368007
18860	-3735.17	-3720.52	-14.64946	0.3114063	0.2045518	0.2363248	-0.05910761	0.0131801	0.514119	0.00444259	0.00860262	0.451117	0.00853859	0.08214642	0.000619414	0.036442	0.395433	3.56751	0.307875	0.288621	0.134736	0.268768	0.02303882	3.565566
18870	-3739.961	-3724.166	-15.79542	0.3101586	0.192166	0.2571384	0.1158765	0.0158539	0.484981	0.0071921	0.010639	0.477696	0.00363819	0.04823333	0.000400865	0.0293818	0.362904	3.60731	0.292265	0.30366	0.133045	0.27103	0.1641099	0.2939088
18880	-3739.022	-3724.407	-14.61514	0.3015671	0.2246397	0.216026	0.01732355	0.011321	0.482584	0.00797206	0.0105865	0.48494	0.00259605	0.05363203	0.00113257	0.0490891	0.444872	3.50491	0.314442	0.301861	0.128492	0.255205	0.07095558	0.7558536
18890	-3737.416	-3722.788	-14.62829	0.3026595	0.206494	0.2433768	0.09225848	0.00909578	0.56345	0.00812414	0.0180747	0.397296	0.00395994	0.0008906613	0.000660015	0.0376039	0.400393	3.56134	0.31588	0.296119	0.119738	0.268263	0.09314914	0.00956167
18900	-3737.11	-3722.479	-14.63107	0.2958538	0.2352178	0.2724291	-0.03880271	0.00633353	0.536888	0.0119047	0.0122709	0.42397	0.0086331	0.04973219	0.00149292	0.0562421	0.469258	3.47301	0.303381	0.305596	0.122427	0.268597	0.01092949	4.550277
18910	-3741.066	-3723.509	-17.55735	0.2821101	0.1822136	0.2859577	-0.241652	0.00644143	0.570942	0.0121239	0.00717452	0.394935	0.00838372	0.3123217	0.000270691	0.0241857	0.335672	3.63987	0.30313	0.311271	0.122883	0.262716	0.07066965	4.419459
18920	-3738.271	-3721.89	-16.38124	0.2696452	0.2351673	0.2734164	-0.06037411	0.00590578	0.542668	0.0129882	0.00768603	0.423092	0.0076596	0.1620932	0.00149104	0.0562072	0.469145	3.47316	0.301863	0.297775	0.125137	0.275224	0.1017191	1.593537
18930	-3740.158	-3725.67	-14.48807	0.2617955	0.2070688	0.246352	0.03123841	0.0132886	0.471768	0.0148439	0.0142437	0.483541	0.00231501	0.02161923	0.000672379	0.0379504	0.401854	3.55952	0.297063	0.301783	0.137276	0.263878	0.05285764	0.4090086
18940	-3743.979	-3725.352	-18.62653	0.2419228	0.1786612	0.2693118	-0.09545992	0.0112707	0.506676	0.00786769	0.0130316	0.456578	0.0045759	0.3106618	0.000232806	0.0224426	0.325726	3.6516	0.291813	0.314618	0.129695	0.263874	0.2152019	1.443583
18950	-3737.668	-3723.092	-14.57548	0.27194	0.2270584	0.2791222	0.03339842	0.0119929	0.533888	0.00654048	0.0166472	0.419695	0.0112363	0.007159836	0.00120916	0.0506978	0.450547	3.49755	0.305939	0.312967	0.134127	0.246967	0.04055826	0.1765321
18960	-3737.302	-3721.99	-15.3117	0.2403159	0.1787015	0.2735575	-0.01173661	0.0113061	0.487822	0.00602399	0.00664738	0.474396	0.0138052	0.07876833	0.000233213	0.0224621	0.32584	3.65146	0.293629	0.300612	0.136138	0.269621	0.06703171	1.17509
18970	-3740.227	-3724.225	-16.00132	0.2674648	0.2085451	0.2936253	-0.05132506	0.0168183	0.517579	0.00372382	0.00869397	0.443632	0.0095524	0.1259081	0.000704875	0.038846	0.405589	3.55486	0.315177	0.295284	0.127692	0.261847	0.07458302	1.68816
18980	-3739.551	-3722.535	-17.01572	0.2487404	0.211889	0.2785277	-0.2228063	0.0176798	0.553251	0.00763021	0.00486014	0.406368	0.0102108	0.2803815	0.0007825	0.0409035	0.413969	3.54435	0.301816	0.276899	0.128734	0.292551	0.05757514	4.869835
18990	-3736.178	-3720.896	-15.28227	0.2662102	0.190523	0.2770277	0.03088538	0.0180536	0.553778	0.00554723	0.00632011	0.41496	0.00134029	0.05105487	0.000376772	0.0284933	0.358474	3.61266	0.278603	0.30548	0.127268	0.28865	0.08194025	0.6230743
19000	-3737.366	-3721.719	-15.64717	0.2691089	0.2091738	0.3182573	0.08988769	0.019909	0.568992	0.0075394	0.0033853	0.398273	0.00190154	0.01998317	0.000719042	0.0392299	0.407174	3.55288	0.278566	0.297652	0.130176	0.293606	0.1098709	0.1818787
19010	-3738.925	-3722.316	-16.609	0.2665705	0.1761043	0.2690215	-0.277236	0.0137072	0.516749	0.0120676	0.00694537	0.447987	0.00254435	0.2924109	0.000208077	0.0212261	0.318498	3.66007	0.292512	0.303554	0.124522	0.279411	0.01517492	19.26935
19020	-3742.072	-3724.857	-17.2153	0.2651634	0.2286839	0.2795436	0.1366268	0.0062739	0.495076	0.0124692	0.00362647	0.480299	0.00225507	0.110811	0.00126254	0.0517882	0.454328	3.49262	0.286616	0.296329	0.150348	0.266706	0.2474378	0.4478339
19030	-3744.48	-3727.114	-17.36616	0.2567821	0.1885294	0.2645493	-0.2900432	0.0101777	0.485043	0.0102681	0.00285075	0.489374	0.00228591	0.3462108	0.000348964	0.0274312	0.353064	3.61916	0.290511	0.294466	0.149995	0.265029	0.0561676	6.163889
19040	-3733.812	-3718.695	-15.11735	0.2682092	0.1934138	0.2493056	-0.1093567	0.0174221	0.553128	0.00465331	0.00369239	0.416529	0.00457546	0.1284628	0.000419891	0.0300644	0.366251	3.60326	0.308723	0.291503	0.137426	0.262348	0.01910614	6.723642
19050	-3740.227	-3724.592	-15.63534	0.2603354	0.1993651	0.2717479	0.1785529	0.0198527	0.445462	0.00829468	0.0049273	0.519225	0.00223843	0.003280197	0.000519646	0.03341	0.381999	3.58407	0.285221	0.292194	0.146256	0.27633	0.1818331	0.0180396
19060	-3742.76	-3728.298	-14.46214	0.2960655	0.2462515	0.2263786	-0.03633904	0.015575	0.492489	0.00721335	0.00239187	0.475481	0.00684999	0.0642775	0.00194164	0.0639966	0.493514	3.44055	0.293435	0.300609	0.150468	0.255487	0.02793845	2.300682
19070	-3742.947	-3728.733	-14.21379	0.2975451	0.2760253	0.2358764	-0.04060108	0.0172382	0.495266	0.0139879	0.00683421	0.461359	0.00531473	0.04752598	0.00355244	0.0860274	0.553255	3.35716	0.293477	0.27607	0.149612	0.280841	0.006924902	6.863055
19080	-3739.782	-3723.993	-15.78967	0.3001997	0.212151	0.2403957	0.09539592	0.0144487	0.49615	0.0128336	0.00409406	0.462182	0.0102914	0.06628248	0.000788821	0.0410663	0.414621	3.54352	0.290009	0.291137	0.143666	0.275187	0.1616784	0.409965
19090	-3737.361	-3722.876	-14.48415	0.3004247	0.2003238	0.2517821	-0.03081988	0.0150791	0.517799	0.00937974	0.0050852	0.434955	0.0177022	0.04965187	0.000537161	0.0339625	0.384503	3.581	0.312377	0.285885	0.132636	0.269102	0.01883198	2.636571
19100	-3737.877	-3723.702	-14.17581	0.2798022	0.198908	0.2226975	0.01848104	0.0116808	0.549792	0.0138932	0.0103237	0.398108	0.0162025	0.02368478	0.000511439	0.0331479	0.380802	3.58554	0.298374	0.308107	0.131934	0.261584	0.04216582	0.5617057
19110	-3742.464	-3723.695	-18.76876	0.2818013	0.2123444	0.264652	0.3553209	0.00820215	0.552023	0.00857244	0.0272938	0.399723	0.0041856	0.09641189	0.00079351	0.0411867	0.415101	3.54292	0.289563	0.301629	0.140509	0.268299	0.4517327	0.2134268
