Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5660	-3724.803	-3714.551	-10.25174	0.4755691	0.2016466	0.597054	0.0871694	0.423189	0.533045	0.300987	0.27176	0.164466	0.0880996	0.357898	0.269508	0.0241017	0.0471648	0.433371	0.219175	0.241585	0.0830136	0.139176	0.734017	0.2566271	0.1196768	0.00940616	0.516605	0.00764496	0.00422569	0.452909	0.0092092	0.007595577	0.000562009	0.0347308	0.387942	3.57677	0.292967	0.324662	0.110356	0.272015	0.1272724	0.05967968
5670	-3725.36	-3711.788	-13.57251	0.255588	0.1691364	0.735935	0.0308937	0.379376	0.726176	0.304705	0.252411	0.133151	0.0339084	0.623765	0.391019	0.323009	0.468791	0.649092	0.249058	0.0993471	0.0570215	0.0989081	0.376324	0.2806977	-0.00319267	0.00809553	0.568916	0.0113575	0.0059599	0.396073	0.00959766	0.06450279	0.000150597	0.0180779	0.298514	3.68326	0.301254	0.302872	0.128141	0.267733	0.06131012	1.052074
5680	-3723.672	-3712.641	-11.03102	0.402692	0.1524678	0.452851	0.0138047	0.277101	0.313176	0.155859	0.164499	0.0780981	0.0769283	0.509129	0.129055	0.217081	0.119582	0.104849	0.0806002	0.606023	0.317266	0.343632	0.572665	0.1536272	-0.01582236	0.0121529	0.559732	0.00422007	0.00325261	0.415744	0.00489876	0.1291562	6.16202e-05	0.0115925	0.249257	3.73909	0.294104	0.316771	0.131952	0.257172	0.1133339	1.139608
5690	-3716.209	-3715.285	-0.9234228	0.4414364	0.170776	0.551276	0.0201119	0.136156	0.227159	0.153916	0.115866	0.0854945	0.0642516	0.128276	0.12894	0.0329029	0.116238	0.0585264	0.202599	0.395684	0.081596	0.0893472	0.343905	0.1787006	-0.03895114	0.0111444	0.518591	0.00798393	0.00234679	0.457728	0.00220529	0.136534	0.000162888	0.0187964	0.303253	3.67779	0.308531	0.295206	0.131285	0.264978	0.09758287	1.39916
5700	-3717.964	-3710.377	-7.5865	0.4308634	0.1898248	0.843507	0.0274989	0.264922	0.328014	0.295513	0.224654	0.178519	0.056392	0.193081	0.21918	0.0516063	0.0865741	0.107898	0.382635	0.447266	0.164066	0.185124	0.318813	0.2791517	-0.01577581	0.00754525	0.48002	0.00717658	0.00677774	0.490072	0.00840897	0.04706834	0.000366857	0.0281193	0.356584	3.61493	0.332359	0.288073	0.121334	0.258234	0.03129253	1.50414
5710	-3713.572	-3708.59	-4.981931	0.4664085	0.1984665	0.415949	0.0404016	0.333187	0.540852	0.286702	0.26095	0.0362629	0.0169503	0.120012	0.108292	0.293063	0.290515	0.066874	0.0071406	0.162168	0.177853	0.138694	0.507892	0.1819684	0.1146782	0.0142342	0.508876	0.00898547	0.00632408	0.4541	0.00748062	0.02136738	0.000503601	0.0328955	0.379644	3.58696	0.289317	0.306975	0.123434	0.280274	0.1360456	0.1570604
5720	-3723.953	-3712.897	-11.05597	0.4492635	0.1910775	0.445903	0.0328015	0.31858	0.593875	0.337143	0.159264	0.197021	0.146492	0.12367	0.109509	0.174718	0.0813132	0.11097	0.187792	0.187595	0.023706	0.42765	0.343432	0.1291995	0.03809593	0.0205984	0.502896	0.00425263	0.0107576	0.453234	0.00826088	0.1983588	0.000384783	0.0287919	0.359973	3.61085	0.281132	0.310519	0.119272	0.289076	0.2364547	0.838887
5730	-3717.94	-3710.451	-7.489305	0.5478103	0.1840064	0.587884	0.0383572	0.206011	0.279295	0.167937	0.13112	0.0685268	0.0293153	0.363275	0.118075	0.517014	0.0831397	0.0483927	0.185012	0.193519	0.0353673	0.138136	0.849972	0.1861549	0.1786735	0.0140878	0.611105	0.00318568	0.00454716	0.364112	0.00296286	0.04875439	0.000291446	0.0250882	0.340647	3.63397	0.293561	0.305402	0.115448	0.285589	0.2274279	0.214373
5740	-3718.216	-3712.643	-5.572986	0.4821446	0.2122893	0.385266	0.0278197	0.247056	0.471056	0.178614	0.14663	0.133827	0.114962	0.081137	0.115767	0.766324	0.0997986	0.12907	0.132921	0.338029	0.150902	0.246645	0.106187	0.2157637	0.08871395	0.0119475	0.516706	0.0079478	0.0141427	0.443408	0.00584792	0.04210326	0.000792171	0.0411524	0.414964	3.54309	0.323674	0.291283	0.126238	0.258805	0.1308172	0.321848
5750	-3716.694	-3713.004	-3.689431	0.6861443	0.1767452	0.528539	0.0370584	0.158995	0.324096	0.228349	0.0698432	0.0315577	0.0234275	0.240691	0.113661	0.483538	0.0946856	0.271643	0.318139	0.069086	0.040218	0.159869	0.373172	0.1994878	-0.03638859	0.0114024	0.497962	0.00811874	0.00839589	0.470277	0.00384457	0.08619165	0.000214083	0.021528	0.320315	3.65794	0.29144	0.311411	0.150949	0.246199	0.04980306	1.73065
5760	-3722.887	-3715.902	-6.98475	0.5252778	0.1919183	0.572902	0.069414	0.297317	0.273489	0.21265	0.285028	0.105558	0.0816986	0.258124	0.0400506	0.120089	0.0957958	0.12241	0.0800822	0.230071	0.0114755	0.255241	0.814133	0.2287907	0.206382	0.00723203	0.500008	0.0130222	0.00671148	0.472209	0.000817777	0.03120015	0.000397164	0.0292471	0.362238	3.60812	0.27506	0.310064	0.150281	0.264595	0.2375822	0.1313236
5770	-3714.194	-3710.704	-3.490237	0.5774292	0.1679441	0.533219	0.0848278	0.113792	0.275457	0.158794	0.0927935	0.106305	0.0318408	0.102268	0.0903849	0.188725	0.069171	0.227698	0.170549	0.112163	0.0109881	0.086409	0.395731	0.1469583	-0.4272995	0.00771816	0.585892	0.0105907	0.0109494	0.383715	0.0011349	0.4831501	0.000142109	0.0175643	0.295055	3.68724	0.311455	0.30123	0.123491	0.263824	0.05585052	8.650771
5780	-3720.705	-3722.941	2.235354	0.5970533	0.210119	0.485566	0.0953246	0.20754	0.130342	0.144967	0.139342	0.224077	0.0993853	0.157074	0.138243	0.0176415	0.0442336	0.151121	0.0577771	0.114454	0.00106342	0.059486	0.387748	0.1740747	-0.06725169	0.0135807	0.583058	0.0105395	0.00560005	0.381858	0.00536416	0.0760388	0.00074071	0.0398095	0.409548	3.5499	0.324208	0.28633	0.121536	0.267926	0.00878711	8.653448
5790	-3709.188	-3709.29	0.1024159	0.7150868	0.2068814	0.481536	0.0549871	0.170212	0.2346	0.185569	0.0989474	0.172794	0.0864024	0.278084	0.109981	0.024767	0.0651619	0.0895211	0.0888331	0.117186	0.114757	0.231374	0.42512	0.1720426	-0.02270701	0.0127421	0.60343	0.00814398	0.0132825	0.358278	0.00412274	0.05338918	0.000668329	0.0378373	0.401378	3.56012	0.30742	0.291321	0.127179	0.27408	0.03068217	1.740072
5800	-3707.74	-3709.403	1.663141	0.5924486	0.2108828	0.444361	0.0542885	0.186538	0.256608	0.138149	0.155444	0.0781975	0.123465	0.176902	0.140235	0.0163335	0.0544706	0.0602085	0.0267713	0.163177	0.0492826	0.187127	0.337158	0.1627155	0.1602687	0.0116581	0.552098	0.011064	0.00276791	0.419541	0.0028716	0.00510686	0.000758549	0.0402802	0.411459	3.5475	0.29905	0.302504	0.140943	0.257504	0.1653756	0.03088038
5810	-3714.284	-3715.003	0.7187698	0.6680508	0.1845239	0.390495	0.0309925	0.102602	0.181219	0.142349	0.0884936	0.0499787	0.0400345	0.249284	0.127928	0.00599222	0.0324054	0.387218	0.0473234	0.0399452	0.409832	0.277597	0.312449	0.1502556	-0.0003131808	0.0127955	0.546568	0.0118029	0.00458131	0.415339	0.00891358	0.05202864	0.000297647	0.0253515	0.342078	3.63227	0.286429	0.331434	0.11696	0.265178	0.05171546	1.006056
5820	-3726.507	-3715.305	-11.20254	0.7974033	0.1862515	0.592986	0.0480811	0.88044	1.12069	0.202507	0.111547	0.248218	0.104189	0.120065	0.119278	0.225294	0.017058	0.211559	0.073836	0.0596165	0.140977	0.525076	0.536712	0.3212352	-0.01952863	0.0147904	0.515048	0.00926642	0.0023161	0.446394	0.0121852	0.0295859	0.000319053	0.0262395	0.346835	3.62661	0.314924	0.280263	0.133268	0.271545	0.01005727	2.941744
5830	-3717.394	-3714.69	-2.703436	0.7977946	0.1899337	0.478955	0.0391193	0.154203	0.143101	0.0683614	0.0685462	0.168357	0.110065	0.191066	0.267497	0.0982592	0.028801	0.292753	0.108298	0.0542115	0.292048	0.222487	0.173389	0.2024242	-0.08354085	0.0125096	0.46691	0.00332367	0.00221266	0.503605	0.0114394	0.2026664	0.000368391	0.0281776	0.356879	3.61457	0.317367	0.294611	0.128461	0.259562	0.1191256	1.701284
5840	-3720.058	-3713.661	-6.39707	0.6517334	0.2084599	0.749923	0.0750739	0.134412	0.29667	0.180708	0.157641	0.34848	0.310205	0.403816	0.383556	0.0442118	0.0320542	0.0124808	0.597463	0.114248	0.01003	0.121128	0.391966	0.2147824	0.02034426	0.0114383	0.511797	0.00534885	0.00252078	0.460476	0.00841885	0.00126349	0.00070297	0.0387941	0.405374	3.55513	0.292675	0.328013	0.12564	0.253671	0.02160775	0.0584739
5850	-3730.296	-3718.24	-12.05616	0.6215262	0.1862315	0.987585	0.0555774	0.448801	0.520331	0.24201	0.137421	0.0913923	0.03471	0.566372	0.410072	0.324734	0.10633	0.00541784	0.0434276	0.0404642	0.190366	0.300694	0.163913	0.2727394	-0.2050927	0.00981122	0.479208	0.00463243	0.00822843	0.479231	0.0188892	0.3233052	0.000318799	0.0262291	0.34678	3.62667	0.339496	0.280618	0.140197	0.239688	0.1182125	2.73495
5860	-3726.118	-3717.002	-9.115677	0.7463982	0.2015296	0.792916	0.0506396	0.115517	0.187381	0.123787	0.0816333	0.194361	0.173932	0.345659	0.329305	0.0942559	0.021388	0.150536	0.131621	0.159502	0.00295838	0.597701	0.227925	0.2489574	0.2725265	0.0138179	0.477873	0.00874977	0.00442168	0.477896	0.0172412	0.1119468	0.000559778	0.0346625	0.387638	3.57714	0.321308	0.281566	0.155803	0.241324	0.3844732	0.2911692
5870	-3718.05	-3714.672	-3.377516	0.7090953	0.1756941	0.490183	0.0520795	0.162762	0.303663	0.131448	0.0933266	0.137152	0.103593	0.160934	0.222597	0.437498	0.0683231	0.171721	0.0938813	0.157386	0.0050755	0.508456	0.395842	0.2049957	0.03890699	0.0132704	0.556765	0.00882701	0.00166286	0.404569	0.0149058	0.001007329	0.0002043	0.021034	0.317333	3.66143	0.30679	0.322384	0.115539	0.255287	0.03991432	0.02523727
5880	-3718.173	-3715.053	-3.119502	0.6901909	0.144446	0.739206	0.0454037	0.122624	0.159997	0.0992276	0.0772145	0.144455	0.0979873	0.265473	0.258905	0.322454	0.0635963	0.289614	0.00757281	0.154529	0.104184	0.240954	0.132205	0.2285692	0.0884363	0.0152586	0.517343	0.00591573	0.00103777	0.445033	0.0154118	0.02726822	3.72351e-05	0.00902125	0.225015	3.76593	0.314358	0.300235	0.12791	0.257498	0.1157045	0.2356712
5890	-3722.908	-3714.725	-8.183029	0.5242282	0.1749753	0.784594	0.0639531	0.178928	0.461263	0.273582	0.208822	0.10456	0.0926658	0.382481	0.16453	0.192039	0.072756	0.0353202	0.110417	0.0826134	0.119532	0.296701	0.1516	0.2356374	-0.3994269	0.0150742	0.558132	0.00254905	0.0045681	0.407695	0.0119817	0.4355931	0.000197804	0.0206993	0.315288	3.66382	0.295582	0.324987	0.127624	0.251806	0.0361662	12.04421
5900	-3713.859	-3709.374	-4.485367	0.4711214	0.1768993	0.588023	0.0767539	0.239514	0.431644	0.218564	0.152879	0.316044	0.132139	0.226946	0.220669	0.209128	0.0708164	0.133192	0.066188	0.188033	0.0491409	0.323089	0.127721	0.187128	0.08457906	0.0138398	0.512428	0.00107165	0.00763748	0.440507	0.0245158	0.02407694	0.000215546	0.0216009	0.320751	3.65743	0.312661	0.30531	0.130496	0.251534	0.108656	0.2215887
5910	-3716.951	-3713.164	-3.786633	0.793964	0.2070867	0.523934	0.0603781	0.225127	0.291912	0.107445	0.0948261	0.435217	0.102336	0.0999741	0.137473	0.139774	0.0401452	0.0692577	0.0353929	0.144805	0.0499617	0.295902	0.703821	0.1345145	0.0468771	0.0126318	0.532131	0.000938427	0.00924661	0.419102	0.0259498	0.008725808	0.000672767	0.0379613	0.401899	3.55947	0.303618	0.297477	0.142489	0.256416	0.05560291	0.1569308
5920	-3732.392	-3720.925	-11.46765	0.8161593	0.1615262	0.606162	0.0482332	0.153141	0.403663	0.162197	0.0968961	0.322637	0.225051	0.316972	0.149666	0.0879345	0.0459526	0.0133264	0.39165	0.0850431	0.196414	0.326212	0.58681	0.3657274	-0.2773969	0.00629498	0.528898	0.00192559	0.0150684	0.417402	0.0304106	0.2806426	0.000102468	0.0149293	0.276253	3.70871	0.310142	0.302025	0.122923	0.26491	0.003245738	86.46496
5930	-3722.625	-3715.01	-7.615664	0.6020154	0.1909898	0.449018	0.0480099	0.159334	0.230106	0.116333	0.150339	0.39015	0.212951	0.320415	0.166616	0.105295	0.0415793	0.0293367	0.714359	0.436692	0.247835	0.238784	0.418594	0.2352109	0.07537006	0.0125004	0.471768	0.00701411	0.00751052	0.473749	0.027458	0.007060601	0.000383507	0.0287445	0.359736	3.61114	0.312011	0.2939	0.136305	0.257784	0.08243066	0.08565503
5940	-3717.047	-3708.156	-8.890767	0.4568026	0.1955713	0.435326	0.0386183	0.234189	0.310789	0.138214	0.140794	0.204795	0.162529	0.398189	0.150196	0.13054	0.0728713	0.824213	0.279185	0.184388	0.0776855	0.168521	0.529749	0.269304	0.07921128	0.0124358	0.529724	0.00748167	0.0114077	0.427443	0.0115073	0.05366682	0.000454306	0.0312602	0.372001	3.59628	0.294332	0.293199	0.126485	0.285984	0.1328781	0.4038801
5950	-3714.556	-3707.707	-6.848469	0.5471121	0.1809286	0.466606	0.0300315	0.268428	0.451961	0.180643	0.138145	0.0326934	0.0144994	0.23263	0.226218	0.0282801	0.148681	0.320957	0.0515135	0.220647	0.639129	0.0825997	0.394639	0.1513148	-0.08473696	0.0114261	0.519696	0.00678377	0.00484242	0.45199	0.00526172	0.14131	0.000256499	0.0235482	0.332088	3.64411	0.292334	0.316374	0.121066	0.270225	0.05657303	2.497833
5960	-3729.335	-3713.111	-16.22398	0.5128139	0.1609176	0.613119	0.0708791	0.727424	1.07005	0.287118	0.199265	0.124771	0.188877	0.204013	0.173153	0.184152	0.0726055	0.195535	0.0411446	0.965648	0.269562	0.304147	0.550611	0.3243658	0.2729661	0.0123526	0.508129	0.00187356	0.00823266	0.462615	0.00679731	0.002140146	9.92044e-05	0.014691	0.274455	3.71075	0.278144	0.328128	0.134978	0.258749	0.2751063	0.007779343
5970	-3726.368	-3712.734	-13.63449	0.5385499	0.191196	0.740633	0.0677261	0.495124	0.499166	0.452333	0.101821	0.0957612	0.044519	0.981926	0.745165	0.404274	0.0952081	0.0984415	0.344875	0.109316	0.0368881	0.0880541	0.314423	0.254217	0.2019761	0.0110656	0.620689	0.00627997	0.0100265	0.346328	0.00561032	0.003184224	0.000386511	0.0288559	0.360292	3.61047	0.280556	0.308714	0.137746	0.272984	0.2051603	0.01552066
5980	-3720.792	-3713.834	-6.957739	0.4880258	0.1871035	0.753731	0.0564696	0.439995	0.526508	0.327273	0.305133	0.0685612	0.0379188	0.191604	0.147577	0.0709092	0.0980416	0.0955776	0.151663	0.16584	0.0562615	0.715318	0.118557	0.2033899	-0.03429428	0.00836019	0.505831	0.0102554	0.00483044	0.468244	0.0024789	0.06531328	0.000330013	0.0266825	0.349171	3.62382	0.291659	0.279371	0.132336	0.296634	0.031019	2.105589
5990	-3723.227	-3711.091	-12.13661	0.6375373	0.1741149	0.884858	0.0453805	0.349467	0.469669	0.356139	0.14797	0.782901	0.48453	0.330476	0.235535	0.131816	0.0337345	0.0461414	0.352077	0.075125	0.0371586	0.209852	0.347008	0.2841246	0.05830326	0.00645374	0.510535	0.0122764	0.00778125	0.450963	0.01199	0.0684718	0.000190233	0.0203021	0.312834	3.66667	0.311518	0.275369	0.12389	0.289224	0.1267751	0.5401047
6000	-3712.383	-3707.645	-4.738579	0.7485447	0.2089086	0.571389	0.0518992	0.156908	0.242436	0.105882	0.069423	0.0697217	0.0459965	0.241006	0.115905	0.192746	0.0426072	0.190868	0.369834	0.0906182	0.19672	0.278946	0.313561	0.2382025	-0.2398076	0.0117748	0.480048	0.00498651	0.0066956	0.49162	0.00487538	0.2502854	0.000713042	0.0390678	0.406506	3.55371	0.311614	0.286236	0.140882	0.261268	0.01047773	23.88737
6010	-3712.436	-3713.139	0.7029433	0.8975458	0.1651769	0.470363	0.0521422	0.158884	0.15351	0.0877439	0.0578839	0.0430661	0.0491301	0.223295	0.135461	0.161209	0.0522557	0.145371	0.0426684	0.125061	0.409002	0.273274	0.219714	0.1852862	0.02466719	0.0145645	0.550108	0.00942853	0.00210616	0.418029	0.00576375	0.03177571	0.000123805	0.0164012	0.286985	3.69649	0.303833	0.30028	0.143643	0.252244	0.05644289	0.5629709
6020	-3719.791	-3716.066	-3.725025	0.9941374	0.1886811	0.564703	0.020694	0.0801427	0.190131	0.0697093	0.0728916	0.0906749	0.102002	0.19531	0.15893	0.506674	0.0561732	0.0063652	0.30652	0.0616877	0.108267	0.284418	0.333698	0.154648	-0.2420101	0.00548424	0.552703	0.009473	0.00202675	0.420001	0.0103122	0.281072	0.000351026	0.0275114	0.353477	3.61866	0.294837	0.305732	0.114869	0.284562	0.03906193	7.195547
6030	-3723.585	-3715.48	-8.104267	0.7794506	0.1853765	0.577684	0.0208272	0.109817	0.232867	0.127054	0.0968877	0.141087	0.0749282	0.354624	0.37741	0.863649	0.038181	0.0434245	0.431499	0.310959	0.136682	0.243384	0.220035	0.198706	-0.06823116	0.00547691	0.563746	0.0126595	0.0113771	0.392383	0.0143572	0.1121892	0.000308076	0.025788	0.344429	3.62947	0.278247	0.321918	0.140189	0.259646	0.04395802	2.552189
6040	-3719.683	-3711.099	-8.583698	0.4506911	0.1694437	0.540851	0.0322262	0.158692	0.22492	0.143085	0.12977	0.0730094	0.0246616	0.277768	0.0583491	0.418584	0.242883	0.385889	0.269202	0.403072	0.0519876	0.775492	0.562094	0.2073553	-0.01462622	0.0124822	0.47256	0.00651906	0.00922286	0.495782	0.00343484	0.02750799	0.000152845	0.0182115	0.299404	3.68223	0.316681	0.309131	0.118282	0.255906	0.01288177	2.13542
6050	-3721.886	-3718.124	-3.762259	0.5030367	0.1982592	0.416067	0.0385098	0.105424	0.191768	0.0956899	0.120677	0.127217	0.0798817	0.191262	0.0796292	0.16665	0.0890093	0.070778	0.973882	0.41235	0.0507308	0.283721	0.174862	0.1444734	-0.01059296	0.0130374	0.471618	0.00794217	0.00764906	0.494794	0.00495916	0.02333803	0.000499951	0.0327773	0.379099	3.58762	0.316029	0.314362	0.129365	0.240244	0.01274507	1.831142
6060	-3722.223	-3713.834	-8.388764	0.5499927	0.1672898	0.492731	0.0415007	0.271004	0.517209	0.231707	0.111878	0.106609	0.0815791	0.202114	0.0928766	0.178243	0.0692589	0.728414	0.0720476	0.0706337	0.0440949	0.784667	0.38459	0.1919757	0.08657166	0.0141606	0.512248	0.00823703	0.0116432	0.452596	0.00111498	0.0310616	0.000137607	0.0172856	0.293153	3.68942	0.319115	0.273993	0.12257	0.284322	0.1176333	0.2640546
6070	-3720.234	-3718.307	-1.926898	0.6499025	0.1766673	0.814796	0.0966647	0.261584	0.217759	0.201719	0.11242	0.0694197	0.0432022	0.393551	0.137938	0.119904	0.0743644	0.07788	0.0409148	0.0971436	0.0658343	0.198035	0.334938	0.1660004	-0.03126188	0.00891464	0.497609	0.00533864	0.0096951	0.472181	0.00626158	0.06474582	0.000213346	0.0214912	0.320094	3.6582	0.318282	0.28986	0.128255	0.263603	0.03348394	1.933638
6080	-3720.695	-3712.287	-8.407363	0.6434158	0.1905022	0.65114	0.0822349	0.397771	0.351205	0.13076	0.130257	0.0309651	0.00945734	0.618518	0.351328	0.0901757	0.358788	0.0359247	0.138302	0.27121	0.229002	0.140359	0.345952	0.2841102	0.09605338	0.00818132	0.621181	0.0047759	0.0160336	0.344281	0.0055473	0.0257849	0.000376473	0.0284821	0.358418	3.61272	0.284953	0.308697	0.134141	0.272209	0.1218383	0.2116322
6090	-3725.009	-3714.914	-10.09577	0.6509025	0.2264608	0.516587	0.0376052	0.509112	0.838308	0.296464	0.113786	0.137001	0.0784831	0.232242	0.189905	0.441642	0.0850356	0.747737	0.328811	0.0517205	0.0226033	0.218202	0.33165	0.2895295	0.02207767	0.0123536	0.45063	0.00917478	0.0218183	0.495326	0.0106967	0.001277564	0.00118992	0.0502988	0.44915	3.49936	0.291718	0.290209	0.13311	0.284964	0.02335523	0.05470142
6100	-3715.563	-3703.999	-11.56402	0.4145191	0.1908052	0.469014	0.0506523	0.510593	1.03801	0.15135	0.130466	0.0692423	0.038363	0.240193	0.162096	0.398852	0.158728	0.344544	0.0966446	0.312293	0.0287441	0.175405	0.584348	0.3399428	-0.136349	0.0101618	0.497785	0.00877107	0.00650109	0.473531	0.00325052	0.1513879	0.000380833	0.0286451	0.359237	3.61174	0.297419	0.3161	0.126463	0.260018	0.01503888	10.06643
6110	-3716.373	-3708.239	-8.134292	0.5024289	0.2011815	0.341072	0.0320358	0.417857	0.383024	0.251512	0.146274	0.0496391	0.0385144	0.221912	0.108496	0.43315	0.112361	0.051421	0.300969	0.0989325	0.129521	0.172608	0.333191	0.2461293	-0.2225182	0.0107294	0.469695	0.0102739	0.0121509	0.490444	0.0067066	0.3553909	0.000553181	0.0344599	0.386735	3.57825	0.302384	0.311564	0.130763	0.255288	0.1328728	2.674671
6120	-3718.075	-3713.333	-4.741732	0.5774933	0.2217211	0.42037	0.0299501	0.197436	0.263734	0.218604	0.0880079	0.206083	0.148949	0.2763	0.1451	0.0899909	0.0530489	0.200426	0.118991	0.248686	0.450462	0.303782	0.350538	0.2358094	0.01408468	0.0111617	0.456187	0.00871197	0.00995852	0.508614	0.00536726	0.03490038	0.00104458	0.0471706	0.437944	3.51384	0.306677	0.301168	0.121285	0.27087	0.04898506	0.7124699
6130	-3713.313	-3710.622	-2.690762	0.6390251	0.1748479	0.423359	0.0510458	0.345555	0.372882	0.175289	0.0724161	0.0539281	0.0383491	0.213687	0.101002	0.0544587	0.0818159	0.0799859	0.18756	0.0669345	0.188188	0.160591	0.486581	0.2236155	0.05793612	0.0134482	0.549638	0.00672307	0.00495601	0.414344	0.0108904	0.06651885	0.00019667	0.0206403	0.314925	3.66424	0.296941	0.295363	0.145353	0.262343	0.124455	0.5344813
6140	-3733.449	-3716.04	-17.40965	0.5671493	0.2542722	0.415342	0.0448493	0.576173	0.850389	0.136701	0.100681	0.0364372	0.0324095	0.255786	0.10185	1.05985	0.411735	0.830031	0.039072	0.0250303	0.0931864	0.038954	0.730657	0.3949229	-0.1992156	0.0124337	0.492188	0.00732722	0.00704839	0.462674	0.0183289	0.2988694	0.00231687	0.0697921	0.510409	3.41748	0.293567	0.296766	0.141986	0.267681	0.09965375	2.999078
6150	-3728.223	-3714.294	-13.92841	0.6661956	0.2082709	0.48948	0.0547725	0.337834	0.321367	0.200135	0.150166	0.0228445	0.0298045	0.286326	0.265181	1.17561	0.366419	0.153463	0.187339	0.0799826	0.266786	0.0481738	0.8656	0.35947	-0.1637419	0.00996211	0.510827	0.00593991	0.00867653	0.451865	0.0127296	0.2085922	0.000698759	0.0386791	0.404897	3.55572	0.288962	0.292111	0.141387	0.27754	0.04485025	4.650859
6160	-3715.978	-3712.658	-3.320538	0.4699414	0.1618971	0.547694	0.072048	0.165078	0.202931	0.135657	0.136524	0.0358665	0.027234	0.20907	0.134136	0.139156	0.314543	0.0330153	0.0587199	0.322598	0.206347	0.155739	0.396628	0.1657582	-0.02605483	0.0170062	0.461881	0.00439589	0.00586536	0.49805	0.0128007	0.1512989	0.000104497	0.0150756	0.277348	3.70747	0.288126	0.298532	0.139531	0.273811	0.125244	1.208033
6170	-3728.157	-3713.507	-14.64992	0.4986467	0.19842	0.937965	0.0571661	0.836208	0.847341	0.461307	0.212711	0.0609884	0.068612	0.474552	0.327147	0.174618	0.0985492	0.000341196	0.395652	0.0848767	0.0346228	0.0489171	0.921406	0.2426112	-0.03148614	0.0100892	0.577456	0.00401593	0.00461268	0.389957	0.0138695	0.09338777	0.000502781	0.032869	0.379522	3.58711	0.308002	0.297291	0.115772	0.278934	0.06190163	1.508648
6180	-3724.987	-3713.403	-11.58371	0.4747564	0.2084393	0.538968	0.0777976	0.212078	0.351975	0.212027	0.123827	0.0594972	0.0129249	0.2371	0.566338	0.298792	0.216536	0.567119	0.395741	0.151344	0.020248	0.0660156	0.543584	0.2566336	0.1642011	0.0138867	0.604488	0.00549366	0.00375034	0.366366	0.00601515	0.1254017	0.000702511	0.0387816	0.405322	3.55519	0.278105	0.301159	0.135606	0.285129	0.2896028	0.4330126
