Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3890	0	30.58912	0	30.58912	4.860498	159885.5	0.00464859	2.06617e-05	0.00168418	0.012917	0.00945431	0.0311494	0.00339269	0.0191685	0.000421464	0.000343139	0.0111869	0.00866902	0.0186532	0.00729048	0.00627246	0.000735498	0.00270522	0.010285	0.01026091	0.1832962	0.169678	0.320862	0.066126	0.0172539	0.315622	0.110458	20.82887	0.038859	-4.579414	0.996823	0.999186	1.00081	1.00318	0.515089	0.187481	0.102832	0.194598	0.2221552	0.1749183
3891	1	-19.26656	0	-19.26656	3.281929	624100.6	0.201476	0.0615759	0.03965	0.0296845	0.099814	0.504277	0.108332	0.070256	0.115058	0.265165	0.10761	0.0354087	0.0901774	0.24131	0.184377	0.0917121	0.0437896	0.0217011	0.1907757	-0.0255128	0.0436076	0.653906	0.017348	0.000627218	0.249468	0.0350427	20.88228	0.1276786	-1.656657	0.998391	0.999589	1.00041	1.00161	0.499217	0.250438	0.188968	0.0613772	0.1021658	1.24972
3892	0	29.43559	0	29.43559	15.70495	106744.4	0.00639684	2.63422e-06	0.000171044	0.00999481	0.0159348	0.00672247	0.0134667	0.00653451	0.00169095	0.000214307	0.00131704	0.0308279	0.00532958	0.0157746	0.00201051	0.00269443	0.0124937	0.00271178	0.008029124	-0.03824783	0.324116	0.359665	0.023295	0.0133182	0.233442	0.0461632	21.28076	0.1435579	-4.82468	0.996112	0.999004	1.00099	1.00389	0.693604	0.108541	0.125253	0.0726026	0.1053101	1.363193
3893	1	-22.31434	0	-22.31434	7.185165	683211.7	0.122932	0.317969	0.047988	0.167861	0.419747	0.134534	0.0371326	0.00705561	0.242169	0.163341	0.108953	0.0367496	0.28902	0.0120979	0.222752	0.340821	0.0329336	0.0477999	0.1214653	-0.00546416	0.0339792	0.607193	0.0215166	0.00135112	0.291333	0.0446269	9.639668	0.1345293	-2.108127	0.998463	0.999607	1.00039	1.00154	0.407024	0.136566	0.145937	0.310473	0.1290652	1.042336
3894	0	8.801177	0	8.801177	18.22497	163546.3	0.010131	1.03599e-05	0.000261681	0.0354654	0.0224246	0.0106561	0.00994812	0.00380608	0.0364504	0.000996665	0.059065	0.00316229	0.0106551	0.0208325	0.00636219	0.0610121	0.0217664	0.0417331	0.01816571	-0.1926061	0.194174	0.522852	0.0176337	0.0209307	0.167748	0.0766617	38.05523	0.2216308	-4.00822	0.996859	0.999195	1.0008	1.00314	0.508516	0.175098	0.156861	0.159525	0.02902475	7.635925
3895	1	-33.62317	0	-33.62317	13.83027	881421.5	0.5382	0.343903	0.0529253	0.0593844	0.226823	0.198437	0.0469516	0.0240056	0.258283	0.057889	0.44561	0.179402	0.0117543	0.0128231	0.28196	0.901703	0.260109	0.117456	0.1990611	-0.03986424	0.0430966	0.352406	0.197115	0.00933461	0.368719	0.0293282	27.7337	0.06553048	-1.614143	0.998646	0.999654	1.00035	1.00135	0.137573	0.274439	0.35082	0.237168	0.02566624	2.553178
3896	0	12.2226	0	12.2226	7.287874	155417.4	0.0244191	6.52738e-06	0.000877791	0.0111673	0.0185763	0.0209414	0.00978645	0.00614495	0.00720867	0.00306625	0.0117411	0.00579196	0.0156703	0.0175281	0.00187436	0.00510696	0.149907	0.0387299	0.02750135	0.0006853174	0.130223	0.693626	0.0096498	0.00955335	0.104114	0.0528344	21.95456	0.06484778	-3.59352	0.996778	0.999175	1.00082	1.00323	0.163019	0.291149	0.315607	0.230225	0.0655331	0.9895424
3897	1	-36.7158	0	-36.7158	12.83578	723676.5	0.486017	0.682262	0.152254	0.0741441	0.122655	0.14405	0.067498	0.016951	0.134354	0.104886	0.722272	0.333788	0.363529	0.0272627	0.0342593	0.0925973	0.25886	0.398966	0.1752977	-0.1030401	0.0823575	0.376322	0.109673	0.00821812	0.380806	0.0426239	26.43703	0.1486915	-1.741269	0.998506	0.999618	1.00038	1.00149	0.262419	0.242081	0.396425	0.0990747	0.04565143	3.257105
3898	0	-6.00595	0	-6.00595	18.15271	304586.3	0.174518	7.14207e-05	0.00228201	0.0157783	0.0328447	0.0492161	0.0145872	0.0019377	0.045343	0.00213287	0.0332641	0.0587147	0.0108186	0.0521511	0.000197567	0.151248	0.0367376	0.104006	0.0444037	0.118475	0.371411	0.3499	0.014983	0.00554247	0.110993	0.147171	18.26267	0.06574297	-3.114432	0.997698	0.999411	1.00059	1.0023	0.179994	0.316422	0.311199	0.192385	0.184218	0.3568759
3899	1	-12.61544	0	-12.61544	9.738636	606366.6	0.0561213	0.125655	0.069214	0.0223871	0.0303021	0.0817773	0.070061	0.0172492	0.0938536	0.0901898	0.12882	0.0892823	0.0804922	0.0636507	0.0771389	0.0201335	0.0705342	0.185039	0.1486958	-0.214551	0.080173	0.381153	0.204494	0.0365112	0.182886	0.114784	15.6299	0.2439085	-1.905853	0.998368	0.999583	1.00042	1.00163	0.59836	0.299496	0.0656453	0.0364989	0.02935749	8.30822
3900	0	-4.521291	0	-4.521291	7.741334	726861.7	0.0314611	0.000493432	0.00836477	0.0510651	0.0595701	0.040581	0.0370937	0.0019488	0.124375	0.00414471	0.0328821	0.0331745	0.000866388	0.0215366	0.0281043	0.00374624	0.0481074	0.278414	0.03241427	0.03092448	0.436782	0.303548	0.0470549	0.00980984	0.14512	0.0576853	26.1211	0.1100712	-3.429156	0.998509	0.999619	1.00038	1.00149	0.290174	0.329799	0.252862	0.127165	0.1409957	0.7806708
3901	1	-24.02851	0	-24.02851	9.484159	976152.7	0.344964	0.0541304	0.0610752	0.0675514	0.126314	0.0628737	0.0986462	0.0276828	0.0310134	0.357644	0.0328788	0.189373	0.381458	0.0212395	0.186924	0.730313	0.0571787	0.248467	0.1581368	-0.1846797	0.166561	0.269158	0.201079	0.154944	0.121934	0.0863235	47.26043	0.1952656	-1.844295	0.998714	0.999671	1.00033	1.00129	0.390616	0.449669	0.105975	0.05374	0.01058589	18.44583
3902	0	-5.642828	0	-5.642828	20.15592	493164.6	0.0373195	0.00318693	0.0253805	0.0107067	0.0177347	0.0581914	0.00137659	0.00736831	0.0270873	0.09777	0.0651509	0.110269	0.0432362	0.0487417	0.0255551	0.0424244	0.122125	0.0401218	0.03226293	0.08237842	0.313317	0.186749	0.0639224	0.0215797	0.136842	0.277589	46.94061	0.1451064	-3.433836	0.998191	0.999537	1.00046	1.00181	0.292995	0.358305	0.243218	0.105483	0.2274849	0.637873
3903	1	-16.26225	0	-16.26225	3.949174	632159.7	0.315152	0.148426	0.233466	0.106102	0.0500758	0.220183	0.0657936	0.00710902	0.0714091	0.077749	0.0231132	0.0648253	0.245388	0.0497928	0.256916	0.0401848	0.00228026	0.365486	0.1604425	-0.1971719	0.236958	0.173524	0.234631	0.115044	0.0653553	0.174488	11.21218	0.2598583	-1.82982	0.998402	0.999591	1.00041	1.0016	0.175907	0.631008	0.0436734	0.149411	0.06268636	4.145372
3904	0	-9.949054	0	-9.949054	18.72871	799361.1	0.127594	0.0478219	0.0476296	0.103817	0.0382084	0.296416	0.00378714	0.00153217	0.126435	0.0227434	0.0923786	0.0347556	0.105375	0.0618242	0.0291196	0.0105387	0.0272235	0.105234	0.07127469	-0.08697548	0.354253	0.170976	0.0444855	0.0114696	0.137635	0.281181	26.22756	0.189645	-2.641214	0.998579	0.999637	1.00036	1.00142	0.159079	0.513828	0.185975	0.141118	0.1026695	1.84714
3905	1	-16.79163	0	-16.79163	6.293622	824078.6	0.3634	0.101495	0.0267264	0.092261	0.0257956	0.136103	0.0424453	0.0164717	0.0844083	0.0561724	0.249753	0.0216372	0.373193	0.041819	0.44341	0.13187	0.00303372	0.214167	0.1363309	-0.07974156	0.176572	0.22091	0.227592	0.146142	0.00720048	0.221583	9.06026	0.165882	-1.99267	0.9986	0.999642	1.00036	1.0014	0.137505	0.476843	0.107511	0.278141	0.08614046	1.925715
3906	0	-8.031475	0	-8.031475	19.2644	606796	0.0914658	0.0174849	0.0705406	0.0796951	0.0633499	0.0632493	0.0299576	0.00929034	0.289511	0.0266879	0.0626278	0.00550686	0.0757323	0.00173589	0.0202518	0.0684835	0.0185515	0.0602298	0.04998116	-0.06822699	0.17481	0.116514	0.135586	0.0076792	0.217108	0.348302	41.55361	0.0809268	-2.996109	0.998369	0.999583	1.00042	1.00163	0.159759	0.407711	0.279945	0.152585	0.01269981	6.372284
3907	1	-18.94315	0	-18.94315	9.470503	607148.9	0.239043	0.0271168	0.00813761	0.0234701	0.155126	0.158235	0.236685	0.0567205	0.0846196	0.0207757	0.0671853	0.159131	0.532123	0.071409	0.0369888	0.0326078	0.0131728	0.370191	0.1194209	-0.04182338	0.181283	0.222646	0.199814	0.0663888	0.0112693	0.318599	11.10167	0.1424062	-2.125101	0.998369	0.999583	1.00042	1.00163	0.134626	0.0948695	0.251432	0.519072	0.1005828	1.41581
3908	0	-2.727622	0	-2.727622	13.44376	359001.7	0.0672064	0.0849481	0.0555215	0.0618596	0.0352572	0.0445118	0.0208678	0.00293045	0.069856	0.0120717	0.0545461	0.081964	0.0248096	0.00858415	0.0224803	0.0924273	0.0353512	0.00957281	0.05009208	-0.105972	0.385182	0.135747	0.163443	0.0131511	0.186102	0.116375	32.48665	0.1228389	-2.993892	0.997879	0.999457	1.00054	1.00212	0.0945946	0.629714	0.110832	0.164859	0.01686692	7.282831
3909	1	1.579925	0	1.579925	3.944128	916172.2	0.115552	0.0216635	0.00217568	0.0353979	0.0548435	0.071884	0.036547	0.0463928	0.0253953	0.00909042	0.0217264	0.32427	0.00671517	0.0594069	0.0276008	0.0760408	0.0357403	0.126909	0.04509102	-0.04417475	0.184859	0.189882	0.118217	0.068558	0.0169285	0.421555	5.023422	0.08756993	-3.099072	0.998672	0.999661	1.00034	1.00133	0.219389	0.171168	0.40685	0.202593	0.04339518	2.017964
3910	0	-0.6786513	0	-0.6786513	6.833085	265992.7	0.0304036	0.0566266	0.0240773	0.037539	0.0832782	0.0138749	0.0422275	0.00693729	0.0963901	0.0724043	0.0177596	0.0390828	0.0934627	0.0370555	0.0308384	0.0252548	0.0531885	0.117966	0.0535648	-0.06012811	0.497537	0.127271	0.125497	0.00791249	0.189556	0.0522263	40.66107	0.1212596	-2.926863	0.997536	0.999369	1.00063	1.00247	0.0964125	0.138539	0.327689	0.437359	0.06113149	1.983587
3911	1	5.612485	0	5.612485	6.477978	998954.4	0.0443877	0.0657104	0.00416752	0.0331124	0.0288404	0.0409713	0.00908718	0.0731742	0.056214	0.00649072	0.0372584	0.00425755	0.00488107	0.0293904	0.0052589	0.143765	0.0146989	0.059868	0.0511497	-0.04364613	0.233515	0.100411	0.0748038	0.0633503	0.0313748	0.496545	10.13467	0.06677939	-2.972999	0.998729	0.999675	1.00032	1.00127	0.119787	0.0751857	0.63032	0.174708	0.02313326	2.886726
3912	0	0.2804768	0	0.2804768	8.727109	877908.9	0.0412907	0.0300988	0.0123456	0.094101	0.0302782	0.0132222	0.00730728	0.0521666	0.0982451	0.117913	0.0431906	0.0245903	0.0125954	0.0405188	0.0762534	0.00268416	0.0454398	0.00909907	0.07562433	-0.06995503	0.355225	0.100792	0.200671	0.00495524	0.308735	0.029621	9.250095	0.09453037	-2.581977	0.998644	0.999653	1.00035	1.00136	0.0746898	0.0560439	0.100214	0.769053	0.02457534	3.846554
3913	1	-7.916848	0	-7.916848	14.83633	789229.4	0.0442892	0.0279443	0.00896219	0.0663464	0.00263517	0.150755	0.0211627	0.056308	0.00138717	0.0143259	0.0112579	0.0466604	0.170059	0.0358058	0.0743855	0.0456354	0.130881	0.105526	0.05422787	-0.06792338	0.192899	0.0727353	0.0685125	0.112087	0.0576567	0.496109	19.87879	0.09886268	-2.91456	0.99857	0.999634	1.00037	1.00143	0.0442529	0.315197	0.49609	0.14446	0.03093931	3.195375
3914	0	-11.80227	0	-11.80227	4.306709	531233.8	0.0714196	0.247705	0.0118043	0.0779629	0.221562	0.0547613	0.0162681	0.169184	0.177039	0.0978361	0.0264477	0.169906	0.0631083	0.0205094	0.162478	0.00520865	0.119996	0.0199592	0.1734287	-0.08754868	0.184305	0.192037	0.279521	0.00381188	0.236607	0.103719	5.452629	0.1203719	-1.751989	0.998257	0.999554	1.00044	1.00174	0.14225	0.0969393	0.100715	0.660095	0.03282323	3.667278
3915	1	-4.802623	0	-4.802623	13.92248	591226.9	0.0460612	0.0170812	0.00885262	0.0182158	0.00290933	0.06231	0.0587958	0.0707599	0.00580262	0.0301686	0.0629847	0.131418	0.0263709	0.0585339	0.103761	0.02074	0.0775348	0.0763116	0.05327989	-0.1020183	0.25767	0.212648	0.0376772	0.0983987	0.0946765	0.29893	24.77496	0.1120912	-2.932196	0.998347	0.999577	1.00042	1.00165	0.0337704	0.665921	0.210273	0.090035	0.01007287	11.12803
3916	0	-35.29369	0	-35.29369	11.60601	453073.9	0.0776788	0.641078	0.0549545	0.148137	0.170229	0.0343761	0.0396491	0.637568	0.223743	0.256239	0.340351	0.347447	0.0852588	0.104075	0.296224	0.22485	0.358517	0.502736	0.1807996	-0.1702659	0.0725324	0.152105	0.610259	0.00462129	0.0942148	0.0662671	41.67522	0.1800642	-1.710366	0.998112	0.999517	1.00048	1.00189	0.302664	0.121456	0.123586	0.452294	0.009798279	18.37712
3917	1	-25.71125	0	-25.71125	19.46804	353155.2	0.0242684	0.103561	0.00438636	0.0716352	0.0422698	0.104376	0.108413	0.326328	0.0399275	0.105134	0.0389789	0.275143	0.011744	0.0388797	0.0908123	0.328017	0.386384	0.0746269	0.09864389	-0.1273126	0.102238	0.397448	0.0472758	0.130887	0.0977876	0.224363	42.63142	0.1313498	-2.316239	0.997862	0.999453	1.00055	1.00214	0.0234681	0.699464	0.132715	0.144353	0.004037165	32.53515
3918	0	-30.81946	0	-30.81946	7.289707	194829.6	0.48169	0.391532	0.0743111	0.124503	0.15953	0.0221463	0.0308731	0.484828	0.33492	0.629485	0.152998	0.131225	0.0278709	0.303575	0.0468053	0.236119	0.0477945	0.506087	0.2748224	-0.1539523	0.0539733	0.105732	0.62722	0.00316207	0.167903	0.0420103	9.401682	0.1654584	-1.29163	0.997122	0.999263	1.00073	1.00288	0.211322	0.300672	0.137775	0.350231	0.01150605	14.38012
3919	1	-16.58326	0	-16.58326	18.66081	767230.7	0.00274328	0.0429555	0.00242492	0.0298142	0.0115354	0.108131	0.0642305	0.0178139	0.0464549	0.165144	0.141988	0.0756244	0.0631779	0.350203	0.0682014	0.157808	0.141041	0.0155818	0.07673166	-0.08056611	0.316244	0.195509	0.151657	0.111432	0.0996953	0.125462	46.93645	0.0898539	-2.567441	0.998549	0.999629	1.00037	1.00145	0.0231497	0.389167	0.262219	0.325463	0.009287785	9.674416
3920	0	-43.43129	0	-43.43129	11.96246	591138.2	0.453997	0.77008	0.438941	0.123423	0.0400138	0.0054273	0.0155676	0.0761315	0.409134	0.205272	1.2785	0.0758318	0.0169137	0.0440398	0.300618	0.128534	0.0625326	0.128569	0.3327985	-0.1493395	0.0812582	0.327111	0.345648	0.0018304	0.144211	0.0999417	36.62884	0.2032023	-1.100218	0.998347	0.999577	1.00042	1.00165	0.0572906	0.492358	0.0863606	0.363991	0.0538628	3.772592
3921	1	-2.256931	0	-2.256931	32.60412	697628.7	0.0217851	0.0166893	0.0151912	0.00913119	0.0149855	0.0671205	0.065386	0.0304916	0.0272459	0.0566823	0.0241055	0.0149269	0.0880621	0.0109543	0.0317562	0.0612731	0.0459638	0.00759107	0.02374309	-0.06595113	0.450139	0.105686	0.085788	0.0505244	0.238429	0.0694334	36.6642	0.06804869	-3.740464	0.998479	0.999611	1.00039	1.00152	0.0507166	0.276336	0.201621	0.471327	0.002097554	32.44192
3922	0	-37.6049	0	-37.6049	8.256555	764461.1	0.342861	0.157625	0.337445	0.0708294	0.0482864	0.0154553	0.000769359	0.203063	0.0788139	0.177756	0.939002	0.0563328	0.0913788	0.069587	1.18896	0.050993	0.00216416	0.548283	0.2159292	-0.1016519	0.12394	0.259139	0.450136	0.00194358	0.0680805	0.0967617	27.70452	0.1326669	-1.532805	0.998547	0.999628	1.00037	1.00145	0.0644828	0.463219	0.100659	0.37164	0.03101503	4.277505
3923	1	9.600804	0	9.600804	24.45106	737483.8	0.00486807	0.0108628	0.0574827	0.0178186	0.0119496	0.0171378	0.0281894	0.00687444	0.00780702	0.0204871	0.0347965	0.00286421	0.019943	0.00565109	0.0584244	0.00702747	0.0171166	0.00389758	0.01467975	-0.1869482	0.435996	0.129233	0.0670406	0.126512	0.141346	0.0998726	30.75415	0.1881323	-4.221286	0.99852	0.999622	1.00038	1.00148	0.063628	0.39264	0.251369	0.292363	0.001184165	158.8734
3924	0	-24.16495	0	-24.16495	24.36667	420005.5	0.228406	0.0614975	0.348209	0.041795	0.0345486	0.0078353	0.000228983	0.0677715	0.0695029	0.0478151	0.132734	0.0195204	0.0960883	0.149263	0.660062	0.00684178	0.00359546	0.376853	0.2032655	-0.1746084	0.10539	0.0842692	0.719857	0.000883454	0.0428041	0.046797	25.09956	0.1975285	-1.593242	0.998039	0.999498	1.0005	1.00196	0.0844585	0.488848	0.102084	0.324609	0.0229201	8.618136
3925	1	18.5229	0	18.5229	19.0555	952771.9	0.0253829	0.000418756	0.000862951	0.0117509	0.0110185	0.0246573	0.014603	0.0207514	0.00888266	0.0286124	0.00998867	0.0168794	0.015883	0.00533508	0.0200968	0.0394304	0.00904204	0.00932236	0.0123707	-0.09386734	0.609032	0.126275	0.0596484	0.083884	0.104071	0.0170892	42.876	0.09558734	-4.392424	0.998698	0.999667	1.00033	1.0013	0.10638	0.500033	0.164057	0.229531	0.001720002	55.57398
3926	0	-7.989886	0	-7.989886	8.370515	641317.9	0.121805	0.176551	0.079173	0.0580938	0.0100488	0.0342351	0.000678738	0.0587689	0.109382	0.0896252	0.0208769	0.148725	0.115547	0.0326477	0.0396445	0.150132	0.0392867	0.0400425	0.1259771	-0.2053565	0.0754654	0.175513	0.536703	0.00185341	0.154073	0.0563922	17.82224	0.2787456	-2.071655	0.998413	0.999594	1.0004	1.00159	0.023345	0.356609	0.0395659	0.580481	0.07338912	3.798187
3927	1	12.8785	0	12.8785	5.967521	640891.7	0.0256606	0.0028853	0.0254807	0.0988143	0.0250741	0.0292062	0.0143037	0.0157059	0.00575172	0.0847763	0.00752143	0.000165111	0.0809002	0.0025277	0.0443776	0.00929902	0.0145461	0.011897	0.0231848	-0.288919	0.411138	0.233707	0.0659751	0.172608	0.0717393	0.0448324	13.75275	0.2907636	-3.764259	0.998413	0.999594	1.00041	1.00159	0.0375136	0.445322	0.404254	0.11291	0.001844634	157.6268
3928	0	-28.44693	0	-28.44693	14.67145	610051.9	0.662594	0.205699	0.0714177	0.487488	0.0140252	0.36399	0.000259761	0.0483915	0.367325	0.170934	0.0241269	0.0390565	0.0640992	0.279543	0.0815832	0.319622	0.114276	0.0216134	0.1421751	-0.2177347	0.0546837	0.281291	0.495386	0.00293743	0.0974872	0.0682142	32.1784	0.2939124	-1.950696	0.998373	0.999584	1.00042	1.00163	0.0331387	0.426053	0.0544448	0.486363	0.07617778	3.858244
3929	1	9.428459	0	9.428459	4.207586	595146.7	0.00991393	0.0135895	0.0462854	0.0293573	0.0605323	0.0410416	0.0376241	0.0302237	0.0217081	0.0423104	0.000179619	0.00114262	0.0117734	0.000806351	0.0131774	0.0371418	0.00088214	0.0142969	0.03210678	-0.1751797	0.667985	0.152169	0.0288623	0.0372259	0.0915036	0.0222537	30.1054	0.1776803	-3.438688	0.998353	0.999579	1.00042	1.00165	0.0294822	0.610756	0.237004	0.122758	0.002500578	71.05568
3930	0	-29.04142	0	-29.04142	5.211322	802775.2	0.0802576	0.239597	0.0933805	0.162184	0.0133703	0.0139408	0.00368251	0.0427943	0.284311	0.372742	0.0509761	1.02368	0.33439	0.203983	0.21685	0.284179	0.533528	0.0900271	0.1631077	-0.2373313	0.198264	0.304052	0.245181	0.012655	0.141522	0.0983262	18.15833	0.2660694	-1.813345	0.998582	0.999637	1.00036	1.00142	0.0191145	0.124114	0.0403373	0.816435	0.02873812	9.258416
3931	1	11.31217	0	11.31217	3.275965	933667.5	0.0210034	0.0327441	0.00640268	0.00428872	0.018112	0.0500479	0.0527377	0.0382313	0.0249672	0.0396441	0.00266763	0.00203923	0.00528884	0.0048302	0.100303	0.128129	0.00151763	0.0124562	0.02738849	-0.2839843	0.50206	0.15446	0.0352442	0.186817	0.105185	0.0162343	9.006279	0.2861014	-3.597632	0.998685	0.999664	1.00034	1.00132	0.0449863	0.704449	0.0452723	0.205292	0.002117053	135.1413
3932	0	-30.033	0	-30.033	4.215326	672150.9	0.456858	0.296957	0.422969	0.0488809	0.113327	0.0572311	0.0212424	0.015098	0.153445	0.297566	0.22497	0.0305577	0.475823	0.227644	0.250543	0.376122	0.873044	0.218523	0.1614641	-0.2101787	0.459888	0.247351	0.0828689	0.0362039	0.0744798	0.0992081	13.04249	0.2419972	-1.823472	0.99845	0.999604	1.0004	1.00155	0.113808	0.252019	0.197507	0.436666	0.03181851	7.605547
3933	1	16.88547	0	16.88547	9.785171	664335.9	0.0130964	0.0329696	0.0100557	0.0077858	0.0146186	0.00273522	0.0156207	0.0602813	0.008441	0.0155703	0.0125256	0.000159913	0.00349982	0.00278986	0.0413745	0.00504847	0.00411099	0.0215918	0.0137875	-0.1548589	0.528264	0.060288	0.104684	0.170422	0.096913	0.0394288	42.85519	0.155964	-4.283993	0.998441	0.999601	1.0004	1.00156	0.0827014	0.586209	0.0422281	0.288862	0.001105086	141.1329
3934	0	-13.99996	0	-13.99996	3.098288	333215.7	0.289989	0.177258	0.0606456	0.11039	0.0289352	0.113378	0.0103125	0.00266567	0.105579	0.0940053	0.0279704	0.0506266	0.429252	0.137852	0.132636	0.384921	0.2091	0.136857	0.1797989	-0.1127974	0.413137	0.341372	0.0922628	0.0593153	0.0417578	0.0521553	5.670013	0.1358482	-1.715917	0.997799	0.999437	1.00056	1.0022	0.181635	0.266409	0.261889	0.290067	0.02305086	5.893413
3935	1	33.19537	0	33.19537	9.762023	723760.9	0.0213872	0.0131034	0.00422811	0.0117833	0.00569176	0.00207651	0.00306563	0.00220616	0.00403477	0.000618165	0.000228838	0.00490477	0.0175012	0.00161693	0.00981173	0.000192375	0.00778553	0.00791376	0.005995381	-0.1666854	0.119966	0.0486711	0.202499	0.368883	0.143193	0.116788	48.33602	0.1686104	-5.116766	0.998506	0.999618	1.00038	1.00149	0.174209	0.438648	0.116191	0.270952	0.001924986	87.59044
3936	0	-14.56061	0	-14.56061	2.281109	414667.4	0.176994	0.0301367	0.117563	0.294063	0.0540442	0.151139	0.00520761	0.00778732	0.118772	0.576535	0.0475925	0.0923528	0.127622	0.288346	0.0324144	0.122256	0.180951	0.291107	0.1669277	-0.1524318	0.22699	0.319678	0.0180034	0.0428137	0.039216	0.353299	4.762354	0.1727342	-1.790194	0.998027	0.999495	1.0005	1.00197	0.437421	0.197672	0.128444	0.236463	0.02030234	8.508092
3937	1	47.01815	0	47.01815	6.902046	972756.4	0.00413382	0.00517123	0.00214873	0.0052148	0.00127199	0.00157093	0.00553042	0.00554952	0.00178921	0.00169066	0.0023842	0.00502861	0.00128627	0.00347867	0.0178171	0.000622416	0.00104921	0.00837165	0.00421462	-0.1706836	0.100213	0.0748669	0.296378	0.337213	0.113453	0.0778763	7.602779	0.1715544	-5.469196	0.998712	0.999671	1.00033	1.00129	0.30684	0.271128	0.0294501	0.392582	0.0008707796	197.0124
3938	0	-19.71044	0	-19.71044	3.689323	288642.9	0.104703	0.014456	0.201399	0.285311	0.0514803	0.180315	0.00851491	0.000737083	0.208456	0.226549	0.380353	0.134585	0.0315653	0.137861	0.159622	0.198444	0.206577	0.105191	0.2503832	-0.2416031	0.215919	0.367014	0.0208642	0.147384	0.0529931	0.195826	9.298787	0.2617065	-1.384763	0.997635	0.999395	1.0006	1.00237	0.579762	0.122047	0.0787266	0.219465	0.02010337	13.01804
3939	1	29.37445	0	29.37445	6.217695	326065.3	0.0124566	0.00369618	0.00377116	0.0012213	0.0148462	0.00143592	0.00832157	0.0165616	0.0207754	0.0172748	0.00695469	0.00391723	0.00204921	0.00768396	0.00823442	0.00595032	0.0214004	0.00974077	0.01167429	-0.1840753	0.0440748	0.0585182	0.44029	0.214906	0.0418637	0.200347	12.23862	0.1846044	-4.450366	0.997775	0.999431	1.00057	1.00223	0.261964	0.192031	0.0441231	0.501882	0.0005290511	348.9348
3940	0	-28.68035	0	-28.68035	1.964069	420566.6	0.068515	0.0373451	0.4689	0.752949	0.122194	0.140875	0.0559104	0.000585889	0.519796	0.4426	0.159375	0.0574034	0.17345	0.118035	0.120546	0.586982	0.388183	0.260747	0.2585857	-0.3328535	0.309461	0.204804	0.0161735	0.0850262	0.0248881	0.359647	7.801704	0.4042959	-1.352528	0.998041	0.999499	1.0005	1.00196	0.160927	0.0818148	0.458494	0.298764	0.07144243	5.659044
3941	1	33.55923	0	33.55923	2.537448	737923.7	0.00305068	0.00670392	0.00253198	0.00107208	0.00896142	0.00311057	0.00603094	0.013567	0.032295	0.00601308	0.00538776	0.0157708	0.00264579	0.00657205	0.00761478	0.00830541	0.00154154	0.00195599	0.0108149	-0.1896084	0.019182	0.0459526	0.451586	0.343712	0.0276446	0.111923	31.78407	0.1918624	-4.526831	0.998521	0.999622	1.00038	1.00148	0.778371	0.0530839	0.0244248	0.144121	0.002254024	85.11996
