Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
30	0	-3781.743	-3713.175	-68.5678	6.563579	0.1905959	0.00084964	0.000650488	0.00804372	0.00110722	7.39767e-05	0.0260014	0.0153571	0.00570412	0.0152562	0.00464433	0.0180769	0.014717	0.00655804	0.00775388	0.00299492	0.0479429	0.00366792	0.0351652	0.00459585	0.00997657	0.0189033	0.0186534	0.00477901	0.0294796	0.0057858	0.00131329	0.00551798	0.0187844	0.0111058	0.00571592	0.0304468	0.00407755	4.5446e-05	3.69527e-07	0.00936704	0.0073212	0.0118008	0.0016635	0.0111617	0.00292528	0.00151276	0.0195497	0.01259651	0.03530663	0.0154617	0.528901	0.00680687	0.00246723	0.439528	0.00683589	20.14887	0.106814	5	39.25141	0.3051166	0.000377817	0.0285325	0.358671	3.61242	0.287587	0.295	0.137092	0.280321	0.1421206	0.7515728
31	1	-3802.83	-3715.859	-86.97118	7.524517	0.1819056	0.0121175	0.0186473	0.0169794	0.0160457	0.00860379	0.000614	0.0206675	0.00482748	0.0316888	0.00927163	0.0118591	0.0035567	0.0361774	0.028522	0.0101933	0.0086293	0.00425476	0.00542765	0.00341703	0.00300861	0.0300368	0.0208331	0.0036594	0.00653797	0.0186603	0.00181254	0.00624701	0.0122632	0.0637657	0.00647036	0.0113321	0.0193149	0.00485768	0.003093	0.0137565	0.0460877	0.0012991	0.0129843	0.0022769	0.00406333	0.0235653	0.0119918	0.01449831	-0.01627245	0.00601117	0.598212	0.0077169	0.0148209	0.361867	0.0113721	35.48856	0.1162352	4	41.10998	0.3621201	0.000267239	0.0240322	0.334814	3.64089	0.294308	0.290883	0.124294	0.290515	0.09996276	1.162785
32	0	-3801.056	-3718.17	-82.88548	6.563579	0.1239751	0.00191937	0.000921781	0.0112642	0.00178008	0.000189024	0.0305247	0.0217714	0.0143384	0.0173765	0.00591347	0.0229617	0.0118768	0.0142587	0.0175369	0.00333544	0.0748894	0.00370906	0.0498007	0.00570529	0.0184171	0.00902606	0.0326401	0.00950146	0.0627724	0.00453443	0.00173612	0.00514493	0.0216136	0.0175952	0.00558238	0.0371476	0.00427861	3.61859e-05	1.29455e-06	0.00850882	0.00586595	0.023269	0.00239495	0.0191061	0.0191263	0.0040457	0.0312452	0.01382641	-0.02872122	0.0127268	0.52155	0.00233166	0.00306869	0.453963	0.00635961	20.14887	0.1496225	6	40.92984	0.2961335	7.65735e-06	0.00410126	0.162831	3.83306	0.281809	0.299317	0.134449	0.284424	0.1209012	1.237559
33	1	-3809.452	-3713.857	-95.59585	7.524517	0.1694509	0.0150171	0.0264669	0.0169952	0.016103	0.0133496	0.00144549	0.0324348	0.0193536	0.0518477	0.0159735	0.00339509	0.00165661	0.0439204	0.0211383	0.0104349	0.020765	0.00377053	0.00502237	0.00748415	0.00338011	0.0184361	0.0423189	0.00688617	0.00956778	0.0330059	0.0022504	0.0255248	0.0133579	0.0351934	0.00808119	0.0153596	0.0178821	0.00473614	0.00297968	0.0111001	0.0582002	0.00163518	0.0241105	0.00311964	0.00643439	0.0217177	0.0178364	0.01555744	-0.01627245	0.00870061	0.580668	0.00710574	0.00406527	0.394006	0.00545462	35.48856	0.1162352	4	41.10998	0.3621201	0.000152899	0.0182147	0.299425	3.68221	0.327863	0.301531	0.133271	0.237335	0.09996276	1.162785
34	0	-3798.501	-3714.777	-83.7237	7.864584	0.1604431	0.00277919	0.00106825	0.00702952	0.00177157	0.000449235	0.0475205	0.0367988	0.00995111	0.0167617	0.0114187	0.0289501	0.0109686	0.0101194	0.0395595	0.00287025	0.0760752	0.0052372	0.0436473	0.00818274	0.0135461	0.0129721	0.0427488	0.00591389	0.0439362	0.00871922	0.00261158	0.00406977	0.0227958	0.0470448	0.00958633	0.0135835	0.0773041	1.74899e-05	5.65352e-07	0.00572039	0.0069775	0.0142027	0.00247204	0.0137639	0.0192026	0.0049397	0.0433975	0.01673008	-0.03264271	0.0131964	0.518402	0.00500431	0.00787789	0.448009	0.00751057	20.18515	0.1264761	8	40.90467	0.3245855	9.67157e-05	0.0145065	0.273052	3.71234	0.28857	0.294636	0.136818	0.279976	0.09383344	1.347879
35	1	-3813.928	-3709.674	-104.253	5.569302	0.1544784	0.0102788	0.0269499	0.0339648	0.0198394	0.0149426	0.00326988	0.0153157	0.0278455	0.0842362	0.0148249	0.00248884	0.00155579	0.0358588	0.0184454	0.0128581	0.0120433	0.00402585	0.0113303	0.0245378	0.00542538	0.0156141	0.0854227	0.00787234	0.0148427	0.0437868	0.00438421	0.0366954	0.0124672	0.0213879	0.00594906	0.0119785	0.0229277	0.00999354	0.00481691	0.00534867	0.0323396	0.00979562	0.00167611	0.0268349	0.0112085	0.0247684	0.0302658	0.02173024	0.00479794	0.00736152	0.592288	0.00664903	0.00375098	0.381709	0.00824133	37.23689	0.1104776	4	41.15771	0.3398334	6.93407e-05	0.0122938	0.255289	3.73235	0.30183	0.304512	0.119094	0.274565	0.1152755	0.9583785
36	0	-3779.953	-3713.222	-66.73076	6.537821	0.1731674	0.00334091	0.000680078	0.0101067	0.00351635	0.000326719	0.0253646	0.0167416	0.0179547	0.0201244	0.010005	0.0275022	0.0159447	0.00662802	0.0263653	0.00283369	0.0788768	0.00467137	0.0537657	0.0103341	0.00374561	0.0070544	0.0190016	0.00700127	0.0318721	0.00425144	0.00155641	0.00233666	0.0184866	0.0445952	0.00653497	0.018437	0.00447793	9.63542e-06	7.83702e-07	0.00553989	0.0104438	0.0051819	0.00353244	0.0240971	0.0114021	0.00348363	0.0345785	0.01200093	0.01957741	0.0080397	0.526766	0.00745359	0.00470722	0.44488	0.00815407	20.16473	0.1304117	8	39.55926	0.331454	0.000182148	0.019869	0.310125	3.66982	0.305238	0.311655	0.144721	0.238386	0.1499891	0.8694745
37	1	-3805.031	-3709.797	-95.23482	5.569302	0.2024873	0.00672177	0.0346855	0.0166235	0.0169768	0.0127202	0.00578757	0.0196922	0.0191249	0.0305541	0.0072945	0.00138888	0.00121596	0.0207118	0.00928219	0.0179039	0.0104171	0.00330034	0.0105257	0.0193293	0.00354719	0.0100743	0.110819	0.00248619	0.00891806	0.0472656	0.0020429	0.0378894	0.00798785	0.0139217	0.0053386	0.0174683	0.0215375	0.00497255	0.00362726	0.00464137	0.0208547	0.00544189	0.000855807	0.0215804	0.00790374	0.0190796	0.0239451	0.01578517	0.00479794	0.0106584	0.490207	0.0104187	0.00646404	0.468183	0.0140682	37.23689	0.1104776	4	41.15771	0.3398334	0.000578217	0.0352227	0.390118	3.57408	0.303943	0.302379	0.123992	0.269685	0.1152755	0.9583785
38	0	-3772.506	-3709.159	-63.34681	6.537821	0.1469564	0.00730411	0.000602887	0.00826683	0.00282668	0.000359141	0.0314408	0.0149543	0.00951023	0.0132147	0.00642502	0.0198057	0.0123028	0.00385612	0.0114422	0.00182811	0.113383	0.00393496	0.101724	0.0106508	0.0052976	0.0056462	0.0116142	0.0110144	0.02031	0.00464085	0.00138655	0.00439261	0.011096	0.011905	0.00447997	0.016719	0.00549258	4.34169e-06	6.78993e-07	0.00555801	0.0236035	0.00349087	0.00313287	0.0134484	0.0106036	0.00310743	0.0280059	0.01647023	0.05121127	0.00580871	0.548549	0.00535848	0.0085788	0.4294	0.00230555	20.16473	0.1304117	8	39.55926	0.331454	4.38519e-05	0.00978676	0.232627	3.75754	0.305614	0.295956	0.12963	0.2688	0.181623	0.7180353
39	1	-3809.461	-3709.951	-99.51029	5.569302	0.1710717	0.0109725	0.0482103	0.0339536	0.0178792	0.0164383	0.00485307	0.00640483	0.0269522	0.0494132	0.003921	0.00244283	0.000876041	0.0287252	0.0161439	0.0250266	0.00973785	0.00526558	0.00561641	0.0330851	0.00726365	0.00989438	0.123207	0.00133029	0.00858143	0.0370254	0.00557997	0.0179987	0.00883923	0.00879376	0.00927756	0.047509	0.0155671	0.00252201	0.00901872	0.00322972	0.020695	0.00555773	0.000807243	0.0200017	0.012177	0.0169372	0.055509	0.01615264	0.00230699	0.00765212	0.534906	0.00883485	0.00812578	0.435525	0.00495706	35.65397	0.1424653	4	41.19837	0.307063	0.000165183	0.0189274	0.304105	3.6768	0.30586	0.289656	0.124774	0.27971	0.1447723	0.9840647
40	0	-3786.206	-3713.929	-72.27691	6.537821	0.1364922	0.00477742	0.00124101	0.0108185	0.00403469	0.000780034	0.0271558	0.0118538	0.0129388	0.0226117	0.0046301	0.0325457	0.00964171	0.00340674	0.0145544	0.00302532	0.143702	0.00632348	0.105926	0.0204447	0.00447133	0.0054092	0.0144322	0.0198221	0.0345949	0.00966723	0.000676136	0.00499541	0.0105231	0.0204879	0.00467257	0.0279612	0.00643782	1.04067e-05	6.0522e-07	0.0124112	0.0157401	0.00329635	0.00524384	0.0163096	0.0163222	0.00413683	0.0392147	0.0168245	0.04578467	0.00739298	0.472029	0.00966126	0.0073821	0.501219	0.00231617	20.16473	0.1304117	8	39.86581	0.3961887	2.13104e-05	0.00683171	0.200813	3.79233	0.298466	0.316403	0.134069	0.251062	0.1761964	0.7401498
41	1	-3799.288	-3705.695	-93.59297	5.569302	0.1659974	0.00416705	0.0289856	0.0264374	0.0224335	0.0124652	0.00294939	0.0129138	0.0396536	0.0434682	0.00333083	0.00340158	0.000594908	0.0242561	0.0240053	0.0181329	0.0172878	0.00468824	0.0142351	0.0250528	0.00604104	0.0107477	0.0593892	0.00214452	0.00791467	0.0211628	0.00808736	0.00473784	0.0110624	0.0235271	0.0147262	0.0274966	0.0116677	0.00297065	0.00679905	0.00767914	0.020651	0.00504255	0.000716632	0.0162129	0.00515695	0.0212499	0.0379036	0.01839562	0.0301988	0.0108246	0.474744	0.00867354	0.00491504	0.498319	0.00252354	36.59966	0.1424653	4	40.7078	0.3169186	0.000129033	0.0167418	0.289384	3.69374	0.295256	0.299377	0.131617	0.27375	0.1726641	0.8251009
42	0	-3782.332	-3709.588	-72.74383	6.537821	0.1588688	0.00894981	0.00165881	0.00862872	0.00780065	0.00201002	0.0313154	0.00892737	0.0109411	0.0176406	0.00254208	0.0285585	0.0182714	0.00365138	0.0334258	0.00227518	0.096619	0.00640314	0.08869	0.0345364	0.00290374	0.0102433	0.0195081	0.036918	0.0181777	0.00881033	0.000704793	0.00693579	0.0172056	0.0299011	0.00498607	0.0338033	0.00613577	1.72234e-05	5.65367e-07	0.00524058	0.00626865	0.00102268	0.0212621	0.0301398	0.00490127	0.00197364	0.0330946	0.02077915	0.0119558	0.010187	0.495079	0.00726604	0.00420139	0.477484	0.00578274	20.16473	0.1452557	8	39.80816	0.3961887	8.87999e-05	0.0139034	0.268385	3.71762	0.307863	0.32009	0.118095	0.253952	0.1572115	0.9239509
43	1	-3800.616	-3706.588	-94.02787	5.569302	0.1881978	0.0075669	0.0465129	0.0343815	0.016235	0.0130592	0.002252	0.0122699	0.0122571	0.0108611	0.00585535	0.00484181	0.000558949	0.0232652	0.058743	0.0220844	0.0218404	0.00559345	0.0177169	0.0144185	0.00393287	0.0148199	0.0360441	0.00101335	0.0315058	0.0248825	0.011921	0.023062	0.0031066	0.0414968	0.0116325	0.0195611	0.0377007	0.00222822	0.00523021	0.0103013	0.0281924	0.00692878	0.00114988	0.0153874	0.00657463	0.0199215	0.0328721	0.01809109	0.01753316	0.0120721	0.544779	0.0107295	0.009244	0.419772	0.00340325	35.97146	0.1424653	4	40.92029	0.3343338	0.000344489	0.0272563	0.35216	3.62024	0.295256	0.299377	0.131617	0.27375	0.1599985	0.8904167
44	0	-3777.901	-3709.806	-68.0952	6.537821	0.195517	0.0339811	0.000650272	0.00442863	0.00388132	0.00108518	0.036787	0.0151467	0.0162632	0.0212161	0.00498616	0.0398357	0.0180292	0.00110539	0.0200206	0.00148793	0.0889973	0.00648282	0.0700913	0.00923304	0.00605948	0.00845108	0.0258925	0.0118281	0.0273359	0.00591187	0.00119041	0.0118327	0.0138625	0.0146381	0.00673642	0.0190726	0.00368522	1.29515e-05	2.99405e-07	0.00782233	0.010353	0.000955104	0.00532037	0.045555	0.00901567	0.000967601	0.0139915	0.01780892	0.0119558	0.0129043	0.506526	0.00852755	0.00891733	0.459101	0.00402386	20.16473	0.1452557	8	39.80816	0.3961887	0.000453417	0.0312299	0.371857	3.59646	0.305691	0.317635	0.117352	0.259321	0.1572115	0.9239509
45	1	-3793.157	-3713.618	-79.53863	5.569302	0.1575532	0.00686023	0.0423255	0.0265927	0.0134395	0.0122305	0.00220802	0.0256959	0.0225688	0.00274832	0.0122282	0.00562811	0.00121889	0.0262912	0.0523995	0.0362384	0.0169702	0.00262553	0.00652838	0.0122029	0.0107828	0.00565075	0.0132427	0.00099848	0.0327346	0.00471816	0.00868269	0.0206035	0.00596467	0.0221512	0.00900514	0.0103516	0.0364784	0.00385369	0.0110815	0.00957965	0.0104148	0.0133668	0.00184166	0.0131335	0.00483604	0.0128304	0.00801397	0.01565507	0.01753316	0.00535697	0.565368	0.00592602	0.0159599	0.398739	0.0086494	35.97146	0.1424653	4	40.95975	0.382888	8.25757e-05	0.0134099	0.264472	3.72204	0.293466	0.297562	0.136883	0.27209	0.1599985	0.8904167
46	0	-3778.334	-3713.664	-64.66997	6.537821	0.1691836	0.0308615	0.000404866	0.00159469	0.00301972	0.00161725	0.0223117	0.01464	0.0102836	0.014954	0.00842291	0.0163442	0.0139446	0.00118531	0.0408425	0.00142984	0.096358	0.00291893	0.0402553	0.00382191	0.00751053	0.00830704	0.0308364	0.0129861	0.00945995	0.0165127	0.000658446	0.0187866	0.00599596	0.0221303	0.00803609	0.0150167	0.0101174	5.78762e-07	1.32467e-06	0.0335412	0.0017449	0.00254258	0.0062086	0.0476886	0.00320518	0.00163272	0.0105324	0.01287861	-0.04253912	0.0187815	0.566911	0.00933246	0.0101544	0.390836	0.00398422	20.16473	0.1803577	8	39.65704	0.3463642	0.000150941	0.0180984	0.298651	3.6831	0.299723	0.313961	0.115417	0.270899	0.1378186	1.30866
47	1	-3805.766	-3715.867	-89.89863	6.791507	0.1542832	0.00491237	0.0275428	0.022857	0.00963542	0.0115986	0.0031605	0.0169532	0.0183265	0.00340657	0.0113101	0.0054601	0.00320096	0.0253185	0.0196742	0.0247091	0.00930857	0.00262726	0.0117508	0.0175201	0.00543787	0.0102384	0.0174749	0.00541148	0.0356093	0.00333344	0.00581327	0.0105093	0.00551355	0.0483245	0.0167444	0.0247467	0.0512467	0.00954011	0.023784	0.00837921	0.00944446	0.0425673	0.00615729	0.0170446	0.00905284	0.0164513	0.0525823	0.01793103	0.03210992	0.00569	0.576311	0.00606326	0.0182569	0.389581	0.00409736	34.86352	0.1231731	3	40.5985	0.3793531	6.85599e-05	0.0122247	0.254704	3.733	0.297896	0.303256	0.116849	0.281998	0.155283	0.7932169
48	0	-3791.028	-3711.321	-79.70713	5.718796	0.2322855	0.040221	0.000982771	0.00153429	0.0224193	0.012924	0.0302792	0.0740404	0.00821788	0.0288147	0.00658967	0.0240143	0.0224538	0.000913212	0.0286944	0.000536564	0.076493	0.00242325	0.0539408	0.00575963	0.0039942	0.0115937	0.0540318	0.0220422	0.0140725	0.0279988	0.000430092	0.0130796	0.00301538	0.0259337	0.0182963	0.0310175	0.00763439	3.49703e-06	6.42451e-06	0.0615828	0.00238179	0.0101399	0.00812105	0.037797	0.00411012	0.0025405	0.0182137	0.01953263	-0.03531286	0.015354	0.513654	0.00842143	0.00914621	0.449206	0.00421765	20.16473	0.1612717	7	38.82578	0.4162754	0.00138636	0.0542296	0.462611	3.48177	0.285499	0.299061	0.138357	0.277083	0.1259589	1.280352
49	1	-3813.144	-3716.948	-96.19588	6.791507	0.1936493	0.00794987	0.0364445	0.032817	0.0137394	0.014495	0.00334686	0.0370328	0.0160256	0.00225255	0.00980582	0.0350508	0.0204311	0.030942	0.00924666	0.0264963	0.0118893	0.00646162	0.0152707	0.0142565	0.0181434	0.0148703	0.0561777	0.00854806	0.0119789	0.00345476	0.0136923	0.054687	0.00943917	0.019065	0.0189197	0.007606	0.0320882	0.00507149	0.0479345	0.0126521	0.0191499	0.0477298	0.0052334	0.0080793	0.00962436	0.012945	0.0445887	0.01986508	0.03615351	0.00469062	0.57236	0.00595628	0.0031549	0.40633	0.00750837	34.86352	0.1191295	3	40.30774	0.3793531	0.000423553	0.0301939	0.366881	3.6025	0.297121	0.302467	0.119146	0.281265	0.155283	0.7671767
50	0	-3789.928	-3708.109	-81.81839	5.601864	0.1726127	0.0139512	0.00136384	0.0010545	0.0281468	0.0550413	0.0317812	0.0198111	0.0122925	0.0205177	0.0033316	0.0225895	0.0143408	0.000438826	0.00599536	0.000947859	0.0763253	0.00535645	0.0205445	0.0145785	0.00215968	0.0247881	0.0365416	0.0914596	0.0746868	0.0596755	0.000502853	0.0180822	0.00285587	0.0141572	0.00747465	0.033061	0.0107878	2.20339e-05	4.02827e-06	0.00816173	0.00173269	0.0176578	0.017961	0.024562	0.00941786	0.0156553	0.0118222	0.02295991	0.01092936	0.0148147	0.508631	0.00877911	0.00579168	0.45533	0.00665391	20.16473	0.1427701	7	39.0219	0.3882594	0.000177536	0.0196176	0.308535	3.67167	0.283707	0.308221	0.121908	0.286164	0.1536995	0.9288914
51	1	-3802.929	-3710.037	-92.89165	6.302722	0.2195986	0.00715235	0.0316315	0.0149718	0.0154305	0.0125623	0.00256047	0.00745856	0.0197959	0.00313174	0.00618375	0.0284394	0.0153313	0.0255958	0.00532238	0.0146368	0.0201586	0.00621834	0.00572083	0.0186757	0.0337543	0.0295203	0.0454024	0.00214792	0.00352302	0.00179472	0.0054145	0.0315903	0.00495543	0.0329282	0.00371365	0.00770653	0.0452113	0.0094055	0.0205769	0.0110197	0.019505	0.0125754	0.00607164	0.0103599	0.010095	0.0134724	0.0613551	0.01427096	0.02092727	0.0146906	0.60704	0.00495692	0.00768643	0.359058	0.00656841	19.98882	0.120585	3	40.35524	0.323704	0.000983586	0.0457915	0.432852	3.52037	0.292249	0.299497	0.110496	0.297759	0.1415123	0.8521169
52	0	-3774.597	-3708.635	-65.96248	5.601864	0.1555574	0.0167567	0.00159804	0.00424438	0.0272352	0.0159665	0.0348929	0.00470407	0.011103	0.0200132	0.00464086	0.0151744	0.0124463	0.000454811	0.00201696	0.000568892	0.0588381	0.00431995	0.0301869	0.0190545	0.0029442	0.00836001	0.0120027	0.077254	0.0169868	0.0349346	0.000371786	0.0188046	0.00162458	0.0101129	0.00965575	0.0163916	0.00647724	8.13118e-05	7.08475e-06	0.00447256	0.00159226	0.0204624	0.0248108	0.018223	0.00516693	0.00673741	0.0225088	0.01622128	0.01239446	0.0112147	0.58836	0.00975906	0.00429097	0.380533	0.00584259	20.16473	0.1446263	8	38.90038	0.386909	7.37824e-05	0.0126795	0.258518	3.72873	0.300323	0.298825	0.119208	0.281644	0.1570208	0.9210648
53	1	-3810.341	-3717.644	-92.69633	5.355103	0.1769926	0.0121205	0.0323947	0.029135	0.014176	0.0184703	0.00564646	0.0165307	0.00806797	0.00124781	0.00794008	0.030031	0.0100902	0.0293424	0.0014429	0.0280554	0.010292	0.00434651	0.00471902	0.0217441	0.0176357	0.017695	0.0218717	0.00338738	0.00338235	0.0129859	0.0155278	0.0207646	0.0192043	0.0147247	0.00401142	0.00450634	0.0270617	0.00987974	0.0182743	0.00785563	0.0145938	0.0103211	0.0108087	0.0264578	0.00669411	0.00710122	0.00916902	0.01066924	0.002466864	0.0161893	0.560419	0.00868703	0.0056769	0.403923	0.00510474	15.86283	0.09690426	3	40.524	0.382484	0.000216435	0.0216451	0.321016	3.65712	0.27664	0.346958	0.104594	0.271808	0.09937112	0.9751752
54	0	-3773.224	-3710.209	-63.01453	5.601864	0.1768454	0.0224454	0.00358203	0.00723634	0.0438695	0.00857949	0.0296117	0.0111383	0.0151351	0.0150115	0.00379389	0.0244858	0.0158864	0.00197588	0.0114925	0.000271451	0.0515258	0.0058003	0.0270969	0.0101729	0.00196387	0.00712496	0.00598631	0.014098	0.0362914	0.00863958	0.000755352	0.0173301	0.00321947	0.00873942	0.00595701	0.01548	0.00895916	0.000122154	2.87106e-06	0.00979125	0.000997399	0.0374829	0.0322393	0.0191596	0.0023303	0.0067448	0.0162525	0.01530214	0.02210427	0.00732298	0.502197	0.00655884	0.00399429	0.475447	0.0044797	20.16473	0.1349165	8	38.87843	0.3406704	0.000215034	0.0215754	0.320599	3.65761	0.294579	0.29311	0.128131	0.28418	0.1570208	0.8592271
55	1	-3796.502	-3711.794	-84.70814	6.988337	0.2010967	0.00649992	0.0289673	0.0184664	0.0212383	0.0155424	0.00663732	0.00347406	0.00528414	0.00520306	0.00534186	0.00178275	0.0315546	0.0197728	0.0037694	0.0382652	0.0241331	0.00524841	0.00637633	0.0103712	0.0140894	0.0449622	0.0182497	0.0121661	0.00639359	0.0322692	0.0307574	0.0209173	0.0360627	0.011443	0.00996557	0.047509	0.019032	0.0370407	0.00229418	0.0108956	0.0330845	0.00382286	0.0171188	0.00995562	0.00737316	0.000471114	0.0201288	0.01635009	0.05359962	0.0144723	0.479952	0.0058929	0.00870636	0.483186	0.00779034	11.01944	0.07980284	4	37.8168	0.4490906	0.000551583	0.0344106	0.386514	3.57852	0.309267	0.325977	0.127669	0.237087	0.1334025	0.5982111
56	0	-3772.985	-3714.407	-58.57816	5.601864	0.1459743	0.0213721	0.00168754	0.00596573	0.0095456	0.00791817	0.05435	0.0215004	0.0253475	0.0140433	0.00320434	0.0314346	0.0134579	0.00274149	0.0101884	0.000702351	0.070673	0.00295507	0.0192624	0.0143503	0.000817641	0.00305995	0.004898	0.00609457	0.0220937	0.0106608	0.000391953	0.0138489	0.00209581	0.00541291	0.00616749	0.0113592	0.00939866	5.90578e-05	1.35412e-06	0.000678431	0.00142232	0.0130549	0.0277331	0.0205229	0.00423681	0.00642143	0.0104052	0.01058552	0.03059353	0.0126125	0.523068	0.00581989	0.00343746	0.449445	0.00561677	20.16473	0.1206722	8	39.03842	0.3874755	4.11615e-05	0.00948303	0.229652	3.76082	0.298387	0.296898	0.116863	0.287853	0.1512657	0.7977498
57	1	-3785.362	-3715.806	-69.55573	5.389025	0.1754019	0.00699589	0.0341829	0.0317551	0.0223623	0.0142806	0.00194819	0.0021543	0.00102281	0.00413791	0.00401805	0.0111221	0.0357539	0.0245801	0.0116547	0.0454133	0.0280864	0.00267369	0.00418688	0.00486468	0.0052878	0.0115948	0.0178869	0.0141268	0.00321596	0.00567516	0.0167783	0.00185404	0.017785	0.0284582	0.00550319	0.00613195	0.011917	0.0678129	0.000935338	0.00840913	0.0166582	0.0137089	0.012511	0.00286976	0.0357617	8.51118e-05	0.0225284	0.01338313	0.09197883	0.0110519	0.496505	0.00901026	0.00575925	0.471236	0.00643738	11.80712	0.09864019	5	37.78891	0.4160716	0.00020164	0.0208976	0.316502	3.6624	0.311008	0.316911	0.141588	0.230493	0.190619	0.517473
58	0	-3781.608	-3709.33	-72.27758	5.601864	0.1890075	0.0300459	0.0212755	0.00986739	0.00836013	0.00458675	0.0744986	0.0118673	0.0230402	0.0227989	0.00763951	0.04432	0.0140167	0.00418635	0.0146502	0.00107698	0.0844347	0.00367161	0.0342853	0.00749147	0.00492917	0.00397133	0.0194948	0.00927168	0.0269861	0.0176622	0.000618496	0.0302769	0.0299486	0.002255	0.0134547	0.0302086	0.0192395	6.53174e-05	7.66624e-07	0.00213151	0.00490547	0.0261401	0.0181633	0.031594	0.00304947	0.00524831	0.0160152	0.01701866	0.02460971	0.00784834	0.495168	0.00727241	0.00623348	0.478872	0.00460501	20.16473	0.124202	8	38.51229	0.4006588	0.000355493	0.0276843	0.354365	3.6176	0.30644	0.316121	0.116969	0.26047	0.1488117	0.8346251
59	1	-3790.038	-3710.115	-79.92246	5.952364	0.1625045	0.00850793	0.0504475	0.0337551	0.0334281	0.0164145	0.00332806	0.00217997	0.000354836	0.0198725	0.00721631	0.0109097	0.0644479	0.0518121	0.0258969	0.053946	0.0218741	0.00327594	0.00772817	0.0055467	0.00433485	0.0302798	0.0449719	0.0123977	0.0121172	0.00490983	0.0417402	0.011856	0.0156191	0.00915874	0.0557073	0.00239612	0.00706131	0.0644439	0.0187088	0.0179405	0.0473297	0.0126748	0.0339152	0.00157766	0.0369196	0.000306887	0.0133223	0.02784736	0.1038965	0.00918889	0.525386	0.0104236	0.00669838	0.443743	0.00456002	12.1343	0.1037312	6	37.41456	0.3884858	0.000107886	0.0153167	0.279138	3.70544	0.301408	0.306721	0.122857	0.269015	0.2076277	0.4996018
60	0	-3782.022	-3708.907	-73.11434	5.601864	0.1809531	0.0188892	0.0327668	0.0149126	0.00741998	0.00320315	0.0627357	0.0128345	0.0148186	0.0210004	0.00737105	0.0404869	0.0178333	0.00749777	0.0269393	0.00229823	0.101866	0.00523465	0.0417188	0.00192448	0.00142604	0.00402555	0.0277628	0.0172161	0.0396534	0.000979148	0.000416383	0.00808776	0.0216799	0.0042564	0.00848744	0.0182267	0.0134937	2.87525e-05	2.28166e-07	0.00177923	0.00244174	0.017535	0.0234334	0.013584	0.00432503	0.00154046	0.0144765	0.01146366	0.01471742	0.00849053	0.426004	0.00907408	0.00610292	0.541991	0.00833752	16.90264	0.1228903	8	38.43874	0.4437191	0.000256764	0.0235602	0.332156	3.64403	0.312833	0.295984	0.138394	0.252789	0.1376077	0.893048
61	1	-3775.669	-3706.84	-68.82894	5.627709	0.178184	0.00273508	0.044758	0.0334353	0.0257461	0.0191249	0.00447323	0.00225006	0.00054575	0.00463728	0.00630528	0.0248831	0.0166124	0.0426532	0.0113076	0.0398284	0.0135096	0.00487021	0.00934939	0.0114262	0.00363951	0.0144515	0.0283342	0.012151	0.00897038	0.0255549	0.0221136	0.00918182	0.00553742	0.0170441	0.0251572	0.00591264	0.00456511	0.0801633	0.011128	0.0186081	0.044873	0.0103526	0.0164741	0.000645108	0.0278059	0.000230442	0.0118189	0.02073181	0.08573583	0.0122465	0.492979	0.0062103	0.00952643	0.473637	0.00540031	11.98373	0.1090361	6	37.27383	0.3706677	0.000228034	0.0222132	0.324382	3.65318	0.302583	0.300834	0.132058	0.264525	0.1947719	0.5598142
