Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
420	-8.846003	0	-8.846003	2.969943	1442.444	0.224859	0.207771	0.125	0.00893776	0.176463	0.175498	0.405805	0.0226041	0.0374795	0.00548124	0.0534651	0.0135199	0.0170553	0.0215881	0.0201357	0.0583803	0.180827	0.167171	0.143568	0.1004899	0.101108	0.196525	0.058584	0.0538102	0.322064	0.267908	4.363018	0.07623603	-1.940946	0.966733	0.991255	1.00835	1.03366	0.4603	0.240369	0.0588598	0.240471	0.176726	0.4313799
430	3.258096	0	3.258096	5.970906	2360.88	0.0154645	0.0705496	0.0404422	0.00666564	0.0537849	0.0144837	0.0670568	0.0112783	0.0410833	0.0121528	0.0665438	0.00620815	0.056291	0.0243284	0.0688124	0.0924763	0.0413171	0.0565826	0.04755477	-0.009367419	0.17446	0.189765	0.0763547	0.0911275	0.245558	0.222735	14.06369	0.1452211	-3.045873	0.973962	0.993198	1.00656	1.02628	0.336744	0.355145	0.0978478	0.210263	0.1358537	1.068952
440	4.496315	0	4.496315	7.130016	2336.61	0.00299291	0.0501288	0.0249595	0.0221871	0.0445572	0.0143339	0.0307482	0.0363802	0.0387247	0.0267456	0.012149	0.0035099	0.0140855	0.0513163	0.19337	0.0791301	0.0375566	0.00102032	0.04238741	-0.1707138	0.0462112	0.503042	0.00988466	0.198037	0.160495	0.0823306	24.04184	0.2643259	-3.160904	0.973828	0.993162	1.00659	1.02642	0.257183	0.430674	0.19564	0.116504	0.09361212	2.823629
450	9.180615	0	9.180615	6.808225	721.727	0.0209877	0.0415406	0.0208582	0.0179003	0.0336789	0.00918329	0.0828058	0.0151073	0.00952243	0.0409134	0.00584249	0.00145531	0.00783112	0.0562577	0.0207996	0.0690201	0.0325803	0.000762975	0.02147015	-0.08577475	0.0271929	0.530617	0.0178663	0.125216	0.220992	0.078116	35.72876	0.160108	-3.841092	0.95309	0.987522	1.01169	1.0477	0.549792	0.160783	0.221435	0.0679905	0.07433327	2.153921
460	9.429287	0	9.429287	16.43749	808.981	0.0208357	0.0169891	0.0441009	0.00305069	0.0114517	0.00393262	0.0309229	0.0223993	0.0271104	0.00733631	0.00718123	0.00342717	0.02415	0.0380159	0.0383361	0.0119895	0.0259904	0.0197628	0.0194239	-0.1145106	0.0247878	0.31986	0.0274529	0.187707	0.226618	0.213574	34.99908	0.1405747	-3.941251	0.95567	0.988235	1.01106	1.04504	0.304464	0.485816	0.112685	0.0970352	0.02606406	5.393428
470	15.57643	0	15.57643	29.49178	1000.258	0.0180109	0.00972745	0.00181872	0.00224386	0.00148254	0.00986501	0.0281857	0.00402448	0.0134666	0.00600379	0.0183768	0.00310321	0.00318994	0.103034	0.043394	0.0080869	0.00406916	0.0179293	0.01756698	-0.0348665	0.0526096	0.288887	0.0178203	0.0732753	0.170467	0.39694	34.82127	0.116323	-4.041735	0.9601	0.989451	1.00998	1.04047	0.454022	0.394706	0.0613865	0.0898852	0.08145647	1.428038
480	1.364988	0	1.364988	6.82378	1614.017	0.0204446	0.099073	0.0103524	0.0180022	0.0152965	0.0348207	0.034446	0.0481942	0.0355123	0.0343171	0.0294502	0.0541914	0.0113125	0.00342428	0.0945048	0.0194281	0.0289546	0.0153952	0.02133069	0.05964524	0.121548	0.118559	0.0133125	0.054039	0.137136	0.555405	25.24552	0.07509192	-3.847608	0.96854	0.991743	1.0079	1.03181	0.150642	0.727482	0.0403242	0.0815518	0.1347372	0.5573215
490	3.678015	0	3.678015	7.500456	1752.817	0.036769	0.0355333	0.0289496	0.0193581	0.0424448	0.0250544	0.0523094	0.0600439	0.0193377	0.0381681	0.0237735	0.0381065	0.0240498	0.0105725	0.0057093	0.075653	0.0121834	0.0195333	0.03214846	0.117058	0.258903	0.151725	0.0126293	0.0352262	0.0373694	0.504147	32.11259	0.1017391	-3.437391	0.969804	0.992083	1.00759	1.03052	0.0944548	0.842023	0.0183996	0.0451222	0.2187971	0.464993
500	10.793	0	10.793	21.22688	1549.852	0.0141225	0.0178406	0.0399524	0.0138705	0.00892287	0.010208	0.0121199	0.0214726	0.00257655	0.0200926	0.0563455	0.0133971	0.0381526	0.0198852	0.0335823	0.00921253	0.00339449	0.0133555	0.02253335	0.002636197	0.267031	0.11832	0.0259759	0.0432369	0.0349106	0.510525	47.59518	0.05218806	-3.792759	0.967899	0.99157	1.00806	1.03247	0.167245	0.620208	0.0488834	0.163663	0.05482426	0.9519155
510	1.901337	0	1.901337	22.39075	10530.68	0.0131568	0.0508028	0.018074	0.0189548	0.0561447	0.00922279	0.04503	0.0186741	0.00567283	0.0170708	0.0315988	0.0312132	0.0243043	0.044233	0.0526323	0.0131863	0.0137992	0.0046268	0.03900797	-0.01217205	0.332684	0.131439	0.0464503	0.0559751	0.0252425	0.408209	38.31261	0.03070623	-3.243989	0.987641	0.996809	1.00314	1.01241	0.145583	0.710882	0.101818	0.0417182	0.01853417	1.656736
520	-1.594339	0	-1.594339	8.462308	12546.92	0.0161203	0.0583929	0.0746192	0.0322382	0.0853981	0.0493342	0.0539404	0.0387362	0.0287869	0.0294761	0.00635811	0.00902215	0.0829099	0.0591497	0.0629298	0.0532159	0.0854471	0.0150287	0.04933829	0.01534987	0.413622	0.0881268	0.0754124	0.107697	0.0543294	0.260813	13.5079	0.05194071	-3.009055	0.988675	0.997079	1.00288	1.01137	0.129375	0.697534	0.142738	0.0303528	0.06729058	0.7718868
530	-9.578718	0	-9.578718	19.85635	28293.74	0.0886868	0.114667	0.106186	0.0675657	0.194338	0.110398	0.0671558	0.0454467	0.0200057	0.0231815	0.00273054	0.0150186	0.0162938	0.0567702	0.0672336	0.0524859	0.107786	0.00250664	0.08388008	0.01152379	0.259185	0.043254	0.089938	0.131087	0.0854358	0.3911	20.46043	0.01566482	-2.478367	0.992453	0.99806	1.00192	1.00757	0.171972	0.31844	0.468097	0.0414911	0.02718861	0.5761537
540	-24.00735	0	-24.00735	21.65202	26718.5	0.382464	0.0474088	0.0180075	0.0327891	0.103232	0.421144	0.140583	0.281446	0.248166	0.0568095	0.00465477	0.00682218	0.0354858	0.111413	0.147278	0.109135	0.068838	0.00358865	0.102173	-0.07053119	0.231545	0.0914048	0.115743	0.35511	0.0539903	0.152207	25.43446	0.09625748	-2.281088	0.992234	0.998003	1.00198	1.00779	0.27236	0.375694	0.125185	0.226762	0.02572629	3.741599
550	-16.34821	0	-16.34821	10.64722	28278.72	0.0866686	0.184081	0.110252	0.0269218	0.0601178	0.0834074	0.0651361	0.110751	0.102305	0.0343265	0.0355123	0.00845654	0.0975039	0.13806	0.126908	0.0797655	0.0511886	0.00556512	0.08731681	-0.04831333	0.181682	0.0610637	0.116811	0.43724	0.120941	0.0822626	45.09299	0.07043364	-2.438212	0.992451	0.998059	1.00192	1.00757	0.105287	0.136236	0.235077	0.523399	0.02212032	3.184116
560	-0.8665988	0	-0.8665988	25.80259	17092.93	0.00814572	0.0339152	0.0192746	0.00795884	0.0242994	0.0418387	0.0347441	0.0404641	0.0466602	0.0186154	0.00563981	0.0369454	0.0207524	0.0525805	0.0145606	0.0255283	0.00575542	0.0225898	0.01802045	-0.01781708	0.163417	0.0295249	0.15581	0.498327	0.0462973	0.106623	30.61027	0.1264702	-4.016248	0.990294	0.9975	1.00247	1.00974	0.167216	0.10937	0.474483	0.24893	0.1086532	1.163981
570	14.55935	0	14.55935	11.63358	22178.83	0.0392762	0.0259096	0.0105572	0.00612504	0.0321465	0.00590137	0.0133387	0.00876829	0.0220152	0.0138655	0.0244826	0.00180148	0.0158612	0.00889441	0.0697455	0.0154052	0.0217791	0.0069382	0.02170152	0.02592318	0.257826	0.0135315	0.0666597	0.351224	0.131135	0.179624	12.18249	0.0758197	-3.830373	0.991478	0.997807	1.00217	1.00855	0.502087	0.084947	0.126302	0.286663	0.1017429	0.7452089
580	5.775669	0	5.775669	18.56451	36101.72	0.0285307	0.0267684	0.00381512	0.00860718	0.0484164	0.0053043	0.0831289	0.0227382	0.0237192	0.00737473	0.0131776	0.00289698	0.0357833	0.0187481	0.00456819	0.0272075	0.0753531	0.0351369	0.02359926	0.06834535	0.0801845	0.0206679	0.0848755	0.492215	0.205282	0.116775	29.40397	0.04340088	-3.74654	0.993318	0.998283	1.0017	1.0067	0.749979	0.104479	0.0270079	0.118535	0.1117462	0.3883879
590	22.24365	0	22.24365	13.27535	16870.16	0.0129769	0.00959917	0.00843309	0.0529671	0.00405267	0.00443864	0.000635892	0.00411908	0.0233438	8.27231e-05	0.00718244	0.00537953	0.00192565	0.00103667	0.00847329	0.00791907	0.00604321	0.0163941	0.01880822	0.01178732	0.240892	0.039453	0.14668	0.420213	0.1001	0.0526627	24.71056	0.02837233	-3.973461	0.990231	0.997483	1.00248	1.0098	0.725669	0.104449	0.0924239	0.0774582	0.04015965	0.7064884
600	10.98539	0	10.98539	6.096286	23099.57	0.00475624	0.0413917	0.00905121	0.017741	0.0335453	0.00542001	0.0293613	0.103995	0.0255013	0.0295545	0.0298235	0.0132578	0.0114736	0.000788632	0.00219289	0.0155025	0.0470839	0.00907301	0.02977586	0.02053734	0.0965842	0.0323299	0.123232	0.529021	0.0997329	0.119101	18.53996	0.0492605	-3.514057	0.991649	0.997852	1.00212	1.00838	0.832994	0.0401324	0.080854	0.0460191	0.06979784	0.7057596
610	0.8968996	0	0.8968996	9.565713	10206.08	0.032106	0.0405581	0.00145565	0.184009	0.0292601	0.0232258	0.0141274	0.0810254	0.0520845	0.0192088	0.00772037	0.0718573	0.0612679	0.00130517	0.00361778	0.020993	0.00757343	0.0270176	0.04155693	-0.1091368	0.159065	0.0385067	0.204709	0.355504	0.151844	0.0903724	32.75577	0.1268307	-3.180691	0.987446	0.996758	1.00319	1.01261	0.521766	0.0828964	0.170671	0.224667	0.0176939	7.168045
620	-13.65076	0	-13.65076	15.19703	40452.05	0.0343142	0.0611718	0.0059033	0.303702	0.0442734	0.122091	0.0223721	0.0911042	0.0894817	0.152227	0.0209406	0.0824269	0.103997	0.121688	0.0100758	0.0211468	0.044548	0.0255253	0.05166575	-0.1060891	0.426483	0.0687216	0.236819	0.142652	0.102459	0.0228651	22.51262	0.1196205	-2.96296	0.993687	0.998379	1.00161	1.00633	0.42535	0.273019	0.160414	0.141218	0.01353139	8.840227
630	6.849852	0	6.849852	6.311935	97233.42	0.0079432	0.0220228	0.0189909	0.0265447	0.0569083	0.0101099	0.0199174	0.0224407	0.0104748	0.0598155	0.04256	0.0724333	0.0667933	0.0296214	0.00946461	0.0640027	0.0320315	0.0142395	0.03391118	-0.006207687	0.215839	0.0746693	0.227391	0.317541	0.154397	0.0101633	13.03358	0.048762	-3.384011	0.995927	0.998956	1.00104	1.00408	0.341572	0.0759492	0.129734	0.452745	0.04255431	1.145877
640	-14.62099	0	-14.62099	5.447169	208278.7	0.142808	0.382072	0.288352	0.0583364	0.146797	0.022078	0.129909	0.0157346	0.0028821	0.147532	0.0130055	0.133897	0.0102608	0.00483868	0.131073	0.192391	0.146268	0.0250912	0.08445367	0.100747	0.20137	0.130292	0.153449	0.34828	0.133643	0.032965	10.46177	0.04369982	-2.471552	0.997216	0.999287	1.00071	1.00279	0.350789	0.13136	0.228995	0.288857	0.1444468	0.3025322
650	-6.078252	0	-6.078252	21.93484	154083.6	0.0244937	0.0539885	0.0844413	0.0965199	0.086851	0.00809172	0.0492096	0.0661754	0.105386	0.00722586	0.0106189	0.0770818	0.0324175	0.00902844	0.0144671	0.0108355	0.0920673	0.00831967	0.07189897	-0.07012954	0.0382582	0.114754	0.104205	0.261457	0.411346	0.0699814	24.14455	0.1226863	-2.632493	0.996764	0.999171	1.00083	1.00324	0.323342	0.130872	0.279412	0.266374	0.05255677	2.334358
660	9.878841	0	9.878841	8.527474	162967.1	0.0595931	0.0495016	0.0234391	0.027247	0.0288728	0.00359498	0.0271514	0.0187947	0.00635646	0.00709309	0.0014454	0.0049755	0.0112298	0.0378577	0.00489788	0.00563347	0.0246511	0.0362731	0.01841255	-0.2408403	0.0690663	0.128839	0.182108	0.244905	0.234224	0.140857	28.69802	0.2673005	-3.994723	0.996853	0.999194	1.0008	1.00315	0.280769	0.133324	0.223456	0.362451	0.02646015	10.102
670	-8.708461	0	-8.708461	7.143695	154322.5	0.0786477	0.0921566	0.0730952	0.0259516	0.0956131	0.00185041	0.144083	0.0567195	0.0650788	0.0449291	0.00482349	0.0301079	0.157509	0.0447403	0.0916095	0.139331	0.0214984	0.016226	0.07401358	-0.2184934	0.0424255	0.137587	0.263828	0.338416	0.0550872	0.162655	9.53978	0.2817062	-2.603507	0.996766	0.999172	1.00082	1.00324	0.41262	0.166138	0.165379	0.255863	0.06321274	4.456478
680	-8.998784	0	-8.998784	7.985262	150895.4	0.0556532	0.117616	0.0596982	0.0517486	0.175172	0.00116057	0.0328181	0.0249093	0.0952052	0.0199734	0.0182917	0.0129718	0.0388161	0.150091	0.104852	0.104923	0.199779	0.0171158	0.07816315	-0.1639339	0.0542316	0.24834	0.2392	0.137032	0.0829912	0.238206	28.30118	0.2003377	-2.548957	0.99673	0.999162	1.00083	1.00327	0.387234	0.218474	0.221687	0.172605	0.03640385	5.503202
690	-2.604428	0	-2.604428	3.691999	78789.76	0.0195421	0.122544	0.0251366	0.0628791	0.206128	0.00356748	0.0138891	0.0595858	0.101663	0.0226645	0.062283	0.0202682	0.172636	0.14272	0.0179279	0.146235	0.0557398	0.00201971	0.05767618	-0.07650628	0.0447075	0.0601641	0.28294	0.144931	0.0860258	0.381232	6.348058	0.1169265	-2.852911	0.995475	0.99884	1.00115	1.00453	0.265725	0.0934892	0.338719	0.302067	0.04042021	2.892773
700	2.840316	0	2.840316	2.192481	83321.83	0.0819111	0.0202049	0.0285738	0.0874853	0.0197266	0.0079091	0.00676594	0.238816	0.0813606	0.0286821	0.0305575	0.0513017	0.0624368	0.021861	0.159218	0.0674015	0.0480978	0.0594919	0.05718986	-0.01830824	0.0753014	0.0430641	0.205407	0.148479	0.200922	0.326827	5.307844	0.03738035	-2.861379	0.9956	0.998872	1.00112	1.00441	0.19019	0.260796	0.313013	0.236001	0.01907211	1.959949
710	-9.944951	0	-9.944951	4.60294	70701.95	0.317103	0.00329158	0.0133842	0.0963264	0.0264844	0.00605498	0.0209396	0.0734307	0.574256	0.0640872	0.00311584	0.00383374	0.12031	0.0515428	0.0536774	0.227396	0.0668776	0.0704755	0.1114402	-0.0893943	0.0326672	0.116706	0.211225	0.0866959	0.0774778	0.475229	7.608937	0.1019567	-2.194268	0.995224	0.998775	1.00122	1.00478	0.296735	0.0966779	0.427313	0.179274	0.01256237	8.116036
720	0.5078441	0	0.5078441	2.974908	38278.79	0.182649	0.0353934	0.0127751	0.140902	0.120421	0.0378926	0.0671676	0.0263754	0.0497513	0.0341669	0.0491728	0.0049948	0.145439	0.0282892	0.0482093	0.274937	0.0207832	0.0690854	0.09085297	-0.03339833	0.0447455	0.0601376	0.0976247	0.188841	0.127658	0.480993	4.162397	0.04173914	-2.398513	0.993511	0.998333	1.00165	1.0065	0.608529	0.162304	0.148221	0.0809464	0.008340808	5.004208
730	8.056775	0	8.056775	2.637361	27929.08	0.0521095	0.0191486	0.0688685	0.0583395	0.0901242	0.0694487	0.033674	0.0789306	0.00973109	0.0486565	0.00762834	0.00701	0.0762835	0.100926	0.0348602	0.15293	0.00646322	0.0102114	0.06768289	-0.03277236	0.0461628	0.0601921	0.207444	0.200563	0.0270598	0.458578	3.654048	0.03927358	-2.692922	0.992404	0.998047	1.00193	1.00762	0.373045	0.0833871	0.148676	0.394892	0.006501214	6.040961
740	0.1353458	0	0.1353458	2.563626	29233.99	0.0223033	0.0238083	0.0391776	0.090572	0.0285825	0.0531714	0.108526	0.00674924	0.0016064	0.0907799	0.162701	0.0608108	0.0637776	0.274686	0.0243994	0.00543683	0.102833	0.000270127	0.06096882	-0.08790684	0.0943931	0.0603285	0.151812	0.322539	0.0343807	0.336546	7.190812	0.1019115	-2.797393	0.992576	0.998091	1.00189	1.00744	0.358662	0.138918	0.309143	0.193276	0.01400462	7.276987
750	-9.773556	0	-9.773556	3.10456	163766.5	0.0809131	0.0645143	0.127085	0.434815	0.0828617	0.233202	0.271854	0.0138602	0.00893099	0.0449571	0.172158	0.315681	0.0437602	0.190513	0.0402856	0.00311193	0.131991	0.000397329	0.1021788	-0.1526791	0.0615546	0.293746	0.0492811	0.130376	0.0683007	0.396741	3.287251	0.1788396	-2.281031	0.996861	0.999196	1.0008	1.00314	0.320039	0.393875	0.0357247	0.250362	0.02616052	6.836239
760	-4.36552	0	-4.36552	2.213485	138050.9	0.11851	0.145577	0.0991092	0.0577072	0.0280486	0.171559	0.212317	0.0414388	0.0169262	0.107475	0.0101918	0.0786041	0.0582134	0.00446728	0.0765388	0.119139	0.146454	0.0122449	0.06819986	-0.03977391	0.0213259	0.570915	0.0553834	0.0284834	0.101091	0.222801	6.124696	0.06370373	-2.685313	0.996581	0.999124	1.00087	1.00342	0.257972	0.571894	0.0734389	0.0966958	0.02392982	2.662107
770	-7.694765	0	-7.694765	3.215221	161558	0.13897	0.10474	0.216693	0.0706224	0.0420313	0.262257	0.118533	0.0703597	0.0548767	0.0387744	0.0818548	0.0836431	0.0232638	0.0205565	0.100766	0.156711	0.0302602	0.0310066	0.09689642	-0.05987319	0.0295916	0.408978	0.0841013	0.0189678	0.131254	0.327108	7.479656	0.08231142	-2.334113	0.996839	0.99919	1.00081	1.00316	0.307491	0.392604	0.193842	0.106062	0.02243823	3.668357
780	1.296763	0	1.296763	4.154577	123324.7	0.118947	0.0492379	0.00357844	0.00967415	0.0409591	0.0571194	0.0824139	0.0261371	0.0199257	0.0574733	0.0386985	0.0956138	0.0175861	0.0104394	0.0655739	0.0248257	0.0173153	0.0215529	0.06793955	-0.09190248	0.0537544	0.178816	0.341371	0.0240658	0.0852494	0.316743	9.070455	0.1299225	-2.689137	0.996383	0.999073	1.00092	1.00362	0.706481	0.17659	0.0961694	0.0207591	0.03802001	3.417213
790	-4.100294	0	-4.100294	6.246385	176957.8	0.145319	0.073947	0.00496485	0.0115481	0.141134	0.0642195	0.0611501	0.0803465	0.0504028	0.0575002	0.0281598	0.0404955	0.0453312	0.0874274	0.139927	0.00119153	0.0495935	0.269005	0.07924713	-0.04128195	0.110022	0.127035	0.398422	0.0530769	0.0869796	0.224465	6.499105	0.08848628	-2.535184	0.99698	0.999227	1.00077	1.00302	0.593706	0.218624	0.098695	0.0889757	0.04720432	1.874538
800	-8.760085	0	-8.760085	7.325071	518995.2	0.115128	0.0251894	0.0408392	0.0225085	0.0444794	0.0243043	0.138189	0.170267	0.171938	0.0867377	0.0282476	0.0798662	0.10837	0.0143384	0.0158666	0.0771379	0.211984	0.0225096	0.1477738	0.03306916	0.0635294	0.127601	0.548293	0.0155592	0.0721461	0.172871	7.510153	0.02563042	-1.912073	0.998236	0.999549	1.00045	1.00176	0.301521	0.297048	0.320382	0.0810492	0.05869958	0.4366372
810	-10.93474	0	-10.93474	6.648591	252827	0.070291	0.00407894	0.0571097	0.0639693	0.0785585	0.026815	0.0114543	0.0477272	0.0669899	0.0346502	0.022879	0.129076	0.175954	0.130817	0.0916535	0.305627	0.0513731	0.138944	0.1234854	0.03679845	0.0907495	0.212962	0.427869	0.068763	0.120206	0.0794514	11.33732	0.02619061	-2.091633	0.997473	0.999353	1.00064	1.00253	0.34738	0.410286	0.200972	0.0413627	0.06298905	0.4157962
820	-9.430163	0	-9.430163	3.990364	190149.7	0.221723	0.0199748	0.179196	0.178863	0.232828	0.0215512	0.193177	0.216117	0.154698	0.0939283	0.0417757	0.0588337	0.131045	0.0156544	0.0398974	0.0382792	0.256177	0.019489	0.1373834	0.02278023	0.0464807	0.338121	0.425473	0.107405	0.0644005	0.0181204	4.395597	0.04008201	-1.98498	0.997087	0.999254	1.00074	1.00292	0.476206	0.277321	0.19227	0.0542036	0.06286224	0.6376166
830	-17.54131	0	-17.54131	2.657193	179380.2	0.0496588	0.00280511	0.133187	0.0410228	0.155714	0.0344785	0.502193	0.189702	0.121905	0.22404	0.518893	0.0770521	0.150086	0.0469789	0.0701404	0.390886	0.149545	0.0231967	0.1713879	0.00678988	0.0730364	0.375963	0.380486	0.0796055	0.0610656	0.0298427	6.271616	0.06810172	-1.763826	0.997	0.999232	1.00076	1.003	0.56145	0.181958	0.230649	0.0259439	0.0748916	0.9093372
840	-16.07132	0	-16.07132	6.286545	356291.4	0.0787925	0.0117542	0.0519039	0.0177642	0.115608	0.163545	0.110386	0.11927	0.134302	0.221218	0.277139	0.387267	0.13375	0.06608	0.0706384	0.0208541	0.241125	0.0442241	0.1163158	-0.02117777	0.134314	0.419239	0.208721	0.139338	0.0500259	0.0483636	10.04858	0.05906015	-2.151447	0.997871	0.999455	1.00054	1.00213	0.436669	0.0969118	0.445555	0.0208635	0.03788238	1.55904
850	-22.96422	0	-22.96422	7.778123	342399.8	0.239562	0.0292504	0.281996	0.0346809	0.0574672	0.249855	0.1299	0.16618	0.108675	0.325326	0.173751	0.0800549	0.0376419	0.392646	0.0853301	0.0384214	0.101456	0.106739	0.1518089	0.03480236	0.0811245	0.464531	0.16027	0.199307	0.0681746	0.0265926	18.20199	0.0522809	-1.885133	0.997829	0.999444	1.00055	1.00217	0.797581	0.0382091	0.158859	0.00535095	0.08708326	0.6003553
860	-10.48999	0	-10.48999	8.208292	105017.3	0.135774	0.0200802	0.127766	0.187685	0.0461482	0.111904	0.0541229	0.0230169	0.0237253	0.219385	0.120187	0.0421797	0.029229	0.0391847	0.0337659	0.202769	0.0977827	0.0789111	0.08903567	0.03965809	0.131388	0.335865	0.108217	0.320865	0.0468913	0.0567743	9.348914	0.04244059	-2.418718	0.99608	0.998995	1.001	1.00393	0.850754	0.0115307	0.130042	0.00767334	0.08209868	0.516946
870	-13.26233	0	-13.26233	17.07431	88294.94	0.0136317	0.0257688	0.13542	0.142607	0.0317486	0.0580052	0.0252309	0.105774	0.0493865	0.170003	0.019353	0.0276948	0.00539703	0.0161208	0.248285	0.197122	0.0272102	0.0677321	0.09049446	0.01994538	0.0572715	0.241856	0.125116	0.550703	0.0144599	0.0105935	27.65666	0.02107134	-2.402467	0.995726	0.998904	1.00109	1.00428	0.720301	0.0306013	0.243004	0.00609423	0.04101671	0.5137257
880	-19.37269	0	-19.37269	17.68947	92349.32	0.0160153	0.0186406	0.102477	0.0438504	0.117636	0.0770542	0.0180004	0.116005	0.024132	0.323527	0.0871677	0.219944	0.0128957	0.0195931	0.113475	0.145589	0.119339	0.118411	0.1177688	-0.02349868	0.153116	0.316005	0.0937704	0.387043	0.0290971	0.0209691	25.43444	0.06153213	-2.139032	0.99582	0.998929	1.00107	1.00419	0.669119	0.0269825	0.286466	0.0174332	0.03803345	1.617843
890	-22.03172	0	-22.03172	26.39242	166053.9	0.058197	0.000799905	0.125163	0.0102536	0.265137	0.119101	0.0113427	0.0615615	0.0280432	0.259312	0.259769	0.0490873	0.183647	0.279049	0.0955688	0.00536776	0.0233363	0.184909	0.09940137	0.03752523	0.19046	0.327946	0.0857177	0.339365	0.0312345	0.025277	36.82925	0.05863139	-2.308589	0.996882	0.999202	1.0008	1.00312	0.635141	0.0379065	0.307772	0.0191802	0.09615662	0.6097489
900	-23.30803	0	-23.30803	4.935228	267900.3	0.239227	0.00295279	0.126443	0.0197393	0.254953	0.0758474	0.103527	0.169798	0.067273	0.418957	0.3567	0.00399198	0.229976	0.311929	0.0599386	0.10554	0.154941	0.108447	0.09536575	-0.006990386	0.0749324	0.320093	0.231729	0.284813	0.034109	0.0543237	10.76559	0.0892326	-2.350036	0.997545	0.999372	1.00063	1.00246	0.511345	0.0216514	0.461386	0.00561839	0.08224222	1.084998
910	-8.508135	0	-8.508135	5.26597	408220.9	0.0585468	0.00840663	0.0266053	0.0861492	0.156367	0.05115	0.0502438	0.0307168	0.0767804	0.141788	0.193117	0.026467	0.240968	0.0277672	0.00496288	0.0315108	0.0266223	0.0393167	0.1068092	-0.1202963	0.0269441	0.164934	0.301749	0.271348	0.0380577	0.196967	44.07136	0.1521435	-2.236711	0.998011	0.999491	1.00051	1.00199	0.180072	0.0442267	0.750631	0.0250704	0.03184717	4.777299
920	-3.144023	0	-3.144023	13.38075	627482.8	0.167795	0.00151741	0.0215011	0.00893872	0.0122445	0.00291554	0.0621626	0.0280927	0.036626	0.0498411	0.0729302	0.0587523	0.017846	0.194824	0.000901278	0.0171643	0.0112554	0.0114154	0.0705556	-0.09017044	0.0250839	0.168315	0.127134	0.462026	0.091325	0.126117	17.7885	0.1342466	-2.651354	0.998396	0.99959	1.00041	1.00161	0.677417	0.0676148	0.227379	0.0275898	0.04407617	3.045787
930	-23.00513	0	-23.00513	19.49472	500672.9	0.0608836	0.00616188	0.0574181	0.0348755	0.0418804	0.0210225	0.263914	0.224794	0.222103	0.248649	0.424783	0.0604675	0.190021	0.0751011	0.381945	0.00344653	0.0720344	0.172103	0.1781649	-0.1379476	0.0368543	0.378024	0.0687564	0.343419	0.090858	0.0820882	45.50056	0.1485411	-1.725046	0.998204	0.999541	1.00046	1.0018	0.151111	0.125971	0.659793	0.0631253	0.01059357	14.02182
940	-33.79851	0	-33.79851	16.36795	394115.7	0.385281	0.0246146	0.0977126	0.119036	0.251067	0.0613785	0.129489	0.356343	0.0562013	0.260561	0.240598	0.192005	0.450224	0.310495	0.13757	0.00341029	0.20553	0.347214	0.2116232	-0.09744168	0.0402398	0.349323	0.0471074	0.433168	0.0472877	0.0828743	24.53629	0.1122389	-1.552948	0.997976	0.999482	1.00052	1.00203	0.381714	0.13066	0.385728	0.101899	0.01479725	7.58512
950	-37.02908	0	-37.02908	20.01134	445156	0.119506	0.536335	0.0612846	0.801601	0.069798	0.0204528	0.0148809	0.589023	0.050334	0.0256829	0.0966244	0.420378	0.0593979	0.260831	0.331865	0.00010106	0.075205	0.115977	0.2168981	-0.1060225	0.0297095	0.157346	0.0561444	0.561772	0.135955	0.0590728	39.11292	0.1167639	-1.528327	0.998096	0.999513	1.00049	1.00191	0.44113	0.145727	0.384989	0.0281541	0.0107414	10.87046
960	-35.33037	0	-35.33037	27.02537	678702.3	0.26421	0.117418	0.019527	0.468862	0.0854911	0.761595	0.0183962	0.121316	0.14945	0.0174178	0.241021	0.116695	0.115437	0.0864111	0.0488144	0.000653291	0.649912	0.0301547	0.1331148	-0.0431427	0.0598351	0.229569	0.0430717	0.515763	0.111097	0.0406638	32.62887	0.06707766	-2.016544	0.998458	0.999605	1.00039	1.00154	0.36824	0.185194	0.438062	0.00850296	0.02393496	2.802497
970	-31.14024	0	-31.14024	21.32102	998944.1	0.25084	0.060001	0.0132909	0.790817	0.0286736	0.353234	0.0588604	0.0719051	0.135533	0.02473	0.00563559	0.0958986	0.260553	0.107806	0.188905	0.0262328	0.327744	0.369169	0.1888784	-0.07066102	0.0777443	0.343755	0.0261665	0.452319	0.0622554	0.0377596	21.66059	0.0948987	-1.666652	0.998729	0.999675	1.00032	1.00127	0.632614	0.107098	0.250311	0.00997774	0.02423769	3.915337
