Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3363	1	-3738.314	-3722.234	-16.08058	0.2361092	0.2247614	0.2585216	-0.1169192	0.0149407	0.472824	0.0131399	0.00221295	0.489681	0.00720122	0.186011	0.00113634	0.0491697	0.445159	3.50454	0.30566	0.291626	0.148051	0.254663	0.06909187	2.692228
3364	0	-3740.487	-3726.172	-14.31416	0.3037276	0.2001098	0.2416187	-0.03243694	0.0161473	0.602836	0.00770905	0.0060422	0.357409	0.00985591	0.04582096	0.000533214	0.0338388	0.383944	3.58168	0.293391	0.293551	0.141027	0.272031	0.01338401	3.423559
3365	1	-3741.806	-3725.219	-16.58707	0.24356	0.1977918	0.242664	-0.02197143	0.01418	0.534846	0.00790682	0.0124523	0.422149	0.00846643	0.1749364	0.000491788	0.0325113	0.37787	3.58913	0.274623	0.302017	0.146272	0.277088	0.152965	1.143637
3366	0	-3742.249	-3727.662	-14.58743	0.3084294	0.2174592	0.2547668	-0.02175626	0.0161873	0.604331	0.00265559	0.0146493	0.354977	0.00719915	0.04866472	0.000924605	0.0444156	0.427673	3.52699	0.286877	0.311118	0.114278	0.287728	0.02690846	1.808528
3367	1	-3737.505	-3722	-15.50502	0.2540005	0.1905314	0.310063	0.06676687	0.0107283	0.533227	0.00611573	0.012117	0.432254	0.00555787	0.02787844	0.000376892	0.0284978	0.358497	3.61263	0.28843	0.311241	0.128293	0.272036	0.09464532	0.294557
3368	0	-3746.183	-3730.681	-15.50207	0.3248567	0.254449	0.2768405	0.06078056	0.00972595	0.627934	0.00593505	0.0060782	0.347797	0.00252928	0.04692162	0.00232562	0.0699212	0.510775	3.41698	0.297149	0.303557	0.11296	0.286333	0.1077022	0.4356608
3369	1	-3738.817	-3722.185	-16.63218	0.2483207	0.2153748	0.2805706	0.1499623	0.0147239	0.481239	0.00676578	0.00895814	0.477119	0.0111941	0.0719527	0.000869516	0.0430893	0.422582	3.53346	0.283859	0.309358	0.141027	0.265757	0.221915	0.3242353
3370	0	-3735.012	-3720.568	-14.44472	0.2684375	0.2228543	0.2567461	0.04681757	0.0197311	0.552464	0.00560571	0.00546954	0.41163	0.00510021	0.005942999	0.00107817	0.0479125	0.440644	3.51037	0.275847	0.302401	0.128174	0.293578	0.05276057	0.1126409
3371	1	-3737.041	-3720.702	-16.33867	0.2075129	0.1986486	0.3104706	0.1442362	0.00886546	0.531543	0.0055637	0.00170672	0.432166	0.0201551	0.04308775	0.000506824	0.0329995	0.380122	3.58637	0.323006	0.281551	0.132037	0.263406	0.1873239	0.2300173
3372	0	-3733.561	-3719.102	-14.4596	0.2661518	0.199139	0.2520471	-0.008387279	0.0197813	0.581498	0.0088829	0.00204819	0.385023	0.0027669	0.03743715	0.000515574	0.0332802	0.381407	3.5848	0.28915	0.295056	0.129749	0.286045	0.02904988	1.28872
3373	1	-3740.71	-3722.789	-17.92104	0.1950023	0.199363	0.3609027	-0.1722353	0.0088269	0.453823	0.00596182	0.00472157	0.505821	0.0208457	0.2649184	0.000519607	0.0334088	0.381993	3.58408	0.307202	0.307943	0.132067	0.252788	0.09268304	2.858326
3374	0	-3739.209	-3723.978	-15.2314	0.2582498	0.2044054	0.2991172	-0.01813071	0.0102126	0.608611	0.00370131	0.00864557	0.36012	0.008709	0.06023615	0.000616427	0.036355	0.395058	3.56797	0.288945	0.303413	0.133424	0.274218	0.04210544	1.430602
3375	1	-3737.636	-3721.157	-16.4785	0.1958529	0.1706651	0.3322268	-0.02804845	0.00895127	0.566306	0.00810782	0.00488399	0.408652	0.00309916	0.1258212	0.000162033	0.0187473	0.302933	3.67816	0.314164	0.290014	0.137305	0.258517	0.09777274	1.286874
3376	0	-3734.665	-3719.727	-14.93748	0.2315146	0.2102392	0.3264718	-0.005558888	0.0104493	0.527665	0.0109801	0.00825626	0.437133	0.00551627	0.0204446	0.000743498	0.0398835	0.409849	3.54952	0.296226	0.318021	0.119085	0.266667	0.01488571	1.373438
3377	1	-3738.237	-3723.641	-14.59594	0.1963023	0.171779	0.2988875	-0.009847741	0.00912059	0.592543	0.00754213	0.00826225	0.380139	0.00239304	0.0187233	0.00017077	0.0192427	0.306141	3.67445	0.296534	0.316256	0.115443	0.271767	0.00887556	2.109535
3378	0	-3739.124	-3723.46	-15.66398	0.2208158	0.2094276	0.3375167	0.025071	0.00561879	0.620112	0.00852585	0.00908675	0.351451	0.00520551	0.04409014	0.000724816	0.0393852	0.407812	3.55208	0.319012	0.294528	0.11675	0.26971	0.06916114	0.6374987
3379	1	-3738.855	-3723.066	-15.78817	0.2321912	0.1774193	0.3408501	-0.09318703	0.00939992	0.5772	0.012685	0.00646672	0.391782	0.00246633	0.1074626	0.000220537	0.0218478	0.322223	3.65571	0.314756	0.295907	0.116488	0.272849	0.01427559	7.527718
3380	0	-3733.641	-3719.054	-14.58715	0.257876	0.2079066	0.3008048	-0.01328921	0.00973932	0.496261	0.0100637	0.0100913	0.461124	0.0127204	0.01801417	0.000690689	0.0384577	0.403976	3.55688	0.296136	0.296615	0.140271	0.266978	0.004724961	3.812554
3381	1	-3732.488	-3717.469	-15.01873	0.2344479	0.1931355	0.3205161	-6.96117e-06	0.0119634	0.516106	0.00596091	0.00210662	0.453336	0.0105269	0.02612631	0.000415592	0.0299115	0.365506	3.60417	0.299192	0.293224	0.131307	0.276277	0.02611935	1.000267
3382	0	-3737.442	-3722.649	-14.79378	0.2674476	0.2389792	0.2506339	0.09745559	0.0141183	0.461659	0.0147211	0.0082306	0.490997	0.010274	0.004777518	0.00163731	0.0588546	0.477661	3.46185	0.291523	0.295318	0.147566	0.265594	0.1022331	0.04673162
3383	1	-3742.293	-3722.748	-19.54507	0.2369543	0.1865307	0.2852587	0.2575533	0.0116076	0.548724	0.00953891	0.00231015	0.416275	0.0115439	0.1774335	0.000322614	0.0263843	0.347601	3.62569	0.315237	0.291161	0.131626	0.261976	0.4349868	0.4079055
3384	0	-3738.082	-3722.205	-15.87625	0.2662785	0.1702883	0.2471373	-0.1344198	0.012974	0.511361	0.00516044	0.00494833	0.451203	0.0143524	0.185758	0.000159156	0.0185812	0.301846	3.67941	0.295982	0.311168	0.141287	0.251562	0.05133824	3.618317
3385	1	-3736.236	-3719.112	-17.12415	0.2479	0.1915084	0.2778169	-0.2814191	0.0116739	0.535005	0.00688267	0.000877098	0.440339	0.005222	0.319455	0.000391092	0.0290248	0.361134	3.60945	0.301555	0.307803	0.125712	0.264929	0.0380359	8.398775
3386	0	-3746.448	-3723.734	-22.71385	0.2368447	0.1932931	0.3396362	-0.7031583	0.0117246	0.462116	0.00496388	0.0117584	0.496808	0.0126284	0.8143806	0.000418023	0.0299981	0.365928	3.60366	0.308593	0.31105	0.125464	0.254892	0.1112224	7.322093
3387	1	-3737.069	-3721.923	-15.14587	0.2596489	0.1957664	0.2656211	0.05278469	0.00885912	0.587643	0.0127917	0.00207923	0.380359	0.00826835	0.03998745	0.000457515	0.0313694	0.372518	3.59565	0.285937	0.28733	0.134662	0.292071	0.09277215	0.4310287
3388	0	-3737.607	-3721.874	-15.73301	0.2440716	0.216929	0.3095412	-0.1414089	0.0130058	0.544418	0.00630303	0.0130724	0.415388	0.00781275	0.1479307	0.000910371	0.0440769	0.426382	3.52863	0.28118	0.312318	0.115941	0.290562	0.006521786	22.68254
3389	1	-3740.728	-3722.579	-18.1489	0.2568013	0.1959931	0.2884612	0.2602505	0.00983239	0.552867	0.0121886	0.00289208	0.406557	0.0156635	0.09843422	0.000461264	0.0314964	0.37312	3.59492	0.320355	0.307767	0.126639	0.245239	0.3586847	0.2744311
3390	0	-3739.405	-3723.771	-15.63407	0.2266112	0.1710982	0.2654935	0.1083458	0.0112444	0.555153	0.00970938	0.0107915	0.409939	0.00316248	0.0453708	0.00016539	0.0189392	0.304182	3.67671	0.294768	0.324179	0.116942	0.26411	0.1537166	0.2951587
3391	1	-3737.01	-3721.02	-15.9905	0.2461535	0.1958567	0.2757664	-0.1433953	0.00748957	0.533199	0.0103044	0.00199934	0.429645	0.0173624	0.182336	0.000459006	0.0314199	0.372758	3.59536	0.291067	0.292364	0.13912	0.277449	0.0389407	4.682401
3392	0	-3738.659	-3722.047	-16.61246	0.2361117	0.173624	0.2671575	-0.1059443	0.0122647	0.556047	0.00856547	0.0049413	0.417824	0.000357591	0.2096821	0.000186011	0.0200772	0.311431	3.66831	0.301938	0.30736	0.133265	0.257437	0.1037377	2.021271
3393	1	-3735.764	-3721.192	-14.57182	0.2657112	0.2031044	0.2677683	-0.05497248	0.013631	0.468843	0.0089091	0.00722452	0.4915	0.00989266	0.0580323	0.000590322	0.0355854	0.391711	3.57211	0.301409	0.299033	0.128632	0.270926	0.003059821	18.96591
3394	0	-3742.545	-3727.025	-15.51988	0.2269542	0.1909196	0.3046238	-0.07100506	0.0139571	0.581585	0.0116659	0.00219377	0.390482	0.000116167	0.1013888	0.000382488	0.0287067	0.359546	3.61136	0.281829	0.297224	0.120599	0.300348	0.03038373	3.336944
3395	1	-3739.136	-3723.767	-15.36896	0.2175852	0.1576774	0.3216206	-0.09114139	0.0108066	0.527686	0.00671659	0.00990349	0.443267	0.00162047	0.09229808	8.31485e-05	0.0134561	0.264842	3.72162	0.292992	0.316992	0.13928	0.250736	0.001156685	79.79535
3396	0	-3736.871	-3722.466	-14.40527	0.2859959	0.2209925	0.2258499	0.07904356	0.017649	0.579848	0.0128292	0.00468949	0.384054	0.000930406	0.005986858	0.00102336	0.0466956	0.436202	3.51608	0.283522	0.311228	0.125922	0.279327	0.08503042	0.07040843
3397	1	-3747.67	-3732.512	-15.15777	0.3232187	0.2133694	0.2040777	0.007444595	0.0110626	0.51184	0.00910966	0.0112068	0.453768	0.00301267	0.0967113	0.000818683	0.0418268	0.417642	3.53971	0.285682	0.338998	0.127535	0.247786	0.1041559	0.9285245
3398	0	-3736.037	-3720.602	-15.43422	0.2815512	0.2185984	0.2364648	-0.09814639	0.016264	0.586014	0.0119736	0.00489744	0.376812	0.00403929	0.1471583	0.000955702	0.0451465	0.430437	3.52346	0.282548	0.2983	0.12953	0.289621	0.04901194	3.0025
3399	1	-3738.525	-3723.929	-14.5961	0.3296557	0.2085378	0.226249	0.0581964	0.0110854	0.512898	0.0105124	0.00681477	0.454706	0.00398301	0.02496413	0.000704713	0.0388416	0.405571	3.55488	0.310332	0.288113	0.14049	0.261065	0.08316054	0.3001921
3400	0	-3744.754	-3728.571	-16.18309	0.3243313	0.2021554	0.2326965	0.1454946	0.0060794	0.585724	0.010708	0.00487152	0.390879	0.00173789	0.06683438	0.000571779	0.0350281	0.38926	3.57514	0.285752	0.336398	0.126004	0.251845	0.212329	0.314768
3401	1	-3745.585	-3730.785	-14.80014	0.3333158	0.1997811	0.2168485	-0.07487045	0.0135963	0.511212	0.00395267	0.0123931	0.453211	0.005635	0.1099126	0.000527195	0.0336493	0.383086	3.58274	0.292942	0.295824	0.150604	0.260631	0.03504219	3.13658
3402	0	-3735.335	-3720.266	-15.06933	0.2631835	0.2113104	0.2872549	0.07529219	0.0101464	0.570705	0.00459225	0.00510927	0.40763	0.00181721	0.01137274	0.000768663	0.0405446	0.412527	3.54616	0.291066	0.301511	0.121545	0.285878	0.08666492	0.1312265
3403	1	-3744.416	-3727.116	-17.30041	0.3475087	0.2234685	0.1949886	-0.2608379	0.0228791	0.523108	0.00803026	0.0135249	0.42576	0.00669712	0.3507536	0.00109668	0.0483162	0.442102	3.50848	0.296553	0.282723	0.141976	0.278747	0.08991564	3.900919
3404	0	-3743	-3725.326	-17.67405	0.2332189	0.2287323	0.3232589	-0.2462228	0.0102062	0.566533	0.00917247	0.0193836	0.389482	0.00522316	0.3103824	0.00126415	0.0518208	0.45444	3.49248	0.309452	0.284637	0.123077	0.282833	0.06415953	4.837666
3405	1	-3743.902	-3729.593	-14.30912	0.329784	0.1884249	0.2546023	-0.04009292	0.0189936	0.548663	0.00779521	0.00992419	0.411633	0.00299107	0.04161336	0.000347549	0.027376	0.352779	3.6195	0.309863	0.305207	0.133702	0.251229	0.001520445	27.36919
3406	0	-3743.823	-3726.233	-17.58999	0.2388173	0.1975383	0.287811	-0.3500957	0.00934869	0.55045	0.00889667	0.0150292	0.412089	0.00418627	0.3753632	0.000487401	0.0323675	0.377203	3.58994	0.307786	0.286631	0.128907	0.276677	0.02526747	14.85559
3407	1	-3739.925	-3725.735	-14.18995	0.338037	0.2430592	0.2322654	-0.0319271	0.0178281	0.54682	0.0108818	0.00541447	0.41025	0.00880487	0.04331375	0.00180391	0.0617252	0.486618	3.44985	0.293725	0.306791	0.126629	0.272855	0.01138665	3.803906
3408	0	-3738.269	-3720.144	-18.12494	0.2434768	0.1891986	0.2744689	-0.002448513	0.0113639	0.554369	0.00664252	0.0110803	0.415023	0.00152078	0.237398	0.000358127	0.0277858	0.354884	3.61697	0.289964	0.29873	0.141368	0.269938	0.2349495	1.010421
3409	1	-3740.676	-3724.362	-16.31387	0.339255	0.2327546	0.2346014	-0.2670453	0.0116287	0.566652	0.00797393	0.0027229	0.407127	0.0038956	0.2814782	0.00140306	0.0545501	0.46368	3.48037	0.300333	0.307955	0.125255	0.266456	0.01443289	19.50256
3410	0	-3735.337	-3720.002	-15.33507	0.2594464	0.2289527	0.2520119	0.01467791	0.0156551	0.489001	0.0042921	0.00776646	0.480765	0.00252032	0.07857093	0.00127152	0.0519692	0.454951	3.49181	0.300978	0.290681	0.129872	0.278468	0.09324884	0.8425942
3411	1	-3741.858	-3727.625	-14.23367	0.3315332	0.241161	0.2503307	0.01813083	0.0152099	0.589005	0.00912358	0.00200062	0.367439	0.0172219	0.01079101	0.0017251	0.0603851	0.482471	3.45542	0.291939	0.304219	0.117445	0.286396	0.02892183	0.3731093
3412	0	-3740.635	-3725.383	-15.25175	0.248272	0.2128845	0.3203657	0.01980256	0.01162	0.601904	0.00737726	0.00294231	0.370955	0.00520115	0.02915886	0.000806706	0.0415235	0.416441	3.54123	0.3037	0.300189	0.121374	0.274737	0.04896142	0.5955477
3413	1	-3738.897	-3723.631	-15.26634	0.2943875	0.2035061	0.2455016	0.01708624	0.0113219	0.531232	0.00822869	0.00821187	0.428849	0.0121568	0.07379691	0.000598298	0.0358224	0.392747	3.57083	0.292437	0.306537	0.134366	0.266661	0.09088315	0.8119978
3414	0	-3734.916	-3718.598	-16.31804	0.2446205	0.1967852	0.304617	-0.1849991	0.0145925	0.529369	0.00981794	0.0131053	0.431408	0.0017073	0.2081376	0.000474533	0.0319417	0.375216	3.59237	0.304563	0.306134	0.122775	0.266528	0.02313856	8.995273
3415	1	-3739.074	-3723.409	-15.66422	0.2796336	0.2222268	0.2490498	0.1482836	0.0136656	0.575163	0.0024418	0.00327676	0.390209	0.0152443	0.03004781	0.00105948	0.0475012	0.439151	3.51229	0.283283	0.314353	0.123489	0.278875	0.1783314	0.1684942
3416	0	-3744.032	-3727.143	-16.88917	0.2535352	0.1967595	0.2442433	0.284069	0.0107735	0.494935	0.00570513	0.000805954	0.474153	0.0136273	0.03950724	0.0004741	0.0319272	0.375148	3.59245	0.311346	0.303899	0.122868	0.261887	0.3235762	0.1220956
3417	1	-3737.414	-3720.486	-16.92891	0.2799933	0.2275316	0.2565756	-0.02290449	0.017491	0.576905	0.00815695	0.00466855	0.386423	0.00635544	0.1852544	0.00122454	0.0510145	0.45165	3.49611	0.281701	0.28637	0.140048	0.291882	0.1623499	1.141081
3418	0	-3746.251	-3730.181	-16.07057	0.2460153	0.1944702	0.3326072	0.03107364	0.00433279	0.477552	0.0174565	0.00450451	0.47662	0.0195341	0.06625123	0.000436499	0.0306475	0.369072	3.59984	0.287632	0.336186	0.129451	0.246731	0.09732487	0.6807225
3419	1	-3738.139	-3723.926	-14.21293	0.2751791	0.2184748	0.2413386	-0.0210479	0.0190094	0.538511	0.00855084	0.00733867	0.419968	0.00662249	0.03525131	0.000952293	0.045067	0.430137	3.52384	0.298592	0.305012	0.128549	0.267847	0.01420342	2.48189
3420	0	-3747.366	-3729.28	-18.0859	0.2438986	0.1878318	0.2865188	0.3110679	0.00904877	0.481719	0.0144475	0.00999114	0.46509	0.0197045	0.07710589	0.000339597	0.0270638	0.351162	3.62143	0.316127	0.29088	0.135081	0.257911	0.3881738	0.1986376
3421	1	-3737.43	-3722.837	-14.59335	0.2643961	0.194593	0.2392672	0.06511672	0.0163026	0.546938	0.00843429	0.00351718	0.422589	0.0022183	0.01724292	0.00043846	0.0307156	0.369399	3.59945	0.306689	0.276262	0.137974	0.279075	0.08235964	0.2093613
3422	0	-3742.646	-3726.836	-15.80918	0.2329264	0.2014352	0.2802721	0.06658348	0.0122311	0.502531	0.0167797	0.00183378	0.446069	0.0205558	0.06448824	0.000557984	0.0346075	0.387393	3.57744	0.29247	0.310675	0.1377	0.259156	0.1310717	0.4920073
3423	1	-3737.008	-3721.339	-15.66968	0.2608513	0.1967931	0.2743863	-0.1330496	0.0165982	0.544664	0.00656852	0.00530858	0.420833	0.00602754	0.1599645	0.000474668	0.0319461	0.375236	3.59234	0.292512	0.304999	0.133157	0.269332	0.02691495	5.943334
3424	0	-3742.244	-3726.738	-15.50553	0.2778406	0.2216451	0.2542709	0.0513073	0.0112052	0.515714	0.0103295	0.00128981	0.430356	0.0311057	0.06766029	0.00104235	0.047121	0.437763	3.51407	0.322024	0.284704	0.13897	0.254302	0.1189676	0.5687288
3425	1	-3740.015	-3723.091	-16.92342	0.2715241	0.2479532	0.2546072	-0.2152768	0.0171836	0.545192	0.00853482	0.00602898	0.42124	0.00182075	0.2830907	0.00201773	0.0652158	0.497149	3.43562	0.297759	0.31239	0.135562	0.254289	0.06781393	4.174522
3426	0	-3737.405	-3720.903	-16.50163	0.2248115	0.1997402	0.2809883	-0.1751867	0.0118761	0.546592	0.0103427	0.00577357	0.414027	0.0113883	0.2310652	0.00052645	0.0336258	0.38298	3.58287	0.298509	0.288653	0.123984	0.288855	0.05587851	4.135135
3427	1	-3742.587	-3725.922	-16.66532	0.273734	0.2374697	0.2634592	-0.2040307	0.0188333	0.490976	0.0128103	0.014307	0.461681	0.00139206	0.2579739	0.00157831	0.057802	0.474306	3.46631	0.278132	0.324464	0.133686	0.263718	0.05394325	4.782321
3428	0	-3736.773	-3721.212	-15.5601	0.2316095	0.1892455	0.3460607	-0.06916058	0.0148003	0.532473	0.00492254	0.00194806	0.438313	0.00754321	0.07911479	0.000358775	0.0278107	0.355012	3.61682	0.294199	0.284486	0.136732	0.284583	0.009954203	7.947877
3429	1	-3735.905	-3719.396	-16.50837	0.2433803	0.1792176	0.2786694	0.08842018	0.0133012	0.572672	0.0110181	0.00569408	0.395646	0.00166877	0.09540796	0.000238463	0.0227116	0.327292	3.64976	0.285745	0.311875	0.134545	0.267835	0.1838281	0.5190063
3430	0	-3738.335	-3723.136	-15.19893	0.2150098	0.1838048	0.3097875	0.02259531	0.0085987	0.558765	0.0070926	0.00266451	0.414947	0.00793262	0.03339822	0.000289056	0.0249859	0.340089	3.63464	0.291765	0.297795	0.121896	0.288544	0.05599353	0.5964656
3431	1	-3738.145	-3720.021	-18.12492	0.2663929	0.1951609	0.2598846	-0.4790588	0.012703	0.579679	0.00788033	0.00970439	0.386522	0.00351101	0.4868213	0.00044761	0.0310313	0.370911	3.59761	0.277723	0.312681	0.130809	0.278786	0.007762473	62.71472
3432	0	-3740.284	-3721.357	-18.92784	0.2335077	0.2025085	0.3094555	0.1576319	0.0155105	0.513181	0.0043618	0.00170905	0.458712	0.0065253	0.1847301	0.000578629	0.0352351	0.390173	3.57401	0.28357	0.313499	0.138789	0.264142	0.342362	0.5395753
3433	1	-3739.288	-3724.728	-14.56012	0.3083872	0.2228705	0.2199012	-0.02728836	0.0104828	0.504792	0.0106251	0.00283707	0.457219	0.014044	0.07072589	0.00107866	0.0479231	0.440683	3.51032	0.318186	0.302819	0.12403	0.254966	0.04343753	1.628221
3434	0	-3735.487	-3720.746	-14.74097	0.2237572	0.1733149	0.3063286	0.02871645	0.0127315	0.593181	0.00378046	0.00282397	0.376523	0.0109596	0.003557	0.000183389	0.0199361	0.310547	3.66933	0.292751	0.311385	0.11883	0.277034	0.03227345	0.1102144
3435	1	-3740.559	-3726.284	-14.2748	0.3650768	0.1992691	0.2036678	-0.09451796	0.0090843	0.528001	0.0106089	0.00307977	0.438304	0.0109221	0.09514805	0.000517914	0.0333549	0.381748	3.58438	0.300606	0.30414	0.131395	0.263858	0.0006300931	151.0063
3436	0	-3734.037	-3718.829	-15.20789	0.2309288	0.2022638	0.2828489	0.09880642	0.0112662	0.59359	0.0129616	0.00457269	0.376783	0.000827307	0.01235359	0.000573875	0.0350916	0.38954	3.57479	0.297934	0.288115	0.132013	0.281939	0.11116	0.1111334
3437	1	-3748.621	-3731.054	-17.5667	0.3852884	0.1979808	0.1953034	-0.1428969	0.010491	0.589383	0.00729426	0.00629745	0.376358	0.0101764	0.2982052	0.000495078	0.0326188	0.378368	3.58852	0.286254	0.310498	0.130713	0.272535	0.1553082	1.920086
3438	0	-3742.098	-3725.367	-16.73105	0.253041	0.2331599	0.2540951	0.1417598	0.0107478	0.467253	0.0103254	0.0123979	0.49747	0.001805	0.09047739	0.00141759	0.0548274	0.464602	3.47915	0.290124	0.29732	0.140368	0.272188	0.2322372	0.3895905
3439	1	-3747.228	-3729.566	-17.6622	0.3740103	0.227773	0.1931623	0.2494006	0.0138569	0.544421	0.00992493	0.0127178	0.410678	0.00840123	0.1089592	0.00123244	0.0511762	0.452212	3.49538	0.303528	0.28513	0.137651	0.27369	0.3583598	0.3040497
3440	0	-3739.105	-3722.947	-16.1578	0.2414276	0.20609	0.2535205	0.07418154	0.0167442	0.470171	0.0105563	0.0035742	0.497317	0.00163671	0.09529671	0.000651418	0.037361	0.399364	3.56262	0.291256	0.287863	0.141342	0.279539	0.1694782	0.5622946
3441	1	-3752.144	-3737.898	-14.24581	0.3325067	0.2819001	0.2446779	-0.03122237	0.00908262	0.562618	0.00403091	0.00892514	0.405998	0.00934486	0.03928835	0.0039422	0.0905109	0.564116	3.34143	0.326014	0.294945	0.129573	0.249468	0.008065976	4.870874
3442	0	-3738.635	-3722.567	-16.06786	0.2587215	0.2469712	0.2515202	0.05884533	0.0134823	0.468703	0.00953539	0.00763653	0.495764	0.00487864	0.09848209	0.00197359	0.0645115	0.495055	3.43846	0.307303	0.275762	0.145519	0.271416	0.1573274	0.625969
3443	1	-3745.669	-3729.871	-15.79842	0.369838	0.2177839	0.1818629	0.1357154	0.0126163	0.560475	0.0109371	0.00812295	0.404452	0.00339653	0.07122734	0.000933397	0.0446235	0.428462	3.52598	0.285602	0.313126	0.130815	0.270457	0.2069428	0.3441886
3444	0	-3741.028	-3725.14	-15.88841	0.2717213	0.1818231	0.2545625	0.2008891	0.0108481	0.558836	0.00571552	0.00946395	0.408607	0.00652979	0.0143778	0.000266319	0.0239911	0.334584	3.64116	0.299803	0.278117	0.146428	0.275652	0.2152669	0.06679059
3445	1	-3744.006	-3729.926	-14.07993	0.3898199	0.2212502	0.1717945	0.08604443	0.0120142	0.546187	0.0150545	0.0104453	0.411253	0.00504565	0.009290837	0.00103083	0.0468634	0.436819	3.51529	0.27919	0.316498	0.135478	0.268834	0.09533527	0.09745436
3446	0	-3747.532	-3731.401	-16.13056	0.2681896	0.1834435	0.2731539	0.06409977	0.0178922	0.56465	0.00756935	0.0144062	0.386848	0.00863408	0.08467427	0.000284808	0.0248032	0.339088	3.63582	0.312057	0.287096	0.120925	0.279922	0.148774	0.5691468
3447	1	-3738.009	-3723.446	-14.56374	0.3255521	0.2178258	0.2230973	-0.01963819	0.0114558	0.553598	0.0123633	0.00324252	0.415287	0.00405384	0.06394569	0.000934536	0.0446504	0.428564	3.52585	0.295649	0.306115	0.131398	0.266838	0.0443075	1.443225
3448	0	-3742.718	-3728.035	-14.68306	0.260524	0.1760124	0.250665	-0.04461337	0.0156375	0.454947	0.0082707	0.00852601	0.51147	0.00114799	0.06927695	0.000207227	0.021183	0.318237	3.66037	0.311987	0.284249	0.151228	0.252536	0.02466358	2.808877
3449	1	-3742.314	-3725.167	-17.14714	0.3333015	0.2087234	0.2252798	-0.05071295	0.0179325	0.547804	0.00940531	0.00644908	0.410941	0.0074687	0.2219757	0.000708872	0.0389547	0.406039	3.5543	0.298887	0.309468	0.135675	0.25597	0.1712627	1.296112
3450	0	-3739.055	-3723.372	-15.6832	0.2771119	0.2163335	0.2775339	-0.05725899	0.0111242	0.486118	0.0088521	0.00806578	0.483862	0.00197838	0.1184259	0.000894565	0.0436976	0.424929	3.53048	0.312603	0.282835	0.151527	0.253034	0.06116693	1.93611
3451	1	-3737.374	-3723.041	-14.33326	0.2551221	0.1716199	0.2487269	0.03942161	0.00593973	0.536022	0.0189033	0.00924902	0.426637	0.00324907	0.007592817	0.000169501	0.0191715	0.305683	3.67498	0.296271	0.302011	0.123335	0.278383	0.04701443	0.1614997
